flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,sheath_gain,bleed_rate,split_threshold,basin_radius,basin_depth,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,same_basin_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,pollution,phase_lock_resistance,score
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,21,0.2,0.12,0.04,0.36,1,0.35,0.591304347826087,0.37158469945355194,0.09646302250803858,0.31511254019292606,0.5257731958762887,0.18814432989690721,0.5257731958762887,0.11082474226804123,0.1134020618556701,0.4742268041237113,0.0651253663301856,0.5495848331400854,0.7369849245616497
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,21,0.2,0.12,0.12,0.36,1,0.55,0.5631868131868132,0.3602811950790861,0.09753483386923902,0.29260450160771706,0.5194805194805194,0.17922077922077922,0.5194805194805194,0.12207792207792208,0.11948051948051948,0.4805194805194805,0.06479973949853468,0.5538132425442921,0.726704420229189
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.78,13,0.08,0.08,0.04,0.24,2,0.55,0.7247474747474747,0.42020497803806733,0.11039657020364416,0.15755627009646303,0.36767676767676766,0.10505050505050505,0.36767676767676766,0.13131313131313133,0.0,0.6323232323232323,0.09312927385216542,0.5471879280451635,0.7279117062954665
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.78,13,0.2,0.04,0.04,0.36,1,0.35,0.7686746987951807,0.43460490463215257,0.11682743837084673,0.09646302250803858,0.35436893203883496,0.13349514563106796,0.35436893203883496,0.10679611650485436,0.0,0.6456310679611651,0.10354933246499512,0.5412006077300044,0.7403843495474133
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.14,0.04,0.08,0.36,2,0.55,0.7085427135678392,0.4147058823529412,0.06476399560922064,0.18880351262349068,0.7638297872340426,0.20851063829787234,0.7638297872340426,0.15319148936170213,0.0,0.23617021276595745,0.07294041028980788,0.6018385187035207,0.7550518493898349
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.14,0.12,0.12,0.24,2,0.35,0.6460176991150443,0.3924731182795699,0.04061470911086718,0.3468715697036224,0.7546174142480211,0.17150395778364116,0.7546174142480211,0.22163588390501318,0.0,0.24538258575197888,0.05275154672745034,0.5992094776549461,0.7137846037784433
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.08,0.08,0.04,0.36,2,0.35,0.6589595375722543,0.397212543554007,0.043907793633369926,0.3260153677277717,0.7519083969465649,0.19083969465648856,0.7519083969465649,0.11450381679389313,0.0,0.2480916030534351,0.05600781504395962,0.5941339342278595,0.7546043297486135
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.08,0.12,0.08,0.36,2,0.35,0.6491803278688525,0.39363817097415504,0.036223929747530186,0.411635565312843,0.7479166666666667,0.17291666666666666,0.7479166666666667,0.1125,0.0,0.2520833333333333,0.045587756431129924,0.5936056206506761,0.7499462876072127
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.14,0.08,0.08,0.36,1,0.55,0.6610644257703081,0.3979763912310287,0.04061470911086718,0.3084522502744237,0.7604938271604939,0.2419753086419753,0.7604938271604939,0.11851851851851852,0.0,0.23950617283950618,0.05535656138065777,0.6009224864438143,0.7590443668791904
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.14,0.08,0.12,0.36,2,0.55,0.6696696696696697,0.4010791366906475,0.04061470911086718,0.34906695938529086,0.7731568998109641,0.2003780718336484,0.7731568998109641,0.11720226843100189,0.0,0.22684310018903592,0.05275154672745034,0.5994982975429517,0.7521271416872011
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,13,0.08,0.04,0.08,0.36,2,0.35,0.7573529411764706,0.4309623430962343,0.06915477497255763,0.1437980241492865,0.5841784989858012,0.17038539553752535,0.5841784989858012,0.12778904665314403,0.0,0.4158215010141988,0.0801042005861283,0.5969976911605128,0.7947476766859443
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,13,0.08,0.08,0.12,0.36,1,0.35,0.6976190476190476,0.4109396914446003,0.06915477497255763,0.14818880351262348,0.4624624624624625,0.1891891891891892,0.4624624624624625,0.1021021021021021,0.0,0.5375375375375375,0.07717355910126994,0.5994302164354579,0.7824217680404959
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,13,0.2,0.12,0.12,0.24,2,0.35,0.6764705882352942,0.40350877192982454,0.059275521405049394,0.2524698133918771,0.44779582366589327,0.10672853828306264,0.44779582366589327,0.1740139211136891,0.0,0.5522041763341067,0.06545099316183653,0.6050848041789538,0.7399497480187684
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.14,0.04,0.08,0.36,1,0.55,0.7317073170731707,0.4225352112676056,0.07683863885839737,0.1437980241492865,0.4526112185686654,0.17408123791102514,0.4526112185686654,0.10444874274661509,0.0,0.5473887814313346,0.0801042005861283,0.5980875855837173,0.7840735979273317
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.14,0.04,0.08,0.36,2,0.35,0.7213930348258707,0.4190751445086705,0.07135016465422613,0.1690450054884742,0.4396423248882265,0.14754098360655737,0.4396423248882265,0.09687034277198212,0.0,0.5603576751117735,0.07521979811136438,0.6009839349496262,0.7786900013793997
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.2,0.08,0.04,0.36,2,0.55,0.6861702127659575,0.4069400630914827,0.05378704720087816,0.2502744237102086,0.4440789473684211,0.13157894736842105,0.4440789473684211,0.11019736842105263,0.0,0.555921052631579,0.06642787365678932,0.602583390657212,0.7647944597985031
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.2,0.12,0.12,0.24,1,0.55,0.6619318181818182,0.39829059829059826,0.0570801317233809,0.300768386388584,0.457286432160804,0.18592964824120603,0.457286432160804,0.1934673366834171,0.0,0.542713567839196,0.06121784435037447,0.5981693051017563,0.7394795131013563
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,13,0.08,0.12,0.04,0.24,1,0.55,0.6056338028169014,0.37719298245614036,0.06256860592755215,0.31174533479692645,0.7906976744186046,0.2868217054263566,0.7906976744186046,0.2596899224806202,0.1124031007751938,0.20930232558139536,0.05470530771735591,0.6018947022103609,0.6771842649169135
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,13,0.14,0.08,0.04,0.36,2,0.35,0.6639784946236559,0.3990306946688207,0.04610318331503842,0.27442371020856204,0.7582938388625592,0.18246445497630331,0.7582938388625592,0.13507109004739337,0.08767772511848342,0.24170616113744076,0.06186909801367633,0.6001211333266934,0.7309592864344485
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,13,0.14,0.12,0.04,0.36,1,0.35,0.6072423398328691,0.3778162911611785,0.04500548847420417,0.3216245883644347,0.7824427480916031,0.2824427480916031,0.7824427480916031,0.10687022900763359,0.08015267175572519,0.21755725190839695,0.053728427222403126,0.5938822743232617,0.7348816699952008
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.14,0.08,0.12,0.24,1,0.35,0.6329479768786127,0.38761061946902653,0.05378704720087816,0.3260153677277717,0.7746835443037975,0.27341772151898736,0.7746835443037975,0.21772151898734177,0.08607594936708861,0.22531645569620254,0.053728427222403126,0.5997015475495504,0.7031048817072537
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.2,0.04,0.04,0.36,2,0.35,0.7216216216216216,0.41915227629513346,0.04939626783754116,0.2513721185510428,0.7613636363636364,0.20454545454545456,0.7613636363636364,0.16233766233766234,0.08441558441558442,0.23863636363636365,0.06707912732009118,0.6001287663982606,0.7357408904817373
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.2,0.08,0.04,0.36,1,0.55,0.6549707602339181,0.3957597173144876,0.04939626783754116,0.32930845225027444,0.7848101265822784,0.2683544303797468,0.7848101265822784,0.1341772151898734,0.07088607594936709,0.21518987341772153,0.053402800390752195,0.5989642292010418,0.7351052184009774
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.2,0.12,0.08,0.24,2,0.35,0.6690909090909091,0.4008714596949891,0.03951701427003293,0.4566410537870472,0.7447698744769874,0.17154811715481172,0.7447698744769874,0.20502092050209206,0.08577405857740586,0.25523012552301255,0.04135460761966786,0.5927380762545917,0.7049516527226817
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,21,0.08,0.04,0.04,0.24,1,0.55,0.7506702412868632,0.42879019908116384,0.09769484083424808,0.18551042810098792,0.59026369168357,0.2210953346855984,0.59026369168357,0.2028397565922921,0.0,0.40973630831643004,0.0755454249430153,0.6020846060482832,0.773882413399749
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.08,0.08,0.04,0.36,1,0.35,0.6992840095465394,0.41151685393258425,0.07025246981339188,0.14818880351262348,0.4624624624624625,0.1891891891891892,0.4624624624624625,0.1021021021021021,0.0,0.5375375375375375,0.07717355910126994,0.5995803064641445,0.7827560128073139
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.08,0.12,0.04,0.24,2,0.55,0.6868421052631579,0.40717628705148207,0.06476399560922064,0.23161361141602635,0.4572072072072072,0.11261261261261261,0.4572072072072072,0.15090090090090091,0.0,0.5427927927927928,0.06675350048844025,0.6046919505503421,0.7528081888716723
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.08,0.12,0.04,0.36,2,0.55,0.660759493670886,0.3978658536585366,0.05598243688254665,0.2239297475301866,0.4617169373549884,0.11136890951276102,0.4617169373549884,0.10440835266821345,0.0,0.5382830626450116,0.06838163464669489,0.599902788394739,0.7636921986075025
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.08,0.12,0.12,0.36,1,0.55,0.6733167082294265,0.40238450074515647,0.06915477497255763,0.1942919868276619,0.4391891891891892,0.16891891891891891,0.4391891891891892,0.09121621621621621,0.0,0.5608108108108109,0.06903288830999674,0.602049624963992,0.7734520218622296
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.14,0.12,0.12,0.36,1,0.35,0.624113475177305,0.38427947598253276,0.054884742041712405,0.19099890230515917,0.4318936877076412,0.16279069767441862,0.4318936877076412,0.09302325581395349,0.0,0.5681063122923588,0.06838163464669489,0.6015587297217448,0.7612835951578162
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.2,0.04,0.08,0.24,2,0.55,0.7672634271099744,0.4341534008683068,0.0845225027442371,0.15697036223929747,0.44140625,0.1171875,0.44140625,0.177734375,0.0,0.55859375,0.08108108108108109,0.6010912904084218,0.7573800900342296
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.2,0.04,0.12,0.24,2,0.35,0.7645569620253164,0.4332855093256815,0.0845225027442371,0.150384193194292,0.423828125,0.12890625,0.423828125,0.166015625,0.0,0.576171875,0.08173233474438293,0.602845090464738,0.7588293178662323
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.2,0.12,0.08,0.36,1,0.55,0.6633416458852868,0.3988005997001499,0.06366630076838639,0.20417124039517015,0.42718446601941745,0.1650485436893204,0.42718446601941745,0.10679611650485436,0.0,0.5728155339805825,0.07131227613155323,0.6010014481695156,0.7628749400383494
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.08,0.12,0.08,0.24,1,0.35,0.6408839779005525,0.39057239057239057,0.06476399560922064,0.283205268935236,0.4666666666666667,0.19743589743589743,0.4666666666666667,0.1641025641025641,0.0,0.5333333333333333,0.06089221751872354,0.6032680485367277,0.7498113584307654
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.14,0.12,0.08,0.36,2,0.35,0.6686046511627907,0.40069686411149824,0.06037321624588365,0.30954994511525796,0.4359430604982206,0.11921708185053381,0.4359430604982206,0.06761565836298933,0.0,0.5640569395017794,0.058612829697167045,0.599615227459962,0.770573582229551
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.14,0.12,0.12,0.24,2,0.55,0.6936936936936937,0.4095744680851064,0.050493962678375415,0.33040614709110866,0.4475043029259897,0.11359724612736662,0.4475043029259897,0.14457831325301204,0.0,0.5524956970740104,0.057635949202214265,0.5999605100588716,0.7509145971658825
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.58,13,0.08,0.08,0.04,0.36,1,0.35,0.661498708010336,0.39813374805598756,0.059275521405049394,0.2349066959385291,0.7866666666666666,0.26666666666666666,0.7866666666666666,0.16666666666666666,0.35,0.21333333333333335,0.06447411266688376,0.5975914119661054,0.671383431587341
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.58,13,0.08,0.08,0.04,0.36,1,0.55,0.6589147286821705,0.397196261682243,0.06037321624588365,0.2349066959385291,0.7898305084745763,0.29152542372881357,0.7898305084745763,0.16271186440677965,0.3593220338983051,0.21016949152542372,0.0651253663301856,0.6004282628040196,0.6728420303000092
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.58,13,0.14,0.08,0.12,0.36,1,0.35,0.6450777202072538,0.3921259842519685,0.05598243688254665,0.24698133918770582,0.7946127946127947,0.30303030303030304,0.7946127946127947,0.13468013468013468,0.3569023569023569,0.2053872053872054,0.06479973949853468,0.6015425291549039,0.6800618699904026
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.58,13,0.14,0.12,0.04,0.24,1,0.55,0.6049046321525886,0.3769100169779287,0.06037321624588365,0.29308452250274425,0.75390625,0.265625,0.75390625,0.2734375,0.3515625,0.24609375,0.05470530771735591,0.6050334201573173,0.6316155901296914
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.58,13,0.2,0.04,0.08,0.24,1,0.55,0.7493403693931399,0.42835595776772245,0.08232711306256861,0.18990120746432493,0.7582089552238805,0.2716417910447761,0.7582089552238805,0.3044776119402985,0.3522388059701492,0.2417910447761194,0.07294041028980788,0.599711335241156,0.6514580886101873
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.58,13,0.2,0.04,0.12,0.24,1,0.55,0.7329842931937173,0.4229607250755287,0.08562019758507135,0.1877058177826564,0.7710843373493976,0.25903614457831325,0.7710843373493976,0.29819277108433734,0.3313253012048193,0.2289156626506024,0.07294041028980788,0.6006544060922141,0.6490106139890656
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.58,21,0.08,0.04,0.04,0.24,1,0.55,0.742296918767507,0.42604501607717044,0.09001097694840834,0.22722283205268934,0.7617021276595745,0.3021276595744681,0.7617021276595745,0.23404255319148937,0.35319148936170214,0.23829787234042554,0.06935851514164768,0.6003632981711959,0.6737073891285706
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.58,21,0.08,0.04,0.04,0.24,2,0.35,0.7178770949720671,0.41788617886178864,0.07135016465422613,0.2535675082327113,0.7392,0.1984,0.7392,0.2128,0.3376,0.2608,0.06773038098339303,0.6013889693460892,0.6720369439049572
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.58,21,0.08,0.08,0.04,0.36,2,0.55,0.6705882352941176,0.4014084507042254,0.04500548847420417,0.33150384193194293,0.7647058823529411,0.19165085388994307,0.7647058823529411,0.11005692599620494,0.3377609108159393,0.23529411764705882,0.05503093454900684,0.5970237346342735,0.6881770875993507
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.58,21,0.08,0.12,0.04,0.24,1,0.55,0.67,0.40119760479041916,0.052689352360043906,0.3973655323819978,0.7808988764044944,0.25842696629213485,0.7808988764044944,0.199438202247191,0.35674157303370785,0.21910112359550563,0.048518397915988276,0.5996236439402143,0.6569895806690479
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.58,21,0.08,0.12,0.08,0.24,2,0.55,0.6308724832214765,0.3868312757201646,0.03951701427003293,0.4270032930845225,0.7648305084745762,0.1885593220338983,0.7648305084745762,0.18008474576271186,0.3326271186440678,0.23516949152542374,0.04428524910452621,0.5952778627005,0.6551315484467106
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.58,21,0.14,0.04,0.08,0.24,2,0.55,0.6602739726027397,0.3976897689768977,0.06476399560922064,0.270032930845225,0.7577319587628866,0.20962199312714777,0.7577319587628866,0.23711340206185566,0.33505154639175255,0.2422680412371134,0.06349723217193097,0.6026579964468182,0.6504374266215739
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.68,13,0.08,0.04,0.04,0.36,1,0.55,0.7122641509433962,0.41597796143250687,0.08122941822173436,0.12184412733260154,0.6089385474860335,0.2206703910614525,0.6089385474860335,0.13128491620111732,0.12290502793296089,0.39106145251396646,0.08140670791273201,0.5976804947457646,0.7670517715500001
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.68,13,0.08,0.12,0.08,0.36,2,0.35,0.6730245231607629,0.4022801302931596,0.05598243688254665,0.270032930845225,0.5588972431077694,0.14786967418546365,0.5588972431077694,0.10025062656641603,0.09774436090225563,0.44110275689223055,0.06479973949853468,0.5976678136745379,0.7627666502433762
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.68,13,0.14,0.12,0.12,0.24,1,0.55,0.680672268907563,0.405,0.06476399560922064,0.27661909989023054,0.6056338028169014,0.20774647887323944,0.6056338028169014,0.2112676056338028,0.10211267605633803,0.39436619718309857,0.06349723217193097,0.600734724225559,0.7334475960716829
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.68,13,0.2,0.08,0.12,0.36,1,0.55,0.6786632390745502,0.40428790199081166,0.06586169045005488,0.21734357848518113,0.6396103896103896,0.262987012987013,0.6396103896103896,0.13636363636363635,0.12012987012987013,0.36038961038961037,0.06707912732009118,0.6047303856329855,0.7629758670411995
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.68,21,0.08,0.04,0.04,0.24,2,0.55,0.7527472527472527,0.42946708463949845,0.0801317233809001,0.21953896816684962,0.589622641509434,0.17767295597484276,0.589622641509434,0.19968553459119498,0.13050314465408805,0.41037735849056606,0.07456854444806252,0.6038354354635878,0.7435102096971775
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.68,21,0.14,0.08,0.12,0.36,2,0.35,0.6858789625360231,0.40683760683760684,0.048298572996706916,0.30954994511525796,0.6111111111111112,0.16145833333333334,0.6111111111111112,0.1076388888888889,0.11458333333333333,0.3888888888888889,0.0592640833604689,0.5964926510913791,0.7597346160871461
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.68,21,0.2,0.12,0.04,0.36,1,0.35,0.5959302325581395,0.37340619307832423,0.052689352360043906,0.3446761800219539,0.6049046321525886,0.24250681198910082,0.6049046321525886,0.10354223433242507,0.10899182561307902,0.39509536784741145,0.05144903940084663,0.5999540533777035,0.7539766480064326
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.68,21,0.2,0.12,0.12,0.36,1,0.55,0.608955223880597,0.3784786641929499,0.054884742041712405,0.3534577387486279,0.6222222222222222,0.21944444444444444,0.6222222222222222,0.08611111111111111,0.14166666666666666,0.37777777777777777,0.05014653207424292,0.5978877577541988,0.7526144226465437
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.78,13,0.08,0.08,0.04,0.24,2,0.55,0.7256410256410256,0.42050520059435365,0.07464324917672886,0.18660812294182216,0.4342379958246347,0.11691022964509394,0.4342379958246347,0.16075156576200417,0.0,0.5657620041753654,0.07359166395310973,0.6001244555748717,0.7529485075117499
random_cf_1,random_cf,0.10978777645362256,21,13,0.12,0.78,13,0.2,0.04,0.04,0.36,1,0.35,0.731764705882353,0.422554347826087,0.07574094401756312,0.1163556531284303,0.4573002754820937,0.19008264462809918,0.4573002754820937,0.11019283746556474,0.0,0.5426997245179064,0.08531422989254314,0.5978946460038601,0.7856302198225154
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.14,0.04,0.08,0.36,2,0.55,0.7245989304812834,0.4201550387596899,0.08945686900958466,0.22364217252396165,0.7564356435643564,0.18811881188118812,0.7564356435643564,0.29108910891089107,0.0,0.24356435643564356,0.08694236405079779,0.605699828326792,0.7105287764199666
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.14,0.12,0.12,0.24,2,0.35,0.6522988505747126,0.3947826086956522,0.08306709265175719,0.3045793397231097,0.772093023255814,0.2116279069767442,0.772093023255814,0.4186046511627907,0.0,0.22790697674418606,0.0719635297948551,0.38424762907669496,0.6600483662953688
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,21,0.08,0.08,0.04,0.36,2,0.35,0.6613756613756614,0.3980891719745223,0.06922257720979766,0.26198083067092653,0.75,0.2419871794871795,0.75,0.22435897435897437,0.0,0.25,0.07880169325952459,0.3847298958245531,0.6966470778332805
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,21,0.08,0.12,0.08,0.36,2,0.35,0.6446280991735537,0.39195979899497485,0.06602768903088392,0.29818956336528224,0.7441077441077442,0.22053872053872053,0.7441077441077442,0.22727272727272727,0.0,0.2558922558922559,0.07228915662650602,0.6056337516173684,0.721420664328666
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,21,0.14,0.08,0.08,0.36,1,0.55,0.6632124352331606,0.3987538940809969,0.06070287539936102,0.25559105431309903,0.7807377049180327,0.3401639344262295,0.7807377049180327,0.26639344262295084,0.0,0.2192622950819672,0.08108108108108109,0.3710964001209349,0.6853932856202147
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,21,0.14,0.08,0.12,0.36,2,0.55,0.6666666666666666,0.4,0.06922257720979766,0.28115015974440893,0.7487844408427877,0.24635332252836303,0.7487844408427877,0.23987034035656402,0.0,0.25121555915721233,0.0778248127645718,0.37825838587057037,0.6918055093955029
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,13,0.08,0.04,0.08,0.36,2,0.35,0.7323232323232324,0.4227405247813411,0.08626198083067092,0.18317358892438765,0.5941176470588235,0.1450980392156863,0.5941176470588235,0.23137254901960785,0.0,0.40588235294117647,0.09378052751546727,0.38345922711688163,0.7211840609242853
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,13,0.08,0.08,0.12,0.36,1,0.35,0.671264367816092,0.4016506189821183,0.06496272630457935,0.16080937167199147,0.41854636591478694,0.13533834586466165,0.41854636591478694,0.20802005012531327,0.0,0.581453634085213,0.09150113969391079,0.3700788618399825,0.6937788257241474
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,13,0.2,0.12,0.12,0.24,2,0.35,0.6824146981627297,0.40561622464898595,0.08732694355697551,0.23003194888178913,0.4121338912133891,0.10460251046025104,0.4121338912133891,0.28661087866108786,0.0,0.5878661087866108,0.08401172256593943,0.37992101408625,0.6643474036299137
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.14,0.04,0.08,0.36,1,0.55,0.6866028708133971,0.40709219858156026,0.07028753993610223,0.17891373801916932,0.4680073126142596,0.22120658135283364,0.4680073126142596,0.19744058500914077,0.0,0.5319926873857403,0.08987300553565614,0.37545666294082436,0.7207396736884514
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.14,0.04,0.08,0.36,2,0.35,0.7073791348600509,0.4143070044709389,0.08519701810436635,0.20021299254526093,0.45288753799392095,0.1717325227963526,0.45288753799392095,0.19148936170212766,0.0,0.547112462006079,0.08922175187235429,0.3867900547618143,0.7187481258919383
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.2,0.08,0.04,0.36,2,0.55,0.6735751295336787,0.4024767801857585,0.07454739084132056,0.2374866879659212,0.45396825396825397,0.17936507936507937,0.45396825396825397,0.20317460317460317,0.0,0.546031746031746,0.08270921523933572,0.3851290262122232,0.7084266463440689
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.2,0.12,0.12,0.24,1,0.55,0.6535433070866141,0.3952380952380952,0.07987220447284345,0.24920127795527156,0.4722792607802875,0.2032854209445585,0.4722792607802875,0.28952772073921973,0.0,0.5277207392197125,0.07912732009117551,0.37785328894795667,0.6811858965826013
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,13,0.08,0.12,0.04,0.24,1,0.55,0.6657754010695187,0.3996789727126806,0.08093716719914804,0.25559105431309903,0.7418397626112759,0.2433234421364985,0.7418397626112759,0.4658753709198813,0.09198813056379822,0.258160237388724,0.07912732009117551,0.3812389879761354,0.6555817257779019
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,13,0.14,0.08,0.04,0.36,2,0.35,0.693717277486911,0.4095826893353941,0.07135250266240682,0.23961661341853036,0.7708779443254818,0.19700214132762311,0.7708779443254818,0.28051391862955033,0.08137044967880086,0.2291220556745182,0.08368609573428851,0.3819774362869349,0.6579960037967624
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,13,0.14,0.12,0.04,0.36,1,0.35,0.6658227848101266,0.39969604863221886,0.055378061767838126,0.24387646432374868,0.7659574468085106,0.23138297872340424,0.7659574468085106,0.2898936170212766,0.09574468085106383,0.23404255319148937,0.08075545424943015,0.3703725895304145,0.6501122559305981
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.14,0.08,0.12,0.24,1,0.35,0.6837606837606838,0.40609137055837563,0.09052183173588925,0.28008519701810436,0.7644539614561028,0.3340471092077088,0.7644539614561028,0.3961456102783726,0.10278372591006424,0.23554603854389722,0.07652230543796809,0.380525322697132,0.6612686352526277
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.2,0.04,0.04,0.36,2,0.35,0.7344632768361582,0.4234527687296417,0.08306709265175719,0.2630457933972311,0.748829953198128,0.27301092043681746,0.748829953198128,0.2589703588143526,0.07332293291731669,0.25117004680187205,0.08336046890263758,0.6050210267519314,0.7186835569021564
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.2,0.08,0.04,0.36,1,0.55,0.6773333333333333,0.40381558028616854,0.0617678381256656,0.268370607028754,0.780241935483871,0.34274193548387094,0.780241935483871,0.2862903225806452,0.08870967741935484,0.21975806451612903,0.07977857375447737,0.3720920155634845,0.6638969992351028
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.2,0.12,0.08,0.24,2,0.35,0.6786885245901639,0.404296875,0.07880724174653887,0.3759318423855165,0.7587412587412588,0.20279720279720279,0.7587412587412588,0.38461538461538464,0.08741258741258741,0.24125874125874125,0.06414848583523282,0.6021041701086045,0.6782072697462675
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,21,0.08,0.04,0.04,0.24,1,0.55,0.7119565217391305,0.4158730158730159,0.10756123535676251,0.2215122470713525,0.6156941649899397,0.27565392354124746,0.6156941649899397,0.3460764587525151,0.0,0.3843058350100604,0.08433734939759036,0.3828570365298448,0.7084673127745824
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,13,0.08,0.08,0.04,0.36,1,0.35,0.671264367816092,0.4016506189821183,0.06496272630457935,0.16080937167199147,0.41854636591478694,0.13533834586466165,0.41854636591478694,0.20802005012531327,0.0,0.581453634085213,0.09150113969391079,0.36972716774570213,0.6937295885509481
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,13,0.08,0.12,0.04,0.24,2,0.55,0.6771653543307087,0.40375586854460094,0.09371671991480299,0.22577209797657083,0.42332613390928725,0.11447084233261338,0.42332613390928725,0.3023758099352052,0.0,0.5766738660907127,0.08368609573428851,0.3802581593465403,0.6625724862637677
