mode,anchor,family,alpha,offset,window_width,beta,learning_rate,model_rate,surprise_high,revision_threshold,coherence_limit,write_threshold,instability_penalty,write_count,witness_count,admission_rate,write_rate,witness_rate,revision_rate,mean_revision_size,instability,embodied_cost,delayed_retention,pollution,phase_lock_resistance,composite_score
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.0,0.025,0.17,0.52,0.1,0.32,0.58,0.55,40.0,11.0,0.3805970149253731,0.7843137254901961,0.21568627450980393,0.3805970149253731,0.08127600044996357,0.060805749894945006,0.03344316244221976,0.7843137254901961,0.018563751831949193,0.8274034359035312,0.8275542386772703
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.0,0.025,0.17,0.52,0.1,0.32,0.58,0.55,44.0,12.0,0.4307692307692308,0.7857142857142857,0.21428571428571427,0.4307692307692308,0.08252992342230922,0.06148830832914775,0.033818569581031264,0.7857142857142857,0.02149487054225696,0.6120276826982962,0.8066086001416196
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.0,0.025,0.17,0.52,0.1,0.32,0.58,0.55,27.0,4.0,0.26956521739130435,0.8709677419354839,0.12903225806451613,0.26956521739130435,0.07954549535838339,0.05744894795969003,0.03159692137782952,0.8709677419354839,0.013190034196384953,0.9033925997823312,0.7562978294150278
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.0,0.025,0.17,0.52,0.1,0.32,0.58,0.55,42.0,11.0,0.363013698630137,0.7924528301886793,0.20754716981132076,0.363013698630137,0.08307285991404205,0.060778397761304594,0.03342811876871753,0.7924528301886793,0.018563751831949193,0.828443335776528,0.8148824168987048
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.0,0.025,0.17,0.52,0.1,0.32,0.58,0.55,44.0,13.0,0.37254901960784315,0.7719298245614035,0.22807017543859648,0.37254901960784315,0.08234145987287433,0.061571447909146204,0.033864296350030416,0.7719298245614035,0.021006350757205666,0.6004711435564916,0.7844187213740609
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.0,0.06,0.035,0.36,0.055,0.18,0.58,0.75,47.0,0.0,0.39166666666666666,1.0,0.0,0.39166666666666666,0.017428533719833328,0.051388936393962026,0.03854170229547152,1.0,0.021983390327308255,0.8855534216173557,0.791310998002748
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.0,0.06,0.035,0.36,0.055,0.18,0.58,0.75,56.0,0.0,0.4057971014492754,1.0,0.0,0.4057971014492754,0.018370648610234686,0.05157794561923268,0.03868345921442451,1.0,0.026380068392769906,0.883865670523886,0.7985400002677582
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.0,0.06,0.035,0.36,0.055,0.18,0.58,0.75,52.0,0.0,0.43333333333333335,1.0,0.0,0.43333333333333335,0.016979072759110498,0.05138366529590448,0.03853774897192836,1.0,0.024914509037616023,0.8475104296800123,0.7920940994972189
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.0,0.06,0.035,0.36,0.055,0.18,0.58,0.75,51.0,0.0,0.408,1.0,0.0,0.408,0.01839585601745232,0.05154152683136398,0.038656145123522986,1.0,0.023937469467513434,0.600017171331666,0.7512271999617202
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.0,0.06,0.035,0.36,0.055,0.18,0.58,0.75,45.0,0.0,0.3515625,1.0,0.0,0.3515625,0.017264334039273417,0.051544965223268964,0.038658723917451725,1.0,0.021006350757205666,0.6092898291945812,0.716897832300964
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.0,0.06,0.08,0.24,0.055,0.18,0.44,0.55,57.0,0.0,0.44881889763779526,1.0,0.0,0.44881889763779526,0.04213717927491256,0.05336522274128563,0.0293508725077071,1.0,0.025403028822667317,0.8550987040338989,0.8020398442070547
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.0,0.06,0.08,0.24,0.055,0.18,0.44,0.55,68.0,0.0,0.5037037037037037,1.0,0.0,0.5037037037037037,0.04155983342199117,0.05344800909186342,0.029396405000524883,1.0,0.030776746458231558,0.7672870224831175,0.7692931061456274
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.0,0.06,0.08,0.24,0.055,0.18,0.44,0.55,62.0,0.0,0.42758620689655175,1.0,0.0,0.42758620689655175,0.038764711795643794,0.05299278371452649,0.02914603104298957,1.0,0.02882266731802638,0.8238012146036204,0.8012835808858794
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.0,0.06,0.08,0.24,0.055,0.18,0.44,0.55,64.0,0.0,0.5,1.0,0.0,0.5,0.04141032374911502,0.05325978204486435,0.029292880124675392,1.0,0.02979970688812897,0.8156048479744512,0.7786868225670291
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.0,0.06,0.08,0.24,0.055,0.18,0.44,0.55,51.0,0.0,0.45132743362831856,1.0,0.0,0.45132743362831856,0.0421245944593587,0.05292773004770304,0.029110251526236676,1.0,0.023937469467513434,0.8554081166095786,0.8014803183546912
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.0,0.06,0.08,0.24,0.055,0.55,0.7,0.55,63.0,1.0,0.5039370078740157,0.984375,0.015625,0.5039370078740157,0.04167436349725901,0.05348044453493774,0.02941424449421576,0.984375,0.02784562774792379,0.7042666656346837,0.7604185252451163
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.0,0.06,0.08,0.24,0.055,0.55,0.7,0.55,60.0,0.0,0.4316546762589928,1.0,0.0,0.4316546762589928,0.040685337984978975,0.05302039313490817,0.029161216224199493,1.0,0.026380068392769906,0.8595199451967378,0.8072995314197878
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.0,0.06,0.08,0.24,0.055,0.55,0.7,0.55,70.0,0.0,0.5072463768115942,1.0,0.0,0.5072463768115942,0.041657111876444275,0.053697931544731695,0.029533862349602435,1.0,0.03321934538348803,0.8095493513876725,0.775171793982943
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.0,0.06,0.08,0.24,0.055,0.55,0.7,0.55,55.0,0.0,0.40145985401459855,1.0,0.0,0.40145985401459855,0.04209010072706031,0.05304838777988962,0.029176613278939292,1.0,0.026380068392769906,0.7914987209217971,0.7943055481385358
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.0,0.06,0.08,0.24,0.055,0.55,0.7,0.55,65.0,1.0,0.5076923076923077,0.9848484848484849,0.015151515151515152,0.5076923076923077,0.042484733305085134,0.05406720812358571,0.02973696446797214,0.9848484848484849,0.030288226673180263,0.5865694598866009,0.739328950091444
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.0,0.06,0.17,0.36,0.055,0.18,0.7,0.35,59.0,36.0,0.6834532374100719,0.6210526315789474,0.37894736842105264,0.6834532374100719,0.06719395045691612,0.06447818182750378,0.022567363639626324,0.6210526315789474,0.023937469467513434,0.841387850932794,0.7783321137438782
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.0,0.06,0.17,0.36,0.055,0.18,0.7,0.35,46.0,29.0,0.5597014925373134,0.6133333333333333,0.38666666666666666,0.5597014925373134,0.0643523409022567,0.06316916517319646,0.02210920781061876,0.6133333333333333,0.021006350757205666,0.6785237810081142,0.7886393858660805
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.0,0.06,0.17,0.36,0.055,0.18,0.7,0.35,46.0,25.0,0.5916666666666667,0.647887323943662,0.352112676056338,0.5916666666666667,0.06422151236769644,0.06236916519818744,0.021829207819365603,0.647887323943662,0.02149487054225696,0.8753439585956405,0.808663168279658
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.0,0.06,0.17,0.36,0.055,0.18,0.7,0.35,47.0,28.0,0.6198347107438017,0.6266666666666667,0.37333333333333335,0.6198347107438017,0.0652094805327656,0.06301618119152601,0.0220556634170341,0.6266666666666667,0.021006350757205666,0.6136133213501316,0.7580925358673045
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.0,0.06,0.17,0.36,0.055,0.18,0.7,0.35,72.0,35.0,0.7430555555555556,0.6728971962616822,0.32710280373831774,0.7430555555555556,0.07116628641073336,0.06513388252661877,0.022796858884316568,0.6728971962616822,0.03321934538348803,0.5800051628020158,0.7112992945853744
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.0,0.06,0.17,0.36,0.1,0.32,0.7,0.75,57.0,10.0,0.5075757575757576,0.8507462686567164,0.14925373134328357,0.5075757575757576,0.0832970030679531,0.06048553774068182,0.045364153305511364,0.8507462686567164,0.024425989252564728,0.8480600148143669,0.815009779290181
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.0,0.06,0.17,0.36,0.1,0.32,0.7,0.75,45.0,5.0,0.4,0.9,0.1,0.4,0.08115993954406747,0.05782888466476191,0.04337166349857143,0.9,0.021983390327308255,0.7017913068342214,0.8065785405887536
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.0,0.06,0.17,0.36,0.1,0.32,0.7,0.75,61.0,10.0,0.5590551181102362,0.8591549295774648,0.14084507042253522,0.5590551181102362,0.08441341281642453,0.06051766600936874,0.04538824950702655,0.8591549295774648,0.026380068392769906,0.7226187065649005,0.7767119854770435
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.0,0.06,0.17,0.36,0.1,0.32,0.7,0.75,46.0,4.0,0.3424657534246575,0.92,0.08,0.3424657534246575,0.080816290511235,0.05758471598725724,0.043188536990442936,0.92,0.02051783097215437,0.8846665467756674,0.796448638321292
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.0,0.06,0.17,0.36,0.1,0.32,0.7,0.75,64.0,14.0,0.4968152866242038,0.8205128205128205,0.1794871794871795,0.4968152866242038,0.08364858085223134,0.06188668798373054,0.0464150159877979,0.8205128205128205,0.02979970688812897,0.5925949984746273,0.777292235256225
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.0,0.11,0.035,0.24,0.025,0.32,0.58,0.55,65.0,0.0,0.4961832061068702,1.0,0.0,0.4961832061068702,0.0181770582235732,0.05189999583410616,0.02854499770875839,1.0,0.029311187103077674,0.863698359374773,0.7765511155483784
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.0,0.11,0.035,0.24,0.025,0.32,0.58,0.55,63.0,0.0,0.4846153846153846,1.0,0.0,0.4846153846153846,0.016810483382046805,0.05181900550961294,0.028500453030287122,1.0,0.02979970688812897,0.7545212438458114,0.7608438371529698
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.0,0.11,0.035,0.24,0.025,0.32,0.58,0.55,66.0,0.0,0.559322033898305,1.0,0.0,0.559322033898305,0.016740477523019832,0.051678048843879436,0.028422926864133693,1.0,0.030776746458231558,0.606320519933111,0.7124012731350936
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.0,0.11,0.035,0.24,0.025,0.32,0.58,0.55,66.0,0.0,0.5,1.0,0.0,0.5,0.016909316818482505,0.051926497280869004,0.028559573504477954,1.0,0.02882266731802638,0.8361060765313404,0.7700925625754139
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.0,0.11,0.035,0.24,0.025,0.32,0.58,0.55,74.0,0.0,0.5401459854014599,1.0,0.0,0.5401459854014599,0.018673562640426147,0.051946288064820254,0.02857045843565114,1.0,0.0356619443087445,0.580500444144957,0.7144105734499644
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.0,0.11,0.035,0.24,0.1,0.55,0.7,0.35,61.0,0.0,0.4765625,1.0,0.0,0.4765625,0.017516469378345022,0.05179032012501353,0.018126612043754733,1.0,0.02784562774792379,0.6942438605672101,0.7546750265302399
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.0,0.11,0.035,0.24,0.1,0.55,0.7,0.35,62.0,0.0,0.5,1.0,0.0,0.5,0.018165256777159636,0.05188229452810301,0.018158803084836053,1.0,0.028334147532975085,0.755221355969549,0.7580590590797174
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.0,0.11,0.035,0.24,0.1,0.55,0.7,0.35,72.0,0.0,0.5333333333333333,1.0,0.0,0.5333333333333333,0.01703715991390034,0.051775395757430315,0.01812138851510061,1.0,0.03321934538348803,0.6001739440849778,0.7203347119821726
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.0,0.11,0.035,0.24,0.1,0.55,0.7,0.35,59.0,0.0,0.4244604316546763,1.0,0.0,0.4244604316546763,0.01666547599606542,0.05180145211960784,0.018130508241862745,1.0,0.028334147532975085,0.8863934599155613,0.8029925508083183
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.0,0.11,0.035,0.24,0.1,0.55,0.7,0.35,70.0,0.0,0.5263157894736842,1.0,0.0,0.5263157894736842,0.017585182816248362,0.05192352226621863,0.01817323279317652,1.0,0.032730825598436736,0.6134008671740387,0.7250730648181234
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.025,0.035,0.24,0.1,0.18,0.58,0.35,73.0,0.0,0.5251798561151079,1.0,0.0,0.5251798561151079,0.018471620487998622,0.05165364002652693,0.018078774009284423,1.0,0.03126526624328285,0.5753103316811341,0.7195484928546212
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.025,0.035,0.24,0.1,0.18,0.58,0.35,55.0,0.0,0.4230769230769231,1.0,0.0,0.4230769230769231,0.01656272099434128,0.05161418272636274,0.018064963954226958,1.0,0.024914509037616023,0.8261883132381168,0.7934830454960854
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.025,0.035,0.24,0.1,0.18,0.58,0.35,66.0,0.0,0.5076923076923077,1.0,0.0,0.5076923076923077,0.016746849980298822,0.0516283636919571,0.018069927292184984,1.0,0.030288226673180263,0.8621246898150334,0.7729559497193115
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.025,0.035,0.24,0.1,0.18,0.58,0.35,68.0,0.0,0.5074626865671642,1.0,0.0,0.5074626865671642,0.017521054108901233,0.05153956155672931,0.01803884654485526,1.0,0.030288226673180263,0.7870104015305703,0.7606478040553886
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.025,0.035,0.24,0.1,0.18,0.58,0.35,53.0,0.0,0.4732142857142857,1.0,0.0,0.4732142857142857,0.01780980588855929,0.051602153335011655,0.018060753667254077,1.0,0.024914509037616023,0.8301019731020877,0.7792536236657733
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.025,0.08,0.36,0.1,0.55,0.44,0.55,45.0,0.0,0.4166666666666667,1.0,0.0,0.4166666666666667,0.04167478516387772,0.052767664357283604,0.029022215396505985,1.0,0.021006350757205666,0.8751643797562935,0.8135807344933915
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.025,0.08,0.36,0.1,0.55,0.44,0.55,52.0,0.0,0.416,1.0,0.0,0.416,0.04401419786923844,0.05297741942005962,0.029137580681032792,1.0,0.022960429897410845,0.8603247607762471,0.8118144119706417
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.025,0.08,0.36,0.1,0.55,0.44,0.55,44.0,0.0,0.36363636363636365,1.0,0.0,0.36363636363636365,0.043266566910711096,0.05288619515795685,0.029087407336876273,1.0,0.021006350757205666,0.7013224917011831,0.7547664801528974
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.025,0.08,0.36,0.1,0.55,0.44,0.55,53.0,0.0,0.44537815126050423,1.0,0.0,0.44537815126050423,0.04463057962432268,0.05285805435804387,0.02907192989692413,1.0,0.025403028822667317,0.670261603640917,0.7729571245023356
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.025,0.08,0.36,0.1,0.55,0.44,0.55,52.0,0.0,0.3851851851851852,1.0,0.0,0.3851851851851852,0.04310993322725508,0.05272396487663184,0.028998180682147514,1.0,0.024425989252564728,0.8818770023606323,0.7998000703565609
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.025,0.17,0.24,0.055,0.18,0.58,0.55,60.0,31.0,0.7338709677419355,0.6593406593406593,0.34065934065934067,0.7338709677419355,0.06795858202626998,0.06436209785318531,0.03539915381925192,0.6593406593406593,0.026380068392769906,0.8173161812553699,0.7536605160368712
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.025,0.17,0.24,0.055,0.18,0.58,0.55,73.0,33.0,0.8346456692913385,0.6886792452830188,0.3113207547169811,0.8346456692913385,0.06822375147401896,0.06422058056473065,0.03532131931060186,0.6886792452830188,0.03224230581338544,0.8517488303055398,0.7249421826866459
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.025,0.17,0.24,0.055,0.18,0.58,0.55,71.0,32.0,0.7253521126760564,0.6893203883495146,0.3106796116504854,0.7253521126760564,0.06513729937148585,0.06367827035796547,0.03502304869688101,0.6893203883495146,0.030288226673180263,0.8612214379589882,0.758999378605177
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.025,0.17,0.24,0.055,0.18,0.58,0.55,62.0,30.0,0.647887323943662,0.6739130434782609,0.32608695652173914,0.647887323943662,0.06559314175292888,0.06365950010476762,0.03501272505762219,0.6739130434782609,0.026380068392769906,0.7151107549082807,0.7602982628687782
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.025,0.17,0.24,0.055,0.18,0.58,0.55,70.0,35.0,0.7446808510638298,0.6666666666666666,0.3333333333333333,0.7446808510638298,0.06499750700732985,0.06473273036223838,0.03560300169923111,0.6666666666666666,0.030776746458231558,0.8387115846490502,0.7512786275108815
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.025,0.17,0.24,0.1,0.32,0.7,0.55,49.0,2.0,0.4214876033057851,0.9607843137254902,0.0392156862745098,0.4214876033057851,0.07861008190850219,0.05655922050436677,0.031107571277401727,0.9607843137254902,0.021983390327308255,0.8634642094234144,0.8342459803809448
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.025,0.17,0.24,0.1,0.32,0.7,0.55,53.0,9.0,0.5849056603773585,0.8548387096774194,0.14516129032258066,0.5849056603773585,0.0819433763502178,0.060347153175093385,0.033190934246301367,0.8548387096774194,0.024425989252564728,0.8582784077940642,0.7936195377953229
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.025,0.17,0.24,0.1,0.32,0.7,0.55,64.0,9.0,0.5615384615384615,0.8767123287671232,0.1232876712328767,0.5615384615384615,0.08174314772397862,0.06040213484260593,0.033221174163433266,0.8767123287671232,0.02882266731802638,0.7875064033411019,0.7861909477336053
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.025,0.17,0.24,0.1,0.32,0.7,0.55,56.0,9.0,0.48872180451127817,0.8615384615384616,0.13846153846153847,0.48872180451127817,0.08091662015239734,0.06048629446568665,0.03326746195612766,0.8615384615384616,0.026380068392769906,0.8599712948663666,0.8228054862088651
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.025,0.17,0.24,0.1,0.32,0.7,0.55,63.0,7.0,0.49295774647887325,0.9,0.1,0.49295774647887325,0.08030940214630314,0.059583443002519054,0.03277089365138548,0.9,0.030288226673180263,0.8800802496999554,0.8207255707921229
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.025,0.17,0.36,0.1,0.55,0.7,0.75,57.0,11.0,0.48226950354609927,0.8382352941176471,0.16176470588235295,0.48226950354609927,0.0823435879159835,0.060961960085854396,0.0457214700643908,0.8382352941176471,0.024425989252564728,0.8639493116502925,0.8267592136823445
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.025,0.17,0.36,0.1,0.55,0.7,0.75,53.0,10.0,0.45323741007194246,0.8412698412698413,0.15873015873015872,0.45323741007194246,0.08381074167305506,0.06074986334923045,0.04556239751192284,0.8412698412698413,0.023937469467513434,0.8712972648233916,0.8367557944108762
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.025,0.17,0.36,0.1,0.55,0.7,0.75,52.0,10.0,0.5040650406504065,0.8387096774193549,0.16129032258064516,0.5040650406504065,0.08450663152929568,0.060583126371335075,0.04543734477850131,0.8387096774193549,0.023937469467513434,0.7518956104974787,0.8009936729881468
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.025,0.17,0.36,0.1,0.55,0.7,0.75,48.0,8.0,0.38620689655172413,0.8571428571428571,0.14285714285714285,0.38620689655172413,0.08291138572883464,0.05961465798582016,0.04471099348936512,0.8571428571428571,0.02344894968246214,0.772544627224292,0.8131701226886152
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.025,0.17,0.36,0.1,0.55,0.7,0.75,61.0,10.0,0.5378787878787878,0.8591549295774648,0.14084507042253522,0.5378787878787878,0.08089758315440378,0.06029338749880628,0.04522004062410471,0.8591549295774648,0.027357107962872496,0.8619894321390809,0.8068787041609081
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.06,0.035,0.24,0.025,0.18,0.58,0.35,65.0,0.0,0.47794117647058826,1.0,0.0,0.47794117647058826,0.018039658780477776,0.05165666913224431,0.018079834196285508,1.0,0.030288226673180263,0.8312218955920508,0.7775565718844732
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.06,0.035,0.24,0.025,0.18,0.58,0.35,63.0,0.0,0.47368421052631576,1.0,0.0,0.47368421052631576,0.01732221396739826,0.05175272002818172,0.0181134520098636,1.0,0.02882266731802638,0.7653152612868782,0.7674545481162961
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.06,0.035,0.24,0.025,0.18,0.58,0.35,58.0,0.0,0.4603174603174603,1.0,0.0,0.4603174603174603,0.017016861930633356,0.05135090558784472,0.017972816955745652,1.0,0.026380068392769906,0.842871506905719,0.784882084696652
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.06,0.035,0.24,0.025,0.18,0.58,0.35,56.0,0.0,0.4628099173553719,1.0,0.0,0.4628099173553719,0.01677130311349451,0.05178084951008003,0.01812329732852801,1.0,0.0268685881778212,0.8407311420025217,0.7835600684413069
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.06,0.035,0.24,0.025,0.18,0.58,0.35,56.0,0.0,0.4628099173553719,1.0,0.0,0.4628099173553719,0.016993181714893325,0.05158355064475926,0.01805424272566574,1.0,0.025891548607718612,0.8623826110665445,0.7874563669001867
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.06,0.035,0.36,0.055,0.55,0.7,0.55,47.0,0.0,0.3790322580645161,1.0,0.0,0.3790322580645161,0.01741832707384364,0.05156124900778285,0.02835868695428057,1.0,0.02149487054225696,0.8847369895483708,0.7835857012332255
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.06,0.035,0.36,0.055,0.55,0.7,0.55,43.0,0.0,0.3524590163934426,1.0,0.0,0.3524590163934426,0.01768599995512381,0.05143898464165785,0.02829144155291182,1.0,0.020029311187103077,0.77262157142817,0.7466231804490036
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.06,0.035,0.36,0.055,0.55,0.7,0.55,58.0,0.0,0.3918918918918919,1.0,0.0,0.3918918918918919,0.018075954167851384,0.05150113698832929,0.02832562534358111,1.0,0.025403028822667317,0.5997933656790855,0.7438893145920763
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.06,0.035,0.36,0.055,0.55,0.7,0.55,40.0,0.0,0.3669724770642202,1.0,0.0,0.3669724770642202,0.017511499485215822,0.05139769843197789,0.02826873413758784,1.0,0.0180752320468979,0.6789202896518871,0.740739200355369
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.06,0.035,0.36,0.055,0.55,0.7,0.55,51.0,0.0,0.40476190476190477,1.0,0.0,0.40476190476190477,0.018027413205677297,0.05159463091492307,0.02837704700320769,1.0,0.024425989252564728,0.6398103378938764,0.7577846071312386
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.06,0.08,0.36,0.1,0.55,0.7,0.35,48.0,0.0,0.38095238095238093,1.0,0.0,0.38095238095238093,0.04081631519466308,0.05289220074223858,0.018512270259783505,1.0,0.021983390327308255,0.7441323579248811,0.7736320674425415
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.06,0.08,0.36,0.1,0.55,0.7,0.35,51.0,0.0,0.3893129770992366,1.0,0.0,0.3893129770992366,0.040775629632024905,0.052879058017820425,0.018507670306237147,1.0,0.024425989252564728,0.6012228626679346,0.7547963376947062
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.06,0.08,0.36,0.1,0.55,0.7,0.35,49.0,0.0,0.3858267716535433,1.0,0.0,0.3858267716535433,0.0421941241510997,0.052752225915057856,0.018463279070270247,1.0,0.021983390327308255,0.7940350723120336,0.7861459689773942
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.06,0.08,0.36,0.1,0.55,0.7,0.35,42.0,0.0,0.34710743801652894,1.0,0.0,0.34710743801652894,0.039615303415470066,0.05293929845432208,0.01852875445901273,1.0,0.018563751831949193,0.8778845508410328,0.7729420805067384
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.06,0.08,0.36,0.1,0.55,0.7,0.35,63.0,0.0,0.4405594405594406,1.0,0.0,0.4405594405594406,0.04456758269751,0.05301457835338854,0.01855510242368599,1.0,0.030288226673180263,0.8409309662327257,0.8039940863349955
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.06,0.17,0.52,0.025,0.18,0.44,0.35,45.0,37.0,0.6833333333333333,0.5487804878048781,0.45121951219512196,0.6833333333333333,0.0629437533645991,0.06397803936418406,0.02239231377746442,0.5487804878048781,0.02051783097215437,0.591861894627429,0.7409235941275275
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.06,0.17,0.52,0.025,0.18,0.44,0.35,52.0,40.0,0.6571428571428571,0.5652173913043478,0.43478260869565216,0.6571428571428571,0.06443463592741701,0.06442616370321146,0.022549157296124007,0.5652173913043478,0.021983390327308255,0.5888608819217602,0.7479473134534121
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.06,0.17,0.52,0.025,0.18,0.44,0.35,48.0,41.0,0.717741935483871,0.5393258426966292,0.4606741573033708,0.717741935483871,0.06722477365579702,0.06382566442679748,0.022338982549379115,0.5393258426966292,0.02149487054225696,0.8634034593049912,0.775647124283612
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.06,0.17,0.52,0.025,0.18,0.44,0.35,52.0,41.0,0.7045454545454546,0.5591397849462365,0.44086021505376344,0.7045454545454546,0.06342846993066338,0.06463973342532561,0.022623906698863962,0.5591397849462365,0.02247191011235955,0.8397010929089888,0.7759662675105207
