anchor,anchor_family,model,model_label,alpha,offset,window_width,phase,beta,length,max_alignment_age,memory_capacity,write_count,witness_expired,release_count,delayed_retention,witness_conversion,pollution,mean_alignment_latency,return_interval_diversity,phase_lock_resistance,contact_ring_rate,center_share,rigidity_after_perturbation,composite_score,surrogate_base_score
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4382135623730951,0.02399999999999998,0.18,0.0,0.0,4096,8,34,0.0,0.0,4096.0,0.0,0.0,0.0,8.0,0.0,0.33333333333333337,0.470703125,0.0,0.977783203125,0.4292122395833334,0.31333333333333335
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4442135623730951,0.029999999999999978,0.18,0.0,0.0,4096,8,34,0.0,51.0,4045.0,0.0,0.0,0.0,8.0,0.0,0.6284224099270597,0.472900390625,0.012451171875,0.964111328125,0.5286245568752004,0.41366361937520035
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4502135623730951,0.035999999999999976,0.18,0.0,0.0,4096,8,34,0.0,46.0,4050.0,0.0,0.0,0.0,8.0,0.0,0.7530238211207475,0.47314453125,0.01123046875,0.96630859375,0.5711843491810542,0.4560280991810542
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4562135623730951,0.041999999999999975,0.18,0.0,0.0,4096,8,34,0.0,51.0,4045.0,0.0,0.0,0.0,8.0,0.0,0.6698578062780405,0.467041015625,0.012451171875,0.96435546875,0.5422633728845337,0.42775165413453375
silver,metallic_anchor,two_light_plain,Two Light Plain,0.46221356237309513,0.04799999999999997,0.18,0.0,0.0,4096,8,34,0.0,50.0,4046.0,0.0,0.0,0.0,8.0,0.0,0.6846539408042862,0.47314453125,0.01220703125,0.963134765625,0.5476846836234573,0.4327823398734574
silver,metallic_anchor,two_light_plain,Two Light Plain,0.36621356237309516,-0.048,0.18,0.0,0.0,4096,13,34,0.0,47.0,4048.0,0.0,0.0,0.0,13.0,0.0,0.7408206946830755,0.470947265625,0.01171875,0.964111328125,0.5666837236922457,0.45187903619224573
silver,metallic_anchor,two_light_plain,Two Light Plain,0.37221356237309516,-0.042,0.18,0.0,0.0,4096,13,34,0.0,49.0,4047.0,0.0,0.0,0.0,13.0,0.0,0.40092257866363346,0.470947265625,0.011962890625,0.966552734375,0.4513136767456354,0.3363136767456354
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3782135623730951,-0.036000000000000004,0.18,0.0,0.0,4096,13,34,0.0,66.0,4030.0,0.0,0.0,0.0,13.0,0.0,0.43129052529998246,0.47216796875,0.01611328125,0.9619140625,0.46136534110199406,0.34663877860199405
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3842135623730951,-0.030000000000000006,0.18,0.0,0.0,4096,13,34,0.0,52.0,4044.0,0.0,0.0,0.0,13.0,0.0,0.6310777634868927,0.47314453125,0.0126953125,0.963134765625,0.5294687833355435,0.4145664395855435
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3902135623730951,-0.024000000000000007,0.18,0.0,0.0,4096,13,34,0.0,50.0,4046.0,0.0,0.0,0.0,13.0,0.0,0.7078129196220477,0.4716796875,0.01220703125,0.96142578125,0.5553048301714962,0.44065639267149626
silver,metallic_anchor,two_light_plain,Two Light Plain,0.39621356237309513,-0.01800000000000001,0.18,0.0,0.0,4096,13,34,0.0,51.0,4045.0,0.0,0.0,0.0,13.0,0.0,0.6322691298766874,0.472900390625,0.012451171875,0.962646484375,0.5298152541580737,0.4149715041580737
silver,metallic_anchor,two_light_plain,Two Light Plain,0.40221356237309513,-0.01200000000000001,0.18,0.0,0.0,4096,13,34,0.0,46.0,4050.0,0.0,0.0,0.0,13.0,0.0,0.6327526195412057,0.472412109375,0.01123046875,0.9638671875,0.53003823439401,0.4151358906440099
silver,metallic_anchor,two_light_plain,Two Light Plain,0.40821356237309514,-0.006000000000000012,0.18,0.0,0.0,4096,13,34,0.0,52.0,4043.0,0.0,0.0,0.0,13.0,0.0,0.678522218596457,0.47216796875,0.012939453125,0.96435546875,0.5456194293227954,0.43069755432279544
silver,metallic_anchor,two_light_plain,Two Light Plain,0.41421356237309515,-1.3877787807814457e-17,0.18,0.0,0.0,4096,13,34,0.0,51.0,4045.0,0.0,0.0,0.0,13.0,0.0,0.7889433551773969,0.47216796875,0.012451171875,0.96533203125,0.583240740760315,0.46824074076031497
silver,metallic_anchor,two_light_plain,Two Light Plain,0.42021356237309515,0.0059999999999999845,0.18,0.0,0.0,4096,13,34,0.0,45.0,4050.0,0.0,0.0,0.0,13.0,0.0,0.6623802874985654,0.471435546875,0.01123046875,0.965576171875,0.5401702352495122,0.4252092977495122
silver,metallic_anchor,two_light_plain,Two Light Plain,0.42621356237309516,0.011999999999999983,0.18,0.0,0.0,4096,13,34,0.0,51.0,4045.0,0.0,0.0,0.0,13.0,0.0,0.7451897541863628,0.470703125,0.012451171875,0.964111328125,0.5681496726733635,0.4533645164233634
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4322135623730951,0.01799999999999998,0.18,0.0,0.0,4096,13,34,0.0,45.0,4051.0,0.0,0.0,0.0,13.0,0.0,0.6125560284815055,0.470703125,0.010986328125,0.956298828125,0.5224292059337119,0.4082690496837119
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4382135623730951,0.02399999999999998,0.18,0.0,0.0,4096,13,34,0.0,0.0,4096.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.470703125,0.0,0.977783203125,0.4292122395833334,0.31333333333333335
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4442135623730951,0.029999999999999978,0.18,0.0,0.0,4096,13,34,0.0,51.0,4045.0,0.0,0.0,0.0,13.0,0.0,0.6284224099270597,0.472900390625,0.012451171875,0.964111328125,0.5286245568752004,0.41366361937520035
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4502135623730951,0.035999999999999976,0.18,0.0,0.0,4096,13,34,0.0,46.0,4050.0,0.0,0.0,0.0,13.0,0.0,0.7530238211207475,0.47314453125,0.01123046875,0.96630859375,0.5711843491810542,0.4560280991810542
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4562135623730951,0.041999999999999975,0.18,0.0,0.0,4096,13,34,0.0,51.0,4045.0,0.0,0.0,0.0,13.0,0.0,0.6698578062780405,0.467041015625,0.012451171875,0.96435546875,0.5422633728845337,0.42775165413453375
silver,metallic_anchor,two_light_plain,Two Light Plain,0.46221356237309513,0.04799999999999997,0.18,0.0,0.0,4096,13,34,0.0,50.0,4046.0,0.0,0.0,0.0,13.0,0.0,0.6846539408042862,0.47314453125,0.01220703125,0.963134765625,0.5476846836234573,0.4327823398734574
silver,metallic_anchor,two_light_plain,Two Light Plain,0.36621356237309516,-0.048,0.18,0.0,0.011,4096,4,34,0.0,51.0,4045.0,0.0,0.0,0.0,4.0,0.0,0.3941956214768879,0.470947265625,0.012451171875,0.962890625,0.4487335425521419,0.3340265113021419
silver,metallic_anchor,two_light_plain,Two Light Plain,0.37221356237309516,-0.042,0.18,0.0,0.011,4096,4,34,0.0,51.0,4045.0,0.0,0.0,0.0,4.0,0.0,0.4576419943171698,0.470947265625,0.012451171875,0.963623046875,0.4703639030678377,0.3555982780678377
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3782135623730951,-0.036000000000000004,0.18,0.0,0.011,4096,4,34,0.0,54.0,4042.0,0.0,0.0,0.0,4.0,0.0,0.628645409049756,0.47216796875,0.01318359375,0.9619140625,0.528466001576917,0.413739439076917
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3842135623730951,-0.030000000000000006,0.18,0.0,0.011,4096,4,34,0.0,48.0,4048.0,0.0,0.0,0.0,4.0,0.0,0.7226990909492288,0.47314453125,0.01171875,0.964599609375,0.5607372221727378,0.44571769092273783
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3902135623730951,-0.024000000000000007,0.18,0.0,0.011,4096,4,34,0.0,39.0,4057.0,0.0,0.0,0.0,4.0,0.0,0.7315519882388968,0.4716796875,0.009521484375,0.9658203125,0.563727676001225,0.44872767600122493
silver,metallic_anchor,two_light_plain,Two Light Plain,0.39621356237309513,-0.01800000000000001,0.18,0.0,0.011,4096,4,34,0.0,46.0,4050.0,0.0,0.0,0.0,4.0,0.0,0.6726811865226114,0.472900390625,0.01123046875,0.963134765625,0.5435944159176879,0.4287116034176879
silver,metallic_anchor,two_light_plain,Two Light Plain,0.40221356237309513,-0.01200000000000001,0.18,0.0,0.011,4096,4,34,0.0,48.0,4048.0,0.0,0.0,0.0,4.0,0.0,0.6901400040858181,0.472412109375,0.01171875,0.964599609375,0.5496085388891783,0.4346476013891782
silver,metallic_anchor,two_light_plain,Two Light Plain,0.40821356237309514,-0.006000000000000012,0.18,0.0,0.011,4096,4,34,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.6851672841919663,0.47216796875,0.011962890625,0.9638671875,0.5478396891252685,0.43295687662526855
silver,metallic_anchor,two_light_plain,Two Light Plain,0.41421356237309515,-1.3877787807814457e-17,0.18,0.0,0.011,4096,4,34,0.0,50.0,4046.0,0.0,0.0,0.0,4.0,0.0,0.7202915883876955,0.47216796875,0.01220703125,0.962890625,0.5597038275518165,0.4448991400518165
silver,metallic_anchor,two_light_plain,Two Light Plain,0.42021356237309515,0.0059999999999999845,0.18,0.0,0.011,4096,4,34,0.0,52.0,4044.0,0.0,0.0,0.0,4.0,0.0,0.6515651116142882,0.471435546875,0.0126953125,0.96337890625,0.536317294198858,0.421532137948858
silver,metallic_anchor,two_light_plain,Two Light Plain,0.42621356237309516,0.011999999999999983,0.18,0.0,0.011,4096,4,34,0.0,48.0,4048.0,0.0,0.0,0.0,4.0,0.0,0.5761295885247193,0.470703125,0.01171875,0.964111328125,0.5106692163484046,0.3958840600984046
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4322135623730951,0.01799999999999998,0.18,0.0,0.011,4096,4,34,0.0,48.0,4048.0,0.0,0.0,0.0,4.0,0.0,0.7880643845029257,0.470703125,0.01171875,0.95654296875,0.5821215782309948,0.4679418907309948
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4382135623730951,0.02399999999999998,0.18,0.0,0.011,4096,4,34,0.0,0.0,4096.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.470703125,0.0,0.97802734375,0.42923177083333336,0.31333333333333335
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4442135623730951,0.029999999999999978,0.18,0.0,0.011,4096,4,34,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.7797566649100763,0.472900390625,0.011962890625,0.96337890625,0.580019609819426,0.465117266069426
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4502135623730951,0.035999999999999976,0.18,0.0,0.011,4096,4,34,0.0,50.0,4046.0,0.0,0.0,0.0,4.0,0.0,0.5587429192864208,0.47314453125,0.01220703125,0.962158203125,0.5047968113073832,0.38997259255738315
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4562135623730951,0.041999999999999975,0.18,0.0,0.011,4096,4,34,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.6583597048311551,0.467041015625,0.011962890625,0.963623046875,0.5382954246425928,0.4238422996425928
silver,metallic_anchor,two_light_plain,Two Light Plain,0.46221356237309513,0.04799999999999997,0.18,0.0,0.011,4096,4,34,0.0,55.0,4041.0,0.0,0.0,0.0,4.0,0.0,0.7294195197710163,0.47314453125,0.013427734375,0.9638671875,0.5629635742221456,0.4480026367221456
silver,metallic_anchor,two_light_plain,Two Light Plain,0.36621356237309516,-0.048,0.18,0.0,0.011,4096,8,34,0.0,51.0,4045.0,0.0,0.0,0.0,8.0,0.0,0.3941956214768879,0.470947265625,0.012451171875,0.962890625,0.4487335425521419,0.3340265113021419
silver,metallic_anchor,two_light_plain,Two Light Plain,0.37221356237309516,-0.042,0.18,0.0,0.011,4096,8,34,0.0,51.0,4045.0,0.0,0.0,0.0,8.0,0.0,0.4576419943171698,0.470947265625,0.012451171875,0.963623046875,0.4703639030678377,0.3555982780678377
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3782135623730951,-0.036000000000000004,0.18,0.0,0.011,4096,8,34,0.0,54.0,4042.0,0.0,0.0,0.0,8.0,0.0,0.628645409049756,0.47216796875,0.01318359375,0.9619140625,0.528466001576917,0.413739439076917
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3842135623730951,-0.030000000000000006,0.18,0.0,0.011,4096,8,34,0.0,48.0,4048.0,0.0,0.0,0.0,8.0,0.0,0.7226990909492288,0.47314453125,0.01171875,0.964599609375,0.5607372221727378,0.44571769092273783
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3902135623730951,-0.024000000000000007,0.18,0.0,0.011,4096,8,34,0.0,39.0,4057.0,0.0,0.0,0.0,8.0,0.0,0.7315519882388968,0.4716796875,0.009521484375,0.9658203125,0.563727676001225,0.44872767600122493
silver,metallic_anchor,two_light_plain,Two Light Plain,0.39621356237309513,-0.01800000000000001,0.18,0.0,0.011,4096,8,34,0.0,46.0,4050.0,0.0,0.0,0.0,8.0,0.0,0.6726811865226114,0.472900390625,0.01123046875,0.963134765625,0.5435944159176879,0.4287116034176879
silver,metallic_anchor,two_light_plain,Two Light Plain,0.40221356237309513,-0.01200000000000001,0.18,0.0,0.011,4096,8,34,0.0,48.0,4048.0,0.0,0.0,0.0,8.0,0.0,0.6901400040858181,0.472412109375,0.01171875,0.964599609375,0.5496085388891783,0.4346476013891782
silver,metallic_anchor,two_light_plain,Two Light Plain,0.40821356237309514,-0.006000000000000012,0.18,0.0,0.011,4096,8,34,0.0,49.0,4047.0,0.0,0.0,0.0,8.0,0.0,0.6851672841919663,0.47216796875,0.011962890625,0.9638671875,0.5478396891252685,0.43295687662526855
silver,metallic_anchor,two_light_plain,Two Light Plain,0.41421356237309515,-1.3877787807814457e-17,0.18,0.0,0.011,4096,8,34,0.0,50.0,4046.0,0.0,0.0,0.0,8.0,0.0,0.7202915883876955,0.47216796875,0.01220703125,0.962890625,0.5597038275518165,0.4448991400518165
silver,metallic_anchor,two_light_plain,Two Light Plain,0.42021356237309515,0.0059999999999999845,0.18,0.0,0.011,4096,8,34,0.0,52.0,4044.0,0.0,0.0,0.0,8.0,0.0,0.6515651116142882,0.471435546875,0.0126953125,0.96337890625,0.536317294198858,0.421532137948858
silver,metallic_anchor,two_light_plain,Two Light Plain,0.42621356237309516,0.011999999999999983,0.18,0.0,0.011,4096,8,34,0.0,48.0,4048.0,0.0,0.0,0.0,8.0,0.0,0.5761295885247193,0.470703125,0.01171875,0.964111328125,0.5106692163484046,0.3958840600984046
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4322135623730951,0.01799999999999998,0.18,0.0,0.011,4096,8,34,0.0,48.0,4048.0,0.0,0.0,0.0,8.0,0.0,0.7880643845029257,0.470703125,0.01171875,0.95654296875,0.5821215782309948,0.4679418907309948
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4382135623730951,0.02399999999999998,0.18,0.0,0.011,4096,8,34,0.0,0.0,4096.0,0.0,0.0,0.0,8.0,0.0,0.33333333333333337,0.470703125,0.0,0.97802734375,0.42923177083333336,0.31333333333333335
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4442135623730951,0.029999999999999978,0.18,0.0,0.011,4096,8,34,0.0,49.0,4047.0,0.0,0.0,0.0,8.0,0.0,0.7797566649100763,0.472900390625,0.011962890625,0.96337890625,0.580019609819426,0.465117266069426
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4502135623730951,0.035999999999999976,0.18,0.0,0.011,4096,8,34,0.0,50.0,4046.0,0.0,0.0,0.0,8.0,0.0,0.5587429192864208,0.47314453125,0.01220703125,0.962158203125,0.5047968113073832,0.38997259255738315
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4562135623730951,0.041999999999999975,0.18,0.0,0.011,4096,8,34,0.0,49.0,4047.0,0.0,0.0,0.0,8.0,0.0,0.6583597048311551,0.467041015625,0.011962890625,0.963623046875,0.5382954246425928,0.4238422996425928
silver,metallic_anchor,two_light_plain,Two Light Plain,0.46221356237309513,0.04799999999999997,0.18,0.0,0.011,4096,8,34,0.0,55.0,4041.0,0.0,0.0,0.0,8.0,0.0,0.7294195197710163,0.47314453125,0.013427734375,0.9638671875,0.5629635742221456,0.4480026367221456
silver,metallic_anchor,two_light_plain,Two Light Plain,0.36621356237309516,-0.048,0.18,0.0,0.011,4096,13,34,0.0,51.0,4045.0,0.0,0.0,0.0,13.0,0.0,0.3941956214768879,0.470947265625,0.012451171875,0.962890625,0.4487335425521419,0.3340265113021419
silver,metallic_anchor,two_light_plain,Two Light Plain,0.37221356237309516,-0.042,0.18,0.0,0.011,4096,13,34,0.0,51.0,4045.0,0.0,0.0,0.0,13.0,0.0,0.4576419943171698,0.470947265625,0.012451171875,0.963623046875,0.4703639030678377,0.3555982780678377
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3782135623730951,-0.036000000000000004,0.18,0.0,0.011,4096,13,34,0.0,54.0,4042.0,0.0,0.0,0.0,13.0,0.0,0.628645409049756,0.47216796875,0.01318359375,0.9619140625,0.528466001576917,0.413739439076917
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3842135623730951,-0.030000000000000006,0.18,0.0,0.011,4096,13,34,2.0,46.0,4046.0,0.041666666666666664,0.021739130434782608,1.0,13.0,0.0,0.7226990909492288,0.47314453125,0.01171875,0.964599609375,0.37631693231766533,0.26129740106766536
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3902135623730951,-0.024000000000000007,0.18,0.0,0.011,4096,13,34,11.0,28.0,4046.0,0.28205128205128205,0.12941176470588237,1.0,13.0,0.0,0.7315519882388968,0.4716796875,0.009521484375,0.9658203125,0.4659961526226427,0.3509961526226427
silver,metallic_anchor,two_light_plain,Two Light Plain,0.39621356237309513,-0.01800000000000001,0.18,0.0,0.011,4096,13,34,23.0,22.0,4028.0,0.5111111111111111,0.26436781609195403,1.0,13.0,0.0,0.6726811865226114,0.472900390625,0.01123046875,0.963134765625,0.5342917339253508,0.41940892142535074
silver,metallic_anchor,two_light_plain,Two Light Plain,0.40221356237309513,-0.01200000000000001,0.18,0.0,0.011,4096,13,34,13.0,32.0,4038.0,0.28888888888888886,0.15294117647058825,1.0,13.0,0.0,0.6901400040858181,0.472412109375,0.01171875,0.964599609375,0.4580268395427729,0.34306590204277293
silver,metallic_anchor,two_light_plain,Two Light Plain,0.40821356237309514,-0.006000000000000012,0.18,0.0,0.011,4096,13,34,7.0,40.0,4042.0,0.14893617021276595,0.07865168539325842,1.0,13.0,0.0,0.6851672841919663,0.47216796875,0.011962890625,0.9638671875,0.40369912015562953,0.28881630765562954
silver,metallic_anchor,two_light_plain,Two Light Plain,0.41421356237309515,-1.3877787807814457e-17,0.18,0.0,0.011,4096,13,34,0.0,50.0,4046.0,0.0,0.0,0.0,13.0,0.0,0.7202915883876955,0.47216796875,0.01220703125,0.962890625,0.5597038275518165,0.4448991400518165
silver,metallic_anchor,two_light_plain,Two Light Plain,0.42021356237309515,0.0059999999999999845,0.18,0.0,0.011,4096,13,34,0.0,52.0,4044.0,0.0,0.0,0.0,13.0,0.0,0.6515651116142882,0.471435546875,0.0126953125,0.96337890625,0.536317294198858,0.421532137948858
silver,metallic_anchor,two_light_plain,Two Light Plain,0.42621356237309516,0.011999999999999983,0.18,0.0,0.011,4096,13,34,0.0,48.0,4048.0,0.0,0.0,0.0,13.0,0.0,0.5761295885247193,0.470703125,0.01171875,0.964111328125,0.5106692163484046,0.3958840600984046
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4322135623730951,0.01799999999999998,0.18,0.0,0.011,4096,13,34,0.0,48.0,4048.0,0.0,0.0,0.0,13.0,0.0,0.7880643845029257,0.470703125,0.01171875,0.95654296875,0.5821215782309948,0.4679418907309948
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4382135623730951,0.02399999999999998,0.18,0.0,0.011,4096,13,34,0.0,0.0,4096.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.470703125,0.0,0.97802734375,0.42923177083333336,0.31333333333333335
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4442135623730951,0.029999999999999978,0.18,0.0,0.011,4096,13,34,0.0,49.0,4047.0,0.0,0.0,0.0,13.0,0.0,0.7797566649100763,0.472900390625,0.011962890625,0.96337890625,0.580019609819426,0.465117266069426
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4502135623730951,0.035999999999999976,0.18,0.0,0.011,4096,13,34,0.0,50.0,4046.0,0.0,0.0,0.0,13.0,0.0,0.5587429192864208,0.47314453125,0.01220703125,0.962158203125,0.5047968113073832,0.38997259255738315
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4562135623730951,0.041999999999999975,0.18,0.0,0.011,4096,13,34,0.0,49.0,4047.0,0.0,0.0,0.0,13.0,0.0,0.6583597048311551,0.467041015625,0.011962890625,0.963623046875,0.5382954246425928,0.4238422996425928
silver,metallic_anchor,two_light_plain,Two Light Plain,0.46221356237309513,0.04799999999999997,0.18,0.0,0.011,4096,13,34,3.0,52.0,4038.0,0.05454545454545454,0.030927835051546393,1.0,13.0,0.0,0.7294195197710163,0.47314453125,0.013427734375,0.9638671875,0.38380331180415117,0.2688423743041512
silver,metallic_anchor,two_light_plain,Two Light Plain,0.36621356237309516,-0.048,0.24,0.0,0.0,4096,4,34,0.0,84.0,4011.0,0.0,0.0,0.0,4.0,0.0,0.7038814067923256,0.4990234375,0.020751953125,0.938232421875,0.5543001470593907,0.4393196783093907
silver,metallic_anchor,two_light_plain,Two Light Plain,0.37221356237309516,-0.042,0.24,0.0,0.0,4096,4,34,0.0,79.0,4017.0,0.0,0.0,0.0,4.0,0.0,0.3804117977832526,0.498291015625,0.020263671875,0.94677734375,0.4449454799963059,0.3293400112463059
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3782135623730951,-0.036000000000000004,0.24,0.0,0.0,4096,4,34,0.0,78.0,4018.0,0.0,0.0,0.0,4.0,0.0,0.3913330931765874,0.499267578125,0.021240234375,0.939208984375,0.4481313766800397,0.33305325168003974
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3842135623730951,-0.030000000000000006,0.24,0.0,0.0,4096,4,34,0.0,77.0,4019.0,0.0,0.0,0.0,4.0,0.0,0.6127761382972137,0.5,0.02099609375,0.9404296875,0.5235782620210527,0.4083438870210527
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3902135623730951,-0.024000000000000007,0.24,0.0,0.0,4096,4,34,0.0,79.0,4017.0,0.0,0.0,0.0,4.0,0.0,0.6775535593321831,0.499267578125,0.021484375,0.943359375,0.5457783664229422,0.43036821017294224
silver,metallic_anchor,two_light_plain,Two Light Plain,0.39621356237309513,-0.01800000000000001,0.24,0.0,0.0,4096,4,34,0.0,77.0,4019.0,0.0,0.0,0.0,4.0,0.0,0.6574601570504468,0.49951171875,0.021728515625,0.940673828125,0.538751297147152,0.42353645339715196
silver,metallic_anchor,two_light_plain,Two Light Plain,0.40221356237309513,-0.01200000000000001,0.24,0.0,0.0,4096,4,34,0.0,85.0,4011.0,0.0,0.0,0.0,4.0,0.0,0.6129516881181827,0.5,0.023193359375,0.939697265625,0.5235793552101822,0.4084035739601821
silver,metallic_anchor,two_light_plain,Two Light Plain,0.40821356237309514,-0.006000000000000012,0.24,0.0,0.0,4096,4,34,0.0,70.0,4026.0,0.0,0.0,0.0,4.0,0.0,0.647000582486911,0.49951171875,0.02197265625,0.9404296875,0.5351755105455498,0.41998019804554976
silver,metallic_anchor,two_light_plain,Two Light Plain,0.41421356237309515,-1.3877787807814457e-17,0.24,0.0,0.0,4096,4,34,0.0,69.0,4027.0,0.0,0.0,0.0,4.0,0.0,0.7353532133828986,0.49951171875,0.021240234375,0.941162109375,0.5652739988001855,0.45002009255018555
silver,metallic_anchor,two_light_plain,Two Light Plain,0.42021356237309515,0.0059999999999999845,0.24,0.0,0.0,4096,4,34,0.0,69.0,4026.0,0.0,0.0,0.0,4.0,0.0,0.6478136894231346,0.499267578125,0.021240234375,0.940673828125,0.5354519669038658,0.4202566544038658
silver,metallic_anchor,two_light_plain,Two Light Plain,0.42621356237309516,0.011999999999999983,0.24,0.0,0.0,4096,4,34,0.0,62.0,4034.0,0.0,0.0,0.0,4.0,0.0,0.7049063964396518,0.497802734375,0.0205078125,0.941162109375,0.5547853622894816,0.4396681747894816
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4322135623730951,0.01799999999999998,0.24,0.0,0.0,4096,4,34,0.0,45.0,4051.0,0.0,0.0,0.0,4.0,0.0,0.5981737812400438,0.49658203125,0.014892578125,0.93408203125,0.5178322106216149,0.40337908562161495
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4382135623730951,0.02399999999999998,0.24,0.0,0.0,4096,4,34,0.0,0.0,4096.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.499755859375,0.0,0.96142578125,0.43022786458333334,0.31333333333333335
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4442135623730951,0.029999999999999978,0.24,0.0,0.0,4096,4,34,0.0,68.0,4028.0,0.0,0.0,0.0,4.0,0.0,0.6103711190015755,0.500244140625,0.02490234375,0.940185546875,0.5227605554605357,0.4075261804605357
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4502135623730951,0.035999999999999976,0.24,0.0,0.0,4096,4,34,0.0,57.0,4039.0,0.0,0.0,0.0,4.0,0.0,0.7183981569631954,0.49853515625,0.021240234375,0.94189453125,0.5594897483674864,0.44425537336748644
silver,metallic_anchor,two_light_plain,Two Light Plain,0.4562135623730951,0.041999999999999975,0.24,0.0,0.0,4096,4,34,0.0,55.0,4041.0,0.0,0.0,0.0,4.0,0.0,0.646291660904984,0.494873046875,0.02099609375,0.942626953125,0.5347391647076946,0.41973916470769457
silver,metallic_anchor,two_light_plain,Two Light Plain,0.46221356237309513,0.04799999999999997,0.24,0.0,0.0,4096,4,34,0.0,56.0,4040.0,0.0,0.0,0.0,4.0,0.0,0.6499851221318189,0.500244140625,0.022216796875,0.944091796875,0.5365418165248185,0.4209949415248184
silver,metallic_anchor,two_light_plain,Two Light Plain,0.36621356237309516,-0.048,0.24,0.0,0.0,4096,8,34,0.0,84.0,4011.0,0.0,0.0,0.0,8.0,0.0,0.7038814067923256,0.4990234375,0.020751953125,0.938232421875,0.5543001470593907,0.4393196783093907
silver,metallic_anchor,two_light_plain,Two Light Plain,0.37221356237309516,-0.042,0.24,0.0,0.0,4096,8,34,0.0,79.0,4017.0,0.0,0.0,0.0,8.0,0.0,0.3804117977832526,0.498291015625,0.020263671875,0.94677734375,0.4449454799963059,0.3293400112463059
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3782135623730951,-0.036000000000000004,0.24,0.0,0.0,4096,8,34,0.0,78.0,4018.0,0.0,0.0,0.0,8.0,0.0,0.3913330931765874,0.499267578125,0.021240234375,0.939208984375,0.4481313766800397,0.33305325168003974
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3842135623730951,-0.030000000000000006,0.24,0.0,0.0,4096,8,34,0.0,76.0,4019.0,0.0,0.0,0.0,8.0,0.0,0.6127761382972137,0.5,0.02099609375,0.9404296875,0.5235782620210527,0.4083438870210527
silver,metallic_anchor,two_light_plain,Two Light Plain,0.3902135623730951,-0.024000000000000007,0.24,0.0,0.0,4096,8,34,0.0,79.0,4017.0,0.0,0.0,0.0,8.0,0.0,0.6775535593321831,0.499267578125,0.021484375,0.943359375,0.5457783664229422,0.43036821017294224
silver,metallic_anchor,two_light_plain,Two Light Plain,0.39621356237309513,-0.01800000000000001,0.24,0.0,0.0,4096,8,34,0.0,76.0,4019.0,0.0,0.0,0.0,8.0,0.0,0.6574601570504468,0.49951171875,0.021728515625,0.940673828125,0.538751297147152,0.42353645339715196
