anchor,anchor_family,window_size,phase,length,memory_capacity,perturbation,phase_lag,window_beta,delay_steps,noise_amp,alpha_cutoff_q,effective_offset,direct_best_offset,match_distance,derived_tradeoff,direct_best_tradeoff,tradeoff_gap_to_direct_best,mean_tradeoff,max_tradeoff,mean_retention,mean_pollution,mean_phase_lock,mean_diversity,mean_write,mean_witness,mean_release,autocorr_peak,spectral_peak
silver,metallic_anchor,0.618,0.17,5000,50,noise_small,0.0,0.0,0,0.0015,0,6.938893903907228e-17,-0.011999999999999941,0.0018,0.5992661671301245,0.6242752411543717,-0.025009074024247235,0.5992661671301245,0.6363854325878632,0.868632707774799,0.000812523901993727,0.37622949699522584,10.0,4286.0,713.0,1.0,0.9617897801356609,0.4488152809531301
silver,metallic_anchor,0.618,0.17,5000,50,noise_big,0.0,0.0,0,0.0045,0,6.938893903907228e-17,-0.011999999999999941,0.0052,0.6100819430705509,0.6242752411543717,-0.01419329808382086,0.6100819430705509,0.6360104429176454,0.9094594594594595,0.000855050533517707,0.37555259344131225,10.5,4374.75,624.25,1.0,0.9618170376216331,0.4461045178728973
silver,metallic_anchor,0.618,0.17,5000,50,cutoff_34,0.0,0.0,0,0.0,34,-0.03199999999999996,-0.011999999999999941,0.4658,0.5353798607287574,0.6242752411543717,-0.08889538042561429,0.5353798607287574,0.5644245583733706,0.8985801217038539,0.011428073237553467,0.5910303349758885,11.0,4555.0,444.0,1.0,0.9928272711982229,0.4315020204812855
silver,metallic_anchor,0.618,0.17,5000,50,cutoff_55,0.0,0.0,0,0.0,55,0.004000000000000073,-0.011999999999999941,0.1504,0.5572961941367769,0.6242752411543717,-0.06697904701759483,0.5572961941367769,0.5829234448203165,0.8932612791497907,0.0007360556356173636,0.49836737099950346,11.0,4407.25,591.75,1.0,0.9846167068060777,0.7182316438091102
silver,metallic_anchor,0.618,0.17,5000,50,combo_small,0.018,0.004,3,0.0015,34,-0.007999999999999938,-0.011999999999999941,0.467,0.6004976356533029,0.6242752411543717,-0.023777605501068777,0.6004976356533029,0.6099692806059268,1.0,0.04588370477868018,0.4425400025484324,11.5,4753.5,246.5,0.0,0.9670542592302542,0.6483494906146609
silver,metallic_anchor,0.618,0.17,5000,50,combo_big,0.045,0.011,8,0.0045,55,-0.007999999999999938,-0.011999999999999941,0.4648,0.6131942176480112,0.6242752411543717,-0.011081023506360532,0.6131942176480112,0.621984381879932,1.0,0.04251025819395296,0.4312375148915291,13.5,4770.0,228.0,2.0,0.9653213144355243,0.6644299851041955
silver,metallic_anchor,0.618,0.17,5000,100,phase_small,0.015,0.0,0,0.0,0,6.938893903907228e-17,-0.011999999999999941,0.03,0.5774052007073414,0.6088752411543716,-0.03147004044703028,0.5774052007073414,0.6202192109687068,0.8333333333333334,0.0009397180001875709,0.3768773128850596,10.0,4286.0,713.0,1.0,0.962166547574651,0.4510538856948688
silver,metallic_anchor,0.618,0.17,5000,100,phase_big,0.045,0.0,0,0.0,0,6.938893903907228e-17,-0.011999999999999941,0.09,0.5775153528665969,0.6088752411543716,-0.031359888287774695,0.5775153528665969,0.6202871107809537,0.8333333333333334,0.0009204535427343207,0.3768309699995777,10.0,4285.0,715.0,0.0,0.9621571762671816,0.4508778854604106
silver,metallic_anchor,0.618,0.17,5000,100,window_drift_small,0.0,0.004,0,0.0,0,-0.003999999999999934,-0.011999999999999941,0.0,0.5634145275125101,0.6088752411543716,-0.04546071364186155,0.5634145275125101,0.5708877512088527,1.0,0.03847272439518179,0.5029887595928613,11.5,4677.25,321.75,1.0,0.9838585582622987,0.6191546701320889
silver,metallic_anchor,0.618,0.17,5000,100,window_drift_big,0.0,0.011,0,0.0,0,-0.076,-0.011999999999999941,0.4626,0.5949379195557742,0.6088752411543716,-0.013937321598597396,0.5949379195557742,0.6044816926753797,1.0,0.05898068228524456,0.40462426136208457,11.0,4866.0,85.0,49.0,0.9812856139149071,0.37959472195197036
silver,metallic_anchor,0.618,0.17,5000,100,delay_3,0.0,0.0,3,0.0,0,-0.072,-0.011999999999999941,0.4684,0.5778918780014077,0.6088752411543716,-0.030983363152963905,0.5778918780014077,0.6205882003872605,0.8336475023562677,0.000920259303846776,0.3763279671392384,10.0,4286.0,714.0,0.0,0.9613672868516998,0.4496798720559287
silver,metallic_anchor,0.618,0.17,5000,100,delay_8,0.0,0.0,8,0.0,0,0.07600000000000014,-0.011999999999999941,0.4672,0.5774730483875276,0.6088752411543716,-0.031402192766844084,0.5774730483875276,0.6206721469688448,0.8315525302892286,0.0009213262438810839,0.3761088115886776,10.0,4281.0,715.5,3.5,0.960559804650511,0.4496589492976617
silver,metallic_anchor,0.618,0.17,5000,100,noise_small,0.0,0.0,0,0.0015,0,6.938893903907228e-17,-0.011999999999999941,0.0018,0.5852661671301245,0.6088752411543716,-0.023609074024247168,0.5852661671301245,0.6195854325878632,0.868632707774799,0.000812523901993727,0.37622949699522584,10.0,4286.0,713.0,1.0,0.9617897801356609,0.4488152809531301
silver,metallic_anchor,0.618,0.17,5000,100,noise_big,0.0,0.0,0,0.0045,0,6.938893903907228e-17,-0.011999999999999941,0.0052,0.5953819430705509,0.6088752411543716,-0.013493298083820715,0.5953819430705509,0.6192104429176455,0.9094594594594595,0.000855050533517707,0.37555259344131225,10.5,4374.75,624.25,1.0,0.9618170376216331,0.4461045178728973
silver,metallic_anchor,0.618,0.17,5000,100,cutoff_34,0.0,0.0,0,0.0,34,-0.03199999999999996,-0.011999999999999941,0.4658,0.5199798607287575,0.6088752411543716,-0.08889538042561418,0.5199798607287575,0.5476245583733705,0.8985801217038539,0.011428073237553467,0.5910303349758885,11.0,4555.0,444.0,1.0,0.9928272711982229,0.4315020204812855
silver,metallic_anchor,0.618,0.17,5000,100,cutoff_55,0.0,0.0,0,0.0,55,0.004000000000000073,-0.011999999999999941,0.1504,0.5418961941367769,0.6088752411543716,-0.06697904701759472,0.5418961941367769,0.5675234448203166,0.8932612791497907,0.0007360556356173636,0.49836737099950346,11.0,4407.25,591.75,1.0,0.9846167068060777,0.7182316438091102
silver,metallic_anchor,0.618,0.17,5000,100,combo_small,0.018,0.004,3,0.0015,34,-0.007999999999999938,-0.011999999999999941,0.467,0.5843976356533029,0.6088752411543716,-0.0244776055010687,0.5843976356533029,0.5931692806059269,1.0,0.04588370477868018,0.4425400025484324,11.5,4753.5,246.5,0.0,0.9670542592302542,0.6483494906146609
silver,metallic_anchor,0.618,0.17,5000,100,combo_big,0.045,0.011,8,0.0045,55,-0.007999999999999938,-0.011999999999999941,0.4648,0.594294217648011,0.6088752411543716,-0.01458102350636059,0.594294217648011,0.6023843818799319,1.0,0.04251025819395296,0.4312375148915291,13.5,4770.0,228.0,2.0,0.9653213144355243,0.6644299851041955
silver,metallic_anchor,0.618,0.17,5000,400,phase_small,0.015,0.0,0,0.0,0,6.938893903907228e-17,-0.011999999999999941,0.03,0.5669052007073414,0.5973252411543716,-0.030420040447030172,0.5669052007073414,0.6076192109687067,0.8333333333333334,0.0009397180001875709,0.3768773128850596,10.0,4286.0,713.0,1.0,0.962166547574651,0.4510538856948688
silver,metallic_anchor,0.618,0.17,5000,400,phase_big,0.045,0.0,0,0.0,0,6.938893903907228e-17,-0.011999999999999941,0.09,0.567015352866597,0.5973252411543716,-0.03030988828777459,0.567015352866597,0.6076871107809536,0.8333333333333334,0.0009204535427343207,0.3768309699995777,10.0,4285.0,715.0,0.0,0.9621571762671816,0.4508778854604106
silver,metallic_anchor,0.618,0.17,5000,400,window_drift_small,0.0,0.004,0,0.0,0,-0.003999999999999934,-0.011999999999999941,0.0,0.5513395275125101,0.5973252411543716,-0.045985713641861437,0.5513395275125101,0.5582877512088527,1.0,0.03847272439518179,0.5029887595928613,11.5,4677.25,321.75,1.0,0.9838585582622987,0.6191546701320889
silver,metallic_anchor,0.618,0.17,5000,400,window_drift_big,0.0,0.011,0,0.0,0,-0.076,-0.011999999999999941,0.4626,0.5833879195557743,0.5973252411543716,-0.013937321598597285,0.5833879195557743,0.5929316926753797,1.0,0.05898068228524456,0.40462426136208457,11.0,4866.0,85.0,49.0,0.9812856139149071,0.37959472195197036
silver,metallic_anchor,0.618,0.17,5000,400,delay_3,0.0,0.0,3,0.0,0,-0.072,-0.011999999999999941,0.4684,0.5673918780014078,0.5973252411543716,-0.0299333631529638,0.5673918780014078,0.6079882003872604,0.8336475023562677,0.000920259303846776,0.3763279671392384,10.0,4286.0,714.0,0.0,0.9613672868516998,0.4496798720559287
silver,metallic_anchor,0.618,0.17,5000,400,delay_8,0.0,0.0,8,0.0,0,0.07600000000000014,-0.011999999999999941,0.4672,0.5669730483875275,0.5973252411543716,-0.03035219276684409,0.5669730483875275,0.6080721469688447,0.8315525302892286,0.0009213262438810839,0.3761088115886776,10.0,4281.0,715.5,3.5,0.960559804650511,0.4496589492976617
silver,metallic_anchor,0.618,0.17,5000,400,noise_small,0.0,0.0,0,0.0015,0,6.938893903907228e-17,-0.011999999999999941,0.0018,0.5747661671301245,0.5973252411543716,-0.02255907402424706,0.5747661671301245,0.6069854325878632,0.868632707774799,0.000812523901993727,0.37622949699522584,10.0,4286.0,713.0,1.0,0.9617897801356609,0.4488152809531301
silver,metallic_anchor,0.618,0.17,5000,400,noise_big,0.0,0.0,0,0.0045,0,6.938893903907228e-17,-0.011999999999999941,0.0052,0.5843569430705509,0.5973252411543716,-0.012968298083820717,0.5843569430705509,0.6066104429176453,0.9094594594594595,0.000855050533517707,0.37555259344131225,10.5,4374.75,624.25,1.0,0.9618170376216331,0.4461045178728973
silver,metallic_anchor,0.618,0.17,5000,400,cutoff_34,0.0,0.0,0,0.0,34,-0.03199999999999996,-0.011999999999999941,0.4658,0.5084298607287575,0.5973252411543716,-0.08889538042561407,0.5084298607287575,0.5350245583733705,0.8985801217038539,0.011428073237553467,0.5910303349758885,11.0,4555.0,444.0,1.0,0.9928272711982229,0.4315020204812855
silver,metallic_anchor,0.618,0.17,5000,400,cutoff_55,0.0,0.0,0,0.0,55,0.004000000000000073,-0.011999999999999941,0.1504,0.530346194136777,0.5973252411543716,-0.0669790470175946,0.530346194136777,0.5559734448203166,0.8932612791497907,0.0007360556356173636,0.49836737099950346,11.0,4407.25,591.75,1.0,0.9846167068060777,0.7182316438091102
silver,metallic_anchor,0.618,0.17,5000,400,combo_small,0.018,0.004,3,0.0015,34,-0.007999999999999938,-0.011999999999999941,0.467,0.5723226356533029,0.5973252411543716,-0.025002605501068698,0.5723226356533029,0.5805692806059268,1.0,0.04588370477868018,0.4425400025484324,11.5,4753.5,246.5,0.0,0.9670542592302542,0.6483494906146609
silver,metallic_anchor,0.618,0.17,5000,400,combo_big,0.045,0.011,8,0.0045,55,-0.007999999999999938,-0.011999999999999941,0.4648,0.5801192176480112,0.5973252411543716,-0.017206023506360357,0.5801192176480112,0.587684381879932,1.0,0.04251025819395296,0.4312375148915291,13.5,4770.0,228.0,2.0,0.9653213144355243,0.6644299851041955
bronze,metallic_anchor,0.2,0.0,5000,50,phase_small,0.015,0.0,0,0.0,0,6.938893903907228e-17,-0.059999999999999984,0.03,0.40626850048043234,0.6323731148289503,-0.22610461434851797,0.40626850048043234,0.4435371346562423,0.15642131748434213,0.0008806912595546694,0.3756856709330631,8.5,3675.0,1325.0,0.0,0.9588177393931266,0.3978722915662378
bronze,metallic_anchor,0.2,0.0,5000,50,phase_big,0.045,0.0,0,0.0,0,6.938893903907228e-17,-0.059999999999999984,0.0898,0.40583496059118845,0.6323731148289503,-0.22653815423776186,0.40583496059118845,0.4432037356507484,0.15503226816854526,0.001092795128789012,0.3754750777407021,8.5,3674.25,1325.75,0.0,0.9579776582718179,0.39786999991810246
bronze,metallic_anchor,0.2,0.0,5000,50,window_drift_small,0.0,0.004,0,0.0,0,-0.003999999999999934,-0.059999999999999984,0.0,0.3831779504832538,0.6323731148289503,-0.2491951643456965,0.3831779504832538,0.3846868413993366,0.01216830013119164,0.007338484180114047,0.35647137098777,8.5,3721.5,1278.5,0.0,0.9536658012716884,0.37485720345948237
bronze,metallic_anchor,0.2,0.0,5000,50,window_drift_big,0.0,0.011,0,0.0,0,0.07200000000000013,-0.059999999999999984,0.3136,0.32168412462904833,0.6323731148289503,-0.310688990199902,0.32168412462904833,0.32168412462904833,0.0,0.001001001001001001,0.5157386242153854,9.0,3996.0,1003.5,0.5,0.9787340112190961,0.42082821321284547
bronze,metallic_anchor,0.2,0.0,5000,50,delay_3,0.0,0.0,3,0.0,0,6.938893903907228e-17,-0.059999999999999984,0.1838,0.4059257041073742,0.6323731148289503,-0.2264474107215761,0.4059257041073742,0.44295308371360514,0.15428364773812642,0.0010925556663343302,0.37442376875742656,8.5,3675.0,1325.0,0.0,0.9555800964302691,0.39613595963182907
bronze,metallic_anchor,0.2,0.0,5000,50,delay_8,0.0,0.0,8,0.0,0,0.06400000000000013,-0.059999999999999984,0.315,0.4174259370099618,0.6323731148289503,-0.21494717781898853,0.4174259370099618,0.4470029441917643,0.15488516850348089,0.0012062768443420388,0.372513663059284,12.25,3672.5,1326.5,1.0,0.9508961821683377,0.3933267187117504
bronze,metallic_anchor,0.2,0.0,5000,50,noise_small,0.0,0.0,0,0.0015,0,6.938893903907228e-17,-0.059999999999999984,0.0024,0.40624700834764577,0.6323731148289503,-0.22612610648130455,0.40624700834764577,0.44317113371048644,0.1549871353684078,0.0008808708563956807,0.37496093276112397,8.5,3674.25,1325.75,0.0,0.9575175930700024,0.39631030210424545
bronze,metallic_anchor,0.2,0.0,5000,50,noise_big,0.0,0.0,0,0.0045,0,6.938893903907228e-17,-0.059999999999999984,0.0056,0.4053744581342063,0.6323731148289503,-0.226998656694744,0.4053744581342063,0.4366056797935392,0.14708032466909138,0.0008808708563956807,0.37333310892154997,8.5,3674.25,1325.75,0.0,0.9499574557506767,0.3977273130916752
bronze,metallic_anchor,0.2,0.0,5000,50,cutoff_34,0.0,0.0,0,0.0,34,-0.015999999999999945,-0.059999999999999984,0.3196,0.3446249995588868,0.6323731148289503,-0.2877481152700635,0.3446249995588868,0.35956852251473226,0.21523679965328774,0.0009251070425171423,0.5953089750614127,9.0,3379.5,1619.75,0.75,0.9958503106050746,0.38538558964057623
bronze,metallic_anchor,0.2,0.0,5000,50,cutoff_55,0.0,0.0,0,0.0,55,-0.015999999999999945,-0.059999999999999984,0.322,0.5292057124769591,0.6323731148289503,-0.10316740235199118,0.5292057124769591,0.5761004146853352,0.8049567778094424,0.00046849379245724994,0.4350394293495318,10.0,4267.0,732.0,1.0,0.9846249765194367,0.4648396181142984
bronze,metallic_anchor,0.2,0.0,5000,50,combo_small,0.018,0.004,3,0.0015,34,-0.011999999999999941,-0.059999999999999984,0.304,0.39038086929410165,0.6323731148289503,-0.24199224553484866,0.39038086929410165,0.3903921305539514,0.0,0.0003129381180657093,0.33904003456567156,9.0,3994.25,955.75,50.0,0.9510250498585379,0.3068215571131556
bronze,metallic_anchor,0.2,0.0,5000,50,combo_big,0.045,0.011,8,0.0045,55,0.04800000000000011,-0.059999999999999984,0.3116,0.3864798393036823,0.6323731148289503,-0.24589327552526802,0.3864798393036823,0.38690317739350966,0.019314263454907388,0.008559349875728596,0.36150127148294714,9.25,3600.25,1399.0,0.75,0.9387665444734804,0.431047499989489
bronze,metallic_anchor,0.2,0.0,5000,100,phase_small,0.015,0.0,0,0.0,0,6.938893903907228e-17,-0.059999999999999984,0.03,0.39436850048043237,0.6208231148289503,-0.22645461434851788,0.39436850048043237,0.43233713465624224,0.15642131748434213,0.0008806912595546694,0.3756856709330631,8.5,3675.0,1325.0,0.0,0.9588177393931266,0.3978722915662378
bronze,metallic_anchor,0.2,0.0,5000,100,phase_big,0.045,0.0,0,0.0,0,6.938893903907228e-17,-0.059999999999999984,0.0898,0.3939349605911884,0.6208231148289503,-0.22688815423776187,0.3939349605911884,0.43200373565074834,0.15503226816854526,0.001092795128789012,0.3754750777407021,8.5,3674.25,1325.75,0.0,0.9579776582718179,0.39786999991810246
bronze,metallic_anchor,0.2,0.0,5000,100,window_drift_small,0.0,0.004,0,0.0,0,-0.003999999999999934,-0.059999999999999984,0.0,0.37127795048325385,0.6208231148289503,-0.2495451643456964,0.37127795048325385,0.37151555703208644,0.01216830013119164,0.007338484180114047,0.35647137098777,8.5,3721.5,1278.5,0.0,0.9536658012716884,0.37485720345948237
bronze,metallic_anchor,0.2,0.0,5000,100,window_drift_big,0.0,0.011,0,0.0,0,0.07200000000000013,-0.059999999999999984,0.3136,0.30908412462904833,0.6208231148289503,-0.3117389901999019,0.30908412462904833,0.30908412462904833,0.0,0.001001001001001001,0.5157386242153854,9.0,3996.0,1003.5,0.5,0.9787340112190961,0.42082821321284547
bronze,metallic_anchor,0.2,0.0,5000,100,delay_3,0.0,0.0,3,0.0,0,6.938893903907228e-17,-0.059999999999999984,0.1838,0.39402570410737425,0.6208231148289503,-0.226797410721576,0.39402570410737425,0.43175308371360516,0.15428364773812642,0.0010925556663343302,0.37442376875742656,8.5,3675.0,1325.0,0.0,0.9555800964302691,0.39613595963182907
bronze,metallic_anchor,0.2,0.0,5000,100,delay_8,0.0,0.0,8,0.0,0,0.06400000000000013,-0.059999999999999984,0.315,0.4002759370099618,0.6208231148289503,-0.22054717781898847,0.4002759370099618,0.4344029441917643,0.15488516850348089,0.0012062768443420388,0.372513663059284,12.25,3672.5,1326.5,1.0,0.9508961821683377,0.3933267187117504
bronze,metallic_anchor,0.2,0.0,5000,100,noise_small,0.0,0.0,0,0.0015,0,6.938893903907228e-17,-0.059999999999999984,0.0024,0.3943470083476458,0.6208231148289503,-0.22647610648130445,0.3943470083476458,0.43197113371048645,0.1549871353684078,0.0008808708563956807,0.37496093276112397,8.5,3674.25,1325.75,0.0,0.9575175930700024,0.39631030210424545
bronze,metallic_anchor,0.2,0.0,5000,100,noise_big,0.0,0.0,0,0.0045,0,6.938893903907228e-17,-0.059999999999999984,0.0056,0.39347445813420634,0.6208231148289503,-0.2273486566947439,0.39347445813420634,0.4254056797935392,0.14708032466909138,0.0008808708563956807,0.37333310892154997,8.5,3674.25,1325.75,0.0,0.9499574557506767,0.3977273130916752
bronze,metallic_anchor,0.2,0.0,5000,100,cutoff_34,0.0,0.0,0,0.0,34,-0.015999999999999945,-0.059999999999999984,0.3196,0.33202499955888687,0.6208231148289503,-0.2887981152700634,0.33202499955888687,0.34836852251473227,0.21523679965328774,0.0009251070425171423,0.5953089750614127,9.0,3379.5,1619.75,0.75,0.9958503106050746,0.38538558964057623
bronze,metallic_anchor,0.2,0.0,5000,100,cutoff_55,0.0,0.0,0,0.0,55,-0.015999999999999945,-0.059999999999999984,0.322,0.5152057124769591,0.6208231148289503,-0.10561740235199113,0.5152057124769591,0.5621004146853352,0.8049567778094424,0.00046849379245724994,0.4350394293495318,10.0,4267.0,732.0,1.0,0.9846249765194367,0.4648396181142984
bronze,metallic_anchor,0.2,0.0,5000,100,combo_small,0.018,0.004,3,0.0015,34,-0.011999999999999941,-0.059999999999999984,0.304,0.37778086929410165,0.6208231148289503,-0.2430422455348486,0.37778086929410165,0.3777921305539514,0.0,0.0003129381180657093,0.33904003456567156,9.0,3994.25,955.75,50.0,0.9510250498585379,0.3068215571131556
bronze,metallic_anchor,0.2,0.0,5000,100,combo_big,0.045,0.011,8,0.0045,55,0.04800000000000011,-0.059999999999999984,0.3116,0.3735298393036822,0.6208231148289503,-0.24729327552526803,0.3735298393036822,0.3743031773935096,0.019314263454907388,0.008559349875728596,0.36150127148294714,9.25,3600.25,1399.0,0.75,0.9387665444734804,0.431047499989489
bronze,metallic_anchor,0.2,0.0,5000,400,phase_small,0.015,0.0,0,0.0,0,6.938893903907228e-17,-0.059999999999999984,0.03,0.3854435004804324,0.6121606148289502,-0.22671711434851782,0.3854435004804324,0.4239371346562423,0.15642131748434213,0.0008806912595546694,0.3756856709330631,8.5,3675.0,1325.0,0.0,0.9588177393931266,0.3978722915662378
bronze,metallic_anchor,0.2,0.0,5000,400,phase_big,0.045,0.0,0,0.0,0,6.938893903907228e-17,-0.059999999999999984,0.0898,0.3850099605911884,0.6121606148289502,-0.22715065423776182,0.3850099605911884,0.4236037356507484,0.15503226816854526,0.001092795128789012,0.3754750777407021,8.5,3674.25,1325.75,0.0,0.9579776582718179,0.39786999991810246
bronze,metallic_anchor,0.2,0.0,5000,400,window_drift_small,0.0,0.004,0,0.0,0,-0.003999999999999934,-0.059999999999999984,0.0,0.3623529504832539,0.6121606148289502,-0.24980766434569635,0.3623529504832539,0.3631155570320865,0.01216830013119164,0.007338484180114047,0.35647137098777,8.5,3721.5,1278.5,0.0,0.9536658012716884,0.37485720345948237
bronze,metallic_anchor,0.2,0.0,5000,400,window_drift_big,0.0,0.011,0,0.0,0,0.07200000000000013,-0.059999999999999984,0.3136,0.2996341246290483,0.6121606148289502,-0.3125264901999019,0.2996341246290483,0.2996341246290483,0.0,0.001001001001001001,0.5157386242153854,9.0,3996.0,1003.5,0.5,0.9787340112190961,0.42082821321284547
bronze,metallic_anchor,0.2,0.0,5000,400,delay_3,0.0,0.0,3,0.0,0,6.938893903907228e-17,-0.059999999999999984,0.1838,0.38510070410737424,0.6121606148289502,-0.227059910721576,0.38510070410737424,0.4233530837136052,0.15428364773812642,0.0010925556663343302,0.37442376875742656,8.5,3675.0,1325.0,0.0,0.9555800964302691,0.39613595963182907
bronze,metallic_anchor,0.2,0.0,5000,400,delay_8,0.0,0.0,8,0.0,0,0.06400000000000013,-0.059999999999999984,0.315,0.3874134370099618,0.6121606148289502,-0.22474717781898845,0.3874134370099618,0.42495294419176427,0.15488516850348089,0.0012062768443420388,0.372513663059284,12.25,3672.5,1326.5,1.0,0.9508961821683377,0.3933267187117504
bronze,metallic_anchor,0.2,0.0,5000,400,noise_small,0.0,0.0,0,0.0015,0,6.938893903907228e-17,-0.059999999999999984,0.0024,0.38542200834764584,0.6121606148289502,-0.2267386064813044,0.38542200834764584,0.4235711337104865,0.1549871353684078,0.0008808708563956807,0.37496093276112397,8.5,3674.25,1325.75,0.0,0.9575175930700024,0.39631030210424545
bronze,metallic_anchor,0.2,0.0,5000,400,noise_big,0.0,0.0,0,0.0045,0,6.938893903907228e-17,-0.059999999999999984,0.0056,0.3845494581342064,0.6121606148289502,-0.22761115669474385,0.3845494581342064,0.41700567979353925,0.14708032466909138,0.0008808708563956807,0.37333310892154997,8.5,3674.25,1325.75,0.0,0.9499574557506767,0.3977273130916752
bronze,metallic_anchor,0.2,0.0,5000,400,cutoff_34,0.0,0.0,0,0.0,34,-0.015999999999999945,-0.059999999999999984,0.3196,0.3225749995588869,0.6121606148289502,-0.2895856152700633,0.3225749995588869,0.3399685225147323,0.21523679965328774,0.0009251070425171423,0.5953089750614127,9.0,3379.5,1619.75,0.75,0.9958503106050746,0.38538558964057623
bronze,metallic_anchor,0.2,0.0,5000,400,cutoff_55,0.0,0.0,0,0.0,55,-0.015999999999999945,-0.059999999999999984,0.322,0.5047057124769592,0.6121606148289502,-0.10745490235199107,0.5047057124769592,0.5516004146853353,0.8049567778094424,0.00046849379245724994,0.4350394293495318,10.0,4267.0,732.0,1.0,0.9846249765194367,0.4648396181142984
bronze,metallic_anchor,0.2,0.0,5000,400,combo_small,0.018,0.004,3,0.0015,34,-0.011999999999999941,-0.059999999999999984,0.304,0.36833086929410164,0.6121606148289502,-0.2438297455348486,0.36833086929410164,0.3683421305539514,0.0,0.0003129381180657093,0.33904003456567156,9.0,3994.25,955.75,50.0,0.9510250498585379,0.3068215571131556
bronze,metallic_anchor,0.2,0.0,5000,400,combo_big,0.045,0.011,8,0.0045,55,0.04800000000000011,-0.059999999999999984,0.3116,0.3638173393036823,0.6121606148289502,-0.24834327552526791,0.3638173393036823,0.36485317739350964,0.019314263454907388,0.008559349875728596,0.36150127148294714,9.25,3600.25,1399.0,0.75,0.9387665444734804,0.431047499989489
bronze,metallic_anchor,0.2,0.17,5000,50,phase_small,0.015,0.0,0,0.0,0,6.938893903907228e-17,-0.059999999999999984,0.03,0.40626850048043234,0.6323731148289503,-0.22610461434851797,0.40626850048043234,0.4435371346562423,0.15642131748434213,0.0008806912595546694,0.3756856709330631,8.5,3675.0,1325.0,0.0,0.9588177393931266,0.3978722915662378
bronze,metallic_anchor,0.2,0.17,5000,50,phase_big,0.045,0.0,0,0.0,0,6.938893903907228e-17,-0.059999999999999984,0.0898,0.40583496059118845,0.6323731148289503,-0.22653815423776186,0.40583496059118845,0.4432037356507484,0.15503226816854526,0.001092795128789012,0.3754750777407021,8.5,3674.25,1325.75,0.0,0.9579776582718179,0.39786999991810246
bronze,metallic_anchor,0.2,0.17,5000,50,window_drift_small,0.0,0.004,0,0.0,0,-0.003999999999999934,-0.059999999999999984,0.0,0.3831779504832538,0.6323731148289503,-0.2491951643456965,0.3831779504832538,0.3846868413993366,0.01216830013119164,0.007338484180114047,0.35647137098777,8.5,3721.5,1278.5,0.0,0.9536658012716884,0.37485720345948237
bronze,metallic_anchor,0.2,0.17,5000,50,window_drift_big,0.0,0.011,0,0.0,0,0.07200000000000013,-0.059999999999999984,0.3136,0.32168412462904833,0.6323731148289503,-0.310688990199902,0.32168412462904833,0.32168412462904833,0.0,0.001001001001001001,0.5157386242153854,9.0,3996.0,1003.5,0.5,0.9787340112190961,0.42082821321284547
bronze,metallic_anchor,0.2,0.17,5000,50,delay_3,0.0,0.0,3,0.0,0,6.938893903907228e-17,-0.059999999999999984,0.1838,0.4059257041073742,0.6323731148289503,-0.2264474107215761,0.4059257041073742,0.44295308371360514,0.15428364773812642,0.0010925556663343302,0.37442376875742656,8.5,3675.0,1325.0,0.0,0.9555800964302691,0.39613595963182907
bronze,metallic_anchor,0.2,0.17,5000,50,delay_8,0.0,0.0,8,0.0,0,0.06400000000000013,-0.059999999999999984,0.315,0.4174259370099618,0.6323731148289503,-0.21494717781898853,0.4174259370099618,0.4470029441917643,0.15488516850348089,0.0012062768443420388,0.372513663059284,12.25,3672.5,1326.5,1.0,0.9508961821683377,0.3933267187117504
bronze,metallic_anchor,0.2,0.17,5000,50,noise_small,0.0,0.0,0,0.0015,0,6.938893903907228e-17,-0.059999999999999984,0.0024,0.40624700834764577,0.6323731148289503,-0.22612610648130455,0.40624700834764577,0.44317113371048644,0.1549871353684078,0.0008808708563956807,0.37496093276112397,8.5,3674.25,1325.75,0.0,0.9575175930700024,0.39631030210424545
bronze,metallic_anchor,0.2,0.17,5000,50,noise_big,0.0,0.0,0,0.0045,0,6.938893903907228e-17,-0.059999999999999984,0.0056,0.4053744581342063,0.6323731148289503,-0.226998656694744,0.4053744581342063,0.4366056797935392,0.14708032466909138,0.0008808708563956807,0.37333310892154997,8.5,3674.25,1325.75,0.0,0.9499574557506767,0.3977273130916752
bronze,metallic_anchor,0.2,0.17,5000,50,cutoff_34,0.0,0.0,0,0.0,34,-0.015999999999999945,-0.059999999999999984,0.3062,0.3185496505899924,0.6323731148289503,-0.3138234642389579,0.3185496505899924,0.3293621135389052,0.05018864795389527,0.0008255484621211506,0.5628002087604548,8.5,3657.5,1341.5,1.0,0.9908435662096684,0.320565220608105
bronze,metallic_anchor,0.2,0.17,5000,50,cutoff_55,0.0,0.0,0,0.0,55,-0.015999999999999945,-0.059999999999999984,0.3156,0.541915460374045,0.6323731148289503,-0.09045765445490528,0.541915460374045,0.5798722315479383,0.8421981571197872,0.00046849379245724994,0.42614291552909545,10.0,4267.0,732.0,1.0,0.9778006236465131,0.4366538307580061
bronze,metallic_anchor,0.2,0.17,5000,50,combo_small,0.018,0.004,3,0.0015,34,-0.011999999999999941,-0.059999999999999984,0.304,0.39038086929410165,0.6323731148289503,-0.24199224553484866,0.39038086929410165,0.3903921305539514,0.0,0.0003129381180657093,0.33904003456567156,9.0,3994.25,955.75,50.0,0.9510250498585379,0.3068215571131556
