anchor,anchor_family,alpha,offset,window_size,phase,length,memory_capacity,mean_tradeoff,max_tradeoff,mean_retention,mean_pollution,mean_phase_lock,mean_diversity,mean_write,mean_witness,mean_release,autocorr_peak,spectral_peak
golden,phi_anchor,0.5820339887498949,-0.03599999999999996,0.382,0.0,5000,400,0.5564670058420307,0.5939894417447993,0.8449711794061244,0.0009080647951084259,0.44390688697900704,11.0,4367.0,633.0,0.0,0.967638596018496,0.7455540560641988
golden,phi_anchor,0.5860339887498949,-0.03199999999999996,0.382,0.0,5000,400,0.5882128978482664,0.6199411452948869,0.8706777316735823,0.0008104170401181787,0.37264982677037184,10.0,4297.0,702.0,1.0,0.9716189652536779,0.43335484338158664
golden,phi_anchor,0.5900339887498949,-0.027999999999999955,0.382,0.0,5000,400,0.5848715792046137,0.592685009038578,1.0,0.04327853630190881,0.43891728292186216,11.5,4683.75,315.25,1.0,0.962220830776931,0.6344893419515588
golden,phi_anchor,0.5940339887498949,-0.023999999999999952,0.382,0.0,5000,400,0.5807789540461027,0.5852643189922125,1.0,0.03674052887702137,0.45092027519965683,11.5,4808.75,190.25,1.0,0.9638669665353885,0.6822706702797942
golden,phi_anchor,0.5980339887498949,-0.01999999999999995,0.382,0.0,5000,400,0.6016908587582834,0.6076027546690641,0.995,0.04765592730276745,0.37302239098109946,10.0,4842.0,54.0,104.0,0.9719748825904727,0.36348758382491636
golden,phi_anchor,0.6020339887498949,-0.015999999999999945,0.382,0.0,5000,400,0.5581576709972302,0.5673858936081895,1.0,0.05182650603153954,0.4675901805876664,9.75,4773.25,66.75,160.0,0.9728363508893475,0.7345040858082875
golden,phi_anchor,0.6060339887498949,-0.011999999999999941,0.382,0.0,5000,400,0.5401966926485288,0.5489107834762199,1.0,0.048500063830829804,0.5007499437541779,10.5,4638.5,229.5,132.0,0.987698730167055,0.5314072210592048
golden,phi_anchor,0.6100339887498949,-0.007999999999999938,0.382,0.0,5000,400,0.5288332879542375,0.5672290005530796,0.8415134767805507,0.03530519340422809,0.4174500138310607,10.5,4542.25,389.5,68.25,0.9615641743127805,0.5493169620925433
golden,phi_anchor,0.6140339887498949,-0.003999999999999934,0.382,0.0,5000,400,0.5217016220198561,0.5283447596571765,0.961864406779661,0.04270856384155787,0.4955614471434469,11.0,4519.0,433.75,47.25,0.984800187052228,0.7168828428050109
golden,phi_anchor,0.6180339887498949,6.938893903907228e-17,0.382,0.0,5000,400,0.5411558397083996,0.5867557823005645,0.8103962954205693,0.0009220518593646108,0.3424502115180486,6.75,4363.0,637.0,0.0,0.9575911669908747,0.34378901822821706
golden,phi_anchor,0.6220339887498949,0.004000000000000073,0.382,0.0,5000,400,0.41082373048258203,0.4571151542381145,0.45527990666976753,0.024547678040583856,0.4452088086749339,10.5,4099.0,901.0,0.0,0.9616776127243591,0.693617758902705
golden,phi_anchor,0.6260339887498949,0.008000000000000076,0.382,0.0,5000,400,0.3423449198667,0.4118718350790987,0.16714738035516027,0.03200519051705463,0.4290410912245586,9.25,4020.75,979.25,0.0,0.9639361015855469,0.6226708237664823
golden,phi_anchor,0.6300339887498949,0.01200000000000008,0.382,0.0,5000,400,0.45747401344243865,0.5523585672863296,0.6080942572527921,0.046146886159766136,0.392687319516238,9.5,4012.0,972.75,15.25,0.9615546691374401,0.4502756900085929
golden,phi_anchor,0.6340339887498949,0.016000000000000084,0.382,0.0,5000,400,0.4809361841491164,0.5266908941389198,0.8013010788331726,0.044918407580199,0.44596170091781495,9.75,4173.5,766.5,60.0,0.9702611153421811,0.7457827269090962
golden,phi_anchor,0.6380339887498949,0.020000000000000087,0.382,0.0,5000,400,0.5059643946387336,0.5450752294550704,0.8118944525422276,0.05265943925967066,0.37536031411183873,9.75,4286.75,615.25,98.0,0.9608072675981453,0.4425743113367659
golden,phi_anchor,0.6420339887498949,0.02400000000000009,0.382,0.0,5000,400,0.47342967105316425,0.5251759249154638,0.7506793478260869,0.04427594267214409,0.4191509909424177,9.75,4290.75,559.25,150.0,0.9605741831479304,0.6255149383211837
golden,phi_anchor,0.6460339887498949,0.028000000000000094,0.382,0.0,5000,400,0.4752155591123345,0.5005619949832755,0.831175836030205,0.06306042503337811,0.4485860283077511,10.0,4265.25,594.75,140.0,0.9645684524767756,0.6887159801203844
golden,phi_anchor,0.6500339887498949,0.0320000000000001,0.382,0.0,5000,400,0.45050233914732546,0.48987930161745086,0.8730886850152906,0.04867249405750195,0.5344993166558208,10.0,4457.5,372.5,170.0,0.9925835863173942,0.3463950345747804
golden,phi_anchor,0.6540339887498949,0.0360000000000001,0.382,0.0,5000,400,0.513155723182199,0.5221990109057305,1.0,0.05406192915740795,0.4450005027644035,10.5,4750.25,69.75,180.0,0.973593677787409,0.7307546159103264
golden,phi_anchor,0.6580339887498949,0.040000000000000105,0.382,0.0,5000,400,0.3368418187725416,0.4983593406749196,0.25,0.09026908635794743,0.39767956258394316,11.0,4794.0,40.5,165.5,0.9685022767380514,0.53939938107357
golden,phi_anchor,0.6620339887498949,0.04400000000000011,0.382,0.0,5000,400,0.47355176030712265,0.5101147991173962,0.8657718120805369,0.10894822821605676,0.39520909769092694,11.25,4746.25,184.75,69.0,0.9651008766244348,0.5417759876024268
golden,phi_anchor,0.666033988749895,0.04800000000000011,0.382,0.0,5000,400,0.42052629920858126,0.4263840734150899,1.0,0.0443953394937726,0.6797965233076806,12.0,4978.0,13.0,9.0,0.991374364220287,0.7278117290104354
golden,phi_anchor,0.670033988749895,0.052000000000000116,0.382,0.0,5000,400,0.5170614046456359,0.5213820394470539,1.0,0.08595265276692904,0.3693619140603491,11.5,4785.0,165.0,50.0,0.9616480903171297,0.3568806470053477
golden,phi_anchor,0.674033988749895,0.05600000000000012,0.382,0.0,5000,400,0.46761858066593565,0.4954578737781969,0.875,0.09790050377552223,0.4352322133445616,10.0,4619.0,271.0,110.0,0.9655462140354559,0.6870074285442608
golden,phi_anchor,0.678033988749895,0.06000000000000012,0.382,0.0,5000,400,0.5129974447598016,0.5262046302960983,1.0,0.0831667381827477,0.4188078773619439,11.0,4611.5,227.25,161.25,0.9689389300435187,0.6287452688501952
golden,phi_anchor,0.682033988749895,0.06400000000000013,0.382,0.0,5000,400,0.5148999328837757,0.5392308293423823,0.9010869565217391,0.047842788210981396,0.37199598183772725,10.5,4617.0,223.75,159.25,0.9748557230447559,0.4395855671829455
golden,phi_anchor,0.686033988749895,0.06800000000000013,0.382,0.0,5000,400,0.4632803942224116,0.5037440114525324,0.8334775086505191,0.0273875470696135,0.4762748144433903,10.0,4512.25,403.75,84.0,0.9737991000501529,0.7457176024836011
golden,phi_anchor,0.690033988749895,0.07200000000000013,0.382,0.0,5000,400,0.5092485648160707,0.5406514716718459,0.8696657682399054,0.005922429744161488,0.39377227922768376,10.25,4546.75,439.75,13.5,0.961545127577999,0.45462507041381717
golden,phi_anchor,0.694033988749895,0.07600000000000014,0.382,0.0,5000,400,0.5296711770899339,0.5305013670989212,1.0,0.020700257569879987,0.42489769024850027,11.0,4555.5,444.5,0.0,0.9646439681406359,0.6156944930198724
golden,phi_anchor,0.698033988749895,0.08000000000000014,0.382,0.0,5000,400,0.5304308409879964,0.5353324244990002,1.0,0.025198135428392644,0.4315160037201657,10.5,4419.5,579.5,1.0,0.9688955425461383,0.6946030660626691
golden,phi_anchor,0.5380339887498948,-0.08,0.382,0.17,5000,50,0.3645864982209255,0.37764287048526324,0.09646199220729976,0.007441704074502556,0.425664145587434,10.25,4478.25,407.75,114.0,0.9734428933121602,0.6425683613946486
golden,phi_anchor,0.5420339887498948,-0.076,0.382,0.17,5000,50,0.45416828767766293,0.6021557042216112,0.38090922929094007,0.014356710080614113,0.447451237221895,9.5,4473.5,429.75,96.75,0.9635075303975315,0.6775144335056406
golden,phi_anchor,0.5460339887498948,-0.072,0.382,0.17,5000,50,0.5253845858269054,0.6374010959581444,0.5186569078166978,0.012622066785634272,0.3606865617453842,9.5,4285.5,623.75,90.75,0.9702416678044343,0.367855278440474
golden,phi_anchor,0.5500339887498948,-0.06799999999999999,0.382,0.17,5000,50,0.42938823529557424,0.4320101434409788,0.5089854681546917,0.0007232323525358824,0.6324352096258964,10.0,4155.0,844.25,0.75,0.9925835863173942,0.7381386064550826
golden,phi_anchor,0.5540339887498948,-0.06399999999999999,0.382,0.17,5000,50,0.5174105866181751,0.5279193198289954,0.5417325270798121,0.0007738331321453782,0.42824295572020493,10.25,3950.0,1049.5,0.5,0.9751569499616497,0.5222975156812756
golden,phi_anchor,0.5580339887498948,-0.059999999999999984,0.382,0.17,5000,50,0.5085085133155227,0.5579668415052241,0.47919998930590657,0.0005675931361193984,0.3998028684384827,10.0,3605.75,1394.0,0.25,0.9703397171220448,0.5575169750498316
golden,phi_anchor,0.5620339887498949,-0.05599999999999998,0.382,0.17,5000,50,0.4683188962998234,0.498649823301407,0.39766821053663404,0.0005919981887453535,0.4515558704102456,9.75,3493.5,1506.5,0.0,0.9644511726878058,0.7253084817314532
golden,phi_anchor,0.5660339887498949,-0.05199999999999998,0.382,0.17,5000,50,0.4842256960588704,0.5470445780852058,0.3703427361378937,0.0005694585441306749,0.4012733820604198,10.25,3551.0,1449.0,0.0,0.9857924972798336,0.31756357652160633
golden,phi_anchor,0.5700339887498949,-0.04799999999999997,0.382,0.17,5000,50,0.44062379950845276,0.5088310894619816,0.22954264085394824,0.0005175791565273369,0.434379795512738,10.5,3895.5,1104.25,0.25,0.9615641743127805,0.6991174515441247
golden,phi_anchor,0.5740339887498949,-0.04399999999999997,0.382,0.17,5000,50,0.480609355565647,0.5588213910875602,0.43921167022170515,0.0005266685328113736,0.4711978601171602,11.75,4267.5,732.0,0.5,0.9774257151135607,0.6123889078646556
golden,phi_anchor,0.5780339887498949,-0.039999999999999966,0.382,0.17,5000,50,0.5888177830251827,0.6503107290988286,0.749751790105214,0.0008603361849744978,0.37902490589726806,11.5,4344.75,655.25,0.0,0.959413560138665,0.4642240895275367
golden,phi_anchor,0.5820339887498949,-0.03599999999999996,0.382,0.17,5000,50,0.5834170058420307,0.6233894417447994,0.8449711794061244,0.0009080647951084259,0.44390688697900704,11.0,4367.0,633.0,0.0,0.967638596018496,0.7455540560641988
golden,phi_anchor,0.5860339887498949,-0.03199999999999996,0.382,0.17,5000,50,0.6127128978482663,0.6493411452948868,0.8706777316735823,0.0008104170401181787,0.37264982677037184,10.0,4297.0,702.0,1.0,0.9716189652536779,0.43335484338158664
golden,phi_anchor,0.5900339887498949,-0.027999999999999955,0.382,0.17,5000,50,0.6130465792046136,0.6220850090385779,1.0,0.04327853630190881,0.43891728292186216,11.5,4683.75,315.25,1.0,0.962220830776931,0.6344893419515588
golden,phi_anchor,0.5940339887498949,-0.023999999999999952,0.382,0.17,5000,50,0.6089539540461029,0.6146643189922126,1.0,0.03674052887702137,0.45092027519965683,11.5,4808.75,190.25,1.0,0.9638669665353885,0.6822706702797942
golden,phi_anchor,0.5980339887498949,-0.01999999999999995,0.382,0.17,5000,50,0.6261908587582835,0.6321027546690642,0.995,0.04765592730276745,0.37302239098109946,10.0,4842.0,54.0,104.0,0.9719748825904727,0.36348758382491636
golden,phi_anchor,0.6020339887498949,-0.015999999999999945,0.382,0.17,5000,50,0.5820451709972303,0.5918858936081896,1.0,0.05182650603153954,0.4675901805876664,9.75,4773.25,66.75,160.0,0.9728363508893475,0.7345040858082875
golden,phi_anchor,0.6060339887498949,-0.011999999999999941,0.382,0.17,5000,50,0.5659216926485289,0.5758607834762198,1.0,0.048500063830829804,0.5007499437541779,10.5,4638.5,229.5,132.0,0.987698730167055,0.5314072210592048
golden,phi_anchor,0.6100339887498949,-0.007999999999999938,0.382,0.17,5000,50,0.5545582879542374,0.5941790005530796,0.8415134767805507,0.03530519340422809,0.4174500138310607,10.5,4542.25,389.5,68.25,0.9615641743127805,0.5493169620925433
golden,phi_anchor,0.6140339887498949,-0.003999999999999934,0.382,0.17,5000,50,0.5486516220198561,0.5552947596571765,0.961864406779661,0.04270856384155787,0.4955614471434469,11.0,4519.0,433.75,47.25,0.984800187052228,0.7168828428050109
golden,phi_anchor,0.6180339887498949,6.938893903907228e-17,0.382,0.17,5000,50,0.5576933397083996,0.6039057823005645,0.8103962954205693,0.0009220518593646108,0.3424502115180486,6.75,4363.0,637.0,0.0,0.9575911669908747,0.34378901822821706
golden,phi_anchor,0.6220339887498949,0.004000000000000073,0.382,0.17,5000,50,0.43654873048258197,0.48406515423811447,0.45527990666976753,0.024547678040583856,0.4452088086749339,10.5,4099.0,901.0,0.0,0.9616776127243591,0.693617758902705
golden,phi_anchor,0.6260339887498949,0.008000000000000076,0.382,0.17,5000,50,0.36500741986670004,0.4339218350790987,0.16714738035516027,0.03200519051705463,0.4290410912245586,9.25,4020.75,979.25,0.0,0.9639361015855469,0.6226708237664823
golden,phi_anchor,0.6300339887498949,0.01200000000000008,0.382,0.17,5000,50,0.4807490134424387,0.5768585672863297,0.6080942572527921,0.046146886159766136,0.392687319516238,9.5,4012.0,972.75,15.25,0.9615546691374401,0.4502756900085929
golden,phi_anchor,0.6340339887498949,0.016000000000000084,0.382,0.17,5000,50,0.5048236841491164,0.5511908941389198,0.8013010788331726,0.044918407580199,0.44596170091781495,9.75,4173.5,766.5,60.0,0.9702611153421811,0.7457827269090962
golden,phi_anchor,0.6380339887498949,0.020000000000000087,0.382,0.17,5000,50,0.5298518946387336,0.5695752294550704,0.8118944525422276,0.05265943925967066,0.37536031411183873,9.75,4286.75,615.25,98.0,0.9608072675981453,0.4425743113367659
golden,phi_anchor,0.6420339887498949,0.02400000000000009,0.382,0.17,5000,50,0.49731717105316425,0.5472259249154638,0.7506793478260869,0.04427594267214409,0.4191509909424177,9.75,4290.75,559.25,150.0,0.9605741831479304,0.6255149383211837
golden,phi_anchor,0.6460339887498949,0.028000000000000094,0.382,0.17,5000,50,0.4997155591123345,0.5275119949832755,0.831175836030205,0.06306042503337811,0.4485860283077511,10.0,4265.25,594.75,140.0,0.9645684524767756,0.6887159801203844
golden,phi_anchor,0.6500339887498949,0.0320000000000001,0.382,0.17,5000,50,0.4750023391473255,0.5168293016174508,0.8730886850152906,0.04867249405750195,0.5344993166558208,10.0,4457.5,372.5,170.0,0.9925835863173942,0.3463950345747804
golden,phi_anchor,0.6540339887498949,0.0360000000000001,0.382,0.17,5000,50,0.5388807231821992,0.5491490109057305,1.0,0.05406192915740795,0.4450005027644035,10.5,4750.25,69.75,180.0,0.973593677787409,0.7307546159103264
golden,phi_anchor,0.6580339887498949,0.040000000000000105,0.382,0.17,5000,50,0.3637918187725416,0.5253093406749196,0.25,0.09026908635794743,0.39767956258394316,11.0,4794.0,40.5,165.5,0.9685022767380514,0.53939938107357
golden,phi_anchor,0.6620339887498949,0.04400000000000011,0.382,0.17,5000,50,0.5011142603071226,0.5395147991173962,0.8657718120805369,0.10894822821605676,0.39520909769092694,11.25,4746.25,184.75,69.0,0.9651008766244348,0.5417759876024268
golden,phi_anchor,0.666033988749895,0.04800000000000011,0.382,0.17,5000,50,0.4499262992085813,0.4557840734150899,1.0,0.0443953394937726,0.6797965233076806,12.0,4978.0,13.0,9.0,0.991374364220287,0.7278117290104354
golden,phi_anchor,0.670033988749895,0.052000000000000116,0.382,0.17,5000,50,0.5452364046456358,0.5507820394470538,1.0,0.08595265276692904,0.3693619140603491,11.5,4785.0,165.0,50.0,0.9616480903171297,0.3568806470053477
golden,phi_anchor,0.674033988749895,0.05600000000000012,0.382,0.17,5000,50,0.4921185806659356,0.5199578737781968,0.875,0.09790050377552223,0.4352322133445616,10.0,4619.0,271.0,110.0,0.9655462140354559,0.6870074285442608
golden,phi_anchor,0.678033988749895,0.06000000000000012,0.382,0.17,5000,50,0.5399474447598016,0.5531546302960983,1.0,0.0831667381827477,0.4188078773619439,11.0,4611.5,227.25,161.25,0.9689389300435187,0.6287452688501952
golden,phi_anchor,0.682033988749895,0.06400000000000013,0.382,0.17,5000,50,0.5406249328837757,0.5636720218810269,0.9010869565217391,0.047842788210981396,0.37199598183772725,10.5,4617.0,223.75,159.25,0.9748557230447559,0.4395855671829455
golden,phi_anchor,0.686033988749895,0.06800000000000013,0.382,0.17,5000,50,0.4877803942224116,0.5297177146377097,0.8334775086505191,0.0273875470696135,0.4762748144433903,10.0,4512.25,403.75,84.0,0.9737991000501529,0.7457176024836011
golden,phi_anchor,0.690033988749895,0.07200000000000013,0.382,0.17,5000,50,0.5343610648160707,0.5675651353468958,0.8696657682399054,0.005922429744161488,0.39377227922768376,10.25,4546.75,439.75,13.5,0.961545127577999,0.45462507041381717
golden,phi_anchor,0.694033988749895,0.07600000000000014,0.382,0.17,5000,50,0.5566211770899339,0.5582409870809467,1.0,0.020700257569879987,0.42489769024850027,11.0,4555.5,444.5,0.0,0.9646439681406359,0.6156944930198724
golden,phi_anchor,0.698033988749895,0.08000000000000014,0.382,0.17,5000,50,0.5561558409879965,0.5647324244990002,1.0,0.025198135428392644,0.4315160037201657,10.5,4419.5,579.5,1.0,0.9688955425461383,0.6946030660626691
golden,phi_anchor,0.5380339887498948,-0.08,0.382,0.17,5000,100,0.3502364982209255,0.36224287048526327,0.09646199220729976,0.007441704074502556,0.425664145587434,10.25,4478.25,407.75,114.0,0.9734428933121602,0.6425683613946486
golden,phi_anchor,0.5420339887498948,-0.076,0.382,0.17,5000,100,0.44086828767766295,0.5895557042216113,0.38090922929094007,0.014356710080614113,0.447451237221895,9.5,4473.5,429.75,96.75,0.9635075303975315,0.6775144335056406
golden,phi_anchor,0.5460339887498948,-0.072,0.382,0.17,5000,100,0.5120845858269054,0.6248010959581445,0.5186569078166978,0.012622066785634272,0.3606865617453842,9.5,4285.5,623.75,90.75,0.9702416678044343,0.367855278440474
golden,phi_anchor,0.5500339887498948,-0.06799999999999999,0.382,0.17,5000,100,0.4153882352955743,0.41661014344097885,0.5089854681546917,0.0007232323525358824,0.6324352096258964,10.0,4155.0,844.25,0.75,0.9925835863173942,0.7381386064550826
golden,phi_anchor,0.5540339887498948,-0.06399999999999999,0.382,0.17,5000,100,0.5030605866181751,0.5125193198289955,0.5417325270798121,0.0007738331321453782,0.42824295572020493,10.25,3950.0,1049.5,0.5,0.9751569499616497,0.5222975156812756
golden,phi_anchor,0.5580339887498948,-0.059999999999999984,0.382,0.17,5000,100,0.4945085133155228,0.5425668415052243,0.47919998930590657,0.0005675931361193984,0.3998028684384827,10.0,3605.75,1394.0,0.25,0.9703397171220448,0.5575169750498316
golden,phi_anchor,0.5620339887498949,-0.05599999999999998,0.382,0.17,5000,100,0.4546688962998233,0.486049823301407,0.39766821053663404,0.0005919981887453535,0.4515558704102456,9.75,3493.5,1506.5,0.0,0.9644511726878058,0.7253084817314532
golden,phi_anchor,0.5660339887498949,-0.05199999999999998,0.382,0.17,5000,100,0.4698756960588704,0.5330445780852058,0.3703427361378937,0.0005694585441306749,0.4012733820604198,10.25,3551.0,1449.0,0.0,0.9857924972798336,0.31756357652160633
golden,phi_anchor,0.5700339887498949,-0.04799999999999997,0.382,0.17,5000,100,0.42592379950845277,0.4948310894619817,0.22954264085394824,0.0005175791565273369,0.434379795512738,10.5,3895.5,1104.25,0.25,0.9615641743127805,0.6991174515441247
golden,phi_anchor,0.5740339887498949,-0.04399999999999997,0.382,0.17,5000,100,0.46415935556564697,0.5434213910875603,0.43921167022170515,0.0005266685328113736,0.4711978601171602,11.75,4267.5,732.0,0.5,0.9774257151135607,0.6123889078646556
golden,phi_anchor,0.5780339887498949,-0.039999999999999966,0.382,0.17,5000,100,0.5727177830251827,0.6335107290988287,0.749751790105214,0.0008603361849744978,0.37902490589726806,11.5,4344.75,655.25,0.0,0.959413560138665,0.4642240895275367
golden,phi_anchor,0.5820339887498949,-0.03599999999999996,0.382,0.17,5000,100,0.5680170058420309,0.6065894417447995,0.8449711794061244,0.0009080647951084259,0.44390688697900704,11.0,4367.0,633.0,0.0,0.967638596018496,0.7455540560641988
golden,phi_anchor,0.5860339887498949,-0.03199999999999996,0.382,0.17,5000,100,0.5987128978482663,0.6325411452948869,0.8706777316735823,0.0008104170401181787,0.37264982677037184,10.0,4297.0,702.0,1.0,0.9716189652536779,0.43335484338158664
golden,phi_anchor,0.5900339887498949,-0.027999999999999955,0.382,0.17,5000,100,0.5969465792046136,0.605285009038578,1.0,0.04327853630190881,0.43891728292186216,11.5,4683.75,315.25,1.0,0.962220830776931,0.6344893419515588
golden,phi_anchor,0.5940339887498949,-0.023999999999999952,0.382,0.17,5000,100,0.5928539540461029,0.5978643189922127,1.0,0.03674052887702137,0.45092027519965683,11.5,4808.75,190.25,1.0,0.9638669665353885,0.6822706702797942
golden,phi_anchor,0.5980339887498949,-0.01999999999999995,0.382,0.17,5000,100,0.6121908587582835,0.6181027546690642,0.995,0.04765592730276745,0.37302239098109946,10.0,4842.0,54.0,104.0,0.9719748825904727,0.36348758382491636
golden,phi_anchor,0.6020339887498949,-0.015999999999999945,0.382,0.17,5000,100,0.5683951709972304,0.5778858936081895,1.0,0.05182650603153954,0.4675901805876664,9.75,4773.25,66.75,160.0,0.9728363508893475,0.7345040858082875
golden,phi_anchor,0.6060339887498949,-0.011999999999999941,0.382,0.17,5000,100,0.5512216926485288,0.5604607834762199,1.0,0.048500063830829804,0.5007499437541779,10.5,4638.5,229.5,132.0,0.987698730167055,0.5314072210592048
golden,phi_anchor,0.6100339887498949,-0.007999999999999938,0.382,0.17,5000,100,0.5398582879542373,0.5787790005530795,0.8415134767805507,0.03530519340422809,0.4174500138310607,10.5,4542.25,389.5,68.25,0.9615641743127805,0.5493169620925433
golden,phi_anchor,0.6140339887498949,-0.003999999999999934,0.382,0.17,5000,100,0.5332516220198561,0.5398947596571765,0.961864406779661,0.04270856384155787,0.4955614471434469,11.0,4519.0,433.75,47.25,0.984800187052228,0.7168828428050109
golden,phi_anchor,0.6180339887498949,6.938893903907228e-17,0.382,0.17,5000,100,0.5482433397083997,0.5941057823005645,0.8103962954205693,0.0009220518593646108,0.3424502115180486,6.75,4363.0,637.0,0.0,0.9575911669908747,0.34378901822821706
golden,phi_anchor,0.6220339887498949,0.004000000000000073,0.382,0.17,5000,100,0.421848730482582,0.4686651542381145,0.45527990666976753,0.024547678040583856,0.4452088086749339,10.5,4099.0,901.0,0.0,0.9616776127243591,0.693617758902705
golden,phi_anchor,0.6260339887498949,0.008000000000000076,0.382,0.17,5000,100,0.3520574198667,0.4213218350790987,0.16714738035516027,0.03200519051705463,0.4290410912245586,9.25,4020.75,979.25,0.0,0.9639361015855469,0.6226708237664823
golden,phi_anchor,0.6300339887498949,0.01200000000000008,0.382,0.17,5000,100,0.46744901344243867,0.5628585672863297,0.6080942572527921,0.046146886159766136,0.392687319516238,9.5,4012.0,972.75,15.25,0.9615546691374401,0.4502756900085929
golden,phi_anchor,0.6340339887498949,0.016000000000000084,0.382,0.17,5000,100,0.4911736841491164,0.5371908941389198,0.8013010788331726,0.044918407580199,0.44596170091781495,9.75,4173.5,766.5,60.0,0.9702611153421811,0.7457827269090962
golden,phi_anchor,0.6380339887498949,0.020000000000000087,0.382,0.17,5000,100,0.5162018946387336,0.5555752294550704,0.8118944525422276,0.05265943925967066,0.37536031411183873,9.75,4286.75,615.25,98.0,0.9608072675981453,0.4425743113367659
golden,phi_anchor,0.6420339887498949,0.02400000000000009,0.382,0.17,5000,100,0.48366717105316426,0.5346259249154638,0.7506793478260869,0.04427594267214409,0.4191509909424177,9.75,4290.75,559.25,150.0,0.9605741831479304,0.6255149383211837
golden,phi_anchor,0.6460339887498949,0.028000000000000094,0.382,0.17,5000,100,0.48571555911233455,0.5121119949832755,0.831175836030205,0.06306042503337811,0.4485860283077511,10.0,4265.25,594.75,140.0,0.9645684524767756,0.6887159801203844
golden,phi_anchor,0.6500339887498949,0.0320000000000001,0.382,0.17,5000,100,0.4610023391473254,0.5014293016174508,0.8730886850152906,0.04867249405750195,0.5344993166558208,10.0,4457.5,372.5,170.0,0.9925835863173942,0.3463950345747804
golden,phi_anchor,0.6540339887498949,0.0360000000000001,0.382,0.17,5000,100,0.5241807231821991,0.5337490109057305,1.0,0.05406192915740795,0.4450005027644035,10.5,4750.25,69.75,180.0,0.973593677787409,0.7307546159103264
golden,phi_anchor,0.6580339887498949,0.040000000000000105,0.382,0.17,5000,100,0.34839181877254166,0.5099093406749197,0.25,0.09026908635794743,0.39767956258394316,11.0,4794.0,40.5,165.5,0.9685022767380514,0.53939938107357
golden,phi_anchor,0.6620339887498949,0.04400000000000011,0.382,0.17,5000,100,0.4853642603071226,0.5227147991173963,0.8657718120805369,0.10894822821605676,0.39520909769092694,11.25,4746.25,184.75,69.0,0.9651008766244348,0.5417759876024268
golden,phi_anchor,0.666033988749895,0.04800000000000011,0.382,0.17,5000,100,0.43312629920858126,0.4389840734150899,1.0,0.0443953394937726,0.6797965233076806,12.0,4978.0,13.0,9.0,0.991374364220287,0.7278117290104354
golden,phi_anchor,0.670033988749895,0.052000000000000116,0.382,0.17,5000,100,0.5291364046456358,0.5339820394470539,1.0,0.08595265276692904,0.3693619140603491,11.5,4785.0,165.0,50.0,0.9616480903171297,0.3568806470053477
golden,phi_anchor,0.674033988749895,0.05600000000000012,0.382,0.17,5000,100,0.47811858066593566,0.5059578737781969,0.875,0.09790050377552223,0.4352322133445616,10.0,4619.0,271.0,110.0,0.9655462140354559,0.6870074285442608
golden,phi_anchor,0.678033988749895,0.06000000000000012,0.382,0.17,5000,100,0.5245474447598015,0.5377546302960983,1.0,0.0831667381827477,0.4188078773619439,11.0,4611.5,227.25,161.25,0.9689389300435187,0.6287452688501952
golden,phi_anchor,0.682033988749895,0.06400000000000013,0.382,0.17,5000,100,0.5259249328837757,0.5486808293423823,0.9010869565217391,0.047842788210981396,0.37199598183772725,10.5,4617.0,223.75,159.25,0.9748557230447559,0.4395855671829455
golden,phi_anchor,0.686033988749895,0.06800000000000013,0.382,0.17,5000,100,0.4737803942224116,0.5143177146377097,0.8334775086505191,0.0273875470696135,0.4762748144433903,10.0,4512.25,403.75,84.0,0.9737991000501529,0.7457176024836011
golden,phi_anchor,0.690033988749895,0.07200000000000013,0.382,0.17,5000,100,0.5200110648160706,0.5521651353468957,0.8696657682399054,0.005922429744161488,0.39377227922768376,10.25,4546.75,439.75,13.5,0.961545127577999,0.45462507041381717
golden,phi_anchor,0.694033988749895,0.07600000000000014,0.382,0.17,5000,100,0.5412211770899339,0.5414409870809467,1.0,0.020700257569879987,0.42489769024850027,11.0,4555.5,444.5,0.0,0.9646439681406359,0.6156944930198724
golden,phi_anchor,0.698033988749895,0.08000000000000014,0.382,0.17,5000,100,0.5414558409879965,0.5479324244990003,1.0,0.025198135428392644,0.4315160037201657,10.5,4419.5,579.5,1.0,0.9688955425461383,0.6946030660626691
golden,phi_anchor,0.5380339887498948,-0.08,0.382,0.17,5000,400,0.33947399822092555,0.35108598888888176,0.09646199220729976,0.007441704074502556,0.425664145587434,10.25,4478.25,407.75,114.0,0.9734428933121602,0.6425683613946486
golden,phi_anchor,0.5420339887498948,-0.076,0.382,0.17,5000,400,0.43089328767766294,0.5801057042216113,0.38090922929094007,0.014356710080614113,0.447451237221895,9.5,4473.5,429.75,96.75,0.9635075303975315,0.6775144335056406
golden,phi_anchor,0.5460339887498948,-0.072,0.382,0.17,5000,400,0.5021095858269055,0.6153510959581444,0.5186569078166978,0.012622066785634272,0.3606865617453842,9.5,4285.5,623.75,90.75,0.9702416678044343,0.367855278440474
golden,phi_anchor,0.5500339887498948,-0.06799999999999999,0.382,0.17,5000,400,0.4048882352955743,0.4050831635236145,0.5089854681546917,0.0007232323525358824,0.6324352096258964,10.0,4155.0,844.25,0.75,0.9925835863173942,0.7381386064550826
