anchor,anchor_family,band_mode,window_width,phase,beta,length,memory_capacity,hotspot_offset,hotspot_alpha,hotspot_score,phase_lock_resistance,delayed_retention,pollution,rigidity_after_zipping,perturbation,phase_lag,delay_steps,noise_amp,beta_scale,zip_threshold_delta,zero_share,memory_load,write_count,witness_count,release_count,zipper_energy,approx_period,autocorr_peak,spectral_peak,composite_score
bronze,metallic_anchor,counter_double,0.24,0.13,0.029,2048,64,-1.3877787807814457e-17,0.30277563773199456,0.8673077617019117,0.6322902256422103,0.8971631205673759,0.15384615384615385,0.974609375,combo_big,0.028,7,0.0036,1.18,0.03,0.6669921875,0.515625,455.0,1589.0,4.0,0.18949022671297078,175.0,0.8167375956917587,0.19039904947756037,0.8098724313467583
bronze,metallic_anchor,counter_triple,0.18,0.0,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5346537701117673,0.8428571428571429,0.0,0.94775390625,phase_small,0.01,0,0.0,1.0,0.0,0.66064453125,0.84375,10.0,2034.0,4.0,0.19153163658861172,7.0,0.3452736414606913,0.05076504820400675,0.7943911136670092
bronze,metallic_anchor,counter_triple,0.18,0.0,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5360657448648707,0.835820895522388,0.0,0.95166015625,phase_big,0.028,0,0.0,1.0,0.0,0.66015625,0.859375,0.0,2044.0,4.0,0.19195354346980142,7.0,0.34339080459770116,0.04841196080768665,0.793839954737537
bronze,metallic_anchor,counter_triple,0.18,0.0,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5330376114455466,0.8382352941176471,0.0,0.94873046875,delay_3,0.0,3,0.0,1.0,0.0,0.65869140625,0.859375,2.0,2042.0,4.0,0.19115175174883636,7.0,0.35048891884259703,0.05039824682076276,0.7928684080429884
bronze,metallic_anchor,counter_triple,0.18,0.0,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5358649273610385,0.8217391304347826,0.045454545454545456,0.94775390625,delay_7,0.0,7,0.0,1.0,0.0,0.65771484375,0.890625,22.0,2022.0,4.0,0.1903962801371355,7.0,0.33664519370000484,0.05576002421687957,0.7803366306245295
bronze,metallic_anchor,counter_triple,0.18,0.0,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5341516021839163,0.8490566037735849,0.1111111111111111,0.95263671875,noise_small,0.0,0,0.0014,1.0,0.0,0.6591796875,0.8125,9.0,2035.0,4.0,0.19117194602971163,7.0,0.3452722063037249,0.052272987144526106,0.7743755300449348
bronze,metallic_anchor,counter_triple,0.18,0.0,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5339262053345204,0.84688995215311,0.0,0.95166015625,noise_big,0.0,0,0.0036,1.0,0.0,0.66064453125,0.828125,15.0,2029.0,4.0,0.19122012435026967,7.0,0.34676142602255033,0.051459957973888144,0.7959365197604121
bronze,metallic_anchor,counter_triple,0.18,0.0,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.49412473779942745,0.8476190476190476,0.0,0.95458984375,beta_loosen,0.0,0,0.0,0.82,0.0,0.64453125,0.78125,0.0,2044.0,4.0,0.20541954541074714,7.0,0.43940912365720164,0.07821666294451594,0.7842639667624112
bronze,metallic_anchor,counter_triple,0.18,0.0,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.8485684810461386,0.8161764705882353,0.0,0.955078125,beta_tighten,0.0,0,0.0,1.18,0.0,0.6650390625,0.9375,0.0,2046.0,2.0,0.18658841607747817,198.0,0.33961437710825815,0.05409049916364564,0.8777002776340953
bronze,metallic_anchor,counter_triple,0.18,0.0,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5330976379034251,0.8325358851674641,0.16666666666666666,0.95361328125,zip_soft,0.0,0,0.0,1.0,-0.03,0.6494140625,0.890625,18.0,2011.0,19.0,0.19112171197112454,7.0,0.349577673876287,0.05112941241343771,0.7584183989698172
bronze,metallic_anchor,counter_triple,0.18,0.0,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5362140612538648,0.8169014084507042,0.0,0.9501953125,zip_hard,0.0,0,0.0,1.0,0.03,0.6748046875,0.765625,15.0,2027.0,6.0,0.19112171197112454,7.0,0.34083596511940567,0.050521851118999615,0.7902197126792513
bronze,metallic_anchor,counter_triple,0.18,0.0,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.8383314235465362,0.8,1.0,0.94921875,combo_small,0.012,3,0.0014,1.08,0.015,0.666015625,0.875,3.0,2031.0,14.0,0.18889275417918744,190.0,0.3639516013737535,0.05696144201983705,0.6698577985930301
bronze,metallic_anchor,counter_triple,0.18,0.0,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.833616026820452,0.7992277992277992,0.0,0.9501953125,combo_big,0.028,7,0.0036,1.18,0.03,0.67626953125,0.84375,2.0,2041.0,5.0,0.18974965543580047,141.0,0.3559681290823912,0.055890615256261586,0.8693677843243983
bronze,metallic_anchor,counter_triple,0.18,0.0,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7936340814881566,0.8936651583710408,0.052434456928838954,0.94970703125,phase_small,0.01,0,0.0,1.0,0.0,0.6611328125,1.0,267.0,1776.0,5.0,0.18248103695941748,154.0,0.4766188290954955,0.05534114342051989,0.8690423206899659
bronze,metallic_anchor,counter_triple,0.18,0.0,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.787528930772985,0.8651399491094147,0.076,0.943359375,phase_big,0.028,0,0.0,1.0,0.0,0.6640625,1.0,250.0,1792.0,6.0,0.18554354858569416,154.0,0.49543965744487617,0.054465493351131856,0.8547385634026955
bronze,metallic_anchor,counter_triple,0.18,0.0,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7950473704436046,0.8960302457466919,0.06938775510204082,0.95849609375,delay_3,0.0,3,0.0,1.0,0.0,0.66650390625,1.0,245.0,1799.0,4.0,0.19377858540237092,154.0,0.48167955764307163,0.046040548006599645,0.8688025029330072
bronze,metallic_anchor,counter_triple,0.18,0.0,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7855440963072515,0.9005524861878453,0.07692307692307693,0.94970703125,delay_7,0.0,7,0.0,1.0,0.0,0.65283203125,1.0,234.0,1804.0,10.0,0.19646609086047734,154.0,0.4924114974488472,0.06418870447540544,0.8628682970164979
bronze,metallic_anchor,counter_triple,0.18,0.0,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7976469948111222,0.8983739837398373,0.053061224489795916,0.94921875,noise_small,0.0,0,0.0014,1.0,0.0,0.6630859375,1.0,245.0,1794.0,9.0,0.18432962178391238,154.0,0.4664435325033406,0.05452680932942366,0.8712292947467161
bronze,metallic_anchor,counter_triple,0.18,0.0,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7998284585522595,0.8941908713692946,0.05138339920948617,0.95556640625,noise_big,0.0,0,0.0036,1.0,0.0,0.66455078125,1.0,253.0,1790.0,5.0,0.18468683150341364,154.0,0.4598006911637571,0.054625259445595445,0.8725584414313663
bronze,metallic_anchor,counter_triple,0.18,0.0,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7162234085092921,0.8761061946902655,0.05555555555555555,0.94580078125,beta_loosen,0.0,0,0.0,0.82,0.0,0.66015625,1.0,252.0,1792.0,4.0,0.18681595503377812,189.0,0.7140522524737888,0.05387374628686678,0.8416695862471545
bronze,metallic_anchor,counter_triple,0.18,0.0,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.8151275702738504,0.8531914893617021,0.07722007722007722,0.94921875,beta_tighten,0.0,0,0.0,1.18,0.0,0.64306640625,1.0,259.0,1782.0,7.0,0.2000956567794807,189.0,0.43095183361008826,0.05511861779075366,0.8588467241794712
bronze,metallic_anchor,counter_triple,0.18,0.0,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7969141278097589,0.897489539748954,0.047058823529411764,0.94921875,zip_soft,0.0,0,0.0,1.0,-0.03,0.654296875,1.0,255.0,1786.0,7.0,0.18412605543744948,154.0,0.47026189419810227,0.05278362401691143,0.871309180620599
bronze,metallic_anchor,counter_triple,0.18,0.0,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.8009209829161664,0.8985200845665962,0.06493506493506493,0.95458984375,zip_hard,0.0,0,0.0,1.0,0.03,0.6787109375,1.0,231.0,1809.0,8.0,0.18412605543744948,154.0,0.45886550458221154,0.05259143449002175,0.8721305262754967
bronze,metallic_anchor,counter_triple,0.18,0.0,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.8553786788647602,0.8780487804878049,0.08547008547008547,0.95947265625,combo_small,0.012,3,0.0014,1.08,0.015,0.66357421875,1.0,234.0,1804.0,10.0,0.19022028948529476,208.0,0.32510879161058454,0.049730297213195274,0.878124189055189
bronze,metallic_anchor,counter_triple,0.18,0.0,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.8298861590932055,0.8555555555555555,0.0794392523364486,0.9453125,combo_big,0.028,7,0.0036,1.18,0.03,0.671875,1.0,214.0,1819.0,15.0,0.1889821114868276,189.0,0.39573663929776853,0.04687773877239349,0.8646261074121412
bronze,metallic_anchor,counter_triple,0.18,0.13,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5346537701117673,0.8428571428571429,0.0,0.94775390625,phase_small,0.01,0,0.0,1.0,0.0,0.66064453125,0.84375,10.0,2034.0,4.0,0.19153163658861203,7.0,0.3452736414606913,0.05076504820400675,0.7943911136670092
bronze,metallic_anchor,counter_triple,0.18,0.13,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5360657448648707,0.835820895522388,0.0,0.95166015625,phase_big,0.028,0,0.0,1.0,0.0,0.66015625,0.859375,0.0,2044.0,4.0,0.1919535434698017,7.0,0.34339080459770116,0.04841196080768665,0.793839954737537
bronze,metallic_anchor,counter_triple,0.18,0.13,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5330376114455466,0.8382352941176471,0.0,0.94873046875,delay_3,0.0,3,0.0,1.0,0.0,0.65869140625,0.859375,2.0,2042.0,4.0,0.19115175174883636,7.0,0.35048891884259703,0.05039824682076276,0.7928684080429884
bronze,metallic_anchor,counter_triple,0.18,0.13,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5358649273610385,0.8217391304347826,0.045454545454545456,0.94775390625,delay_7,0.0,7,0.0,1.0,0.0,0.65771484375,0.890625,22.0,2022.0,4.0,0.19039628013713517,7.0,0.33664519370000484,0.05576002421687957,0.7803366306245295
bronze,metallic_anchor,counter_triple,0.18,0.13,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5341516021839163,0.8490566037735849,0.1111111111111111,0.95263671875,noise_small,0.0,0,0.0014,1.0,0.0,0.6591796875,0.8125,9.0,2035.0,4.0,0.19117194602971202,7.0,0.3452722063037249,0.052272987144526106,0.7743755300449348
bronze,metallic_anchor,counter_triple,0.18,0.13,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5339262053345204,0.84688995215311,0.0,0.95166015625,noise_big,0.0,0,0.0036,1.0,0.0,0.66064453125,0.828125,15.0,2029.0,4.0,0.1912201243502701,7.0,0.34676142602255033,0.051459957973888144,0.7959365197604121
bronze,metallic_anchor,counter_triple,0.18,0.13,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.49412473779942745,0.8476190476190476,0.0,0.95458984375,beta_loosen,0.0,0,0.0,0.82,0.0,0.64453125,0.78125,0.0,2044.0,4.0,0.20541954541074836,7.0,0.43940912365720164,0.07821666294451594,0.7842639667624112
bronze,metallic_anchor,counter_triple,0.18,0.13,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.8485684810461386,0.8161764705882353,0.0,0.955078125,beta_tighten,0.0,0,0.0,1.18,0.0,0.6650390625,0.9375,0.0,2046.0,2.0,0.18658841607747975,198.0,0.33961437710825815,0.05409049916364564,0.8777002776340953
bronze,metallic_anchor,counter_triple,0.18,0.13,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5330976379034251,0.8325358851674641,0.16666666666666666,0.95361328125,zip_soft,0.0,0,0.0,1.0,-0.03,0.6494140625,0.890625,18.0,2011.0,19.0,0.1911217119711247,7.0,0.349577673876287,0.05112941241343771,0.7584183989698172
bronze,metallic_anchor,counter_triple,0.18,0.13,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.5362140612538648,0.8169014084507042,0.0,0.9501953125,zip_hard,0.0,0,0.0,1.0,0.03,0.6748046875,0.765625,15.0,2027.0,6.0,0.1911217119711247,7.0,0.34083596511940567,0.050521851118999615,0.7902197126792513
bronze,metallic_anchor,counter_triple,0.18,0.13,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.8383314235465362,0.8,1.0,0.94921875,combo_small,0.012,3,0.0014,1.08,0.015,0.666015625,0.875,3.0,2031.0,14.0,0.18889275417918883,190.0,0.3639516013737535,0.05696144201983705,0.6698577985930301
bronze,metallic_anchor,counter_triple,0.18,0.13,0.011,2048,64,-0.01200000000000001,0.29077563773199455,0.8783295798498363,0.833616026820452,0.7992277992277992,0.0,0.9501953125,combo_big,0.028,7,0.0036,1.18,0.03,0.67626953125,0.84375,2.0,2041.0,5.0,0.18974965543580163,141.0,0.3559681290823912,0.055890615256261586,0.8693677843243983
bronze,metallic_anchor,counter_triple,0.18,0.13,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7936340814881566,0.8936651583710408,0.052434456928838954,0.94970703125,phase_small,0.01,0,0.0,1.0,0.0,0.6611328125,1.0,267.0,1776.0,5.0,0.18248103695941376,154.0,0.4766188290954955,0.05534114342051989,0.8690423206899659
bronze,metallic_anchor,counter_triple,0.18,0.13,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.787528930772985,0.8651399491094147,0.076,0.943359375,phase_big,0.028,0,0.0,1.0,0.0,0.6640625,1.0,250.0,1792.0,6.0,0.18554354858568992,154.0,0.49543965744487617,0.054465493351131856,0.8547385634026955
bronze,metallic_anchor,counter_triple,0.18,0.13,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7950473704436046,0.8960302457466919,0.06938775510204082,0.95849609375,delay_3,0.0,3,0.0,1.0,0.0,0.66650390625,1.0,245.0,1799.0,4.0,0.19377858540237097,154.0,0.48167955764307163,0.046040548006599645,0.8688025029330072
bronze,metallic_anchor,counter_triple,0.18,0.13,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7855440963072515,0.9005524861878453,0.07692307692307693,0.94970703125,delay_7,0.0,7,0.0,1.0,0.0,0.65283203125,1.0,234.0,1804.0,10.0,0.19646609086047928,154.0,0.4924114974488472,0.06418870447540544,0.8628682970164979
bronze,metallic_anchor,counter_triple,0.18,0.13,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7976469948111222,0.8983739837398373,0.053061224489795916,0.94921875,noise_small,0.0,0,0.0014,1.0,0.0,0.6630859375,1.0,245.0,1794.0,9.0,0.18432962178391202,154.0,0.4664435325033406,0.05452680932942366,0.8712292947467161
bronze,metallic_anchor,counter_triple,0.18,0.13,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7998284585522595,0.8941908713692946,0.05138339920948617,0.95556640625,noise_big,0.0,0,0.0036,1.0,0.0,0.66455078125,1.0,253.0,1790.0,5.0,0.18468683150341308,154.0,0.4598006911637571,0.054625259445595445,0.8725584414313663
bronze,metallic_anchor,counter_triple,0.18,0.13,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7162234085092921,0.8761061946902655,0.05555555555555555,0.94580078125,beta_loosen,0.0,0,0.0,0.82,0.0,0.66015625,1.0,252.0,1792.0,4.0,0.1868159550337788,189.0,0.7140522524737888,0.05387374628686678,0.8416695862471545
bronze,metallic_anchor,counter_triple,0.18,0.13,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.8151275702738504,0.8531914893617021,0.07722007722007722,0.94921875,beta_tighten,0.0,0,0.0,1.18,0.0,0.64306640625,1.0,259.0,1782.0,7.0,0.20009565677948088,189.0,0.43095183361008826,0.05511861779075366,0.8588467241794712
bronze,metallic_anchor,counter_triple,0.18,0.13,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.7969141278097589,0.897489539748954,0.047058823529411764,0.94921875,zip_soft,0.0,0,0.0,1.0,-0.03,0.654296875,1.0,255.0,1786.0,7.0,0.1841260554374492,154.0,0.47026189419810227,0.05278362401691143,0.871309180620599
bronze,metallic_anchor,counter_triple,0.18,0.13,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.8009209829161664,0.8985200845665962,0.06493506493506493,0.95458984375,zip_hard,0.0,0,0.0,1.0,0.03,0.6787109375,1.0,231.0,1809.0,8.0,0.1841260554374492,154.0,0.45886550458221154,0.05259143449002175,0.8721305262754967
bronze,metallic_anchor,counter_triple,0.18,0.13,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.8553786788647602,0.8780487804878049,0.08547008547008547,0.95947265625,combo_small,0.012,3,0.0014,1.08,0.015,0.66357421875,1.0,234.0,1804.0,10.0,0.1902202894852934,208.0,0.32510879161058454,0.049730297213195274,0.878124189055189
bronze,metallic_anchor,counter_triple,0.18,0.13,0.029,2048,64,0.011999999999999983,0.3147756377319946,0.8709930385067683,0.8298861590932055,0.8555555555555555,0.0794392523364486,0.9453125,combo_big,0.028,7,0.0036,1.18,0.03,0.671875,1.0,214.0,1819.0,15.0,0.18898211148682836,189.0,0.39573663929776853,0.04687773877239349,0.8646261074121412
bronze,metallic_anchor,counter_triple,0.24,0.0,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.8121375102153671,0.8318965517241379,0.05,0.9560546875,phase_small,0.01,0,0.0,1.0,0.0,0.56787109375,1.0,20.0,1957.0,71.0,0.23674946886106063,179.0,0.4406782073513852,0.055977762769212784,0.8536943002740958
bronze,metallic_anchor,counter_triple,0.24,0.0,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.8168346315954403,0.8407079646017699,0.0,0.953125,phase_big,0.028,0,0.0,1.0,0.0,0.5703125,1.0,0.0,2008.0,40.0,0.23653765307155,179.0,0.4250009356866276,0.057509866837775224,0.8667336083511481
bronze,metallic_anchor,counter_triple,0.24,0.0,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.8270284131939637,0.833976833976834,0.0,0.94921875,delay_3,0.0,3,0.0,1.0,0.0,0.58056640625,1.0,2.0,2042.0,4.0,0.2380884073063701,179.0,0.3969382901586129,0.055421595218022535,0.8680114583487499
bronze,metallic_anchor,counter_triple,0.24,0.0,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.8149235124459986,0.8484848484848485,0.0,0.94970703125,delay_7,0.0,7,0.0,1.0,0.0,0.5751953125,1.0,14.0,2006.0,28.0,0.23786509303015096,179.0,0.4320546866139525,0.056404687182676945,0.8677719783712433
bronze,metallic_anchor,counter_triple,0.24,0.0,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.8150956491459453,0.8823529411764706,0.0,0.953125,noise_small,0.0,0,0.0014,1.0,0.0,0.56884765625,1.0,0.0,2013.0,35.0,0.23609978422425557,179.0,0.4337462387450618,0.05425052840770257,0.8761243001432177
bronze,metallic_anchor,counter_triple,0.24,0.0,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.81685346470162,0.8607594936708861,0.0,0.953125,noise_big,0.0,0,0.0036,1.0,0.0,0.5712890625,1.0,0.0,2007.0,41.0,0.2361276362438571,179.0,0.42710466722731544,0.0557262601703757,0.8716293735974663
bronze,metallic_anchor,counter_triple,0.24,0.0,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.4705617479522898,0.8601694915254238,0.25,0.9453125,beta_loosen,0.0,0,0.0,0.82,0.0,0.57470703125,1.0,4.0,1991.0,53.0,0.23116406401229914,7.0,0.5189051273061877,0.06940962883694296,0.723237029892743
bronze,metallic_anchor,counter_triple,0.24,0.0,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.8273364062382536,0.835820895522388,0.25,0.953125,beta_tighten,0.0,0,0.0,1.18,0.0,0.57080078125,1.0,8.0,2001.0,39.0,0.23653062517322285,151.0,0.37770337793009273,0.06299561813833518,0.8185402711720842
bronze,metallic_anchor,counter_triple,0.24,0.0,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.8159366879845632,0.8740458015267175,0.5,0.9482421875,zip_soft,0.0,0,0.0,1.0,-0.03,0.55615234375,1.0,2.0,1952.0,94.0,0.2361553043062263,179.0,0.43124389128781765,0.05428356280506873,0.77237389000209
bronze,metallic_anchor,counter_triple,0.24,0.0,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.8198207382703153,0.8455284552845529,0.0,0.958984375,zip_hard,0.0,0,0.0,1.0,0.03,0.5810546875,1.0,9.0,1994.0,45.0,0.2361553043062263,179.0,0.4206968573935195,0.053178445842110546,0.8707578859839811
bronze,metallic_anchor,counter_triple,0.24,0.0,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.8246291596558641,0.8506224066390041,0.18518518518518517,0.95166015625,combo_small,0.012,3,0.0014,1.08,0.015,0.578125,1.0,27.0,1929.0,92.0,0.2393544767848184,165.0,0.3935072316560115,0.06204090951833579,0.834590536509966
bronze,metallic_anchor,counter_triple,0.24,0.0,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.8234187480034698,0.8143939393939394,0.0,0.94970703125,combo_big,0.028,7,0.0036,1.18,0.03,0.591796875,1.0,3.0,2039.0,6.0,0.2359415436309661,151.0,0.3909771341080475,0.06072077046749455,0.8632969511455171
bronze,metallic_anchor,counter_triple,0.24,0.0,0.029,2048,64,0.05399999999999997,0.35677563773199455,0.8677418328364951,0.8455734474341375,0.8778625954198473,0.09446254071661238,0.95556640625,phase_small,0.01,0,0.0,1.0,0.0,0.5703125,1.0,307.0,1728.0,13.0,0.23729266860314624,223.0,0.35000030366463786,0.061531703685876675,0.8652933612889995
bronze,metallic_anchor,counter_triple,0.24,0.0,0.029,2048,64,0.05399999999999997,0.35677563773199455,0.8677418328364951,0.8382086965017248,0.8725490196078431,0.08841463414634146,0.9541015625,phase_big,0.028,0,0.0,1.0,0.0,0.5673828125,1.0,328.0,1672.0,48.0,0.24210096058001576,223.0,0.3553818005238465,0.07820023086292562,0.8626382103970971
bronze,metallic_anchor,counter_triple,0.24,0.0,0.029,2048,64,0.05399999999999997,0.35677563773199455,0.8677418328364951,0.849989762427236,0.9026217228464419,0.07612456747404844,0.95654296875,delay_3,0.0,3,0.0,1.0,0.0,0.576171875,1.0,289.0,1755.0,4.0,0.2343374746707117,223.0,0.3294930875576037,0.06843614472577207,0.8768037772179625
bronze,metallic_anchor,counter_triple,0.24,0.0,0.029,2048,64,0.05399999999999997,0.35677563773199455,0.8677418328364951,0.8466089005860515,0.8821052631578947,0.08794788273615635,0.95458984375,delay_7,0.0,7,0.0,1.0,0.0,0.57275390625,1.0,307.0,1675.0,66.0,0.23625193133669203,223.0,0.3462560796710715,0.0625676270725247,0.8679044600247579
bronze,metallic_anchor,counter_triple,0.24,0.0,0.029,2048,64,0.05399999999999997,0.35677563773199455,0.8677418328364951,0.8439757040790882,0.8740601503759399,0.08143322475570032,0.95263671875,noise_small,0.0,0,0.0014,1.0,0.0,0.5732421875,1.0,307.0,1738.0,3.0,0.23511941118379892,223.0,0.3466560597910502,0.06966917762461226,0.8661877070312303
bronze,metallic_anchor,counter_triple,0.24,0.0,0.029,2048,64,0.05399999999999997,0.35677563773199455,0.8677418328364951,0.8430957094954453,0.8695652173913043,0.07419354838709677,0.95068359375,noise_big,0.0,0,0.0036,1.0,0.0,0.57275390625,1.0,310.0,1718.0,20.0,0.2352767120647578,223.0,0.34962538278716093,0.06925138085746954,0.8658807724052184
bronze,metallic_anchor,counter_triple,0.24,0.0,0.029,2048,64,0.05399999999999997,0.35677563773199455,0.8677418328364951,0.7806134376072703,0.8858267716535433,0.08839779005524862,0.95068359375,beta_loosen,0.0,0,0.0,0.82,0.0,0.56591796875,1.0,362.0,1679.0,7.0,0.24433930733227732,192.0,0.5161110299883018,0.07148359792264604,0.8489007859658364
bronze,metallic_anchor,counter_triple,0.24,0.0,0.029,2048,64,0.05399999999999997,0.35677563773199455,0.8677418328364951,0.7889044711938273,0.8598484848484849,0.09836065573770492,0.947265625,beta_tighten,0.0,0,0.0,1.18,0.0,0.5771484375,1.0,305.0,1738.0,5.0,0.2366022335394682,133.0,0.48037721798275956,0.0598333363189126,0.8432097571503671
bronze,metallic_anchor,counter_triple,0.24,0.0,0.029,2048,64,0.05399999999999997,0.35677563773199455,0.8677418328364951,0.8431750995193867,0.8796296296296297,0.08852459016393442,0.95263671875,zip_soft,0.0,0,0.0,1.0,-0.03,0.55615234375,1.0,305.0,1731.0,12.0,0.23515545342220773,223.0,0.34762565266686557,0.07083602586201886,0.8645147521937526
bronze,metallic_anchor,counter_triple,0.24,0.0,0.029,2048,64,0.05399999999999997,0.35677563773199455,0.8677418328364951,0.8474575711123116,0.8616822429906542,0.07636363636363637,0.95361328125,zip_hard,0.0,0,0.0,1.0,0.03,0.59814453125,1.0,275.0,1770.0,3.0,0.23515545342220773,223.0,0.345026948303608,0.06116228933924698,0.867393349706477
bronze,metallic_anchor,counter_triple,0.24,0.0,0.029,2048,64,0.05399999999999997,0.35677563773199455,0.8677418328364951,0.8441215465471587,0.857685009487666,0.09032258064516129,0.951171875,combo_small,0.012,3,0.0014,1.08,0.015,0.57861328125,1.0,310.0,1726.0,12.0,0.23988194356051587,206.0,0.345309103025919,0.06042119424162122,0.860657356681212
bronze,metallic_anchor,counter_triple,0.24,0.0,0.029,2048,64,0.05399999999999997,0.35677563773199455,0.8677418328364951,0.7928505384312424,0.8635437881873728,0.08970099667774087,0.95751953125,combo_big,0.028,7,0.0036,1.18,0.03,0.58935546875,1.0,301.0,1725.0,22.0,0.2375583489046576,133.0,0.4696762856340105,0.05855472142448728,0.8499608043401692
bronze,metallic_anchor,counter_triple,0.24,0.13,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.8121375102153671,0.8318965517241379,0.05,0.9560546875,phase_small,0.01,0,0.0,1.0,0.0,0.56787109375,1.0,20.0,1957.0,71.0,0.23674946886106008,179.0,0.4406782073513852,0.055977762769212784,0.8536943002740958
bronze,metallic_anchor,counter_triple,0.24,0.13,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.8168346315954403,0.8407079646017699,0.0,0.953125,phase_big,0.028,0,0.0,1.0,0.0,0.5703125,1.0,0.0,2008.0,40.0,0.23653765307154934,179.0,0.4250009356866276,0.057509866837775224,0.8667336083511481
bronze,metallic_anchor,counter_triple,0.24,0.13,0.011,2048,64,-0.01800000000000001,0.28477563773199455,0.8769379157277577,0.8270284131939637,0.833976833976834,0.0,0.94921875,delay_3,0.0,3,0.0,1.0,0.0,0.58056640625,1.0,2.0,2042.0,4.0,0.23808840730637013,179.0,0.3969382901586129,0.055421595218022535,0.8680114583487499
