anchor,anchor_family,alpha,offset,band_mode,window_width,phase,beta,length,memory_capacity,phase_lock_resistance,delayed_retention,pollution,rigidity_after_zipping,zero_share,memory_load,write_count,witness_count,release_count,zipper_energy,approx_period,autocorr_peak,spectral_peak,composite_score
bronze,metallic_anchor,0.30277563773199456,-1.3877787807814457e-17,counter_triple,0.18,0.0,0.011,2048,64,0.8686582102100037,0.7288629737609329,0.3333333333333333,0.96533203125,0.66015625,1.0,3.0,2011.0,34.0,0.19002172449191979,204.0,0.2873583696490609,0.048050820060343655,0.7973636521447584
bronze,metallic_anchor,0.30877563773199457,0.0059999999999999845,counter_triple,0.18,0.0,0.011,2048,64,0.852432104897577,0.7720090293453724,0.1590909090909091,0.95556640625,0.66162109375,1.0,44.0,1961.0,43.0,0.18904156896619823,178.0,0.33044825169879105,0.04568690629969928,0.8361879433460293
bronze,metallic_anchor,0.3147756377319946,0.011999999999999983,counter_triple,0.18,0.0,0.011,2048,64,0.8446626526590886,0.8230616302186878,0.11555555555555555,0.94677734375,0.66357421875,1.0,225.0,1802.0,21.0,0.19035002585533217,181.0,0.34971081402111504,0.05046452362463853,0.8533706291359188
bronze,metallic_anchor,0.3207756377319945,0.01799999999999998,counter_triple,0.18,0.0,0.011,2048,64,0.4683943115989532,0.8797595190380761,0.06620209059233449,0.95263671875,0.66796875,1.0,287.0,1751.0,10.0,0.1901991481109001,3.0,0.5264626177044048,0.06835444749873591,0.7730171174483783
bronze,metallic_anchor,0.32677563773199453,0.02399999999999998,counter_triple,0.18,0.0,0.011,2048,64,0.42139928592199005,0.8962432915921288,0.11547911547911548,0.94384765625,0.6572265625,1.0,407.0,1630.0,11.0,0.1902174661660595,3.0,0.6794707700468992,0.056331372187130586,0.7513420231944451
bronze,metallic_anchor,0.33277563773199453,0.029999999999999978,counter_triple,0.18,0.0,0.011,2048,64,0.41703216697390566,0.87,0.11553784860557768,0.95263671875,0.65576171875,1.0,502.0,1529.0,17.0,0.19439863921483655,3.0,0.6950405442379434,0.05386295484033962,0.7454497182815781
bronze,metallic_anchor,0.33877563773199454,0.035999999999999976,counter_triple,0.18,0.0,0.011,2048,64,0.4128506209588769,0.8858603066439523,0.1407766990291262,0.9638671875,0.6572265625,1.0,412.0,1628.0,8.0,0.19452925365811177,3.0,0.6637463998497328,0.09770173727363629,0.7454008701572088
bronze,metallic_anchor,0.34477563773199454,0.041999999999999975,counter_triple,0.18,0.0,0.011,2048,64,0.46426110948647137,0.875,0.05016722408026756,0.9501953125,0.66455078125,1.0,299.0,1685.0,64.0,0.18656863551296626,3.0,0.5603693817574561,0.04684728978312979,0.7731627908401584
bronze,metallic_anchor,0.35077563773199455,0.04799999999999997,counter_triple,0.18,0.0,0.011,2048,64,0.5011186684035602,0.8487229862475442,0.1506849315068493,0.95361328125,0.6513671875,1.0,219.0,1797.0,32.0,0.19655781176353287,3.0,0.39069401788272856,0.10594997690659091,0.7567017888010376
bronze,metallic_anchor,0.35677563773199455,0.05399999999999997,counter_triple,0.18,0.0,0.011,2048,64,0.8558215090156046,0.7857142857142857,0.075,0.95166015625,0.66357421875,1.0,80.0,1954.0,14.0,0.19118256080632806,136.0,0.2989210002124389,0.048817217018374534,0.8566194198457979
bronze,metallic_anchor,0.3627756377319945,0.05999999999999997,counter_triple,0.18,0.0,0.011,2048,64,0.848780090957481,0.7444444444444445,0.0,0.94775390625,0.6630859375,1.0,9.0,2015.0,24.0,0.18927984458182523,199.0,0.34926055489491425,0.044374875519221584,0.8589227483847615
bronze,metallic_anchor,0.24277563773199456,-0.06,counter_triple,0.18,0.0,0.029,2048,64,0.8349980688016271,0.7459893048128342,0.0,0.953125,0.6533203125,1.0,33.0,1925.0,90.0,0.19260080063535914,103.0,0.33097635934890896,0.04839312506408978,0.8557275174195358
bronze,metallic_anchor,0.24877563773199457,-0.054,counter_triple,0.18,0.0,0.029,2048,64,0.8611979840407374,0.7134502923976608,0.0,0.943359375,0.69287109375,1.0,5.0,2032.0,11.0,0.19429202514332783,223.0,0.3140625401171783,0.04515571981294667,0.8564650682068451
bronze,metallic_anchor,0.2547756377319946,-0.048,counter_triple,0.18,0.0,0.029,2048,64,0.7093831098132981,0.7560240963855421,0.14285714285714285,0.94580078125,0.66064453125,1.0,14.0,1961.0,73.0,0.1901267204245786,155.0,0.7107946233637517,0.05958884204324295,0.7935133440588251
bronze,metallic_anchor,0.2607756377319946,-0.042,counter_triple,0.18,0.0,0.029,2048,64,0.8023296004841798,0.7925531914893617,0.15,0.94970703125,0.66015625,1.0,60.0,1974.0,14.0,0.19046692181914304,69.0,0.3735333584989252,0.04349963410350404,0.8276189603430172
bronze,metallic_anchor,0.26677563773199453,-0.036000000000000004,counter_triple,0.18,0.0,0.029,2048,64,0.8689186655074688,0.8429951690821256,0.09134615384615384,0.94384765625,0.65185546875,1.0,208.0,1836.0,4.0,0.1907663888568572,223.0,0.28330946577808663,0.0517294882492953,0.8682648049025706
bronze,metallic_anchor,0.27277563773199454,-0.030000000000000006,counter_triple,0.18,0.0,0.029,2048,64,0.8418936252629122,0.8205741626794258,0.11004784688995216,0.9462890625,0.65966796875,1.0,209.0,1834.0,5.0,0.18641138202025154,156.0,0.34284367944674865,0.05396284108912021,0.8526896947386873
bronze,metallic_anchor,0.27877563773199454,-0.024000000000000007,counter_triple,0.18,0.0,0.029,2048,64,0.7195747634512812,0.8407494145199064,0.13068181818181818,0.9453125,0.6728515625,1.0,176.0,1852.0,20.0,0.1822483905916058,156.0,0.6979036247170725,0.04225808265229086,0.8200150546147726
bronze,metallic_anchor,0.28477563773199455,-0.01800000000000001,counter_triple,0.18,0.0,0.029,2048,64,0.8495071349263569,0.8103837471783296,0.12,0.95263671875,0.658203125,1.0,25.0,2003.0,20.0,0.1898558278594788,223.0,0.3471436172895816,0.046439529807998585,0.851537690852179
bronze,metallic_anchor,0.29077563773199455,-0.01200000000000001,counter_triple,0.18,0.0,0.029,2048,64,0.8599727371579362,0.7727272727272727,0.0,0.94970703125,0.66162109375,1.0,9.0,1966.0,73.0,0.18970053757419314,222.0,0.3143638288065895,0.05119026663769192,0.8691180056087677
bronze,metallic_anchor,0.29677563773199456,-0.006000000000000012,counter_triple,0.18,0.0,0.029,2048,64,0.8320185242237487,0.828693790149893,0.11688311688311688,0.95361328125,0.6611328125,1.0,77.0,1950.0,21.0,0.1935890552927433,224.0,0.3847215566027033,0.06243539422229122,0.8520883542920005
bronze,metallic_anchor,0.30277563773199456,-1.3877787807814457e-17,counter_triple,0.18,0.0,0.029,2048,64,0.8100079386337564,0.8867924528301887,0.07234042553191489,0.94970703125,0.662109375,1.0,235.0,1807.0,6.0,0.19063427662767876,157.0,0.4435828358330405,0.04357395907047468,0.8680744826403142
bronze,metallic_anchor,0.30877563773199457,0.0059999999999999845,counter_triple,0.18,0.0,0.029,2048,64,0.7826794509220062,0.8731060606060606,0.0749063670411985,0.94921875,0.65087890625,1.0,267.0,1777.0,4.0,0.196114854657049,157.0,0.5089172202707516,0.05725421048355928,0.8556284898953767
bronze,metallic_anchor,0.3147756377319946,0.011999999999999983,counter_triple,0.18,0.0,0.029,2048,64,0.7990393234205327,0.8954918032786885,0.05439330543933055,0.94970703125,0.666015625,1.0,239.0,1800.0,9.0,0.18412605543744948,154.0,0.46332525264711927,0.05359152797925416,0.8709930385067683
bronze,metallic_anchor,0.3207756377319945,0.01799999999999998,counter_triple,0.18,0.0,0.029,2048,64,0.8657584472028305,0.8400900900900901,0.1,0.947265625,0.65966796875,1.0,200.0,1842.0,6.0,0.19053804681183253,223.0,0.30129355989166473,0.044243310552181385,0.8662605493384141
bronze,metallic_anchor,0.32677563773199453,0.02399999999999998,counter_triple,0.18,0.0,0.029,2048,64,0.8265527757658402,0.7735849056603774,0.18867924528301888,0.95361328125,0.6513671875,1.0,53.0,1955.0,40.0,0.19635124183610045,222.0,0.3753550322811892,0.09045894733938024,0.8221913367663222
bronze,metallic_anchor,0.33277563773199453,0.029999999999999978,counter_triple,0.18,0.0,0.029,2048,64,0.8397221623385012,0.7788944723618091,0.125,0.94775390625,0.65625,1.0,8.0,2025.0,15.0,0.192931818221623,224.0,0.3650465695173869,0.06278823576034284,0.8391076600716145
bronze,metallic_anchor,0.33877563773199454,0.035999999999999976,counter_triple,0.18,0.0,0.029,2048,64,0.7255633157232196,0.7827956989247312,0.13333333333333333,0.953125,0.6650390625,1.0,15.0,2016.0,17.0,0.18900577119004963,155.0,0.6763922441823366,0.046248108734912176,0.8081901544777704
bronze,metallic_anchor,0.34477563773199454,0.041999999999999975,counter_triple,0.18,0.0,0.029,2048,64,0.839246994428542,0.8303571428571429,0.10077519379844961,0.9453125,0.65966796875,1.0,129.0,1911.0,8.0,0.18908195555050422,222.0,0.381620598309568,0.04579989971086543,0.8559557714660162
bronze,metallic_anchor,0.35077563773199455,0.04799999999999997,counter_triple,0.18,0.0,0.029,2048,64,0.8473829189505876,0.8529411764705882,0.07063197026022305,0.94873046875,0.654296875,1.0,269.0,1776.0,3.0,0.19230978814539182,221.0,0.3502234208661025,0.0541762029075945,0.8699365493570611
bronze,metallic_anchor,0.35677563773199455,0.05399999999999997,counter_triple,0.18,0.0,0.029,2048,64,0.8622703939392088,0.8303747534516766,0.07929515418502203,0.955078125,0.666015625,1.0,227.0,1799.0,22.0,0.1878374278139377,220.0,0.3113842050365644,0.04773658052197801,0.8691634952943765
bronze,metallic_anchor,0.3627756377319945,0.05999999999999997,counter_triple,0.18,0.0,0.029,2048,64,0.8545135630971739,0.8237704918032787,0.1111111111111111,0.95751953125,0.669921875,1.0,225.0,1818.0,5.0,0.18786971663062932,222.0,0.3371906624646754,0.04327563441946375,0.8598441497277733
bronze,metallic_anchor,0.24277563773199456,-0.06,counter_triple,0.18,0.13,0.011,2048,64,0.4685807993876735,0.84,0.08185053380782918,0.95263671875,0.66650390625,1.0,281.0,1729.0,38.0,0.1880749520795722,4.0,0.5505121223569882,0.04374547947999116,0.7602801733169827
bronze,metallic_anchor,0.24877563773199457,-0.054,counter_triple,0.18,0.13,0.011,2048,64,0.4492201247251284,0.8021052631578948,0.11510791366906475,0.943359375,0.6611328125,1.0,417.0,1623.0,8.0,0.19005285365435573,4.0,0.600829295479844,0.051510330344770934,0.7368278153471177
bronze,metallic_anchor,0.2547756377319946,-0.048,counter_triple,0.18,0.13,0.011,2048,64,0.43862647241254527,0.8195652173913044,0.15522388059701492,0.9501953125,0.66552734375,1.0,335.0,1663.0,50.0,0.18944882448356748,4.0,0.6043531096017741,0.07976747316058996,0.7317475383300227
bronze,metallic_anchor,0.2607756377319946,-0.042,counter_triple,0.18,0.13,0.011,2048,64,0.4894653200483907,0.8591836734693877,0.0989010989010989,0.95068359375,0.666015625,1.0,273.0,1768.0,7.0,0.18494727284612456,4.0,0.4881716632796166,0.04343237657521127,0.7668921202159829
bronze,metallic_anchor,0.26677563773199453,-0.036000000000000004,counter_triple,0.18,0.13,0.011,2048,64,0.839916160270578,0.7702702702702703,0.08791208791208792,0.943359375,0.69189453125,1.0,182.0,1861.0,5.0,0.1977161995060996,165.0,0.3569133718592309,0.04744378147184379,0.8464824096582092
bronze,metallic_anchor,0.27277563773199454,-0.030000000000000006,counter_triple,0.18,0.13,0.011,2048,64,0.8417064512291477,0.7766990291262136,0.13636363636363635,0.94970703125,0.662109375,1.0,22.0,1976.0,50.0,0.19000443706612288,165.0,0.3554260507674566,0.04726804603513098,0.8377230023117254
bronze,metallic_anchor,0.27877563773199454,-0.024000000000000007,counter_triple,0.18,0.13,0.011,2048,64,0.8476220186281417,0.7978339350180506,0.0,0.9365234375,0.66845703125,0.890625,0.0,2044.0,4.0,0.176419826198417,176.0,0.34152007243446486,0.04568380175104009,0.8695955596202118
bronze,metallic_anchor,0.28477563773199455,-0.01800000000000001,counter_triple,0.18,0.13,0.011,2048,64,0.8547220433446295,0.720164609053498,0.0,0.95068359375,0.65380859375,0.765625,0.0,2037.0,11.0,0.18954980642820235,179.0,0.32714495416584727,0.04181122002293859,0.8546030845593358
bronze,metallic_anchor,0.29077563773199455,-0.01200000000000001,counter_triple,0.18,0.13,0.011,2048,64,0.8359783481740182,0.8379629629629629,0.0,0.95166015625,0.66015625,0.859375,3.0,2040.0,5.0,0.1911217119711247,116.0,0.34194573553649504,0.05004425742270993,0.8783295798498363
bronze,metallic_anchor,0.29677563773199456,-0.006000000000000012,counter_triple,0.18,0.13,0.011,2048,64,0.8254528332576854,0.8044280442804428,0.0,0.95068359375,0.66064453125,1.0,0.0,2042.0,6.0,0.183344162309182,91.0,0.35096939711651315,0.04056813145612691,0.8671778051894582
bronze,metallic_anchor,0.30277563773199456,-1.3877787807814457e-17,counter_triple,0.18,0.13,0.011,2048,64,0.8686582102100037,0.7288629737609329,0.3333333333333333,0.96533203125,0.66015625,1.0,3.0,2011.0,34.0,0.19002172449191912,204.0,0.2873583696490609,0.048050820060343655,0.7973636521447584
bronze,metallic_anchor,0.30877563773199457,0.0059999999999999845,counter_triple,0.18,0.13,0.011,2048,64,0.852432104897577,0.7720090293453724,0.1590909090909091,0.95556640625,0.66162109375,1.0,44.0,1961.0,43.0,0.1890415689661968,178.0,0.33044825169879105,0.04568690629969928,0.8361879433460293
bronze,metallic_anchor,0.3147756377319946,0.011999999999999983,counter_triple,0.18,0.13,0.011,2048,64,0.8446626526590886,0.8230616302186878,0.11555555555555555,0.94677734375,0.66357421875,1.0,225.0,1802.0,21.0,0.19035002585533167,181.0,0.34971081402111504,0.05046452362463853,0.8533706291359188
bronze,metallic_anchor,0.3207756377319945,0.01799999999999998,counter_triple,0.18,0.13,0.011,2048,64,0.4683943115989532,0.8797595190380761,0.06620209059233449,0.95263671875,0.66796875,1.0,287.0,1751.0,10.0,0.1901991481108996,3.0,0.5264626177044048,0.06835444749873591,0.7730171174483783
bronze,metallic_anchor,0.32677563773199453,0.02399999999999998,counter_triple,0.18,0.13,0.011,2048,64,0.42139928592199005,0.8962432915921288,0.11547911547911548,0.94384765625,0.6572265625,1.0,407.0,1630.0,11.0,0.1902174661660585,3.0,0.6794707700468992,0.056331372187130586,0.7513420231944451
bronze,metallic_anchor,0.33277563773199453,0.029999999999999978,counter_triple,0.18,0.13,0.011,2048,64,0.41703216697390566,0.87,0.11553784860557768,0.95263671875,0.65576171875,1.0,502.0,1529.0,17.0,0.19439863921483666,3.0,0.6950405442379434,0.05386295484033962,0.7454497182815781
bronze,metallic_anchor,0.33877563773199454,0.035999999999999976,counter_triple,0.18,0.13,0.011,2048,64,0.4128506209588769,0.8858603066439523,0.1407766990291262,0.9638671875,0.6572265625,1.0,412.0,1628.0,8.0,0.19452925365811033,3.0,0.6637463998497328,0.09770173727363629,0.7454008701572088
bronze,metallic_anchor,0.34477563773199454,0.041999999999999975,counter_triple,0.18,0.13,0.011,2048,64,0.46426110948647137,0.875,0.05016722408026756,0.9501953125,0.66455078125,1.0,299.0,1685.0,64.0,0.18656863551296626,3.0,0.5603693817574561,0.04684728978312979,0.7731627908401584
bronze,metallic_anchor,0.35077563773199455,0.04799999999999997,counter_triple,0.18,0.13,0.011,2048,64,0.5011186684035602,0.8487229862475442,0.1506849315068493,0.95361328125,0.6513671875,1.0,219.0,1797.0,32.0,0.19655781176353335,3.0,0.39069401788272856,0.10594997690659091,0.7567017888010376
bronze,metallic_anchor,0.35677563773199455,0.05399999999999997,counter_triple,0.18,0.13,0.011,2048,64,0.8558215090156046,0.7857142857142857,0.075,0.95166015625,0.66357421875,1.0,80.0,1954.0,14.0,0.19118256080632845,136.0,0.2989210002124389,0.048817217018374534,0.8566194198457979
bronze,metallic_anchor,0.3627756377319945,0.05999999999999997,counter_triple,0.18,0.13,0.011,2048,64,0.848780090957481,0.7444444444444445,0.0,0.94775390625,0.6630859375,1.0,9.0,2015.0,24.0,0.18927984458182529,199.0,0.34926055489491425,0.044374875519221584,0.8589227483847615
bronze,metallic_anchor,0.24277563773199456,-0.06,counter_triple,0.18,0.13,0.029,2048,64,0.8349980688016271,0.7459893048128342,0.0,0.953125,0.6533203125,1.0,33.0,1925.0,90.0,0.19260080063536023,103.0,0.33097635934890896,0.04839312506408978,0.8557275174195358
bronze,metallic_anchor,0.24877563773199457,-0.054,counter_triple,0.18,0.13,0.029,2048,64,0.8611979840407374,0.7134502923976608,0.0,0.943359375,0.69287109375,1.0,5.0,2032.0,11.0,0.19429202514332405,223.0,0.3140625401171783,0.04515571981294667,0.8564650682068451
bronze,metallic_anchor,0.2547756377319946,-0.048,counter_triple,0.18,0.13,0.029,2048,64,0.7093831098132981,0.7560240963855421,0.14285714285714285,0.94580078125,0.66064453125,1.0,14.0,1961.0,73.0,0.19012672042458167,155.0,0.7107946233637517,0.05958884204324295,0.7935133440588251
bronze,metallic_anchor,0.2607756377319946,-0.042,counter_triple,0.18,0.13,0.029,2048,64,0.8023296004841798,0.7925531914893617,0.15,0.94970703125,0.66015625,1.0,60.0,1974.0,14.0,0.19046692181914326,69.0,0.3735333584989252,0.04349963410350404,0.8276189603430172
bronze,metallic_anchor,0.26677563773199453,-0.036000000000000004,counter_triple,0.18,0.13,0.029,2048,64,0.8689186655074688,0.8429951690821256,0.09134615384615384,0.94384765625,0.65185546875,1.0,208.0,1836.0,4.0,0.1907663888568573,223.0,0.28330946577808663,0.0517294882492953,0.8682648049025706
bronze,metallic_anchor,0.27277563773199454,-0.030000000000000006,counter_triple,0.18,0.13,0.029,2048,64,0.8418936252629122,0.8205741626794258,0.11004784688995216,0.9462890625,0.65966796875,1.0,209.0,1834.0,5.0,0.18641138202025215,156.0,0.34284367944674865,0.05396284108912021,0.8526896947386873
bronze,metallic_anchor,0.27877563773199454,-0.024000000000000007,counter_triple,0.18,0.13,0.029,2048,64,0.7195747634512812,0.8407494145199064,0.13068181818181818,0.9453125,0.6728515625,1.0,176.0,1852.0,20.0,0.18224839059160583,156.0,0.6979036247170725,0.04225808265229086,0.8200150546147726
bronze,metallic_anchor,0.28477563773199455,-0.01800000000000001,counter_triple,0.18,0.13,0.029,2048,64,0.8495071349263569,0.8103837471783296,0.12,0.95263671875,0.658203125,1.0,25.0,2003.0,20.0,0.1898558278594792,223.0,0.3471436172895816,0.046439529807998585,0.851537690852179
bronze,metallic_anchor,0.29077563773199455,-0.01200000000000001,counter_triple,0.18,0.13,0.029,2048,64,0.8599727371579362,0.7727272727272727,0.0,0.94970703125,0.66162109375,1.0,9.0,1966.0,73.0,0.18970053757419386,222.0,0.3143638288065895,0.05119026663769192,0.8691180056087677
bronze,metallic_anchor,0.29677563773199456,-0.006000000000000012,counter_triple,0.18,0.13,0.029,2048,64,0.8320185242237487,0.828693790149893,0.11688311688311688,0.95361328125,0.6611328125,1.0,77.0,1950.0,21.0,0.19358905529274098,224.0,0.3847215566027033,0.06243539422229122,0.8520883542920005
bronze,metallic_anchor,0.30277563773199456,-1.3877787807814457e-17,counter_triple,0.18,0.13,0.029,2048,64,0.8100079386337564,0.8867924528301887,0.07234042553191489,0.94970703125,0.662109375,1.0,235.0,1807.0,6.0,0.19063427662767995,157.0,0.4435828358330405,0.04357395907047468,0.8680744826403142
bronze,metallic_anchor,0.30877563773199457,0.0059999999999999845,counter_triple,0.18,0.13,0.029,2048,64,0.7826794509220062,0.8731060606060606,0.0749063670411985,0.94921875,0.65087890625,1.0,267.0,1777.0,4.0,0.19611485465704842,157.0,0.5089172202707516,0.05725421048355928,0.8556284898953767
bronze,metallic_anchor,0.3147756377319946,0.011999999999999983,counter_triple,0.18,0.13,0.029,2048,64,0.7990393234205327,0.8954918032786885,0.05439330543933055,0.94970703125,0.666015625,1.0,239.0,1800.0,9.0,0.1841260554374492,154.0,0.46332525264711927,0.05359152797925416,0.8709930385067683
bronze,metallic_anchor,0.3207756377319945,0.01799999999999998,counter_triple,0.18,0.13,0.029,2048,64,0.8657584472028305,0.8400900900900901,0.1,0.947265625,0.65966796875,1.0,200.0,1842.0,6.0,0.19053804681183206,223.0,0.30129355989166473,0.044243310552181385,0.8662605493384141
bronze,metallic_anchor,0.32677563773199453,0.02399999999999998,counter_triple,0.18,0.13,0.029,2048,64,0.8265527757658402,0.7735849056603774,0.18867924528301888,0.95361328125,0.6513671875,1.0,53.0,1955.0,40.0,0.1963512418360996,222.0,0.3753550322811892,0.09045894733938024,0.8221913367663222
bronze,metallic_anchor,0.33277563773199453,0.029999999999999978,counter_triple,0.18,0.13,0.029,2048,64,0.8397221623385012,0.7788944723618091,0.125,0.94775390625,0.65625,1.0,8.0,2025.0,15.0,0.19293181822162353,224.0,0.3650465695173869,0.06278823576034284,0.8391076600716145
bronze,metallic_anchor,0.33877563773199454,0.035999999999999976,counter_triple,0.18,0.13,0.029,2048,64,0.7255633157232196,0.7827956989247312,0.13333333333333333,0.953125,0.6650390625,1.0,15.0,2016.0,17.0,0.18900577119005055,155.0,0.6763922441823366,0.046248108734912176,0.8081901544777704
bronze,metallic_anchor,0.34477563773199454,0.041999999999999975,counter_triple,0.18,0.13,0.029,2048,64,0.839246994428542,0.8303571428571429,0.10077519379844961,0.9453125,0.65966796875,1.0,129.0,1911.0,8.0,0.1890819555505031,222.0,0.381620598309568,0.04579989971086543,0.8559557714660162
bronze,metallic_anchor,0.35077563773199455,0.04799999999999997,counter_triple,0.18,0.13,0.029,2048,64,0.8473829189505876,0.8529411764705882,0.07063197026022305,0.94873046875,0.654296875,1.0,269.0,1776.0,3.0,0.19230978814539273,221.0,0.3502234208661025,0.0541762029075945,0.8699365493570611
bronze,metallic_anchor,0.35677563773199455,0.05399999999999997,counter_triple,0.18,0.13,0.029,2048,64,0.8622703939392088,0.8303747534516766,0.07929515418502203,0.955078125,0.666015625,1.0,227.0,1799.0,22.0,0.18783742781393614,220.0,0.3113842050365644,0.04773658052197801,0.8691634952943765
bronze,metallic_anchor,0.3627756377319945,0.05999999999999997,counter_triple,0.18,0.13,0.029,2048,64,0.8545135630971739,0.8237704918032787,0.1111111111111111,0.95751953125,0.669921875,1.0,225.0,1818.0,5.0,0.18786971663062813,222.0,0.3371906624646754,0.04327563441946375,0.8598441497277733
bronze,metallic_anchor,0.24277563773199456,-0.06,counter_triple,0.24,0.0,0.011,2048,64,0.4361482211641663,0.8700787401574803,0.13763440860215054,0.95263671875,0.57763671875,1.0,465.0,1565.0,18.0,0.23530485219880304,4.0,0.6335258035882624,0.05802953291923866,0.7401517990933318
bronze,metallic_anchor,0.24877563773199457,-0.054,counter_triple,0.24,0.0,0.011,2048,64,0.4201036632809054,0.8172043010752689,0.15993537964458804,0.94384765625,0.57958984375,1.0,619.0,1419.0,10.0,0.2362662993252376,4.0,0.6735934092034753,0.06609560095380827,0.7169077007978004
bronze,metallic_anchor,0.2547756377319946,-0.048,counter_triple,0.24,0.0,0.011,2048,64,0.417860754523919,0.8430583501006036,0.18696397941680962,0.94921875,0.58154296875,1.0,583.0,1461.0,4.0,0.23568581767120556,4.0,0.6673055774240955,0.0791121590041476,0.7183094069074802
bronze,metallic_anchor,0.2607756377319946,-0.042,counter_triple,0.24,0.0,0.011,2048,64,0.46419952974600565,0.9149338374291115,0.15902964959568733,0.947265625,0.57861328125,1.0,371.0,1650.0,27.0,0.23254519427244646,4.0,0.5549770875155973,0.052424323246385934,0.7534962468927309
bronze,metallic_anchor,0.26677563773199453,-0.036000000000000004,counter_triple,0.24,0.0,0.011,2048,64,0.8023287879621485,0.8669724770642202,0.22,0.96435546875,0.55615234375,1.0,250.0,1778.0,20.0,0.24584539031393343,180.0,0.44363985680605317,0.08106542812977137,0.8260887363748144
bronze,metallic_anchor,0.27277563773199454,-0.030000000000000006,counter_triple,0.24,0.0,0.011,2048,64,0.8473908918914544,0.8147058823529412,0.17073170731707318,0.9541015625,0.58056640625,1.0,41.0,1955.0,52.0,0.235528743510955,176.0,0.33526802830709923,0.05847494287168426,0.8359181450308986
bronze,metallic_anchor,0.27877563773199454,-0.024000000000000007,counter_triple,0.24,0.0,0.011,2048,64,0.7973923583654133,0.860655737704918,0.1935483870967742,0.9501953125,0.53857421875,1.0,62.0,1938.0,48.0,0.23202471630197807,183.0,0.4840624107686874,0.0595755714901467,0.8242425599721412
bronze,metallic_anchor,0.28477563773199455,-0.01800000000000001,counter_triple,0.24,0.0,0.011,2048,64,0.8156082497166827,0.8818897637795275,0.0,0.9560546875,0.5712890625,1.0,0.0,2015.0,33.0,0.2361553043062263,179.0,0.43165809670671895,0.05485467218980895,0.8769379157277577
bronze,metallic_anchor,0.29077563773199455,-0.01200000000000001,counter_triple,0.24,0.0,0.011,2048,64,0.5058833975263826,0.8716981132075472,0.0,0.95654296875,0.57470703125,1.0,12.0,1964.0,72.0,0.23641675086593883,7.0,0.4144682047911683,0.06788160262968394,0.7881400547271984
bronze,metallic_anchor,0.29677563773199456,-0.006000000000000012,counter_triple,0.24,0.0,0.011,2048,64,0.8325514722727202,0.8542372881355932,0.0,0.95263671875,0.57275390625,1.0,3.0,1874.0,171.0,0.23216538091908906,182.0,0.38629201865224955,0.0510735284884604,0.874479017638904
bronze,metallic_anchor,0.30277563773199456,-1.3877787807814457e-17,counter_triple,0.24,0.0,0.011,2048,64,0.851864436028759,0.8205128205128205,0.19230769230769232,0.9580078125,0.57958984375,1.0,52.0,1932.0,64.0,0.23625137084743225,175.0,0.32751683604922127,0.05467034552966802,0.8349523305495911
bronze,metallic_anchor,0.30877563773199457,0.0059999999999999845,counter_triple,0.24,0.0,0.011,2048,64,0.8281566737041451,0.8191268191268192,0.20224719101123595,0.9541015625,0.56884765625,1.0,178.0,1864.0,6.0,0.2356885026482426,178.0,0.3884350412792908,0.06166202286934452,0.8243529920253501
bronze,metallic_anchor,0.3147756377319946,0.011999999999999983,counter_triple,0.24,0.0,0.011,2048,64,0.4873688820779323,0.8701550387596899,0.14195583596214512,0.9501953125,0.5693359375,1.0,317.0,1617.0,114.0,0.23617910024987465,3.0,0.47159980171681637,0.06629355204938675,0.7524952665917176
bronze,metallic_anchor,0.3207756377319945,0.01799999999999998,counter_triple,0.24,0.0,0.011,2048,64,0.4400836674713505,0.8752475247524752,0.1192468619246862,0.95068359375,0.5849609375,1.0,478.0,1564.0,6.0,0.2354452447148656,3.0,0.6141080015866852,0.0656409959992633,0.7463670541976349
bronze,metallic_anchor,0.32677563773199453,0.02399999999999998,counter_triple,0.24,0.0,0.011,2048,64,0.4059301217459068,0.8990825688073395,0.10681114551083591,0.94873046875,0.5791015625,1.0,646.0,1389.0,13.0,0.236494649622762,3.0,0.7215766426841261,0.060632992078153314,0.7441522402504483
bronze,metallic_anchor,0.33277563773199453,0.029999999999999978,counter_triple,0.24,0.0,0.011,2048,64,0.3895196070273895,0.895017793594306,0.11477761836441894,0.953125,0.5712890625,1.0,697.0,1348.0,3.0,0.24165170495339894,3.0,0.7665148063781321,0.06492637253969946,0.7372423617574186
bronze,metallic_anchor,0.33877563773199454,0.035999999999999976,counter_triple,0.24,0.0,0.011,2048,64,0.37978145104232464,0.8916967509025271,0.11143695014662756,0.91845703125,0.56640625,1.0,682.0,1362.0,4.0,0.24315577960212198,3.0,0.7352628512833544,0.1253927955896717,0.7270625427291318
bronze,metallic_anchor,0.34477563773199454,0.041999999999999975,counter_triple,0.24,0.0,0.011,2048,64,0.43408035405626977,0.902229845626072,0.11693548387096774,0.9521484375,0.578125,1.0,496.0,1544.0,8.0,0.23338854825853128,3.0,0.6423134168386532,0.055445520992537696,0.7513702528118192
bronze,metallic_anchor,0.35077563773199455,0.04799999999999997,counter_triple,0.24,0.0,0.011,2048,64,0.47050369207937726,0.8571428571428571,0.1783625730994152,0.95556640625,0.56689453125,1.0,342.0,1663.0,43.0,0.246294409664238,3.0,0.4836197629763122,0.1048691607855559,0.7382476486266283
