model,anchor,family,alpha,offset,window_width,beta,learning_rate,assimilation_rate,surprise_low,surprise_high,utility_threshold,lookahead,write_threshold,write_count,witness_count,admission_rate,write_rate,witness_rate,useless_reject_rate,useful_write_rate,mean_utility,delayed_retention,pollution,phase_lock_resistance,composite_score
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.035,0.16,0.06,0.32,0.025,13,0.48,39.0,33.0,0.8275862068965517,0.5416666666666666,0.4583333333333333,0.0,0.0,0.0,0.5416666666666666,0.019052271617000488,0.728455081819081,0.4356055234629763
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.035,0.16,0.06,0.32,0.025,13,0.48,39.0,45.0,0.9545454545454546,0.4642857142857143,0.5357142857142857,0.0,0.0,0.0,0.4642857142857143,0.019052271617000488,0.6697036913832524,0.3996761158476112
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.035,0.16,0.06,0.32,0.025,13,0.48,32.0,51.0,0.9120879120879121,0.3855421686746988,0.6144578313253012,0.0,0.0,0.0,0.3855421686746988,0.015632633121641426,0.6184730996647942,0.3685710139488576
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.035,0.16,0.12,0.32,0.025,5,0.48,35.0,14.0,0.5568181818181818,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.01709819247679531,0.529557114796829,0.46624897580805014
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.035,0.16,0.12,0.32,0.025,5,0.48,35.0,17.0,0.5909090909090909,0.6730769230769231,0.3269230769230769,0.0,0.0,0.0,0.6730769230769231,0.01709819247679531,0.6045307948677192,0.47337560685217894
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.035,0.16,0.12,0.32,0.025,5,0.48,39.0,3.0,0.4827586206896552,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.9285714285714286,0.019052271617000488,0.7070982464116593,0.5016579194517841
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.035,0.16,0.12,0.32,0.025,5,0.48,39.0,17.0,0.6363636363636364,0.6964285714285714,0.30357142857142855,0.0,0.0,0.0,0.6964285714285714,0.019052271617000488,0.6637362680334506,0.4689591225017897
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.035,0.16,0.12,0.32,0.025,5,0.48,32.0,15.0,0.5164835164835165,0.6808510638297872,0.3191489361702128,0.0,0.0,0.0,0.6808510638297872,0.015632633121641426,0.6233645238166614,0.49752596217923284
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.035,0.28,0.06,0.32,0.05,5,0.48,35.0,47.0,0.9318181818181818,0.4268292682926829,0.573170731707317,0.0,0.0,0.0,0.4268292682926829,0.01709819247679531,0.5205275533429936,0.36244437061585605
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.035,0.28,0.06,0.32,0.05,5,0.48,35.0,47.0,0.9318181818181818,0.4268292682926829,0.573170731707317,0.0,0.0,0.0,0.4268292682926829,0.01709819247679531,0.5809945705603214,0.37332843371497504
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.035,0.28,0.06,0.32,0.05,5,0.48,39.0,33.0,0.8275862068965517,0.5416666666666666,0.4583333333333333,0.0,0.0,0.0,0.5416666666666666,0.019052271617000488,0.728455081819081,0.4356055234629763
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.035,0.28,0.06,0.32,0.05,5,0.48,39.0,45.0,0.9545454545454546,0.4642857142857143,0.5357142857142857,0.0,0.0,0.0,0.4642857142857143,0.019052271617000488,0.6697036913832524,0.3996761158476112
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.035,0.28,0.06,0.32,0.05,5,0.48,32.0,51.0,0.9120879120879121,0.3855421686746988,0.6144578313253012,0.0,0.0,0.0,0.3855421686746988,0.015632633121641426,0.6184730996647942,0.3685710139488576
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.035,0.28,0.06,0.48,0.025,13,0.48,35.0,47.0,0.9318181818181818,0.4268292682926829,0.573170731707317,0.0,0.0,0.0,0.4268292682926829,0.01709819247679531,0.5205275533429936,0.36244437061585605
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.035,0.28,0.06,0.48,0.025,13,0.48,35.0,47.0,0.9318181818181818,0.4268292682926829,0.573170731707317,0.0,0.0,0.0,0.4268292682926829,0.01709819247679531,0.5809945705603214,0.37332843371497504
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.035,0.28,0.06,0.48,0.025,13,0.48,39.0,33.0,0.8275862068965517,0.5416666666666666,0.4583333333333333,0.0,0.0,0.0,0.5416666666666666,0.019052271617000488,0.728455081819081,0.4356055234629763
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.035,0.28,0.06,0.48,0.025,13,0.48,39.0,45.0,0.9545454545454546,0.4642857142857143,0.5357142857142857,0.0,0.0,0.0,0.4642857142857143,0.019052271617000488,0.6697036913832524,0.3996761158476112
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.035,0.28,0.06,0.48,0.025,13,0.48,32.0,51.0,0.9120879120879121,0.3855421686746988,0.6144578313253012,0.0,0.0,0.0,0.3855421686746988,0.015632633121641426,0.6184730996647942,0.3685710139488576
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.035,0.28,0.12,0.32,0.01,5,0.48,35.0,14.0,0.5568181818181818,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.01709819247679531,0.529557114796829,0.46624897580805014
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.035,0.28,0.12,0.32,0.01,5,0.48,35.0,17.0,0.5909090909090909,0.6730769230769231,0.3269230769230769,0.0,0.0,0.0,0.6730769230769231,0.01709819247679531,0.6045307948677192,0.47337560685217894
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.035,0.28,0.12,0.32,0.01,5,0.48,39.0,3.0,0.4827586206896552,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.9285714285714286,0.019052271617000488,0.7070982464116593,0.5016579194517841
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.035,0.28,0.12,0.32,0.01,5,0.48,39.0,17.0,0.6363636363636364,0.6964285714285714,0.30357142857142855,0.0,0.0,0.0,0.6964285714285714,0.019052271617000488,0.6637362680334506,0.4689591225017897
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.035,0.28,0.12,0.32,0.01,5,0.48,32.0,15.0,0.5164835164835165,0.6808510638297872,0.3191489361702128,0.0,0.0,0.0,0.6808510638297872,0.015632633121641426,0.6233645238166614,0.49752596217923284
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.07,0.08,0.06,0.32,0.01,21,0.62,26.0,47.0,0.8295454545454546,0.3561643835616438,0.6438356164383562,0.0,0.0,0.0,0.3561643835616438,0.012701514411333659,0.5336724910845734,0.3482785240889521
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.07,0.08,0.06,0.32,0.01,21,0.62,26.0,47.0,0.8295454545454546,0.3561643835616438,0.6438356164383562,0.0,0.0,0.0,0.3561643835616438,0.012701514411333659,0.5921226565021949,0.358799553864124
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.07,0.08,0.06,0.32,0.01,21,0.62,39.0,31.0,0.8045977011494253,0.5571428571428572,0.44285714285714284,0.0,0.0,0.0,0.5571428571428572,0.019052271617000488,0.7268202067093457,0.44364345970647223
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.07,0.08,0.06,0.32,0.01,21,0.62,30.0,46.0,0.8636363636363636,0.39473684210526316,0.6052631578947368,0.0,0.0,0.0,0.39473684210526316,0.014655593551538837,0.6687711333655733,0.3803038197249206
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.07,0.08,0.06,0.32,0.01,21,0.62,21.0,48.0,0.7582417582417582,0.30434782608695654,0.6956521739130435,0.0,0.0,0.0,0.30434782608695654,0.010258915486077186,0.6249403378880747,0.3706962070594607
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.07,0.08,0.06,0.48,0.025,5,0.48,35.0,38.0,0.8295454545454546,0.4794520547945205,0.5205479452054794,0.0,0.0,0.0,0.4794520547945205,0.01709819247679531,0.5270056906716598,0.3814275063361833
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.07,0.08,0.06,0.48,0.025,5,0.48,35.0,38.0,0.8295454545454546,0.4794520547945205,0.5205479452054794,0.0,0.0,0.0,0.4794520547945205,0.01709819247679531,0.5906670563002971,0.392886552149338
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.07,0.08,0.06,0.48,0.025,5,0.48,39.0,31.0,0.8045977011494253,0.5571428571428572,0.44285714285714284,0.0,0.0,0.0,0.5571428571428572,0.019052271617000488,0.7268202067093457,0.44364345970647223
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.07,0.08,0.06,0.48,0.025,5,0.48,39.0,37.0,0.8636363636363636,0.5131578947368421,0.4868421052631579,0.0,0.0,0.0,0.5131578947368421,0.019052271617000488,0.6677966900995063,0.41310592465276386
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.07,0.08,0.06,0.48,0.025,5,0.48,32.0,37.0,0.7582417582417582,0.463768115942029,0.5362318840579711,0.0,0.0,0.0,0.463768115942029,0.015632633121641426,0.6214315826951557,0.4145085327694186
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.07,0.16,0.12,0.32,0.025,21,0.48,35.0,29.0,0.7272727272727273,0.546875,0.453125,0.0,0.0,0.0,0.546875,0.01709819247679531,0.5300557613042709,0.43019831010146753
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.07,0.16,0.12,0.32,0.025,21,0.48,35.0,32.0,0.7613636363636364,0.5223880597014925,0.47761194029850745,0.0,0.0,0.0,0.5223880597014925,0.01709819247679531,0.5974581419870795,0.42568961389089766
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.07,0.16,0.12,0.32,0.025,21,0.48,39.0,20.0,0.6781609195402298,0.6610169491525424,0.3389830508474576,0.0,0.0,0.0,0.6610169491525424,0.019052271617000488,0.716720378127113,0.4694514959609078
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.07,0.16,0.12,0.32,0.025,21,0.48,39.0,30.0,0.7840909090909091,0.5652173913043478,0.43478260869565216,0.0,0.0,0.0,0.5652173913043478,0.019052271617000488,0.6670145776553756,0.438076886217926
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.07,0.16,0.12,0.32,0.025,21,0.48,32.0,31.0,0.6923076923076923,0.5079365079365079,0.49206349206349204,0.0,0.0,0.0,0.5079365079365079,0.015632633121641426,0.6221497834553018,0.44592356938455197
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.07,0.28,0.06,0.32,0.025,5,0.62,26.0,47.0,0.8295454545454546,0.3561643835616438,0.6438356164383562,0.0,0.0,0.0,0.3561643835616438,0.012701514411333659,0.5336724910845734,0.3482785240889521
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.07,0.28,0.06,0.32,0.025,5,0.62,26.0,47.0,0.8295454545454546,0.3561643835616438,0.6438356164383562,0.0,0.0,0.0,0.3561643835616438,0.012701514411333659,0.5921226565021949,0.358799553864124
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.07,0.28,0.06,0.32,0.025,5,0.62,39.0,31.0,0.8045977011494253,0.5571428571428572,0.44285714285714284,0.0,0.0,0.0,0.5571428571428572,0.019052271617000488,0.7268202067093457,0.44364345970647223
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.07,0.28,0.06,0.32,0.025,5,0.62,30.0,46.0,0.8636363636363636,0.39473684210526316,0.6052631578947368,0.0,0.0,0.0,0.39473684210526316,0.014655593551538837,0.6687711333655733,0.3803038197249206
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.07,0.28,0.06,0.32,0.025,5,0.62,21.0,48.0,0.7582417582417582,0.30434782608695654,0.6956521739130435,0.0,0.0,0.0,0.30434782608695654,0.010258915486077186,0.6249403378880747,0.3706962070594607
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.07,0.28,0.06,0.32,0.025,13,0.48,35.0,38.0,0.8295454545454546,0.4794520547945205,0.5205479452054794,0.0,0.0,0.0,0.4794520547945205,0.01709819247679531,0.5270056906716598,0.3814275063361833
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.07,0.28,0.06,0.32,0.025,13,0.48,35.0,38.0,0.8295454545454546,0.4794520547945205,0.5205479452054794,0.0,0.0,0.0,0.4794520547945205,0.01709819247679531,0.5906670563002971,0.392886552149338
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.07,0.28,0.06,0.32,0.025,13,0.48,39.0,31.0,0.8045977011494253,0.5571428571428572,0.44285714285714284,0.0,0.0,0.0,0.5571428571428572,0.019052271617000488,0.7268202067093457,0.44364345970647223
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.07,0.28,0.06,0.32,0.025,13,0.48,39.0,37.0,0.8636363636363636,0.5131578947368421,0.4868421052631579,0.0,0.0,0.0,0.5131578947368421,0.019052271617000488,0.6677966900995063,0.41310592465276386
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.07,0.28,0.06,0.32,0.025,13,0.48,32.0,37.0,0.7582417582417582,0.463768115942029,0.5362318840579711,0.0,0.0,0.0,0.463768115942029,0.015632633121641426,0.6214315826951557,0.4145085327694186
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.07,0.28,0.06,0.48,0.05,21,0.48,35.0,38.0,0.8295454545454546,0.4794520547945205,0.5205479452054794,0.0,0.0,0.0,0.4794520547945205,0.01709819247679531,0.5270056906716598,0.3814275063361833
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.07,0.28,0.06,0.48,0.05,21,0.48,35.0,38.0,0.8295454545454546,0.4794520547945205,0.5205479452054794,0.0,0.0,0.0,0.4794520547945205,0.01709819247679531,0.5906670563002971,0.392886552149338
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.07,0.28,0.06,0.48,0.05,21,0.48,39.0,31.0,0.8045977011494253,0.5571428571428572,0.44285714285714284,0.0,0.0,0.0,0.5571428571428572,0.019052271617000488,0.7268202067093457,0.44364345970647223
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.07,0.28,0.06,0.48,0.05,21,0.48,39.0,37.0,0.8636363636363636,0.5131578947368421,0.4868421052631579,0.0,0.0,0.0,0.5131578947368421,0.019052271617000488,0.6677966900995063,0.41310592465276386
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.07,0.28,0.06,0.48,0.05,21,0.48,32.0,37.0,0.7582417582417582,0.463768115942029,0.5362318840579711,0.0,0.0,0.0,0.463768115942029,0.015632633121641426,0.6214315826951557,0.4145085327694186
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.07,0.28,0.12,0.32,0.025,21,0.62,26.0,38.0,0.7272727272727273,0.40625,0.59375,0.0,0.0,0.0,0.40625,0.012701514411333659,0.5374374355231073,0.3922920306685678
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.07,0.28,0.12,0.32,0.025,21,0.62,26.0,41.0,0.7613636363636364,0.3880597014925373,0.6119402985074627,0.0,0.0,0.0,0.3880597014925373,0.012701514411333659,0.5978269198480652,0.3882955212546974
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.07,0.28,0.12,0.32,0.025,21,0.62,39.0,20.0,0.6781609195402298,0.6610169491525424,0.3389830508474576,0.0,0.0,0.0,0.6610169491525424,0.019052271617000488,0.716720378127113,0.4694514959609078
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.07,0.28,0.12,0.32,0.025,21,0.62,30.0,39.0,0.7840909090909091,0.43478260869565216,0.5652173913043478,0.0,0.0,0.0,0.43478260869565216,0.014655593551538837,0.6677084827614446,0.40737219372022215
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.07,0.28,0.12,0.32,0.025,21,0.62,21.0,42.0,0.6923076923076923,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.010258915486077186,0.6257767924689015,0.39785371638785144
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.12,0.08,0.12,0.32,0.05,5,0.62,26.0,39.0,0.7386363636363636,0.4,0.6,0.0,0.0,0.0,0.4,0.012701514411333659,0.5391028278148822,0.3875836843979704
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.12,0.08,0.12,0.32,0.05,5,0.62,26.0,41.0,0.7613636363636364,0.3880597014925373,0.6119402985074627,0.0,0.0,0.0,0.3880597014925373,0.012701514411333659,0.6000807042977592,0.3887012024556423
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.12,0.08,0.12,0.32,0.05,5,0.62,39.0,24.0,0.7241379310344828,0.6190476190476191,0.38095238095238093,0.0,0.0,0.0,0.6190476190476191,0.019052271617000488,0.72146562539642,0.46060320575233693
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.12,0.08,0.12,0.32,0.05,5,0.62,30.0,40.0,0.7954545454545454,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.014655593551538837,0.6647101967613156,0.4018353255038918
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.12,0.08,0.12,0.32,0.05,5,0.62,21.0,42.0,0.6923076923076923,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.010258915486077186,0.6230695143283544,0.397366406322553
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.12,0.16,0.06,0.48,0.01,5,0.48,35.0,34.0,0.7840909090909091,0.5072463768115942,0.4927536231884058,0.0,0.0,0.0,0.5072463768115942,0.01709819247679531,0.5227061676342817,0.4014735504721889
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.12,0.16,0.06,0.48,0.01,5,0.48,35.0,36.0,0.8068181818181818,0.49295774647887325,0.5070422535211268,0.0,0.0,0.0,0.49295774647887325,0.01709819247679531,0.5818655448921008,0.4016019360640503
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.12,0.16,0.06,0.48,0.01,5,0.48,39.0,34.0,0.8390804597701149,0.5342465753424658,0.4657534246575342,0.0,0.0,0.0,0.5342465753424658,0.019052271617000488,0.7241400484503255,0.4294536285610997
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.12,0.16,0.06,0.48,0.01,5,0.48,39.0,33.0,0.8181818181818182,0.5416666666666666,0.4583333333333333,0.0,0.0,0.0,0.5416666666666666,0.019052271617000488,0.6668917516395647,0.42721109223487297
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.12,0.16,0.06,0.48,0.01,5,0.48,32.0,36.0,0.7472527472527473,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,0.015632633121641426,0.6196343633273791,0.4192467843442391
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.12,0.16,0.12,0.32,0.01,21,0.48,35.0,30.0,0.7386363636363636,0.5384615384615384,0.46153846153846156,0.0,0.0,0.0,0.5384615384615384,0.01709819247679531,0.533402626273644,0.4251829261156351
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.12,0.16,0.12,0.32,0.01,21,0.48,35.0,32.0,0.7613636363636364,0.5223880597014925,0.47761194029850745,0.0,0.0,0.0,0.5223880597014925,0.01709819247679531,0.5993422358026745,0.42602875077770475
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.12,0.16,0.12,0.32,0.01,21,0.48,39.0,24.0,0.7241379310344828,0.6190476190476191,0.38095238095238093,0.0,0.0,0.0,0.6190476190476191,0.019052271617000488,0.72146562539642,0.46060320575233693
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.12,0.16,0.12,0.32,0.01,21,0.48,39.0,31.0,0.7954545454545454,0.5571428571428572,0.44285714285714284,0.0,0.0,0.0,0.5571428571428572,0.019052271617000488,0.6644143765685016,0.4350227404796574
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.12,0.16,0.12,0.32,0.01,21,0.48,32.0,31.0,0.6923076923076923,0.5079365079365079,0.49206349206349204,0.0,0.0,0.0,0.5079365079365079,0.015632633121641426,0.6199978944153084,0.4455362293573531
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.12,0.28,0.06,0.32,0.025,5,0.48,35.0,34.0,0.7840909090909091,0.5072463768115942,0.4927536231884058,0.0,0.0,0.0,0.5072463768115942,0.01709819247679531,0.5227061676342817,0.4014735504721889
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.12,0.28,0.06,0.32,0.025,5,0.48,35.0,36.0,0.8068181818181818,0.49295774647887325,0.5070422535211268,0.0,0.0,0.0,0.49295774647887325,0.01709819247679531,0.5818655448921008,0.4016019360640503
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.12,0.28,0.06,0.32,0.025,5,0.48,39.0,34.0,0.8390804597701149,0.5342465753424658,0.4657534246575342,0.0,0.0,0.0,0.5342465753424658,0.019052271617000488,0.7241400484503255,0.4294536285610997
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.12,0.28,0.06,0.32,0.025,5,0.48,39.0,33.0,0.8181818181818182,0.5416666666666666,0.4583333333333333,0.0,0.0,0.0,0.5416666666666666,0.019052271617000488,0.6668917516395647,0.42721109223487297
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.12,0.28,0.06,0.32,0.025,5,0.48,32.0,36.0,0.7472527472527473,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,0.015632633121641426,0.6196343633273791,0.4192467843442391
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.12,0.28,0.06,0.32,0.05,13,0.48,35.0,34.0,0.7840909090909091,0.5072463768115942,0.4927536231884058,0.0,0.0,0.0,0.5072463768115942,0.01709819247679531,0.5227061676342817,0.4014735504721889
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.12,0.28,0.06,0.32,0.05,13,0.48,35.0,36.0,0.8068181818181818,0.49295774647887325,0.5070422535211268,0.0,0.0,0.0,0.49295774647887325,0.01709819247679531,0.5818655448921008,0.4016019360640503
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.12,0.28,0.06,0.32,0.05,13,0.48,39.0,34.0,0.8390804597701149,0.5342465753424658,0.4657534246575342,0.0,0.0,0.0,0.5342465753424658,0.019052271617000488,0.7241400484503255,0.4294536285610997
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.12,0.28,0.06,0.32,0.05,13,0.48,39.0,33.0,0.8181818181818182,0.5416666666666666,0.4583333333333333,0.0,0.0,0.0,0.5416666666666666,0.019052271617000488,0.6668917516395647,0.42721109223487297
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.12,0.28,0.06,0.32,0.05,13,0.48,32.0,36.0,0.7472527472527473,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,0.015632633121641426,0.6196343633273791,0.4192467843442391
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.035,0.08,0.06,0.32,0.05,5,0.48,35.0,49.0,0.9333333333333333,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,0.4166666666666667,0.01709819247679531,0.6900508826447489,0.3900945639773856
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.035,0.08,0.06,0.32,0.05,5,0.48,34.0,51.0,0.9444444444444444,0.4,0.6,0.0,0.0,0.0,0.4,0.016609672691744015,0.6401166277223671,0.37645339517504184
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.035,0.08,0.06,0.32,0.05,5,0.48,34.0,47.0,0.9529411764705882,0.41975308641975306,0.5802469135802469,0.0,0.0,0.0,0.41975308641975306,0.016609672691744015,0.5211120132081466,0.36059934346259437
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.035,0.08,0.06,0.32,0.05,5,0.48,37.0,52.0,0.9368421052631579,0.4157303370786517,0.5842696629213483,0.0,0.0,0.0,0.4157303370786517,0.0180752320468979,0.6619963285558321,0.3846929359779944
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.035,0.08,0.06,0.32,0.05,5,0.48,36.0,60.0,0.9504950495049505,0.375,0.625,0.0,0.0,0.0,0.375,0.017586712261846604,0.5234294474042216,0.34831631461101187
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.035,0.08,0.12,0.32,0.025,13,0.62,24.0,27.0,0.5666666666666667,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,0.01172447484123107,0.6878500888425636,0.48347337220680364
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.035,0.08,0.12,0.32,0.025,13,0.62,26.0,25.0,0.5666666666666667,0.5098039215686274,0.49019607843137253,0.0,0.0,0.0,0.5098039215686274,0.012701514411333659,0.7293534845154521,0.501907743271249
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.035,0.08,0.12,0.32,0.025,13,0.62,29.0,24.0,0.6235294117647059,0.5471698113207547,0.4528301886792453,0.0,0.0,0.0,0.5471698113207547,0.014167073766487542,0.5410506081424338,0.4621652136946651
assimilated_surprise,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.035,0.08,0.12,0.32,0.025,13,0.62,29.0,26.0,0.5789473684210527,0.5272727272727272,0.4727272727272727,0.0,0.0,0.0,0.5272727272727272,0.014167073766487542,0.6446594790274212,0.48794517707367946
assimilated_surprise,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.035,0.08,0.12,0.32,0.025,13,0.62,31.0,23.0,0.5346534653465347,0.5740740740740741,0.42592592592592593,0.0,0.0,0.0,0.5740740740740741,0.015144113336590131,0.5398098947873289,0.48607498093557633
assimilated_surprise,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.035,0.16,0.06,0.32,0.05,13,0.48,35.0,49.0,0.9333333333333333,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,0.4166666666666667,0.01709819247679531,0.6900508826447489,0.3900945639773856
assimilated_surprise,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.035,0.16,0.06,0.32,0.05,13,0.48,34.0,51.0,0.9444444444444444,0.4,0.6,0.0,0.0,0.0,0.4,0.016609672691744015,0.6401166277223671,0.37645339517504184
assimilated_surprise,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.035,0.16,0.06,0.32,0.05,13,0.48,34.0,47.0,0.9529411764705882,0.41975308641975306,0.5802469135802469,0.0,0.0,0.0,0.41975308641975306,0.016609672691744015,0.5211120132081466,0.36059934346259437
