flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,layer_window,recency_decay,resonance_gain,layer_match_threshold,basin_radius,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,same_region_recall_rate,same_layer_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,pollution,phase_lock_resistance,score
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,21,0.2,21,0.55,0.14,0.42,2,0.36,0.8034934497816594,0.44552058111380144,0.10610932475884244,0.00857449088960343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11885379355258874,0.5322558154286232,0.5101969274875018
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.14,8,0.55,0.08,0.18,2,0.36,0.7884187082405345,0.44084682440846823,0.11361200428724544,0.02572347266881029,0.1299342105263158,0.046052631578947366,0.1299342105263158,0.0,0.01644736842105263,0.0,0.8700657894736842,0.11462064474112667,0.5329407972121016,0.5669483285314987
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.14,21,0.55,0.14,0.18,2,0.36,0.7982456140350878,0.44390243902439025,0.11254019292604502,0.00857449088960343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11787691305763595,0.5288208933594671,0.5088292959893084
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.2,8,0.72,0.08,0.42,2,0.36,0.8145695364238411,0.4489051094890511,0.11039657020364416,0.00857449088960343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11983067404754151,0.531407843492697,0.511957547578953
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.08,8,0.72,0.08,0.18,2,0.36,0.8049886621315193,0.44597989949748745,0.11468381564844587,0.03215434083601286,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.0,0.02361111111111111,0.0,0.8333333333333334,0.11494627157277759,0.5356697931026602,0.5866748728273345
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.2,21,0.55,0.14,0.42,2,0.24,0.8034934497816594,0.44552058111380144,0.10610932475884244,0.00857449088960343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11885379355258874,0.5322558154286232,0.5101969274875018
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.08,21,0.55,0.14,0.3,2,0.36,0.82,0.45054945054945056,0.0889132821075741,0.012074643249176729,0.053726169844020795,0.01386481802426343,0.053726169844020795,0.010398613518197574,0.01559792027729636,0.0,0.9462738301559792,0.09996743731683491,0.5878123098337118,0.5444356022086155
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.14,8,0.72,0.14,0.3,2,0.24,0.837471783295711,0.4557739557739558,0.0867178924259056,0.019758507135016465,0.057291666666666664,0.012152777777777778,0.057291666666666664,0.001736111111111111,0.029513888888888888,0.0,0.9427083333333334,0.09899055682188213,0.5895590470598109,0.542489367597731
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.2,8,0.72,0.14,0.3,2,0.24,0.8458049886621315,0.4582309582309582,0.08342480790340286,0.02305159165751921,0.06086956521739131,0.01565217391304348,0.06086956521739131,0.0034782608695652175,0.03304347826086956,0.0,0.9391304347826087,0.09899055682188213,0.5912036321749718,0.5452544005356085
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.2,13,0.72,0.08,0.42,2,0.36,0.8484162895927602,0.4589963280293758,0.08342480790340286,0.019758507135016465,0.08644067796610169,0.023728813559322035,0.08644067796610169,0.0,0.025423728813559324,0.0,0.9135593220338983,0.09833930315858026,0.5902977729019236,0.5601274790558735
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.08,8,0.55,0.08,0.18,2,0.24,0.8271028037383178,0.45268542199488493,0.09659714599341383,0.04500548847420417,0.116,0.04,0.116,0.006666666666666667,0.05333333333333334,0.0,0.884,0.09736242266362748,0.5953086834155314,0.5641698767223675
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.08,8,0.55,0.14,0.18,2,0.36,0.8359550561797753,0.45532435740514077,0.08232711306256861,0.020856201975850714,0.07763157894736843,0.02631578947368421,0.07763157894736843,0.009210526315789473,0.021052631578947368,0.0,0.9223684210526316,0.09996743731683491,0.590074650852034,0.5575110494451141
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.14,8,0.55,0.14,0.3,2,0.36,0.8444444444444444,0.4578313253012048,0.07683863885839737,0.012074643249176729,0.048051948051948054,0.016883116883116882,0.048051948051948054,0.00909090909090909,0.01038961038961039,0.0,0.951948051948052,0.09931618365353305,0.5887450242904013,0.5477633398769594
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,13,0.2,13,0.55,0.08,0.3,2,0.36,0.8314606741573034,0.4539877300613497,0.08232711306256861,0.02305159165751921,0.08576329331046312,0.025728987993138937,0.08576329331046312,0.008576329331046312,0.0274442538593482,0.0,0.9142367066895368,0.09801367632692934,0.5898007637658766,0.558187003235909
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,21,0.08,21,0.72,0.08,0.42,2,0.36,0.8344519015659956,0.4548780487804878,0.08562019758507135,0.014270032930845226,0.05138339920948617,0.015810276679841896,0.05138339920948617,0.0,0.015810276679841896,0.0,0.9486166007905138,0.09931618365353305,0.5881064280040422,0.5436026804971043
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,21,0.14,21,0.55,0.08,0.42,2,0.36,0.8296460176991151,0.4534461910519952,0.0801317233809001,0.012074643249176729,0.033942558746736295,0.014360313315926894,0.033942558746736295,0.0,0.01174934725848564,0.0,0.9660574412532638,0.09768804949527841,0.5877164080320729,0.5358244228709418
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,21,0.14,21,0.55,0.14,0.18,2,0.36,0.834070796460177,0.45476477683956573,0.07135016465422613,0.018660812294182216,0.06447368421052632,0.019736842105263157,0.06447368421052632,0.006578947368421052,0.017105263157894738,0.0,0.9355263157894737,0.09996743731683491,0.5880805076291711,0.5509447445747566
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,21,0.2,13,0.72,0.08,0.42,2,0.24,0.827354260089686,0.452760736196319,0.07574094401756312,0.029637760702524697,0.049738219895287955,0.01832460732984293,0.049738219895287955,0.0,0.030104712041884817,0.0,0.9502617801047121,0.09801367632692934,0.5913731074521187,0.5372377530632607
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,21,0.2,21,0.72,0.14,0.18,2,0.24,0.8601398601398601,0.462406015037594,0.07464324917672886,0.04939626783754116,0.08781127129750983,0.03407601572739188,0.08781127129750983,0.010484927916120577,0.047182175622542594,0.0,0.9121887287024901,0.09605991533702377,0.5972562749993262,0.5590989270383819
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,13,0.08,13,0.55,0.08,0.3,2,0.36,0.8284424379232506,0.45308641975308644,0.09440175631174534,0.01646542261251372,0.06239460370994941,0.011804384485666104,0.06239460370994941,0.003372681281618887,0.021922428330522766,0.0,0.9376053962900506,0.09736242266362748,0.5890949863858874,0.5462327305996453
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,13,0.08,21,0.72,0.08,0.42,2,0.36,0.8269662921348314,0.45264452644526443,0.09330406147091108,0.014270032930845226,0.05405405405405406,0.011824324324324325,0.05405405405405406,0.0,0.018581081081081082,0.0,0.9459459459459459,0.09833930315858026,0.5878548088810513,0.5422958383217726
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,13,0.14,8,0.55,0.14,0.18,2,0.36,0.828125,0.452991452991453,0.08342480790340286,0.01756311745334797,0.06666666666666667,0.011965811965811967,0.06666666666666667,0.003418803418803419,0.023931623931623933,0.0,0.9333333333333333,0.0986649299902312,0.5891814822204122,0.5475180442949368
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.08,8,0.55,0.08,0.18,2,0.36,0.8235294117647058,0.45161290322580644,0.0889132821075741,0.026344676180021953,0.08443271767810026,0.026385224274406333,0.08443271767810026,0.002638522427440633,0.029023746701846966,0.0,0.9155672823218998,0.09931618365353305,0.5925668115136438,0.5547455668823009
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.08,13,0.55,0.08,0.42,2,0.24,0.8222222222222222,0.45121951219512196,0.0889132821075741,0.010976948408342482,0.022339027595269383,0.005256241787122208,0.022339027595269383,0.0,0.010512483574244415,0.0,0.9776609724047306,0.09996743731683491,0.5869016169060353,0.5286257921448196
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.08,13,0.72,0.08,0.42,2,0.24,0.8280542986425339,0.452970297029703,0.0889132821075741,0.024149286498353458,0.04111405835543767,0.006631299734748011,0.04111405835543767,0.0,0.026525198938992044,0.0,0.9588859416445623,0.09931618365353305,0.590648341968327,0.5334895233895014
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.08,21,0.55,0.14,0.3,2,0.36,0.82560706401766,0.45223700120918986,0.08232711306256861,0.009879253567508232,0.023622047244094488,0.006561679790026247,0.023622047244094488,0.0026246719160104987,0.009186351706036745,0.0,0.9763779527559056,0.09964181048518397,0.5866524666402433,0.5309261337240126
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.2,21,0.72,0.14,0.18,2,0.24,0.8614318706697459,0.4627791563275434,0.07464324917672886,0.04061470911086718,0.07549668874172186,0.026490066225165563,0.07549668874172186,0.005298013245033113,0.0423841059602649,0.0,0.9245033112582781,0.09736242266362748,0.5939405062073839,0.5530356783941414
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,13,0.2,8,0.72,0.08,0.42,2,0.36,0.8423423423423423,0.4572127139364303,0.08232711306256861,0.019758507135016465,0.08644067796610169,0.023728813559322035,0.08644067796610169,0.0,0.025423728813559324,0.015254237288135594,0.9135593220338983,0.09801367632692934,0.5902371596685463,0.5560426879895368
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,13,0.2,13,0.55,0.08,0.18,2,0.36,0.8344671201814059,0.45488257107540175,0.08232711306256861,0.029637760702524697,0.141396933560477,0.03747870528109029,0.141396933560477,0.008517887563884156,0.03747870528109029,0.027257240204429302,0.858603066439523,0.09964181048518397,0.5940882483757486,0.5774954400755338
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,13,0.2,13,0.72,0.08,0.18,2,0.24,0.7965686274509803,0.4433833560709413,0.0889132821075741,0.10647639956092206,0.3422459893048128,0.11942959001782531,0.3422459893048128,0.0106951871657754,0.14260249554367202,0.049910873440285206,0.6577540106951871,0.08629111038749593,0.6035722772466734,0.6332946614516518
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,13,0.2,13,0.72,0.08,0.42,2,0.24,0.8378995433789954,0.45590062111801244,0.0867178924259056,0.029637760702524697,0.07853403141361257,0.020942408376963352,0.07853403141361257,0.0,0.04363001745200698,0.012216404886561954,0.9214659685863874,0.09671116900032563,0.5920731953342298,0.5459458168391839
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.08,8,0.55,0.14,0.42,2,0.36,0.8026030368763557,0.4452466907340554,0.0845225027442371,0.003293084522502744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09931618365353305,0.5841804686644092,0.5176153363221273
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.08,13,0.55,0.08,0.18,2,0.24,0.8271028037383178,0.45268542199488493,0.09659714599341383,0.04500548847420417,0.116,0.04,0.116,0.005333333333333333,0.05333333333333334,0.021333333333333333,0.884,0.09736242266362748,0.5953086834155314,0.5596098767223674
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.08,13,0.55,0.08,0.18,2,0.36,0.8475750577367206,0.45875,0.09001097694840834,0.031833150384193196,0.1355263157894737,0.04473684210526316,0.1355263157894737,0.009210526315789473,0.03684210526315789,0.025,0.8644736842105263,0.09931618365353305,0.5939483482352035,0.578336020914156
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.08,21,0.55,0.14,0.3,2,0.36,0.8303571428571429,0.45365853658536587,0.0867178924259056,0.013172338090010977,0.041884816753926704,0.011780104712041885,0.041884816753926704,0.006544502617801047,0.011780104712041885,0.007853403141361256,0.9581151832460733,0.10029306414848584,0.5883895295877022,0.539362005909871
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.14,13,0.55,0.14,0.18,2,0.24,0.8498845265588915,0.45942571785268416,0.08122941822173436,0.03951701427003293,0.07752956636005257,0.02759526938239159,0.07752956636005257,0.010512483574244415,0.04467805519053877,0.013140604467805518,0.9224704336399474,0.09703679583197655,0.5955776033075693,0.550142707145542
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.2,8,0.72,0.08,0.18,2,0.24,0.8123456790123457,0.4482288828337875,0.08122941822173436,0.11306256860592755,0.27399165507649514,0.09457579972183588,0.27399165507649514,0.013908205841446454,0.11821974965229486,0.04450625869262865,0.7260083449235049,0.08629111038749593,0.603192629907856,0.6115086343903418
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.2,8,0.72,0.08,0.42,2,0.24,0.8451025056947609,0.4580246913580247,0.07683863885839737,0.03402854006586169,0.06225165562913907,0.019867549668874173,0.06225165562913907,0.0,0.03708609271523179,0.011920529801324504,0.937748344370861,0.09671116900032563,0.5933382751943987,0.5417515700780782
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.08,8,0.55,0.14,0.3,2,0.24,0.8236607142857143,0.45165238678090575,0.0867178924259056,0.01646542261251372,0.04081632653061224,0.01020408163265306,0.04081632653061224,0.006802721088435374,0.023809523809523808,0.0,0.9591836734693877,0.09671116900032563,0.5879694637366497,0.5351154431998167
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.08,8,0.72,0.08,0.42,2,0.36,0.8232662192393736,0.45153374233128835,0.09001097694840834,0.015367727771679473,0.06440677966101695,0.01694915254237288,0.06440677966101695,0.0,0.022033898305084745,0.0,0.9355932203389831,0.09768804949527841,0.5891751052583971,0.5459902627883787
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.14,8,0.55,0.08,0.18,2,0.36,0.8451025056947609,0.4580246913580247,0.0867178924259056,0.024149286498353458,0.12521150592216582,0.03553299492385787,0.12521150592216582,0.01015228426395939,0.0338409475465313,0.0,0.8747884940778342,0.10159557147508955,0.5925410479966149,0.5784219049597102
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.14,8,0.55,0.08,0.3,2,0.24,0.8329519450800915,0.4544319600499376,0.09001097694840834,0.030735455543358946,0.0774526678141136,0.0189328743545611,0.0774526678141136,0.0068846815834767644,0.04475043029259897,0.0,0.9225473321858864,0.09833930315858026,0.5931696164289912,0.5481255039990972
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.14,13,0.55,0.08,0.18,2,0.24,0.8283062645011601,0.4530456852791878,0.09659714599341383,0.038419319429198684,0.11091854419410745,0.029462738301559793,0.11091854419410745,0.008665511265164644,0.05719237435008666,0.0,0.8890814558058926,0.10029306414848584,0.5963567932398435,0.5604854606165002
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.14,13,0.55,0.08,0.42,2,0.36,0.8311111111111111,0.4538834951456311,0.08562019758507135,0.009879253567508232,0.04326123128119801,0.019966722129783693,0.04326123128119801,0.0,0.013311148086522463,0.0,0.956738768718802,0.09996743731683491,0.5883488386348379,0.5405226456998764
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.14,21,0.72,0.08,0.3,2,0.24,0.8337182448036952,0.45465994962216627,0.09330406147091108,0.03512623490669594,0.09605488850771869,0.030874785591766724,0.09605488850771869,0.003430531732418525,0.04974271012006861,0.0,0.9039451114922813,0.09899055682188213,0.592286427697958,0.555380240246079
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.14,21,0.72,0.14,0.18,2,0.36,0.8390022675736961,0.4562268803945746,0.08232711306256861,0.027442371020856202,0.11604095563139932,0.040955631399317405,0.11604095563139932,0.011945392491467578,0.032423208191126277,0.0,0.8839590443686007,0.09931618365353305,0.5920574908672604,0.5742990270867809
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.2,8,0.72,0.08,0.42,2,0.24,0.8329571106094809,0.4544334975369458,0.08232711306256861,0.026344676180021953,0.06333333333333334,0.018333333333333333,0.06333333333333334,0.0,0.035,0.0,0.9366666666666666,0.09801367632692934,0.5914549539531315,0.5430254370770191
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.2,8,0.72,0.14,0.3,2,0.24,0.8442437923250564,0.45777233782129745,0.08122941822173436,0.021953896816684963,0.05263157894736842,0.015280135823429542,0.05263157894736842,0.003395585738539898,0.028862478777589132,0.0,0.9473684210526315,0.0986649299902312,0.5919491667100139,0.5425912914470717
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.2,13,0.55,0.14,0.3,2,0.24,0.8285077951002228,0.4531059683313033,0.07903402854006586,0.019758507135016465,0.04923599320882852,0.011884550084889643,0.04923599320882852,0.006791171477079796,0.025466893039049237,0.0,0.9507640067911715,0.0963855421686747,0.5889630402894066,0.5395621741316106
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.2,21,0.55,0.08,0.18,2,0.36,0.8344671201814059,0.45488257107540175,0.08232711306256861,0.029637760702524697,0.12563667232597622,0.035653650254668934,0.12563667232597622,0.008488964346349746,0.03735144312393888,0.0,0.8743633276740238,0.09964181048518397,0.5938243886710239,0.5753822493007568
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,21,0.14,8,0.55,0.08,0.18,2,0.36,0.8280542986425339,0.452970297029703,0.07903402854006586,0.03402854006586169,0.1118421052631579,0.038157894736842106,0.1118421052631579,0.007894736842105263,0.03289473684210526,0.0,0.8881578947368421,0.09833930315858026,0.5951850616042298,0.5694949722945892
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,21,0.14,13,0.55,0.14,0.42,2,0.36,0.8169934640522876,0.44964028776978415,0.0801317233809001,0.0043907793633369925,0.0013123359580052493,0.0013123359580052493,0.0013123359580052493,0.0,0.0013123359580052493,0.0,0.9986876640419947,0.10061869098013676,0.5855813935785714,0.5205223448684156
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,21,0.2,8,0.72,0.08,0.18,2,0.36,0.8434579439252337,0.45754119138149557,0.07025246981339188,0.06366630076838639,0.22237380627557982,0.08731241473396999,0.22237380627557982,0.009549795361527967,0.06412005457025921,0.0,0.7776261937244202,0.09573428850537284,0.5957661168679003,0.6177420324173174
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,21,0.2,13,0.72,0.14,0.18,2,0.36,0.8340807174887892,0.4547677261613692,0.06586169045005488,0.036223929747530186,0.0984251968503937,0.03543307086614173,0.0984251968503937,0.009186351706036745,0.028871391076115485,0.0,0.9015748031496063,0.09996743731683491,0.5915290085592326,0.5650321445243373
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,21,0.2,21,0.55,0.14,0.42,2,0.36,0.816017316017316,0.44934445768772346,0.07354555433589462,0.005488474204171241,0.001303780964797914,0.001303780964797914,0.001303780964797914,0.0,0.001303780964797914,0.0,0.9986962190352021,0.09996743731683491,0.5855479464414759,0.5203340747083993
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.14,8,0.55,0.08,0.18,2,0.36,0.8363636363636363,0.45544554455445546,0.0889132821075741,0.024149286498353458,0.09847198641765705,0.028862478777589132,0.09847198641765705,0.0050933786078098476,0.03395585738539898,0.0,0.9015280135823429,0.09964181048518397,0.5928901913993785,0.5627183710413642
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.14,21,0.55,0.14,0.18,2,0.36,0.828125,0.452991452991453,0.08342480790340286,0.01756311745334797,0.06666666666666667,0.011965811965811967,0.06666666666666667,0.003418803418803419,0.023931623931623933,0.0,0.9333333333333333,0.0986649299902312,0.5891814822204122,0.5475180442949368
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.2,8,0.72,0.08,0.42,2,0.36,0.8322147651006712,0.4542124542124542,0.08232711306256861,0.018660812294182216,0.05536332179930796,0.012110726643598616,0.05536332179930796,0.0,0.02249134948096886,0.0,0.9446366782006921,0.09768804949527841,0.5895633493567833,0.5426817917402081
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.08,8,0.72,0.08,0.18,2,0.36,0.8445475638051044,0.4578616352201258,0.08781558726673985,0.03951701427003293,0.17060367454068243,0.07480314960629922,0.17060367454068243,0.003937007874015748,0.04199475065616798,0.0,0.8293963254593176,0.09833930315858026,0.5925694459868283,0.5986721286612611
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.2,21,0.55,0.14,0.42,2,0.24,0.816017316017316,0.44934445768772346,0.07354555433589462,0.005488474204171241,0.001303780964797914,0.001303780964797914,0.001303780964797914,0.0,0.001303780964797914,0.0,0.9986962190352021,0.09996743731683491,0.5855479464414759,0.5203340747083993
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.08,21,0.55,0.14,0.3,2,0.36,0.7536842105263157,0.4297719087635054,0.03514376996805112,0.0777422790202343,0.010327022375215147,0.0017211703958691911,0.010327022375215147,0.0017211703958691911,0.0068846815834767644,0.0,0.9896729776247849,0.11071312276131554,0.36663631946928776,0.4802450813010752
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.14,8,0.72,0.14,0.3,2,0.24,0.7569296375266524,0.4308252427184466,0.0362087326943557,0.08626198083067092,0.017064846416382253,0.0034129692832764505,0.017064846416382253,0.0017064846416382253,0.015358361774744027,0.0,0.9829351535836177,0.10843373493975904,0.5943296974357279,0.5130182449367933
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.2,8,0.72,0.14,0.3,2,0.24,0.7564102564102564,0.4306569343065693,0.03514376996805112,0.08945686900958466,0.017123287671232876,0.005136986301369863,0.017123287671232876,0.0,0.017123287671232876,0.0,0.9828767123287672,0.11103874959296646,0.3679933784896875,0.48036317320047556
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.2,13,0.72,0.08,0.42,2,0.36,0.7526652452025586,0.42944038929440387,0.03407880724174654,0.09052183173588925,0.029668411867364748,0.006980802792321117,0.029668411867364748,0.0,0.019197207678883072,0.0,0.9703315881326352,0.10875936177140996,0.3698730443925756,0.4853448080967505
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,21,0.08,8,0.55,0.08,0.18,2,0.24,0.7438423645320197,0.4265536723163842,0.0777422790202343,0.16826411075612355,0.2050561797752809,0.0898876404494382,0.2050561797752809,0.0014044943820224719,0.1601123595505618,0.0,0.7949438202247191,0.09573428850537284,0.3753844012736577,0.5260437509814964
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,21,0.08,8,0.55,0.14,0.18,2,0.36,0.7553648068669528,0.43031784841075793,0.039403620873269436,0.08945686900958466,0.03146374829001368,0.009575923392612859,0.03146374829001368,0.0,0.025991792065663474,0.0,0.9685362517099864,0.1103874959296646,0.3682291958253875,0.4843867573199196
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,21,0.14,8,0.55,0.14,0.3,2,0.36,0.7574468085106383,0.43099273607748184,0.03514376996805112,0.08519701810436635,0.010810810810810811,0.002702702702702703,0.010810810810810811,0.0013513513513513514,0.010810810810810811,0.0,0.9891891891891892,0.10941061543471182,0.365359636341542,0.479500564377054
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,13,0.2,13,0.55,0.08,0.3,2,0.36,0.7672413793103449,0.43414634146341463,0.039403620873269436,0.08732694355697551,0.022413793103448276,0.008620689655172414,0.022413793103448276,0.0,0.017241379310344827,0.0,0.9775862068965517,0.11103874959296646,0.5975759959812215,0.5171584128980884
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,21,0.08,21,0.72,0.08,0.42,2,0.36,0.7478991596638656,0.42788461538461536,0.03407880724174654,0.07987220447284345,0.008264462809917356,0.004132231404958678,0.008264462809917356,0.0,0.005509641873278237,0.0,0.9917355371900827,0.10941061543471182,0.36237211261733004,0.47793683090687555
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,21,0.14,21,0.55,0.08,0.42,2,0.36,0.7531645569620253,0.4296028880866426,0.03407880724174654,0.08093716719914804,0.00410958904109589,0.0013698630136986301,0.00410958904109589,0.0,0.00410958904109589,0.0,0.9958904109589041,0.11071312276131554,0.36541831734898755,0.477515077305972
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,21,0.14,21,0.55,0.14,0.18,2,0.36,0.7611940298507462,0.4322033898305085,0.03727369542066028,0.08306709265175719,0.01643835616438356,0.00684931506849315,0.01643835616438356,0.0013698630136986301,0.012328767123287671,0.0,0.9835616438356164,0.11169000325626832,0.3649192588314628,0.4826028498808684
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,21,0.2,13,0.72,0.08,0.42,2,0.24,0.759656652360515,0.4317073170731707,0.0362087326943557,0.09052183173588925,0.012195121951219513,0.008130081300813009,0.012195121951219513,0.0,0.012195121951219513,0.0,0.9878048780487805,0.10908498860306089,0.36535634041126375,0.48013479495278266
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.68,21,0.2,21,0.72,0.14,0.18,2,0.24,0.744343891402715,0.4267185473411154,0.04792332268370607,0.13099041533546327,0.08450704225352113,0.038028169014084505,0.08450704225352113,0.0014084507042253522,0.07746478873239436,0.0,0.9154929577464789,0.10289807880169326,0.5969591579822948,0.5242716226673042
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,13,0.08,13,0.55,0.08,0.3,2,0.36,0.7510460251046025,0.42891278375149344,0.03407880724174654,0.07454739084132056,0.008460236886632826,0.0,0.008460236886632826,0.0,0.00338409475465313,0.0,0.9915397631133672,0.11071312276131554,0.36175770623038395,0.47893400146944093
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,13,0.08,21,0.72,0.08,0.42,2,0.36,0.7552742616033755,0.43028846153846156,0.03514376996805112,0.07880724174653887,0.006756756756756757,0.0,0.006756756756756757,0.0,0.0033783783783783786,0.0,0.9932432432432432,0.10973624226636275,0.3628676726683636,0.47894475924384483
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,13,0.14,8,0.55,0.14,0.18,2,0.36,0.7552742616033755,0.43028846153846156,0.0362087326943557,0.0777422790202343,0.010344827586206896,0.0017241379310344827,0.010344827586206896,0.0,0.005172413793103448,0.0,0.9896551724137931,0.10973624226636275,0.36561304971051234,0.48058657602043653
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.08,8,0.55,0.08,0.18,2,0.36,0.7795823665893271,0.4380704041720991,0.06602768903088392,0.11714589989350373,0.1273972602739726,0.0684931506849315,0.1273972602739726,0.0013698630136986301,0.08493150684931507,0.0,0.8726027397260274,0.10615434711820254,0.371629115824227,0.5193106078820111
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.08,13,0.55,0.08,0.42,2,0.24,0.7458333333333333,0.42720763723150357,0.03194888178913738,0.07561235356762513,0.001366120218579235,0.0,0.001366120218579235,0.0,0.001366120218579235,0.0,0.9986338797814208,0.10973624226636275,0.3633122925814908,0.47557824495374884
