flow,family,alpha,offset,window_width,delay,prediction_gain,pocket_gain,pocket_decay,fit_limit,revision_threshold,write_threshold,rupture_limit,write_count,witness_count,witness_conversion,delayed_retention,release_rate,rupture_rate,prediction_update_rate,mean_fit_error,mean_revision_size,mean_pocket_age,pollution,phase_lock_resistance,score
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,5,0.08,0.22,0.95,0.28,0.1,0.42,0.52,0.0,1.0,0.0,0.0,0.0,0.9987951807228915,0.0,1.1617943629190424,0.09294354903352338,23.0,0.0,0.5215102151785245,0.3139200315032188
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,5,0.08,0.34,0.9,0.16,0.025,0.74,0.92,0.0,4.0,0.0,0.0,0.007858546168958742,0.9842829076620825,0.0,0.9594298201128724,0.07675438560902978,1.25,0.0,0.6270437439556953,0.2605506507279402
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,5,0.08,0.34,0.9,0.16,0.025,0.74,0.92,0.0,5.0,0.0,0.0,0.008771929824561403,0.9824561403508771,0.0,0.9594648518319362,0.0767571881465549,10.0,0.0,0.6469287221332318,0.33309540955314026
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,5,0.08,0.34,0.9,0.16,0.025,0.74,0.92,0.0,4.0,0.0,0.0,0.006745362563237774,0.9865092748735245,0.0,0.9914123021730412,0.07931298417384329,1.25,0.0,0.5741274904515772,0.2541349186147581
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.22,5,0.08,0.34,0.9,0.16,0.025,0.74,0.92,0.0,2.0,0.0,0.0,0.0034542314335060447,0.9930915371329879,0.0,0.9869337368990427,0.07895469895192342,3.0,0.0,0.6514533136363814,0.2828979753258001
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.22,5,0.08,0.34,0.9,0.16,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0017761989342806395,0.9964476021314387,0.0,0.9912762749859295,0.07930210199887436,28.0,0.0,0.6380273892882133,0.3341146534852138
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.22,5,0.08,0.34,0.9,0.16,0.025,0.74,0.92,0.0,2.0,0.0,0.0,0.003389830508474576,0.9932203389830508,0.0,0.9954243279106134,0.07963394623284907,31.5,0.0,0.492836878774193,0.308524257411094
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,5,0.08,0.34,0.9,0.16,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0016556291390728477,0.9966887417218543,0.0,1.0221823804846994,0.08177459043877594,21.0,0.0,0.5899064110630448,0.3263156043224739
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,5,0.08,0.34,0.9,0.44,0.055,0.74,0.52,0.0,2.0,0.0,0.0,0.0012004801920768306,0.9963985594237695,0.0,1.2525397246127843,0.10020317796902271,3.5,0.0,0.5145268934208553,0.2638700095499143
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,5,0.08,0.34,0.9,0.44,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.0011641443538998836,0.9976717112922002,0.0,1.2538418113520515,0.10030734490816412,1.0,0.0,0.5916734510091957,0.25548324161885605
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,5,0.08,0.34,0.9,0.44,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.001201923076923077,0.9975961538461539,0.0,1.283070776972266,0.10264566215778129,7.0,0.0,0.49640906042065724,0.2916720069440944
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.22,5,0.08,0.34,0.9,0.44,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.0,0.9988095238095238,0.0,1.2805546166551662,0.10244436933241331,22.0,0.0,0.4925441131356886,0.30870555941204303
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.22,5,0.08,0.34,0.9,0.44,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.0011695906432748538,0.9976608187134502,0.0,1.299096379924668,0.10392771039397344,1.0,0.0,0.5027735010263681,0.23948168632509712
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.22,5,0.08,0.34,0.9,0.44,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.0011904761904761906,0.9976190476190476,0.0,1.3119647825273295,0.10495718260218637,1.0,0.0,0.5438977038651107,0.24688571367984694
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,5,0.08,0.34,0.9,0.44,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.0,0.9987966305655837,0.0,1.3172624374487278,0.10538099499589822,18.0,0.0,0.521355655532701,0.3138921527732628
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,5,0.14,0.12,0.9,0.16,0.025,0.42,0.92,0.0,3.0,0.0,0.0,0.005154639175257732,0.9896907216494846,0.0,0.9993095895895201,0.13990334254253284,1.3333333333333333,0.0,0.5956258132022654,0.2594768693622802
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,5,0.14,0.12,0.9,0.16,0.025,0.42,0.92,0.0,3.0,0.0,0.0,0.005067567567567568,0.9898648648648649,0.0,0.9935415221026228,0.1390958130943672,1.3333333333333333,0.0,0.6441036181973441,0.2681959085327792
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,5,0.14,0.12,0.9,0.16,0.025,0.42,0.92,0.0,3.0,0.0,0.0,0.004672897196261682,0.9906542056074766,0.0,1.0385118362416759,0.14539165707383467,1.0,0.0,0.553452293634167,0.24888413351873992
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.22,5,0.14,0.12,0.9,0.16,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.001610305958132045,0.9967793880837359,0.0,1.016844998041129,0.14235829972575803,1.0,0.0,0.6362278261465828,0.26353872207192436
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.22,5,0.14,0.12,0.9,0.16,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.0015360983102918587,0.9969278033794163,0.0,1.0438082218377136,0.14613315105727995,12.0,0.0,0.5990895012601887,0.3279589980916573
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.22,5,0.14,0.12,0.9,0.16,0.025,0.42,0.92,0.0,5.0,0.0,0.0,0.0075528700906344415,0.9848942598187311,0.0,1.0376480757616768,0.1452707306066348,2.2,0.0,0.4646940943749711,0.2438047221503011
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,5,0.14,0.12,0.9,0.16,0.025,0.42,0.92,0.0,2.0,0.0,0.0,0.003129890453834116,0.9937402190923318,0.0,1.064813410620504,0.14907387748687062,2.5,0.0,0.5914169917955712,0.26892767198173173
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,5,0.14,0.22,0.95,0.16,0.1,0.74,0.92,0.0,3.0,0.0,0.0,0.005154639175257732,0.9896907216494846,0.0,0.9993095895895201,0.13990334254253284,1.3333333333333333,0.0,0.5956258132022654,0.2594768693622802
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,5,0.14,0.22,0.95,0.16,0.1,0.74,0.92,0.0,3.0,0.0,0.0,0.005067567567567568,0.9898648648648649,0.0,0.9935415221026228,0.1390958130943672,1.6666666666666667,0.0,0.6441445959963059,0.27116624749955526
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,5,0.14,0.22,0.95,0.16,0.1,0.74,0.92,0.0,3.0,0.0,0.0,0.004672897196261682,0.9906542056074766,0.0,1.0385118362416759,0.14539165707383467,1.0,0.0,0.553452293634167,0.24888413351873992
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.22,5,0.14,0.22,0.95,0.16,0.1,0.74,0.92,0.0,1.0,0.0,0.0,0.001610305958132045,0.9967793880837359,0.0,1.016844998041129,0.14235829972575803,1.0,0.0,0.6362278261465828,0.26353872207192436
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.22,5,0.14,0.22,0.95,0.16,0.1,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9984615384615385,0.0,1.0438082218377136,0.14613315105727995,27.0,0.0,0.5989416040381446,0.32787102718840444
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.22,5,0.14,0.22,0.95,0.16,0.1,0.74,0.92,0.0,1.0,0.0,0.0,0.0015290519877675841,0.9969418960244648,0.0,1.0376480757616768,0.1452707306066348,61.0,0.0,0.4625697819602931,0.30338488491187415
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,5,0.14,0.22,0.95,0.16,0.1,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9984276729559748,0.0,1.064813410620504,0.14907387748687062,18.0,0.0,0.5909966324669418,0.3264422869258105
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,5,0.14,0.34,0.95,0.16,0.025,0.42,0.52,0.0,3.0,0.0,0.0,0.0036101083032490976,0.9927797833935018,0.0,1.0190752557957827,0.1426705358114096,1.3333333333333333,0.0,0.5170438350700937,0.24520855082872864
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,5,0.14,0.34,0.95,0.16,0.025,0.42,0.52,0.0,3.0,0.0,0.0,0.0034965034965034965,0.993006993006993,0.0,1.02414764827095,0.14338067075793304,4.333333333333333,0.0,0.5920647927174565,0.28536990148738095
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,5,0.14,0.34,0.95,0.16,0.025,0.42,0.52,0.0,3.0,0.0,0.0,0.0036101083032490976,0.9927797833935018,0.0,1.049881510185956,0.14698341142603388,1.6666666666666667,0.0,0.49730303028982825,0.24461816893124383
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.22,5,0.14,0.34,0.95,0.16,0.025,0.42,0.52,0.0,1.0,0.0,0.0,0.0011890606420927466,0.9976218787158145,0.0,1.0493566364760816,0.14690992910665143,3.0,0.0,0.4925032814750635,0.2554123821835455
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.22,5,0.14,0.34,0.95,0.16,0.025,0.42,0.52,0.0,1.0,0.0,0.0,0.0,0.9988249118683902,0.0,1.0667153493802977,0.1493401489132417,27.0,0.0,0.5035853252603082,0.31069236207211987
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.22,5,0.14,0.34,0.95,0.16,0.025,0.42,0.52,0.0,1.0,0.0,0.0,0.0,0.9987819732034104,0.0,1.0581611414926955,0.14814255980897734,57.0,0.0,0.548052060598587,0.31869809197960924
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,5,0.14,0.34,0.95,0.16,0.025,0.42,0.52,0.0,1.0,0.0,0.0,0.0,0.9987966305655837,0.0,1.0812474189493717,0.15137463865291204,18.0,0.0,0.521355655532701,0.3138921527732628
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,8,0.04,0.12,0.985,0.16,0.055,0.42,0.92,0.0,5.0,0.0,0.0,0.013192612137203167,0.9736147757255936,0.0,0.888515614928442,0.03554062459713768,1.2,0.0,0.6831414886135854,0.21911332433451036
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,8,0.04,0.12,0.985,0.16,0.055,0.42,0.92,0.0,6.0,0.0,0.0,0.014245014245014245,0.9686609686609686,0.0,0.8431112194572464,0.03372444877828985,13.166666666666666,0.0,0.738280209069841,0.2962995598589949
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,8,0.04,0.12,0.985,0.16,0.055,0.42,0.92,0.0,16.0,0.0,0.0,0.04145077720207254,0.917098445595855,0.0,0.8771845687881331,0.03508738275152532,1.0,0.0,0.6506393909649868,0.21317926987815897
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.22,8,0.04,0.12,0.985,0.16,0.055,0.42,0.92,0.0,2.0,0.0,0.0,0.004464285714285714,0.9910714285714286,0.0,0.9081698906603477,0.03632679562641391,1.0,0.0,0.7169521929168305,0.22370592100407866
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.22,8,0.04,0.12,0.985,0.16,0.055,0.42,0.92,0.0,10.0,0.0,0.0,0.020454545454545454,0.9568181818181818,0.0,0.9096534352211292,0.036386137408845165,6.1,0.0,0.7028485744496782,0.26794491011149346
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.22,8,0.04,0.12,0.985,0.16,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9979919678714859,0.0,0.9302010011508838,0.03720804004603536,86.0,0.0,0.5118988934138227,0.2587321721571728
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,8,0.04,0.12,0.985,0.16,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9975124378109452,0.0,0.9065304493661924,0.036261217974647694,35.0,0.0,0.6731985102087616,0.2866017567934489
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,8,0.04,0.22,0.985,0.28,0.1,0.74,0.92,0.0,4.0,0.0,0.0,0.0050335570469798654,0.988255033557047,0.0,1.0067008423698895,0.040268033694795584,8.5,0.0,0.6059101938208349,0.2754242312195184
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,8,0.04,0.22,0.985,0.28,0.1,0.74,0.92,0.0,3.0,0.0,0.0,0.00510204081632653,0.9897959183673469,0.0,0.9918682046348911,0.03967472818539565,1.3333333333333333,0.0,0.6704020339735264,0.2225257914641373
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,8,0.04,0.22,0.985,0.28,0.1,0.74,0.92,0.0,3.0,0.0,0.0,0.004601226993865031,0.99079754601227,0.0,1.0613812908519218,0.042455251634076874,5.333333333333333,0.0,0.5591060951346822,0.24148366723375547
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.22,8,0.04,0.22,0.985,0.28,0.1,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9983525535420099,0.0,1.0286337530915133,0.04114535012366053,22.0,0.0,0.6555287773531149,0.28949276543645597
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.22,8,0.04,0.22,0.985,0.28,0.1,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9984276729559748,0.0,1.0570492574987675,0.04228197029995071,44.0,0.0,0.6360714551501709,0.2874082178837301
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.22,8,0.04,0.22,0.985,0.28,0.1,0.74,0.92,0.0,2.0,0.0,0.0,0.0030303030303030303,0.9939393939393939,0.0,1.0411172303435334,0.04164468921374134,1.0,0.0,0.46225178335402317,0.184392495652214
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,8,0.04,0.22,0.985,0.28,0.1,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9984520123839009,0.0,1.052469623110887,0.04209878492443548,35.0,0.0,0.5774019285870984,0.276617747805866
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,8,0.04,0.34,0.95,0.16,0.025,0.58,0.72,0.0,27.0,0.0,0.0,0.04084720121028744,0.9183055975794251,0.0,0.8548893288683813,0.03419557315473526,10.518518518518519,0.0,0.5800192355163742,0.2704157049331894
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,8,0.04,0.34,0.95,0.16,0.025,0.58,0.72,0.0,14.0,0.0,0.0,0.01881331403762663,0.9609261939218524,0.0,0.8687818839163542,0.03475127535665418,10.857142857142858,0.0,0.6305283443070246,0.27849714841420803
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,8,0.04,0.34,0.95,0.16,0.025,0.58,0.72,0.0,14.0,0.0,0.0,0.015089163237311385,0.9657064471879286,0.0,0.9287900183716162,0.03715160073486465,7.071428571428571,0.0,0.5359476844636297,0.2471389690916599
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.22,8,0.04,0.34,0.95,0.16,0.025,0.58,0.72,0.0,2.0,0.0,0.0,0.0027816411682892906,0.9944367176634215,0.0,0.9290510400144464,0.03716204160057786,8.5,0.0,0.5618091860186798,0.26335629233310337
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.22,8,0.04,0.34,0.95,0.16,0.025,0.58,0.72,0.0,3.0,0.0,0.0,0.0027472527472527475,0.9931318681318682,0.0,0.9248919442965594,0.03699567777186238,14.333333333333334,0.0,0.589387909643591,0.2726091462253996
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.22,8,0.04,0.34,0.95,0.16,0.025,0.58,0.72,0.0,3.0,0.0,0.0,0.00267379679144385,0.9933155080213903,0.0,0.9469356230736174,0.0378774249229447,24.0,0.0,0.5661282000338803,0.2695172368389237
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,8,0.04,0.34,0.95,0.16,0.025,0.58,0.72,0.0,1.0,0.0,0.0,0.0,0.99867197875166,0.0,0.9763324001484073,0.039053296005936294,35.0,0.0,0.5431615062820672,0.26663881198812606
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,8,0.08,0.12,0.9,0.28,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.001440922190201729,0.9971181556195965,0.0,1.0864383200869785,0.08691506560695826,1.0,0.0,0.5548815306652437,0.2488828381838489
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,8,0.08,0.12,0.9,0.28,0.025,0.74,0.92,0.0,3.0,0.0,0.0,0.004155124653739612,0.9916897506925207,0.0,1.0842639882947618,0.08674111906358095,1.0,0.0,0.6209988355522604,0.2610010892605949
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,8,0.08,0.12,0.9,0.28,0.025,0.74,0.92,0.0,3.0,0.0,0.0,0.003978779840848806,0.9920424403183024,0.0,1.1515301213918876,0.09212240971135102,1.0,0.0,0.5225521408742737,0.24326657663352608
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.22,8,0.08,0.12,0.9,0.28,0.025,0.74,0.92,0.0,2.0,0.0,0.0,0.0026595744680851063,0.9946808510638298,0.0,1.1337701839765773,0.09070161471812617,1.0,0.0,0.537725358634561,0.2458922194005567
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.22,8,0.08,0.12,0.9,0.28,0.025,0.74,0.92,0.0,2.0,0.0,0.0,0.002652519893899204,0.9946949602122016,0.0,1.139919588930333,0.09119356711442665,8.5,0.0,0.5795713894337291,0.3200906072451387
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.22,8,0.08,0.12,0.9,0.28,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.00129366106080207,0.9974126778783958,0.0,1.162153620365513,0.09297228962924102,1.0,0.0,0.44166047865859326,0.22849126793229985
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,8,0.08,0.12,0.9,0.28,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.001326259946949602,0.9973474801061007,0.0,1.1707507600154812,0.09366006080123848,12.0,0.0,0.5497456242883283,0.31906031316765504
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,8,0.08,0.22,0.9,0.16,0.1,0.58,0.92,0.0,3.0,0.0,0.0,0.0055147058823529415,0.9889705882352942,0.0,0.9693174529007006,0.07754539623205606,1.3333333333333333,0.0,0.6090411388466777,0.25885217860491216
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,8,0.08,0.22,0.9,0.16,0.1,0.58,0.92,0.0,3.0,0.0,0.0,0.0057361376673040155,0.988527724665392,0.0,0.9443201081791623,0.075545608654333,1.3333333333333333,0.0,0.6744979611512545,0.2681523866903782
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,8,0.08,0.22,0.9,0.16,0.1,0.58,0.92,0.0,3.0,0.0,0.0,0.005244755244755245,0.9895104895104895,0.0,0.989119154916326,0.0791295323933061,1.0,0.0,0.5869989398531281,0.25388019397366496
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.22,8,0.08,0.22,0.9,0.16,0.1,0.58,0.92,0.0,1.0,0.0,0.0,0.0017543859649122807,0.9964912280701754,0.0,0.9810233894948798,0.07848187115959039,1.0,0.0,0.6631011013558494,0.2664897769596228
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.22,8,0.08,0.22,0.9,0.16,0.1,0.58,0.92,0.0,3.0,0.0,0.0,0.0054249547920434,0.9891500904159132,0.0,0.9868187738228319,0.07894550190582658,14.666666666666666,0.0,0.6388944736928108,0.33411687903035264
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.22,8,0.08,0.22,0.9,0.16,0.1,0.58,0.92,0.0,4.0,0.0,0.0,0.006622516556291391,0.9867549668874173,0.0,1.0053706415174835,0.08042965132139868,7.25,0.0,0.486855060899665,0.2926081567308874
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,8,0.08,0.22,0.9,0.16,0.1,0.58,0.92,0.0,1.0,0.0,0.0,0.001669449081803005,0.996661101836394,0.0,1.0263003058897358,0.08210402447117889,14.0,0.0,0.6097819269882161,0.3298943027844231
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,8,0.08,0.22,0.95,0.16,0.055,0.42,0.92,0.0,3.0,0.0,0.0,0.0055147058823529415,0.9889705882352942,0.0,0.9693174529007006,0.07754539623205606,1.3333333333333333,0.0,0.6090411388466777,0.25885217860491216
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,8,0.08,0.22,0.95,0.16,0.055,0.42,0.92,0.0,3.0,0.0,0.0,0.0057361376673040155,0.988527724665392,0.0,0.9443201081791623,0.075545608654333,1.3333333333333333,0.0,0.6744979611512545,0.2681523866903782
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,8,0.08,0.22,0.95,0.16,0.055,0.42,0.92,0.0,3.0,0.0,0.0,0.005244755244755245,0.9895104895104895,0.0,0.989119154916326,0.0791295323933061,1.0,0.0,0.5869989398531281,0.25388019397366496
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.22,8,0.08,0.22,0.95,0.16,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0017543859649122807,0.9964912280701754,0.0,0.9810233894948798,0.07848187115959039,1.0,0.0,0.6631011013558494,0.2664897769596228
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.22,8,0.08,0.22,0.95,0.16,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9981751824817519,0.0,0.9868187738228319,0.07894550190582658,65.0,0.0,0.638771642405634,0.33373376571602725
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.22,8,0.08,0.22,0.95,0.16,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0016722408026755853,0.9966555183946488,0.0,1.0053706415174835,0.08042965132139868,61.0,0.0,0.4850541582282666,0.30744352774530204
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,8,0.08,0.22,0.95,0.16,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9983277591973244,0.0,1.0263003058897358,0.08210402447117889,23.0,0.0,0.6097958269906238,0.3298301384904193
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,8,0.08,0.34,0.9,0.44,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9987878787878788,0.0,1.281635755158346,0.10253086041266765,6.0,0.0,0.5173238360444676,0.28650010866982234
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,8,0.08,0.34,0.9,0.44,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.001176470588235294,0.9976470588235294,0.0,1.2839814843779407,0.10271851875023529,1.0,0.0,0.5954647536693118,0.2561666621964238
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,8,0.08,0.34,0.9,0.44,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.001218026796589525,0.997563946406821,0.0,1.3255242209908675,0.10604193767926941,5.0,0.0,0.4992929975602324,0.2744146261490134
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.22,8,0.08,0.34,0.9,0.44,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.0012004801920768306,0.9975990396158463,0.0,1.3006200194631465,0.10404960155705173,21.0,0.0,0.49578233516347814,0.3093368587447922
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.22,8,0.08,0.34,0.9,0.44,0.025,0.42,0.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3307851709952716,0.10646281367962172,0.0,0.0,0.5065949899027127,0.2311870981824883
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.22,8,0.08,0.34,0.9,0.44,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.0011918951132300357,0.9976162097735399,0.0,1.337540702257741,0.10700325618061929,1.0,0.0,0.5440852005789694,0.2469195766021618
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,8,0.08,0.34,0.9,0.44,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.998792270531401,0.0,1.3693572129405127,0.10954857703524103,18.0,0.0,0.5240930490538462,0.3143850580084363
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,8,0.08,0.34,0.985,0.28,0.025,0.42,0.72,0.0,1.0,0.0,0.0,0.0,0.998792270531401,0.0,1.1256293758662905,0.09005035006930326,15.0,0.0,0.5169428727387348,0.31309802627171623
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,8,0.08,0.34,0.985,0.28,0.025,0.42,0.72,0.0,2.0,0.0,0.0,0.0011723329425556857,0.9964830011723329,0.0,1.121294957165435,0.08970359657323479,5.0,0.0,0.5921603300281126,0.2911739838026114
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,8,0.08,0.34,0.985,0.28,0.025,0.42,0.72,0.0,1.0,0.0,0.0,0.0,0.998792270531401,0.0,1.1652256843397906,0.09321805474718324,12.0,0.0,0.49690446323675364,0.30949111256135964
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.22,8,0.08,0.34,0.985,0.28,0.025,0.42,0.72,0.0,1.0,0.0,0.0,0.0,0.9988066825775657,0.0,1.1562431303751506,0.09249945043001206,22.0,0.0,0.49303418232793594,0.30879388551592585
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.22,8,0.08,0.34,0.985,0.28,0.025,0.42,0.72,0.0,1.0,0.0,0.0,0.0,0.9988235294117647,0.0,1.157317318148576,0.09258538545188606,20.0,0.0,0.5041304672024982,0.3107905429199791
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.22,8,0.08,0.34,0.985,0.28,0.025,0.42,0.72,0.0,1.0,0.0,0.0,0.0011947431302270011,0.997610513739546,0.0,1.17958120641866,0.0943664965134928,1.0,0.0,0.545148894562973,0.2471112693606422
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.22,8,0.08,0.34,0.985,0.28,0.025,0.42,0.72,0.0,1.0,0.0,0.0,0.0,0.9987937273823885,0.0,1.1974070661871883,0.09579256529497507,18.0,0.0,0.5221677211510714,0.3140384407118973
random_cf_1,random_cf,0.09778777645362255,-0.036,0.22,8,0.14,0.22,0.9,0.28,0.055,0.58,0.72,0.0,1.0,0.0,0.0,0.0012033694344163659,0.9975932611311673,0.0,1.1678240411789447,0.16349536576505225,1.0,0.0,0.5162978319222213,0.24191876818964203
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.22,8,0.14,0.22,0.9,0.28,0.055,0.58,0.72,0.0,3.0,0.0,0.0,0.0034883720930232558,0.9930232558139535,0.0,1.1623456171813502,0.16272838640538906,1.0,0.0,0.5915216945862669,0.25564186368185876
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.22,8,0.14,0.22,0.9,0.28,0.055,0.58,0.72,0.0,1.0,0.0,0.0,0.001201923076923077,0.9975961538461539,0.0,1.222531841432952,0.17115445780061334,1.0,0.0,0.49661012655241143,0.2383748655144768
