mode,flow,family,alpha,offset,delay,slot_count,window_width,stack_gain,stack_decay,relation_gain,witness_threshold,write_threshold,rupture_threshold,write_count,witness_count,witness_conversion,delayed_retention,release_rate,rupture_rate,relation_rate,slot_revisit_rate,occupied_slots,mean_charge,max_charge,pollution,phase_lock_resistance,score
relational,golden,phi,0.6180339887498948,3.469446951953614e-18,8,8,0.14,0.18,0.975,0.0,0.24,0.72,1.55,0.0,501.0,0.0,0.0,0.48981670061099797,0.0,0.0,0.7576374745417516,0.0,0.1255959939860173,0.33846536758717444,0.0,0.4887049121833301,0.3588037839126729
relational,golden,phi,0.6300339887498948,0.012000000000000004,8,8,0.14,0.18,0.975,0.0,0.24,0.72,1.55,1.0,344.0,0.0029069767441860465,0.002898550724637681,0.5548387096774193,0.0,0.3496774193548387,0.7212903225806452,1.0,0.09476346946849763,0.28991376960831644,0.0002442002442002442,0.4889080448857923,0.4869863244210493
relational,golden,phi,0.6420339887498948,0.024000000000000004,8,8,0.14,0.18,0.975,0.0,0.24,0.72,1.55,1.0,377.0,0.002652519893899204,0.0026455026455026454,0.509090909090909,0.0,0.046753246753246755,0.7246753246753247,1.0,0.10330558053870027,0.4539091298303198,0.0002442002442002442,0.6385384497241551,0.4097311119457017
relational,golden,phi,0.6540339887498948,0.036000000000000004,8,8,0.14,0.18,0.975,0.0,0.24,0.72,1.55,2.0,363.0,0.005509641873278237,0.005479452054794521,0.5379746835443038,0.0,0.5886075949367089,0.7620253164556962,1.0,0.09285389708497414,0.30690398382549844,0.0004884004884004884,0.5429365399784138,0.49756603617456124
relational,golden,phi,0.5820339887498948,-0.036,8,8,0.14,0.3,0.94,0.0,0.24,0.54,1.15,18.0,374.0,0.0481283422459893,0.04591836734693878,0.4954954954954955,0.0,0.7361647361647362,0.8108108108108109,2.0,0.06145661980526518,0.2755030823734326,0.004395604395604396,0.5613995646896504,0.5273781813457716
relational,golden,phi,0.5940339887498948,-0.023999999999999997,8,8,0.14,0.3,0.94,0.0,0.24,0.54,1.15,41.0,378.0,0.10846560846560846,0.09785202863961814,0.4593548387096774,0.0,0.76,0.7832258064516129,3.0,0.04504522104446734,0.1320645063354004,0.010012210012210013,0.549962286165975,0.5567049142964767
relational,golden,phi,0.6060339887498948,-0.011999999999999997,8,8,0.14,0.3,0.94,0.0,0.24,0.54,1.15,34.0,392.0,0.08673469387755102,0.07981220657276995,0.4517374517374517,0.0,0.7722007722007722,0.8442728442728443,3.0,0.08835096763173216,0.4141190329050099,0.008302808302808303,0.5703876180841896,0.5541125290261737
relational,golden,phi,0.6180339887498948,3.469446951953614e-18,8,8,0.14,0.3,0.94,0.0,0.24,0.54,1.15,41.0,477.0,0.0859538784067086,0.07915057915057915,0.4725050916496945,0.0,0.7688391038696538,0.7209775967413442,1.0,0.07721260099413278,0.18895858323382164,0.010012210012210013,0.49240586557599453,0.5175365574866114
relational,golden,phi,0.6300339887498948,0.012000000000000004,8,8,0.14,0.3,0.94,0.0,0.24,0.54,1.15,27.0,367.0,0.07356948228882834,0.06852791878172589,0.5147783251231527,0.0,0.7155172413793104,0.7660098522167488,3.0,0.06508634437827623,0.16404924137659563,0.006593406593406593,0.49191667885619517,0.5339448460894943
relational,golden,phi,0.6420339887498948,0.024000000000000004,8,8,0.14,0.3,0.94,0.0,0.24,0.54,1.15,19.0,408.0,0.04656862745098039,0.04449648711943794,0.44545454545454544,0.0,0.7857142857142857,0.7181818181818181,2.0,0.06062589566608603,0.2372511552924573,0.00463980463980464,0.5199703363148414,0.5232550558962134
relational,golden,phi,0.6540339887498948,0.036000000000000004,8,8,0.14,0.3,0.94,0.0,0.24,0.54,1.15,39.0,390.0,0.1,0.09090909090909091,0.45764854614412137,0.0,0.7383059418457648,0.8457648546144121,3.0,0.052315101415053494,0.19617115259619014,0.009523809523809525,0.5390593647974982,0.5526011916595586
relational,golden,phi,0.5820339887498948,-0.036,8,8,0.14,0.3,0.975,0.18,0.36,0.72,1.55,112.0,496.0,0.22580645161290322,0.18421052631578946,0.2175032175032175,0.0,0.7915057915057915,0.7271557271557272,3.0,0.14391694739486216,0.5299017366707235,0.026373626373626374,0.5588694823385219,0.6047074052523497
relational,golden,phi,0.5940339887498948,-0.023999999999999997,8,8,0.14,0.3,0.975,0.18,0.36,0.72,1.55,132.0,443.0,0.2979683972911964,0.22956521739130434,0.25806451612903225,0.0,0.824516129032258,0.7096774193548387,4.0,0.1433460092941997,0.3185075980450204,0.03223443223443224,0.5542119539648114,0.6317070733574156
relational,golden,phi,0.6060339887498948,-0.011999999999999997,8,8,0.14,0.3,0.975,0.18,0.36,0.72,1.55,110.0,491.0,0.2240325865580448,0.18302828618968386,0.22651222651222652,0.0,0.8378378378378378,0.7451737451737451,5.0,0.1715327180354,0.5412147912952546,0.026862026862026864,0.5756400532077723,0.6288311586891719
relational,golden,phi,0.6180339887498948,3.469446951953614e-18,8,8,0.14,0.3,0.975,0.18,0.36,0.72,1.55,175.0,635.0,0.2755905511811024,0.21604938271604937,0.17515274949083504,0.0,0.7953156822810591,0.7484725050916496,3.0,0.2211687387386922,0.5256057126191235,0.042735042735042736,0.4943104007980036,0.6091922589596227
relational,golden,phi,0.6300339887498948,0.012000000000000004,8,8,0.14,0.3,0.975,0.18,0.36,0.72,1.55,114.0,471.0,0.24203821656050956,0.19487179487179487,0.24516129032258063,0.0,0.8193548387096774,0.7406451612903225,4.0,0.1523585592599061,0.4558084024097804,0.02783882783882784,0.4888459954792239,0.607405894171546
relational,golden,phi,0.6420339887498948,0.024000000000000004,8,8,0.14,0.3,0.975,0.18,0.36,0.72,1.55,113.0,470.0,0.2404255319148936,0.19382504288164665,0.24285714285714285,0.0,0.8051948051948052,0.7610389610389611,4.0,0.17172038260533204,0.4789359894017754,0.027594627594627594,0.5244352974979831,0.612818696844736
relational,golden,phi,0.6540339887498948,0.036000000000000004,8,8,0.14,0.3,0.975,0.18,0.36,0.72,1.55,118.0,468.0,0.25213675213675213,0.20136518771331058,0.2582278481012658,0.0,0.7886075949367088,0.769620253164557,4.0,0.12796147516415562,0.501678632618973,0.028815628815628817,0.5438820768492418,0.6180861090571876
relational,golden,phi,0.5820339887498948,-0.036,8,8,0.14,0.3,0.975,0.36,0.24,0.54,1.55,273.0,464.0,0.5883620689655172,0.3704206241519674,0.05148005148005148,0.0,0.7966537966537967,0.6241956241956242,4.0,0.1558514592867168,0.4621284044245615,0.05860805860805861,0.5621566971416736,0.7155177641463691
relational,golden,phi,0.5940339887498948,-0.023999999999999997,8,8,0.14,0.3,0.975,0.36,0.24,0.54,1.55,280.0,445.0,0.6292134831460674,0.38620689655172413,0.06451612903225806,0.0,0.8580645161290322,0.6180645161290322,5.0,0.1274097298586792,0.3621883397075408,0.0652014652014652,0.5589111549589758,0.7345681069709316
relational,golden,phi,0.6060339887498948,-0.011999999999999997,8,8,0.14,0.3,0.975,0.36,0.24,0.54,1.55,275.0,451.0,0.6097560975609756,0.3787878787878788,0.06563706563706563,0.0,0.833976833976834,0.6229086229086229,5.0,0.14630805657564402,0.37669465379892914,0.063003663003663,0.582303177786547,0.7338564286886459
relational,golden,phi,0.6180339887498948,3.469446951953614e-18,8,8,0.14,0.3,0.975,0.36,0.24,0.54,1.55,389.0,555.0,0.7009009009009008,0.4120762711864407,0.038696537678207736,0.0,0.7515274949083504,0.5916496945010183,5.0,0.23488367424644935,0.4682777764207465,0.09499389499389499,0.4792181419441566,0.7378063779290638
relational,golden,phi,0.6300339887498948,0.012000000000000004,8,8,0.14,0.3,0.975,0.36,0.24,0.54,1.55,262.0,450.0,0.5822222222222222,0.36797752808988765,0.08129032258064516,0.0,0.8503225806451613,0.6283870967741936,5.0,0.13594088752526576,0.32391798594768273,0.06398046398046398,0.48848685867369335,0.711368699486904
relational,golden,phi,0.6420339887498948,0.024000000000000004,8,8,0.14,0.3,0.975,0.36,0.24,0.54,1.55,263.0,456.0,0.5767543859649122,0.3657858136300417,0.06623376623376623,0.0,0.7844155844155845,0.6350649350649351,5.0,0.15713701612996872,0.5102856016391049,0.06422466422466422,0.6376548365050698,0.7348308247529486
relational,golden,phi,0.6540339887498948,0.036000000000000004,8,8,0.14,0.3,0.975,0.36,0.24,0.54,1.55,276.0,475.0,0.5810526315789474,0.36750998668442075,0.049367088607594936,0.0,0.8,0.6354430379746835,5.0,0.10296734661245108,0.36791472814898474,0.0673992673992674,0.5430342959351577,0.7214963851352503
relational,golden,phi,0.5820339887498948,-0.036,8,8,0.22,0.1,0.975,0.18,0.36,0.54,1.55,77.0,632.0,0.12183544303797468,0.10860366713681241,0.43415802075019955,0.0,0.9074221867517956,0.7430167597765364,4.0,0.13164731090139473,0.35590258905966604,0.017094017094017096,0.5157399368743278,0.5674072206042884
relational,golden,phi,0.5940339887498948,-0.023999999999999997,8,8,0.22,0.1,0.975,0.18,0.36,0.54,1.55,69.0,553.0,0.12477396021699819,0.11093247588424437,0.5004016064257029,0.0,0.7847389558232932,0.7734939759036145,3.0,0.132472953864589,0.341891794399041,0.01684981684981685,0.5273579290516051,0.5549135445460813
relational,golden,phi,0.6060339887498948,-0.011999999999999997,8,8,0.22,0.1,0.975,0.18,0.36,0.54,1.55,70.0,481.0,0.14553014553014554,0.12704174228675136,0.5592,0.0,0.8112,0.6816,3.0,0.12746520460226374,0.3318193288014928,0.016605616605616606,0.5777990404161377,0.5654647234197603
relational,golden,phi,0.6180339887498948,3.469446951953614e-18,8,8,0.22,0.1,0.975,0.18,0.36,0.54,1.55,172.0,825.0,0.2084848484848485,0.17251755265797392,0.3795892968263846,0.0,0.8126944617299315,0.7629122588674548,3.0,0.1258075511016593,0.22527563549156848,0.03882783882783883,0.4610112037241255,0.5736982161677174
relational,golden,phi,0.6300339887498948,0.012000000000000004,8,8,0.22,0.1,0.975,0.18,0.36,0.54,1.55,64.0,535.0,0.11962616822429907,0.10684474123539232,0.5204163330664532,0.0,0.822257806244996,0.6421136909527622,4.0,0.17582256909576624,0.4039702713699274,0.01562881562881563,0.46721869012007833,0.5539269673945371
relational,golden,phi,0.6420339887498948,0.024000000000000004,8,8,0.22,0.1,0.975,0.18,0.36,0.54,1.55,60.0,536.0,0.11194029850746269,0.10067114093959731,0.5232,0.0,0.7912,0.6608,3.0,0.1302326348740424,0.40073489064754264,0.014652014652014652,0.49217315050420696,0.544323276517919
relational,golden,phi,0.6540339887498948,0.036000000000000004,8,8,0.22,0.1,0.975,0.18,0.36,0.54,1.55,62.0,509.0,0.12180746561886051,0.1085814360770578,0.5514532600157109,0.0,0.7604084838963079,0.7030636292223095,4.0,0.13160131193111851,0.3013013409730286,0.01514041514041514,0.5244304155478261,0.5618885866890634
relational,golden,phi,0.5820339887498948,-0.036,8,8,0.22,0.1,0.992,0.36,0.24,0.72,1.55,560.0,682.0,0.8211143695014663,0.45088566827697263,0.008778930566640064,0.0,0.7948922585794094,0.5426975259377494,5.0,0.20025517011816674,0.3221749238437222,0.0695970695970696,0.5013442355178979,0.7719911270461105
relational,golden,phi,0.5940339887498948,-0.023999999999999997,8,8,0.22,0.1,0.992,0.36,0.24,0.72,1.55,551.0,683.0,0.8067349926793558,0.446515397082658,0.008835341365461847,0.0,0.8232931726907631,0.5469879518072289,6.0,0.2803991602117185,0.4333905205556829,0.07692307692307693,0.5068692937817094,0.7804088054123866
relational,golden,phi,0.6060339887498948,-0.011999999999999997,8,8,0.22,0.1,0.992,0.36,0.24,0.72,1.55,546.0,694.0,0.7867435158501441,0.4403225806451613,0.008,0.0,0.7488,0.5528,6.0,0.27051804121065653,0.5064084070018025,0.08913308913308914,0.5569026261530912,0.7831440980885269
relational,golden,phi,0.6180339887498948,3.469446951953614e-18,8,8,0.22,0.1,0.992,0.36,0.24,0.72,1.55,747.0,844.0,0.8850710900473934,0.46951602765556255,0.005600497822028625,0.0043559427504667085,0.7865588052271313,0.5239576851275669,6.0,0.2952610056215498,0.45460186418874876,0.10256410256410256,0.4400863169272441,0.7850948583198223
relational,golden,phi,0.6300339887498948,0.012000000000000004,8,8,0.22,0.1,0.992,0.36,0.24,0.72,1.55,547.0,691.0,0.7916063675832128,0.4418416801292407,0.008807045636509208,0.0,0.8518815052041633,0.5492393915132106,6.0,0.3778800134691708,0.6434902290748203,0.11135531135531136,0.43614014902853127,0.7633061106945745
relational,golden,phi,0.6420339887498948,0.024000000000000004,8,8,0.22,0.1,0.992,0.36,0.24,0.72,1.55,555.0,685.0,0.8102189781021898,0.4475806451612903,0.008,0.0,0.7496,0.5448,6.0,0.2955666529208596,0.5875550264542603,0.12063492063492064,0.5905885194100549,0.7915704250421391
relational,golden,phi,0.6540339887498948,0.036000000000000004,8,8,0.22,0.1,0.992,0.36,0.24,0.72,1.55,545.0,718.0,0.7590529247910863,0.43151227236737927,0.007855459544383346,0.0,0.8413197172034564,0.5600942655145326,6.0,0.3430852856452613,0.6463249115217495,0.12283272283272283,0.5165725024758849,0.7681232268190166
relational,golden,phi,0.5820339887498948,-0.036,8,8,0.22,0.18,0.975,0.0,0.24,0.54,1.15,64.0,791.0,0.08091024020227561,0.07485380116959064,0.31763766959297685,0.0,0.8475658419792498,0.8355945730247406,3.0,0.11287892326893764,0.3036814466474059,0.013431013431013432,0.4831150931443907,0.5460933591875053
relational,golden,phi,0.5940339887498948,-0.023999999999999997,8,8,0.22,0.18,0.975,0.0,0.24,0.54,1.15,69.0,681.0,0.1013215859030837,0.092,0.39759036144578314,0.0,0.7405622489959839,0.8570281124497992,2.0,0.10987733359280893,0.1829970940508062,0.016605616605616606,0.49846843036005206,0.5383550194710233
relational,golden,phi,0.6060339887498948,-0.011999999999999997,8,8,0.22,0.18,0.975,0.0,0.24,0.54,1.15,73.0,681.0,0.10719530102790015,0.09681697612732096,0.3968,0.0,0.7704,0.82,4.0,0.14595344095606588,0.41969206365536393,0.01733821733821734,0.5468132754726951,0.570317979704803
relational,golden,phi,0.6180339887498948,3.469446951953614e-18,8,8,0.22,0.18,0.975,0.0,0.24,0.54,1.15,87.0,1067.0,0.08153701968134958,0.07538994800693241,0.28189172370877413,0.0,0.7622899813316739,0.7031736154324829,2.0,0.17137731160135414,0.523246937901244,0.021245421245421246,0.4192588376149403,0.526411987372298
relational,golden,phi,0.6300339887498948,0.012000000000000004,8,8,0.22,0.18,0.975,0.0,0.24,0.54,1.15,58.0,685.0,0.08467153284671533,0.07806191117092867,0.4041700080192462,0.0,0.785084202085004,0.7898957497995188,3.0,0.12897616427968384,0.25603923458584926,0.014163614163614164,0.43140850678322706,0.5337032510890474
relational,golden,phi,0.6420339887498948,0.024000000000000004,8,8,0.22,0.18,0.975,0.0,0.24,0.54,1.15,63.0,651.0,0.0967741935483871,0.08823529411764706,0.4288,0.0,0.7624,0.7488,2.0,0.11795476639655642,0.3110628165085011,0.015384615384615385,0.46574310432233335,0.5299862696298305
relational,golden,phi,0.6540339887498948,0.036000000000000004,8,8,0.22,0.18,0.975,0.0,0.24,0.54,1.15,69.0,679.0,0.101620029455081,0.09224598930481283,0.4124116260801257,0.0,0.6991358994501178,0.826394344069128,3.0,0.11939540524702998,0.3523516448570268,0.01684981684981685,0.5005531285525286,0.5491203596286983
relational,golden,phi,0.5820339887498948,-0.036,8,8,0.22,0.18,0.992,0.0,0.24,0.54,1.55,229.0,890.0,0.2573033707865168,0.20464700625558535,0.10694333599361533,0.0,0.8411811652035116,0.7230646448523543,4.0,0.25548467852045764,0.4915202519677051,0.03663003663003663,0.48722295177690134,0.6189401571779396
relational,golden,phi,0.5940339887498948,-0.023999999999999997,8,8,0.22,0.18,0.992,0.0,0.24,0.54,1.55,220.0,919.0,0.23939064200217627,0.19315188762071994,0.08514056224899598,0.0,0.744578313253012,0.7349397590361446,5.0,0.22745321869234403,0.4105623066942649,0.04297924297924298,0.4965706854898061,0.6277159087621748
relational,golden,phi,0.6060339887498948,-0.011999999999999997,8,8,0.22,0.18,0.992,0.0,0.24,0.54,1.55,214.0,940.0,0.2276595744680851,0.1854419410745234,0.0768,0.0,0.7848,0.7576,4.0,0.23130155707398609,0.5003319955459664,0.04078144078144078,0.5431717584563245,0.6213853756529996
relational,golden,phi,0.6180339887498948,3.469446951953614e-18,8,8,0.22,0.18,0.992,0.0,0.24,0.54,1.55,314.0,1188.0,0.26430976430976433,0.20905459387483355,0.06533914125700062,0.0,0.8089607965152458,0.7373988799004356,5.0,0.2130479624390535,0.44668126280184106,0.06446886446886448,0.4209646252019722,0.6220145717623092
relational,golden,phi,0.6300339887498948,0.012000000000000004,8,8,0.22,0.18,0.992,0.0,0.24,0.54,1.55,204.0,886.0,0.23024830699774265,0.1871559633027523,0.12590216519647154,0.0,0.8259823576583801,0.7898957497995188,4.0,0.2778056999669153,0.5016968949058536,0.04786324786324787,0.425317471852781,0.5997927683562082
relational,golden,phi,0.6420339887498948,0.024000000000000004,8,8,0.22,0.18,0.992,0.0,0.24,0.54,1.55,212.0,879.0,0.24118316268486917,0.19431714023831348,0.1272,0.0,0.768,0.76,5.0,0.25490071527593855,0.5041829565246078,0.051770451770451774,0.46563594374420114,0.6201131882917807
relational,golden,phi,0.6540339887498948,0.036000000000000004,8,8,0.22,0.18,0.992,0.0,0.24,0.54,1.55,218.0,891.0,0.244668911335578,0.19657348963029755,0.12882953652788687,0.0,0.7203456402199528,0.7360565593087196,5.0,0.23497985203742217,0.4630964000334665,0.053235653235653234,0.5002595935344922,0.6263959596359955
relational,golden,phi,0.5820339887498948,-0.036,8,8,0.22,0.3,0.94,0.18,0.24,0.72,1.55,58.0,999.0,0.05805805805805806,0.05487228003784295,0.1564245810055866,0.0,0.8635275339185954,0.8667198723064645,3.0,0.11052516994232012,0.39771726063021134,0.011477411477411478,0.4753221762750637,0.5477452241960047
relational,golden,phi,0.5940339887498948,-0.023999999999999997,8,8,0.22,0.3,0.94,0.18,0.24,0.72,1.55,67.0,956.0,0.0700836820083682,0.06549364613880743,0.1783132530120482,0.0,0.734136546184739,0.8682730923694779,4.0,0.08821014103080649,0.20550737972852712,0.015873015873015872,0.48241981806419876,0.5621614378193771
relational,golden,phi,0.6060339887498948,-0.011999999999999997,8,8,0.22,0.3,0.94,0.18,0.24,0.72,1.55,66.0,914.0,0.07221006564551423,0.0673469387755102,0.216,0.0,0.7784,0.88,4.0,0.09615738523415224,0.3856795474455424,0.014652014652014652,0.5287045746285393,0.5680334741596892
relational,golden,phi,0.6180339887498948,3.469446951953614e-18,8,8,0.22,0.3,0.94,0.18,0.24,0.72,1.55,109.0,1283.0,0.08495713172252534,0.07830459770114942,0.13378967019290602,0.0,0.7685127566894835,0.8686994399502178,3.0,0.17625058856438044,0.6579151671274561,0.026373626373626374,0.4081304521117234,0.5454322656683631
relational,golden,phi,0.6300339887498948,0.012000000000000004,8,8,0.22,0.3,0.94,0.18,0.24,0.72,1.55,67.0,920.0,0.07282608695652174,0.06788247213779129,0.20850040096230954,0.0,0.7706495589414595,0.896551724137931,3.0,0.15241892259175752,0.3914530493964799,0.016361416361416362,0.41728716285516165,0.5394728646052529
relational,golden,phi,0.6420339887498948,0.024000000000000004,8,8,0.22,0.3,0.94,0.18,0.24,0.72,1.55,46.0,932.0,0.04935622317596566,0.04703476482617587,0.2176,0.0,0.7736,0.856,2.0,0.10845629246672892,0.34724460039188826,0.011233211233211233,0.5659008713762601,0.5446708018812153
relational,golden,phi,0.6540339887498948,0.036000000000000004,8,8,0.22,0.3,0.94,0.18,0.24,0.72,1.55,80.0,924.0,0.08658008658008658,0.0796812749003984,0.211311861743912,0.0,0.6912804399057345,0.9151610369206599,3.0,0.1069949736920663,0.2541639481635286,0.019536019536019536,0.4906802079577831,0.5549523942715606
relational,golden,phi,0.5820339887498948,-0.036,8,8,0.3,0.1,0.94,0.0,0.36,0.72,1.55,0.0,3.0,0.0,0.0,0.9983480176211453,0.0,0.0,0.22191629955947137,0.0,0.04653935866961313,0.1258030475915205,0.0,0.44774900683413654,0.285143617053185
relational,golden,phi,0.5940339887498948,-0.023999999999999997,8,8,0.3,0.1,0.94,0.0,0.36,0.72,1.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04290352804390157,0.10957399198987992,0.0,0.44450965697682976,0.22112154511629278
relational,golden,phi,0.6060339887498948,-0.011999999999999997,8,8,0.3,0.1,0.94,0.0,0.36,0.72,1.55,0.0,3.0,0.0,0.0,0.9983174425126192,0.0,0.0,0.17386427369601795,0.0,0.052357748152041333,0.16346482817429217,0.0,0.5083399778813067,0.28111085668054275
relational,golden,phi,0.6180339887498948,3.469446951953614e-18,8,8,0.3,0.1,0.94,0.0,0.36,0.72,1.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0659497557483563,0.19465956109801447,0.0,0.3716111221473225,0.20945777954357161
relational,golden,phi,0.6300339887498948,0.012000000000000004,8,8,0.3,0.1,0.94,0.0,0.36,0.72,1.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0544771070506897,0.15734845231241548,0.0,0.37333299835035916,0.2097332797360575
relational,golden,phi,0.6420339887498948,0.024000000000000004,8,8,0.3,0.1,0.94,0.0,0.36,0.72,1.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.052486204016123555,0.13263946828979117,0.0,0.5085543121767377,0.23136868994827806
relational,golden,phi,0.6540339887498948,0.036000000000000004,8,8,0.3,0.1,0.94,0.0,0.36,0.72,1.55,0.0,8.0,0.0,0.0,0.9955456570155902,0.0,0.0,0.17984409799554565,0.0,0.05326151561500711,0.12682353024616383,0.0,0.46488871481168503,0.2760334829476615
relational,golden,phi,0.5820339887498948,-0.036,8,8,0.3,0.1,0.975,0.18,0.36,0.54,1.55,280.0,1104.0,0.2536231884057971,0.2023121387283237,0.23788546255506607,0.0,0.9229074889867841,0.7164096916299559,4.0,0.17768959393147038,0.41014953991513386,0.036874236874236875,0.5011488380595077,0.6123053630900295
relational,golden,phi,0.5940339887498948,-0.023999999999999997,8,8,0.3,0.1,0.975,0.18,0.36,0.54,1.55,258.0,982.0,0.26272912423625255,0.20806451612903226,0.3068753493571828,0.0,0.8703186137506987,0.7417551704863052,3.0,0.13992810634333722,0.37649063563964613,0.04297924297924298,0.5226156252934377,0.6023677066975621
relational,golden,phi,0.6060339887498948,-0.011999999999999997,8,8,0.3,0.1,0.975,0.18,0.36,0.54,1.55,244.0,974.0,0.25051334702258726,0.20032840722495895,0.31688166012338753,0.0,0.8440830061693775,0.7234997195737521,4.0,0.17214714614687715,0.3492291809145101,0.03296703296703297,0.5773593085389204,0.6191952769266917
relational,golden,phi,0.6180339887498948,3.469446951953614e-18,8,8,0.3,0.1,0.975,0.18,0.36,0.54,1.55,426.0,1430.0,0.29790209790209793,0.22952586206896552,0.21555367709213863,0.0,0.8478444632290786,0.6792054099746407,3.0,0.22883748739641013,0.42911197795629613,0.05054945054945055,0.440343629143911,0.6034892968110687
relational,golden,phi,0.6300339887498948,0.012000000000000004,8,8,0.3,0.1,0.975,0.18,0.36,0.54,1.55,236.0,965.0,0.24455958549222798,0.1965029142381349,0.32905027932960895,0.0,0.8787709497206704,0.7715083798882681,5.0,0.17399571389107582,0.35140117509092345,0.04908424908424908,0.46841786075869074,0.6095490769076565
relational,golden,phi,0.6420339887498948,0.024000000000000004,8,8,0.3,0.1,0.975,0.18,0.36,0.54,1.55,227.0,933.0,0.2433011789924973,0.1956896551724138,0.34941110487941673,0.0,0.8295008412787437,0.6988222097588335,4.0,0.17358818624735223,0.41649434229926396,0.05103785103785104,0.4901088574750544,0.6000708652733816
relational,golden,phi,0.6540339887498948,0.036000000000000004,8,8,0.3,0.1,0.975,0.18,0.36,0.54,1.55,213.0,892.0,0.23878923766816143,0.19276018099547512,0.38474387527839643,0.0,0.7628062360801782,0.7060133630289532,4.0,0.1844175157334922,0.41789131942964364,0.0485958485958486,0.5183488201784319,0.6014179574297714
relational,golden,phi,0.5820339887498948,-0.036,8,8,0.3,0.1,0.975,0.36,0.24,0.54,1.55,644.0,1107.0,0.5817524841915086,0.36778983438035406,0.03579295154185022,0.0,0.9096916299559471,0.6360132158590308,4.0,0.13702150374730732,0.2955495799018125,0.0547008547008547,0.4900179946775768,0.7036322661945625
relational,golden,phi,0.5940339887498948,-0.023999999999999997,8,8,0.3,0.1,0.975,0.36,0.24,0.54,1.55,598.0,1148.0,0.5209059233449478,0.3424971363115693,0.024035774175517048,0.0,0.854108440469536,0.6534376746785914,5.0,0.13830703347062956,0.3149333619182221,0.05811965811965812,0.4916375069457386,0.7011141438781213
relational,golden,phi,0.6060339887498948,-0.011999999999999997,8,8,0.3,0.1,0.975,0.36,0.24,0.54,1.55,595.0,1142.0,0.521015761821366,0.34254461715601614,0.025799214806505887,0.0,0.8446438586651711,0.6416152551878855,5.0,0.14736323908232685,0.2852538650124547,0.07008547008547009,0.5462204731122642,0.7089304234332772
relational,golden,phi,0.6180339887498948,3.469446951953614e-18,8,8,0.3,0.1,0.975,0.36,0.24,0.54,1.55,928.0,1424.0,0.651685393258427,0.3945578231292517,0.005917159763313609,0.0,0.7730346576500423,0.6005917159763313,5.0,0.20586950096830842,0.3499579258987626,0.0822954822954823,0.4347708873399194,0.7222390946525166
relational,golden,phi,0.6300339887498948,0.012000000000000004,8,8,0.3,0.1,0.975,0.36,0.24,0.54,1.55,581.0,1153.0,0.5039028620988725,0.3350634371395617,0.03128491620111732,0.0,0.8575418994413407,0.664804469273743,6.0,0.14822836981801357,0.2744180742051637,0.08131868131868132,0.42521841114628633,0.6955769394963667
relational,golden,phi,0.6420339887498948,0.024000000000000004,8,8,0.3,0.1,0.975,0.36,0.24,0.54,1.55,590.0,1147.0,0.5143853530950305,0.33966609096142775,0.025799214806505887,0.0,0.807627593942793,0.6601233875490746,5.0,0.1782049634559726,0.36290158342455137,0.09304029304029304,0.5672808163181928,0.7090967735014054
relational,golden,phi,0.6540339887498948,0.036000000000000004,8,8,0.3,0.1,0.975,0.36,0.24,0.54,1.55,558.0,1167.0,0.4781491002570694,0.3234782608695652,0.03953229398663697,0.0,0.7939866369710468,0.6787305122494433,5.0,0.19119275215027004,0.3006782175154243,0.09084249084249084,0.502090028668871,0.6892072871568584
relational,golden,phi,0.5820339887498948,-0.036,8,8,0.3,0.18,0.94,0.0,0.36,0.54,1.55,15.0,337.0,0.04451038575667656,0.04261363636363636,0.8061674008810573,0.0,0.9322687224669604,0.6701541850220264,1.0,0.08377084537624013,0.2264454856647369,0.0031746031746031746,0.4957213877454262,0.48595093429129343
relational,golden,phi,0.5940339887498948,-0.023999999999999997,8,8,0.3,0.18,0.94,0.0,0.36,0.54,1.55,9.0,361.0,0.024930747922437674,0.024324324324324326,0.7931805477920626,0.0,0.7322526551145891,0.732811626607043,1.0,0.0772263504790228,0.19723318558178382,0.002197802197802198,0.4964385610032306,0.4808284307705912
relational,golden,phi,0.6060339887498948,-0.011999999999999997,8,8,0.3,0.18,0.94,0.0,0.36,0.54,1.55,26.0,259.0,0.10038610038610038,0.0912280701754386,0.8401570386988222,0.0,0.8996074032529445,0.5928210880538418,2.0,0.09424275686577677,0.29423669071372593,0.006349206349206349,0.543165549843591,0.5193940491026604
relational,golden,phi,0.6180339887498948,3.469446951953614e-18,8,8,0.3,0.18,0.94,0.0,0.36,0.54,1.55,30.0,470.0,0.06382978723404255,0.06,0.7886728655959425,0.0,0.7121724429416737,0.37743026204564667,1.0,0.11844375212604885,0.34826074420848585,0.007326007326007326,0.43288474106843544,0.48256772782450025
relational,golden,phi,0.6300339887498948,0.012000000000000004,8,8,0.3,0.18,0.94,0.0,0.36,0.54,1.55,4.0,291.0,0.013745704467353952,0.013559322033898305,0.835195530726257,0.0,0.6022346368715084,0.664804469273743,2.0,0.09805879269124146,0.28322721416234786,0.0009768009768009768,0.43867713642233674,0.4768807658044919
