model,flow,family,alpha,offset,window_width,beta,pocket_gain,pocket_decay,stability_gain,stability_threshold,write_threshold,release_threshold,overload_threshold,write_count,witness_count,release_count,overload_count,witness_conversion,stability_success,delayed_retention,release_rate,overload_rate,mean_contact_quality,pollution,phase_lock_resistance,composite_score
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.011,0.24,0.98,0.28,0.2,0.62,0.14,1.1,30.0,146.0,115.0,0.0,0.2054794520547945,1.0,0.17045454545454544,0.3951890034364261,0.0,0.36527544503516823,0.00976880494952784,0.6851515320443873,0.5945194217097216
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.011,0.24,0.98,0.28,0.2,0.62,0.14,1.1,33.0,112.0,78.0,0.0,0.29464285714285715,1.0,0.22758620689655173,0.34977578475336324,0.0,0.3619546104223615,0.010745685444480626,0.7208912645657803,0.6256570306391139
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.011,0.24,0.98,0.28,0.2,0.62,0.14,1.1,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3838905869440913,0.0,0.5341241681354356,0.32633232073425344
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.011,0.24,0.98,0.28,0.2,0.62,0.14,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3559583442383314,0.0,0.5117008558330036,0.3197356689384544
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.011,0.24,0.98,0.28,0.2,0.62,0.14,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3514470742662077,0.0,0.6957336577112513,0.352448040195761
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.011,0.24,0.98,0.28,0.2,0.62,0.14,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.34757949982927255,0.0,0.5927569958099956,0.33355771339681595
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.16,0.011,0.36,0.94,0.1,0.2,0.62,0.14,1.1,0.0,334.0,333.0,0.0,0.0,0.0,0.0,0.4992503748125937,0.0,0.36709974828238134,0.0,0.5639387423928404,0.3301972651492999
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.011,0.36,0.94,0.1,0.2,0.62,0.14,1.1,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36527544503516823,0.0,0.6077641072366156,0.3378811217641479
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.011,0.36,0.94,0.1,0.2,0.62,0.14,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3619546104223615,0.0,0.6299849120518595,0.34157645679138454
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.011,0.36,0.94,0.1,0.2,0.62,0.14,1.1,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3838905869440913,0.0,0.5341241681354356,0.32633232073425344
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.011,0.36,0.94,0.1,0.2,0.62,0.14,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3559583442383314,0.0,0.5117008558330036,0.3197356689384544
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.011,0.36,0.94,0.1,0.2,0.62,0.14,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3514470742662077,0.0,0.6957336577112513,0.352448040195761
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.011,0.36,0.94,0.1,0.2,0.62,0.14,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.34757949982927255,0.0,0.5927569958099956,0.33355771339681595
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.16,0.011,0.36,0.94,0.28,0.35,0.62,0.08,1.1,0.0,334.0,333.0,0.0,0.0,0.0,0.0,0.4992503748125937,0.0,0.36709974828238134,0.0,0.5639387423928404,0.3301972651492999
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.011,0.36,0.94,0.28,0.35,0.62,0.08,1.1,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36527544503516823,0.0,0.6077641072366156,0.3378811217641479
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.011,0.36,0.94,0.28,0.35,0.62,0.08,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3619546104223615,0.0,0.6299849120518595,0.34157645679138454
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.011,0.36,0.94,0.28,0.35,0.62,0.08,1.1,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3838905869440913,0.0,0.5341241681354356,0.32633232073425344
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.011,0.36,0.94,0.28,0.35,0.62,0.08,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3559583442383314,0.0,0.5117008558330036,0.3197356689384544
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.011,0.36,0.94,0.28,0.35,0.62,0.08,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3514470742662077,0.0,0.6957336577112513,0.352448040195761
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.011,0.36,0.94,0.28,0.35,0.62,0.08,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.34757949982927255,0.0,0.5927569958099956,0.33355771339681595
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.16,0.011,0.36,0.98,0.1,0.5,0.8,0.08,1.45,0.0,334.0,333.0,0.0,0.0,0.0,0.0,0.4992503748125937,0.0,0.36709974828238134,0.0,0.5639387423928404,0.3301972651492999
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.011,0.36,0.98,0.1,0.5,0.8,0.08,1.45,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36527544503516823,0.0,0.6077641072366156,0.3378811217641479
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.011,0.36,0.98,0.1,0.5,0.8,0.08,1.45,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3619546104223615,0.0,0.6299849120518595,0.34157645679138454
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.011,0.36,0.98,0.1,0.5,0.8,0.08,1.45,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3838905869440913,0.0,0.5341241681354356,0.32633232073425344
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.011,0.36,0.98,0.1,0.5,0.8,0.08,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3559583442383314,0.0,0.5117008558330036,0.3197356689384544
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.011,0.36,0.98,0.1,0.5,0.8,0.08,1.45,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3514470742662077,0.0,0.6957336577112513,0.352448040195761
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.011,0.36,0.98,0.1,0.5,0.8,0.08,1.45,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.34757949982927255,0.0,0.5927569958099956,0.33355771339681595
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.24,0.0,0.14,0.88,0.28,0.2,0.62,0.14,1.45,0.0,457.0,456.0,0.0,0.0,0.0,0.0,0.4994523548740416,0.0,0.37971112401500423,0.0,0.5165328618992822,0.3228101504328775
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.0,0.14,0.88,0.28,0.2,0.62,0.14,1.45,0.0,485.0,485.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3772766614506221,0.0,0.5242960060045119,0.3239569750471192
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.0,0.14,0.88,0.28,0.2,0.62,0.14,1.45,0.0,515.0,515.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3742710913048847,0.0,0.5690947883940312,0.33174524528054006
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.0,0.14,0.88,0.28,0.2,0.62,0.14,1.45,0.0,448.0,448.0,0.0,0.0,0.0,0.0,0.5,0.0,0.39203798780021576,0.0,0.48655654350115507,0.3185169933785611
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.0,0.14,0.88,0.28,0.2,0.62,0.14,1.45,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3689321659568919,0.0,0.45537034162644285,0.31078544337214153
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.0,0.14,0.88,0.28,0.2,0.62,0.14,1.45,0.0,513.0,513.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36467435329785475,0.0,0.6374547602497209,0.3431703392305865
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.0,0.14,0.88,0.28,0.2,0.62,0.14,1.45,0.0,516.0,516.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36094735761475705,0.0,0.5638311507683031,0.32957644825298066
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.24,0.0,0.14,0.88,0.28,0.35,0.8,0.08,1.1,0.0,457.0,456.0,0.0,0.0,0.0,0.0,0.4994523548740416,0.0,0.37971112401500423,0.0,0.5165328618992822,0.3228101504328775
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.0,0.14,0.88,0.28,0.35,0.8,0.08,1.1,0.0,485.0,485.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3772766614506221,0.0,0.5242960060045119,0.3239569750471192
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.0,0.14,0.88,0.28,0.35,0.8,0.08,1.1,0.0,515.0,515.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3742710913048847,0.0,0.5690947883940312,0.33174524528054006
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.0,0.14,0.88,0.28,0.35,0.8,0.08,1.1,0.0,448.0,448.0,0.0,0.0,0.0,0.0,0.5,0.0,0.39203798780021576,0.0,0.48655654350115507,0.3185169933785611
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.0,0.14,0.88,0.28,0.35,0.8,0.08,1.1,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3689321659568919,0.0,0.45537034162644285,0.31078544337214153
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.0,0.14,0.88,0.28,0.35,0.8,0.08,1.1,0.0,513.0,513.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36467435329785475,0.0,0.6374547602497209,0.3431703392305865
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.0,0.14,0.88,0.28,0.35,0.8,0.08,1.1,0.0,516.0,516.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36094735761475705,0.0,0.5638311507683031,0.32957644825298066
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.24,0.0,0.14,0.94,0.18,0.35,0.8,0.14,1.1,0.0,457.0,456.0,0.0,0.0,0.0,0.0,0.4994523548740416,0.0,0.37971112401500423,0.0,0.5165328618992822,0.3228101504328775
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.0,0.14,0.94,0.18,0.35,0.8,0.14,1.1,0.0,485.0,485.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3772766614506221,0.0,0.5242960060045119,0.3239569750471192
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.0,0.14,0.94,0.18,0.35,0.8,0.14,1.1,0.0,515.0,515.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3742710913048847,0.0,0.5690947883940312,0.33174524528054006
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.0,0.14,0.94,0.18,0.35,0.8,0.14,1.1,0.0,448.0,448.0,0.0,0.0,0.0,0.0,0.5,0.0,0.39203798780021576,0.0,0.48655654350115507,0.3185169933785611
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.0,0.14,0.94,0.18,0.35,0.8,0.14,1.1,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3689321659568919,0.0,0.45537034162644285,0.31078544337214153
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.0,0.14,0.94,0.18,0.35,0.8,0.14,1.1,0.0,513.0,513.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36467435329785475,0.0,0.6374547602497209,0.3431703392305865
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.0,0.14,0.94,0.18,0.35,0.8,0.14,1.1,0.0,516.0,516.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36094735761475705,0.0,0.5638311507683031,0.32957644825298066
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.24,0.0,0.14,0.98,0.1,0.35,0.62,0.08,1.45,0.0,457.0,456.0,0.0,0.0,0.0,0.0,0.4994523548740416,0.0,0.37971112401500423,0.0,0.5165328618992822,0.3228101504328775
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.0,0.14,0.98,0.1,0.35,0.62,0.08,1.45,0.0,485.0,485.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3772766614506221,0.0,0.5242960060045119,0.3239569750471192
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.0,0.14,0.98,0.1,0.35,0.62,0.08,1.45,0.0,515.0,515.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3742710913048847,0.0,0.5690947883940312,0.33174524528054006
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.0,0.14,0.98,0.1,0.35,0.62,0.08,1.45,0.0,448.0,448.0,0.0,0.0,0.0,0.0,0.5,0.0,0.39203798780021576,0.0,0.48655654350115507,0.3185169933785611
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.0,0.14,0.98,0.1,0.35,0.62,0.08,1.45,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3689321659568919,0.0,0.45537034162644285,0.31078544337214153
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.0,0.14,0.98,0.1,0.35,0.62,0.08,1.45,0.0,513.0,513.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36467435329785475,0.0,0.6374547602497209,0.3431703392305865
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.0,0.14,0.98,0.1,0.35,0.62,0.08,1.45,0.0,516.0,516.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36094735761475705,0.0,0.5638311507683031,0.32957644825298066
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.24,0.0,0.14,0.98,0.18,0.5,0.45,0.08,1.45,0.0,457.0,456.0,0.0,0.0,0.0,0.0,0.4994523548740416,0.0,0.37971112401500423,0.0,0.5165328618992822,0.3228101504328775
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.0,0.14,0.98,0.18,0.5,0.45,0.08,1.45,0.0,485.0,485.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3772766614506221,0.0,0.5242960060045119,0.3239569750471192
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.0,0.14,0.98,0.18,0.5,0.45,0.08,1.45,0.0,515.0,515.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3742710913048847,0.0,0.5690947883940312,0.33174524528054006
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.0,0.14,0.98,0.18,0.5,0.45,0.08,1.45,0.0,448.0,448.0,0.0,0.0,0.0,0.0,0.5,0.0,0.39203798780021576,0.0,0.48655654350115507,0.3185169933785611
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.0,0.14,0.98,0.18,0.5,0.45,0.08,1.45,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3689321659568919,0.0,0.45537034162644285,0.31078544337214153
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.0,0.14,0.98,0.18,0.5,0.45,0.08,1.45,0.0,513.0,513.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36467435329785475,0.0,0.6374547602497209,0.3431703392305865
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.0,0.14,0.98,0.18,0.5,0.45,0.08,1.45,0.0,516.0,516.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36094735761475705,0.0,0.5638311507683031,0.32957644825298066
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,0.0,457.0,456.0,0.0,0.0,0.0,0.0,0.4994523548740416,0.0,0.37971112401500423,0.0,0.5165328618992822,0.3228101504328775
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,0.0,485.0,485.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3772766614506221,0.0,0.5242960060045119,0.3239569750471192
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,0.0,515.0,515.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3742710913048847,0.0,0.5690947883940312,0.33174524528054006
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,0.0,448.0,448.0,0.0,0.0,0.0,0.0,0.5,0.0,0.39203798780021576,0.0,0.48655654350115507,0.3185169933785611
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3689321659568919,0.0,0.45537034162644285,0.31078544337214153
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,0.0,513.0,513.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36467435329785475,0.0,0.6374547602497209,0.3431703392305865
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,0.0,516.0,516.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36094735761475705,0.0,0.5638311507683031,0.32957644825298066
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,457.0,456.0,0.0,0.0,0.0,0.0,0.4994523548740416,0.0,0.37971112401500423,0.0,0.5165328618992822,0.3228101504328775
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,485.0,485.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3772766614506221,0.0,0.5242960060045119,0.3239569750471192
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,515.0,515.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3742710913048847,0.0,0.5690947883940312,0.33174524528054006
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,448.0,448.0,0.0,0.0,0.0,0.0,0.5,0.0,0.39203798780021576,0.0,0.48655654350115507,0.3185169933785611
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3689321659568919,0.0,0.45537034162644285,0.31078544337214153
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,513.0,513.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36467435329785475,0.0,0.6374547602497209,0.3431703392305865
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,516.0,516.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36094735761475705,0.0,0.5638311507683031,0.32957644825298066
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,0.0,457.0,456.0,0.0,0.0,0.0,0.0,0.4994523548740416,0.0,0.37971112401500423,0.0,0.5165328618992822,0.3228101504328775
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,0.0,485.0,485.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3772766614506221,0.0,0.5242960060045119,0.3239569750471192
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,0.0,515.0,515.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3742710913048847,0.0,0.5690947883940312,0.33174524528054006
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,0.0,448.0,448.0,0.0,0.0,0.0,0.0,0.5,0.0,0.39203798780021576,0.0,0.48655654350115507,0.3185169933785611
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3689321659568919,0.0,0.45537034162644285,0.31078544337214153
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,0.0,513.0,513.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36467435329785475,0.0,0.6374547602497209,0.3431703392305865
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,0.0,516.0,516.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36094735761475705,0.0,0.5638311507683031,0.32957644825298066
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,18.0,17.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.0,0.37971112401500423,0.0,0.45346713612702605,0.3121452232518591
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,485.0,485.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3772766614506221,0.0,0.5253601276288931,0.3241485169395078
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,515.0,515.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3742710913048847,0.0,0.5690947883940312,0.33174524528054006
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,448.0,448.0,0.0,0.0,0.0,0.0,0.5,0.0,0.39203798780021576,0.0,0.48655654350115507,0.3185169933785611
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3689321659568919,0.0,0.45537034162644285,0.31078544337214153
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,513.0,513.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36467435329785475,0.0,0.6374547602497209,0.3431703392305865
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,516.0,516.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36094735761475705,0.0,0.5638311507683031,0.32957644825298066
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,0.0,457.0,456.0,0.0,0.0,0.0,0.0,0.4994523548740416,0.0,0.37971112401500423,0.0,0.5165328618992822,0.3228101504328775
stabilize_then_accumulate,golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,0.0,485.0,485.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3772766614506221,0.0,0.5242960060045119,0.3239569750471192
stabilize_then_accumulate,golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,0.0,515.0,515.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3742710913048847,0.0,0.5690947883940312,0.33174524528054006
stabilize_then_accumulate,golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,0.0,448.0,448.0,0.0,0.0,0.0,0.0,0.5,0.0,0.39203798780021576,0.0,0.48655654350115507,0.3185169933785611
stabilize_then_accumulate,golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3689321659568919,0.0,0.45537034162644285,0.31078544337214153
stabilize_then_accumulate,golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,0.0,513.0,513.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36467435329785475,0.0,0.6374547602497209,0.3431703392305865
stabilize_then_accumulate,golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,0.0,516.0,516.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36094735761475705,0.0,0.5638311507683031,0.32957644825298066
stabilize_then_accumulate,golden,phi,0.5820339887498948,-0.036,0.24,0.0,0.36,0.88,0.18,0.5,0.62,0.14,1.1,0.0,457.0,456.0,0.0,0.0,0.0,0.0,0.4994523548740416,0.0,0.37971112401500423,0.0,0.5165328618992822,0.3228101504328775
