anchor,anchor_family,model,model_label,alpha,offset,window_width,phase,beta,length,phase_lock_resistance,delayed_retention,pollution,symmetry_balance,rigidity_after_zipping,center_share,closure_balance,composite_score,surrogate_base_score
noble_b,noble_anchor,binary_baseline,Binary Window,0.802194293086181,-0.01200000000000001,0.18,0.0,0.0,4096,0.4556758065101816,0.2696969696969697,1.0,0.3898035050451407,0.96533203125,0.08056640625,0.0,0.405284299718206,0.27666426199801203
noble_b,noble_anchor,binary_baseline,Binary Window,0.808194293086181,-0.006000000000000012,0.18,0.0,0.0,4096,0.4802103713679028,0.35185185185185186,0.9986449864498645,0.3913043478260869,0.961669921875,0.0791015625,0.0,0.4352137172849192,0.31557105008284314
noble_b,noble_anchor,binary_baseline,Binary Window,0.814194293086181,-1.3877787807814457e-17,0.18,0.0,0.0,4096,0.4709674648564537,0.42901234567901236,1.0,0.3913043478260869,0.9638671875,0.0791015625,0.0,0.45418713374705955,0.3385413069302358
noble_b,noble_anchor,binary_baseline,Binary Window,0.820194293086181,0.0059999999999999845,0.18,0.0,0.0,4096,0.5097115146654123,0.5015384615384615,0.9986431478968792,0.3908777512596129,0.964111328125,0.079345703125,0.0,0.4864649967180795,0.3797622804304066
noble_b,noble_anchor,binary_baseline,Binary Window,0.826194293086181,0.011999999999999983,0.18,0.0,0.0,4096,0.24014360769410414,0.5015384615384615,0.966078697421981,0.3908777512596129,0.96484375,0.079345703125,0.0,0.41290528810616467,0.2800762302606079
noble_b,noble_anchor,binary_baseline,Binary Window,0.832194293086181,0.01799999999999998,0.18,0.0,0.0,4096,0.5132370339405068,0.49538461538461537,0.932157394843962,0.3908777512596129,0.9619140625,0.079345703125,0.0,0.4999869881241727,0.39564008024982755
noble_b,noble_anchor,binary_baseline,Binary Window,0.838194293086181,0.02399999999999998,0.18,0.0,0.0,4096,0.4422930509978801,0.49691358024691357,0.8970189701897019,0.3913043478260869,0.962158203125,0.0791015625,0.0,0.48691118495176544,0.37658223093814625
noble_b,noble_anchor,binary_baseline,Binary Window,0.844194293086181,0.029999999999999978,0.18,0.0,0.0,4096,0.43977817215412884,0.49846153846153846,0.8668478260869565,0.3903473879607531,0.963623046875,0.079345703125,0.0,0.493520770051339,0.38366085080145085
noble_b,noble_anchor,binary_baseline,Binary Window,0.850194293086181,0.035999999999999976,0.18,0.0,0.0,4096,0.5452927828942697,0.49691358024691357,0.8306233062330624,0.3913043478260869,0.966552734375,0.0791015625,0.0,0.533297056841143,0.43438103968586206
noble_b,noble_anchor,binary_baseline,Binary Window,0.8561942930861809,0.041999999999999975,0.18,0.0,0.0,4096,0.4581105181162617,0.49691358024691357,0.7959459459459459,0.39236479321314954,0.9638671875,0.0791015625,0.0,0.5142342872959063,0.40817747384643793
noble_b,noble_anchor,binary_baseline,Binary Window,0.8621942930861809,0.04799999999999997,0.18,0.0,0.0,4096,0.551914173839791,0.5015384615384615,0.7663043478260869,0.3903473879607531,0.96533203125,0.079345703125,0.0,0.5504844711109674,0.45472804411785617
noble_b,noble_anchor,binary_baseline,Binary Window,0.8681942930861809,0.05399999999999997,0.18,0.0,0.0,4096,0.464152595993376,0.49846153846153846,0.7317073170731707,0.3914081145584726,0.963134765625,0.079345703125,0.0,0.530466352936146,0.42719574759059614
noble_b,noble_anchor,binary_baseline,Binary Window,0.8741942930861809,0.05999999999999997,0.18,0.0,0.0,4096,0.5064940566829883,0.5076923076923077,0.6997282608695652,0.3903473879607531,0.963623046875,0.079345703125,0.0,0.5528864551424384,0.4553578651481117
noble_b,noble_anchor,binary_baseline,Binary Window,0.7541942930861809,-0.06,0.18,0.0,0.011,4096,0.427818002459162,0.0,1.0,0.3908777512596129,0.964599609375,0.079345703125,0.0,0.32126532261274865,0.17112720098366482
noble_b,noble_anchor,binary_baseline,Binary Window,0.7601942930861809,-0.054,0.18,0.0,0.011,4096,0.20836192585852376,0.0,1.0,0.39237490071485304,0.965087890625,0.077880859375,0.0,0.2555261558825571,0.08334477034340951
noble_b,noble_anchor,binary_baseline,Binary Window,0.7661942930861809,-0.048,0.18,0.0,0.011,4096,0.5137696342339584,0.0,0.9986449864498645,0.3913043478260869,0.96630859375,0.0791015625,0.0,0.3476907120012173,0.20584660708111724
noble_b,noble_anchor,binary_baseline,Binary Window,0.7721942930861809,-0.042,0.18,0.0,0.011,4096,0.4125309373371667,0.0,1.0,0.39356568364611255,0.9560546875,0.08935546875,0.0,0.31497021870115005,0.1650123749348667
noble_b,noble_anchor,binary_baseline,Binary Window,0.7781942930861809,-0.036000000000000004,0.18,0.0,0.011,4096,0.552326784868465,0.0,1.0,0.3903473879607531,0.964111328125,0.079345703125,0.0,0.3585203010855395,0.220930713947386
noble_b,noble_anchor,binary_baseline,Binary Window,0.7841942930861809,-0.030000000000000006,0.18,0.0,0.011,4096,0.4355497501373674,0.0,1.0,0.3889625895462987,0.96337890625,0.079833984375,0.0,0.32334070629121026,0.17421990005494697
noble_b,noble_anchor,binary_baseline,Binary Window,0.7901942930861809,-0.024000000000000007,0.18,0.0,0.011,4096,0.5018942623940805,0.0,1.0,0.39067055393586003,0.9638671875,0.078857421875,0.0,0.3433417162182242,0.20075770495763223
noble_b,noble_anchor,binary_baseline,Binary Window,0.796194293086181,-0.01800000000000001,0.18,0.0,0.011,4096,0.4676404551442801,0.06134969325153374,0.9986431478968792,0.3909814323607427,0.96435546875,0.07958984375,0.0,0.3506396518664,0.20886778772152903
noble_b,noble_anchor,binary_baseline,Binary Window,0.802194293086181,-0.01200000000000001,0.18,0.0,0.011,4096,0.4705160625143018,0.1345565749235474,1.0,0.3905545237463518,0.963623046875,0.079833984375,0.0,0.37155526910788383,0.2353012262289623
noble_b,noble_anchor,binary_baseline,Binary Window,0.808194293086181,-0.006000000000000012,0.18,0.0,0.011,4096,0.5088201289985859,0.20923076923076922,0.9986431478968792,0.3908777512596129,0.962646484375,0.079345703125,0.0,0.4040584584218777,0.27709803385598375
noble_b,noble_anchor,binary_baseline,Binary Window,0.814194293086181,-1.3877787807814457e-17,0.18,0.0,0.011,4096,0.4753679838368041,0.2883435582822086,1.0,0.3904509283819628,0.96484375,0.07958984375,0.0,0.41631534147005966,0.2910674389334946
noble_b,noble_anchor,binary_baseline,Binary Window,0.820194293086181,0.0059999999999999845,0.18,0.0,0.011,4096,0.5384152605799228,0.36728395061728397,1.0,0.3907741251325557,0.963134765625,0.0791015625,0.0,0.45699103747181635,0.34391548694801855
noble_b,noble_anchor,binary_baseline,Binary Window,0.826194293086181,0.011999999999999983,0.18,0.0,0.011,4096,0.43473318741033407,0.4386503067484663,1.0,0.3904509283819628,0.966796875,0.07958984375,0.0,0.44660141711267076,0.32742088232609684
noble_b,noble_anchor,binary_baseline,Binary Window,0.832194293086181,0.01799999999999998,0.18,0.0,0.011,4096,0.5315367074686941,0.49691358024691357,0.9932157394843962,0.3907741251325557,0.9658203125,0.0791015625,0.0,0.4932534145231769,0.38823050120279834
noble_b,noble_anchor,binary_baseline,Binary Window,0.838194293086181,0.02399999999999998,0.18,0.0,0.011,4096,0.44465582998331443,0.5,0.9619565217391305,0.3904509283819628,0.964111328125,0.07958984375,0.0,0.47458857983738567,0.36237320155854313
noble_b,noble_anchor,binary_baseline,Binary Window,0.844194293086181,0.029999999999999978,0.18,0.0,0.011,4096,0.18871249606505935,0.562111801242236,0.9343365253077975,0.3873873873873874,0.965576171875,0.07861328125,0.0,0.4215662519746285,0.288639997533857
noble_b,noble_anchor,binary_baseline,Binary Window,0.850194293086181,0.035999999999999976,0.18,0.0,0.011,4096,0.5268907803781555,0.5015384615384615,0.8915989159891599,0.3914081145584726,0.964599609375,0.079345703125,0.0,0.5152661637016007,0.4133950446924338
noble_b,noble_anchor,binary_baseline,Binary Window,0.8561942930861809,0.041999999999999975,0.18,0.0,0.011,4096,0.4788405116832285,0.5,0.8602442333785617,0.3907741251325557,0.9638671875,0.0791015625,0.0,0.507171859661685,0.401475146328651
noble_b,noble_anchor,binary_baseline,Binary Window,0.8621942930861809,0.04799999999999997,0.18,0.0,0.011,4096,0.540763893176957,0.5,0.8274456521739131,0.3904509283819628,0.965087890625,0.07958984375,0.0,0.5332087025998262,0.4344441442273045
noble_b,noble_anchor,binary_baseline,Binary Window,0.8681942930861809,0.05399999999999997,0.18,0.0,0.011,4096,0.15796840610561824,0.6666666666666666,0.7905405405405406,0.3929899097185342,0.962890625,0.08056640625,0.0,0.47271639457943326,0.34888556064044546
noble_b,noble_anchor,binary_baseline,Binary Window,0.8741942930861809,0.05999999999999997,0.18,0.0,0.011,4096,0.5352218425554609,0.5,0.7608695652173914,0.3904509283819628,0.96337890625,0.07958984375,0.0,0.5458510296688122,0.44887134571783655
noble_b,noble_anchor,binary_baseline,Binary Window,0.7541942930861809,-0.06,0.18,0.13,0.0,4096,0.4853060537354794,0.0,0.9986431478968792,0.3907741251325557,0.963623046875,0.0791015625,0.0,0.3386149329583304,0.19446163451997198
noble_b,noble_anchor,binary_baseline,Binary Window,0.7601942930861809,-0.054,0.18,0.13,0.0,4096,0.49788074340532973,0.0,1.0,0.3913043478260869,0.96337890625,0.0791015625,0.0,0.3420400042715989,0.1991522973621319
noble_b,noble_anchor,binary_baseline,Binary Window,0.7661942930861809,-0.048,0.18,0.13,0.0,4096,0.47703040165975485,0.0,0.9986431478968792,0.3909814323607427,0.963623046875,0.07958984375,0.0,0.33613223733561304,0.19115137368968213
noble_b,noble_anchor,binary_baseline,Binary Window,0.7721942930861809,-0.042,0.18,0.13,0.0,4096,0.42943109988341954,0.0,1.0,0.3920634920634921,0.96484375,0.0771484375,0.0,0.32179807996502585,0.17177243995336783
noble_b,noble_anchor,binary_baseline,Binary Window,0.7781942930861809,-0.036000000000000004,0.18,0.13,0.0,4096,0.23769171774262787,0.0,1.0,0.39141949152542377,0.9638671875,0.078125,0.0,0.2640809528227884,0.09507668709705115
noble_b,noble_anchor,binary_baseline,Binary Window,0.7841942930861809,-0.030000000000000006,0.18,0.13,0.0,4096,0.45880379126494397,0.05246913580246913,1.0,0.39183457051961823,0.961181640625,0.0791015625,0.0,0.34456882352917456,0.20188571403684177
noble_b,noble_anchor,binary_baseline,Binary Window,0.7901942930861809,-0.024000000000000007,0.18,0.13,0.0,4096,0.5254954757881065,0.12037037037037036,1.0,0.3907741251325557,0.96484375,0.0791015625,0.0,0.3843210964401357,0.25232781994487224
noble_b,noble_anchor,binary_baseline,Binary Window,0.796194293086181,-0.01800000000000001,0.18,0.13,0.0,4096,0.4862807044275228,0.2043343653250774,0.9986468200270636,0.39173071826133055,0.96337890625,0.078857421875,0.0,0.3960713144633245,0.26636760462802034
noble_b,noble_anchor,binary_baseline,Binary Window,0.802194293086181,-0.01200000000000001,0.18,0.13,0.0,4096,0.4556758065101816,0.2696969696969697,1.0,0.3898035050451407,0.96533203125,0.08056640625,0.0,0.405284299718206,0.27666426199801203
noble_b,noble_anchor,binary_baseline,Binary Window,0.808194293086181,-0.006000000000000012,0.18,0.13,0.0,4096,0.4802103713679028,0.35185185185185186,0.9986449864498645,0.3913043478260869,0.961669921875,0.0791015625,0.0,0.4352137172849192,0.31557105008284314
noble_b,noble_anchor,binary_baseline,Binary Window,0.814194293086181,-1.3877787807814457e-17,0.18,0.13,0.0,4096,0.4709674648564537,0.42901234567901236,1.0,0.3913043478260869,0.9638671875,0.0791015625,0.0,0.45418713374705955,0.3385413069302358
noble_b,noble_anchor,binary_baseline,Binary Window,0.820194293086181,0.0059999999999999845,0.18,0.13,0.0,4096,0.5097115146654123,0.5015384615384615,0.9986431478968792,0.3908777512596129,0.964111328125,0.079345703125,0.0,0.4864649967180795,0.3797622804304066
noble_b,noble_anchor,binary_baseline,Binary Window,0.826194293086181,0.011999999999999983,0.18,0.13,0.0,4096,0.24014360769410414,0.5015384615384615,0.966078697421981,0.3908777512596129,0.96484375,0.079345703125,0.0,0.41290528810616467,0.2800762302606079
noble_b,noble_anchor,binary_baseline,Binary Window,0.832194293086181,0.01799999999999998,0.18,0.13,0.0,4096,0.5132370339405068,0.49538461538461537,0.932157394843962,0.3908777512596129,0.9619140625,0.079345703125,0.0,0.4999869881241727,0.39564008024982755
noble_b,noble_anchor,binary_baseline,Binary Window,0.838194293086181,0.02399999999999998,0.18,0.13,0.0,4096,0.4422930509978801,0.49691358024691357,0.8970189701897019,0.3913043478260869,0.962158203125,0.0791015625,0.0,0.48691118495176544,0.37658223093814625
noble_b,noble_anchor,binary_baseline,Binary Window,0.844194293086181,0.029999999999999978,0.18,0.13,0.0,4096,0.43977817215412884,0.49846153846153846,0.8668478260869565,0.3903473879607531,0.963623046875,0.079345703125,0.0,0.493520770051339,0.38366085080145085
noble_b,noble_anchor,binary_baseline,Binary Window,0.850194293086181,0.035999999999999976,0.18,0.13,0.0,4096,0.5452927828942697,0.49691358024691357,0.8306233062330624,0.3913043478260869,0.966552734375,0.0791015625,0.0,0.533297056841143,0.43438103968586206
noble_b,noble_anchor,binary_baseline,Binary Window,0.8561942930861809,0.041999999999999975,0.18,0.13,0.0,4096,0.4581105181162617,0.49691358024691357,0.7959459459459459,0.39236479321314954,0.9638671875,0.0791015625,0.0,0.5142342872959063,0.40817747384643793
noble_b,noble_anchor,binary_baseline,Binary Window,0.8621942930861809,0.04799999999999997,0.18,0.13,0.0,4096,0.551914173839791,0.5015384615384615,0.7663043478260869,0.3903473879607531,0.96533203125,0.079345703125,0.0,0.5504844711109674,0.45472804411785617
noble_b,noble_anchor,binary_baseline,Binary Window,0.8681942930861809,0.05399999999999997,0.18,0.13,0.0,4096,0.464152595993376,0.49846153846153846,0.7317073170731707,0.3914081145584726,0.963134765625,0.079345703125,0.0,0.530466352936146,0.42719574759059614
noble_b,noble_anchor,binary_baseline,Binary Window,0.8741942930861809,0.05999999999999997,0.18,0.13,0.0,4096,0.5064940566829883,0.5076923076923077,0.6997282608695652,0.3903473879607531,0.963623046875,0.079345703125,0.0,0.5528864551424384,0.4553578651481117
noble_b,noble_anchor,binary_baseline,Binary Window,0.7541942930861809,-0.06,0.18,0.13,0.011,4096,0.427818002459162,0.0,1.0,0.3908777512596129,0.964599609375,0.079345703125,0.0,0.32126532261274865,0.17112720098366482
noble_b,noble_anchor,binary_baseline,Binary Window,0.7601942930861809,-0.054,0.18,0.13,0.011,4096,0.20836192585852376,0.0,1.0,0.39237490071485304,0.965087890625,0.077880859375,0.0,0.2555261558825571,0.08334477034340951
noble_b,noble_anchor,binary_baseline,Binary Window,0.7661942930861809,-0.048,0.18,0.13,0.011,4096,0.5137696342339584,0.0,0.9986449864498645,0.3913043478260869,0.96630859375,0.0791015625,0.0,0.3476907120012173,0.20584660708111724
noble_b,noble_anchor,binary_baseline,Binary Window,0.7721942930861809,-0.042,0.18,0.13,0.011,4096,0.4125309373371667,0.0,1.0,0.39356568364611255,0.9560546875,0.08935546875,0.0,0.31497021870115005,0.1650123749348667
noble_b,noble_anchor,binary_baseline,Binary Window,0.7781942930861809,-0.036000000000000004,0.18,0.13,0.011,4096,0.552326784868465,0.0,1.0,0.3903473879607531,0.964111328125,0.079345703125,0.0,0.3585203010855395,0.220930713947386
noble_b,noble_anchor,binary_baseline,Binary Window,0.7841942930861809,-0.030000000000000006,0.18,0.13,0.011,4096,0.4355497501373674,0.0,1.0,0.3889625895462987,0.96337890625,0.079833984375,0.0,0.32334070629121026,0.17421990005494697
noble_b,noble_anchor,binary_baseline,Binary Window,0.7901942930861809,-0.024000000000000007,0.18,0.13,0.011,4096,0.5018942623940805,0.0,1.0,0.39067055393586003,0.9638671875,0.078857421875,0.0,0.3433417162182242,0.20075770495763223
noble_b,noble_anchor,binary_baseline,Binary Window,0.796194293086181,-0.01800000000000001,0.18,0.13,0.011,4096,0.4676404551442801,0.06134969325153374,0.9986431478968792,0.3909814323607427,0.96435546875,0.07958984375,0.0,0.3506396518664,0.20886778772152903
noble_b,noble_anchor,binary_baseline,Binary Window,0.802194293086181,-0.01200000000000001,0.18,0.13,0.011,4096,0.4705160625143018,0.1345565749235474,1.0,0.3905545237463518,0.963623046875,0.079833984375,0.0,0.37155526910788383,0.2353012262289623
noble_b,noble_anchor,binary_baseline,Binary Window,0.808194293086181,-0.006000000000000012,0.18,0.13,0.011,4096,0.5088201289985859,0.20923076923076922,0.9986431478968792,0.3908777512596129,0.962646484375,0.079345703125,0.0,0.4040584584218777,0.27709803385598375
noble_b,noble_anchor,binary_baseline,Binary Window,0.814194293086181,-1.3877787807814457e-17,0.18,0.13,0.011,4096,0.4753679838368041,0.2883435582822086,1.0,0.3904509283819628,0.96484375,0.07958984375,0.0,0.41631534147005966,0.2910674389334946
noble_b,noble_anchor,binary_baseline,Binary Window,0.820194293086181,0.0059999999999999845,0.18,0.13,0.011,4096,0.5384152605799228,0.36728395061728397,1.0,0.3907741251325557,0.963134765625,0.0791015625,0.0,0.45699103747181635,0.34391548694801855
noble_b,noble_anchor,binary_baseline,Binary Window,0.826194293086181,0.011999999999999983,0.18,0.13,0.011,4096,0.43473318741033407,0.4386503067484663,1.0,0.3904509283819628,0.966796875,0.07958984375,0.0,0.44660141711267076,0.32742088232609684
noble_b,noble_anchor,binary_baseline,Binary Window,0.832194293086181,0.01799999999999998,0.18,0.13,0.011,4096,0.5315367074686941,0.49691358024691357,0.9932157394843962,0.3907741251325557,0.9658203125,0.0791015625,0.0,0.4932534145231769,0.38823050120279834
noble_b,noble_anchor,binary_baseline,Binary Window,0.838194293086181,0.02399999999999998,0.18,0.13,0.011,4096,0.44465582998331443,0.5,0.9619565217391305,0.3904509283819628,0.964111328125,0.07958984375,0.0,0.47458857983738567,0.36237320155854313
noble_b,noble_anchor,binary_baseline,Binary Window,0.844194293086181,0.029999999999999978,0.18,0.13,0.011,4096,0.18871249606505935,0.562111801242236,0.9343365253077975,0.3873873873873874,0.965576171875,0.07861328125,0.0,0.4215662519746285,0.288639997533857
noble_b,noble_anchor,binary_baseline,Binary Window,0.850194293086181,0.035999999999999976,0.18,0.13,0.011,4096,0.5268907803781555,0.5015384615384615,0.8915989159891599,0.3914081145584726,0.964599609375,0.079345703125,0.0,0.5152661637016007,0.4133950446924338
noble_b,noble_anchor,binary_baseline,Binary Window,0.8561942930861809,0.041999999999999975,0.18,0.13,0.011,4096,0.4788405116832285,0.5,0.8602442333785617,0.3907741251325557,0.9638671875,0.0791015625,0.0,0.507171859661685,0.401475146328651
noble_b,noble_anchor,binary_baseline,Binary Window,0.8621942930861809,0.04799999999999997,0.18,0.13,0.011,4096,0.540763893176957,0.5,0.8274456521739131,0.3904509283819628,0.965087890625,0.07958984375,0.0,0.5332087025998262,0.4344441442273045
noble_b,noble_anchor,binary_baseline,Binary Window,0.8681942930861809,0.05399999999999997,0.18,0.13,0.011,4096,0.15796840610561824,0.6666666666666666,0.7905405405405406,0.3929899097185342,0.962890625,0.08056640625,0.0,0.47271639457943326,0.34888556064044546
noble_b,noble_anchor,binary_baseline,Binary Window,0.8741942930861809,0.05999999999999997,0.18,0.13,0.011,4096,0.5352218425554609,0.5,0.7608695652173914,0.3904509283819628,0.96337890625,0.07958984375,0.0,0.5458510296688122,0.44887134571783655
noble_b,noble_anchor,binary_baseline,Binary Window,0.7541942930861809,-0.06,0.24,0.0,0.0,4096,0.4365610632162453,0.4459770114942529,0.9989827060020345,0.5370117454247474,0.963623046875,0.106201171875,0.0,0.44879029623781685,0.330970702808978
noble_b,noble_anchor,binary_baseline,Binary Window,0.7601942930861809,-0.054,0.24,0.0,0.0,4096,0.4541327226517812,0.49653579676674364,0.9989827060020345,0.5367185367185368,0.964111328125,0.105712890625,0.0,0.46831591019477503,0.35569494142856417
noble_b,noble_anchor,binary_baseline,Binary Window,0.7661942930861809,-0.048,0.24,0.0,0.0,4096,0.4410267488945747,0.5,0.9735503560528993,0.536279323513366,0.964111328125,0.10498046875,0.0,0.47094921196173467,0.35802311054460506
noble_b,noble_anchor,binary_baseline,Binary Window,0.7721942930861809,-0.042,0.24,0.0,0.0,4096,0.37751253008382524,0.5011764705882353,0.944331983805668,0.5382729501498229,0.96240234375,0.103759765625,0.0,0.4583106031026066,0.3403337807879955
noble_b,noble_anchor,binary_baseline,Binary Window,0.7781942930861809,-0.036000000000000004,0.24,0.0,0.0,4096,0.23804800270909166,0.4896551724137931,0.926530612244898,0.5353728489483748,0.963623046875,0.106201171875,0.0,0.417405723769712,0.28496585836723975
noble_b,noble_anchor,binary_baseline,Binary Window,0.7841942930861809,-0.030000000000000006,0.24,0.0,0.0,4096,0.40587836157990687,0.48623853211009177,0.8992878942014242,0.5371584699453552,0.962646484375,0.1064453125,0.0,0.4725962576154844,0.3577128573201388
noble_b,noble_anchor,binary_baseline,Binary Window,0.7901942930861809,-0.024000000000000007,0.24,0.0,0.0,4096,0.4911321719805962,0.5,0.8747454175152749,0.5360262008733625,0.96142578125,0.10546875,0.0,0.5071808159908183,0.40276651441341976
noble_b,noble_anchor,binary_baseline,Binary Window,0.796194293086181,-0.01800000000000001,0.24,0.0,0.0,4096,0.44020216141567414,0.5,0.8467005076142132,0.5373704309874523,0.96337890625,0.10498046875,0.0,0.49846231799957536,0.38940573766271636
noble_b,noble_anchor,binary_baseline,Binary Window,0.802194293086181,-0.01200000000000001,0.24,0.0,0.0,4096,0.4103683358654556,0.5023041474654378,0.823170731707317,0.5374112506826871,0.96337890625,0.10595703125,0.0,0.4953338823243496,0.38416110303225626
noble_b,noble_anchor,binary_baseline,Binary Window,0.808194293086181,-0.006000000000000012,0.24,0.0,0.0,4096,0.4467540984525169,0.5034642032332564,0.7985757884028484,0.5367185367185368,0.96337890625,0.105712890625,0.0,0.5119853142424402,0.4052701634119344
noble_b,noble_anchor,binary_baseline,Binary Window,0.814194293086181,-1.3877787807814457e-17,0.24,0.0,0.0,4096,0.4185117814280467,0.5,0.7741607324516785,0.5365720524017468,0.964111328125,0.10546875,0.0,0.5080604389140447,0.3988645294582991
noble_b,noble_anchor,binary_baseline,Binary Window,0.820194293086181,0.0059999999999999845,0.24,0.0,0.0,4096,0.5102952153758824,0.5023148148148148,0.7494908350305499,0.5360262008733625,0.96435546875,0.10546875,0.0,0.5417198228041918,0.44255556257790063
noble_b,noble_anchor,binary_baseline,Binary Window,0.826194293086181,0.011999999999999983,0.24,0.0,0.0,4096,0.18885955171858848,0.5023148148148148,0.7235772357723578,0.537117903930131,0.96435546875,0.10546875,0.0,0.45099011554380597,0.32045969692953113
noble_b,noble_anchor,binary_baseline,Binary Window,0.832194293086181,0.01799999999999998,0.24,0.0,0.0,4096,0.4747982852875551,0.5034802784222738,0.698880976602238,0.5364256480218281,0.96337890625,0.105224609375,0.0,0.5423359299420109,0.44141716741225834
noble_b,noble_anchor,binary_baseline,Binary Window,0.838194293086181,0.02399999999999998,0.24,0.0,0.0,4096,0.39884083642838764,0.4976851851851852,0.6727642276422764,0.537117903930131,0.96533203125,0.10546875,0.0,0.5240623789490674,0.4155350924756007
noble_b,noble_anchor,binary_baseline,Binary Window,0.844194293086181,0.029999999999999978,0.24,0.0,0.0,4096,0.3920715741464772,0.5,0.6496945010183299,0.5360262008733625,0.9638671875,0.10546875,0.0,0.5274621195199106,0.4194050044040084
noble_b,noble_anchor,binary_baseline,Binary Window,0.850194293086181,0.035999999999999976,0.24,0.0,0.0,4096,0.5146136643241876,0.5023148148148148,0.6229674796747967,0.537117903930131,0.96337890625,0.10546875,0.0,0.5706551831669492,0.475913780996161
noble_b,noble_anchor,binary_baseline,Binary Window,0.8561942930861809,0.041999999999999975,0.24,0.0,0.0,4096,0.4052182535689459,0.5023255813953489,0.5991861648016277,0.536279323513366,0.964599609375,0.10498046875,0.0,0.5433156044800234,0.43810471371554355
noble_b,noble_anchor,binary_baseline,Binary Window,0.8621942930861809,0.04799999999999997,0.24,0.0,0.0,4096,0.5374545741608121,0.5011547344110855,0.5743380855397149,0.5361725361725362,0.964599609375,0.105712890625,0.0,0.5881252409396103,0.49680146532327607
noble_b,noble_anchor,binary_baseline,Binary Window,0.8681942930861809,0.05399999999999997,0.24,0.0,0.0,4096,0.43161224911446594,0.5,0.5498981670061099,0.5366120218579236,0.96533203125,0.1064453125,0.0,0.5615724842429956,0.46017035789425886
noble_b,noble_anchor,binary_baseline,Binary Window,0.8741942930861809,0.05999999999999997,0.24,0.0,0.0,4096,0.4658499029620523,0.49195402298850577,0.5244399185336049,0.5364654465992897,0.96435546875,0.106201171875,0.0,0.5749964089980042,0.4774138895973967
noble_b,noble_anchor,binary_baseline,Binary Window,0.7541942930861809,-0.06,0.24,0.0,0.011,4096,0.3771440520337187,0.3433179723502304,0.9989827060020345,0.5368651010376844,0.963623046875,0.10595703125,0.0,0.40222066192273254,0.2712732346355595
noble_b,noble_anchor,binary_baseline,Binary Window,0.7601942930861809,-0.054,0.24,0.0,0.011,4096,0.1688758287363944,0.3981264637002342,1.0,0.5358408285636413,0.963623046875,0.104248046875,0.0,0.3548627678319839,0.2068945937896397
noble_b,noble_anchor,binary_baseline,Binary Window,0.7661942930861809,-0.048,0.24,0.0,0.011,4096,0.47234864844158897,0.45348837209302323,0.9989847715736041,0.5373704309874523,0.9638671875,0.10498046875,0.0,0.4616781264723303,0.3479141967157927
noble_b,noble_anchor,binary_baseline,Binary Window,0.7721942930861809,-0.042,0.24,0.0,0.011,4096,0.3630955626430241,0.49897750511247446,1.0,0.5422789021347381,0.956787109375,0.119384765625,0.0,0.4399997920994001,0.3198803518465757
noble_b,noble_anchor,binary_baseline,Binary Window,0.7781942930861809,-0.036000000000000004,0.24,0.0,0.011,4096,0.5252971366115706,0.49653579676674364,0.9675126903553299,0.5378105378105378,0.963623046875,0.105712890625,0.0,0.49649098157498683,0.3920282109241561
noble_b,noble_anchor,binary_baseline,Binary Window,0.7841942930861809,-0.030000000000000006,0.24,0.0,0.011,4096,0.3833360421473455,0.4906976744186046,0.9469928644240571,0.5351882160392798,0.9619140625,0.10498046875,0.0,0.45644054380812044,0.3383303867994356
noble_b,noble_anchor,binary_baseline,Binary Window,0.7901942930861809,-0.024000000000000007,0.24,0.0,0.011,4096,0.47369621355221336,0.49885057471264366,0.9224489795918367,0.5353728489483748,0.964599609375,0.106201171875,0.0,0.49176817135000017,0.3834639416723514
noble_b,noble_anchor,binary_baseline,Binary Window,0.796194293086181,-0.01800000000000001,0.24,0.0,0.011,4096,0.41760915967217127,0.5023041474654378,0.8942014242115972,0.5368651010376844,0.9638671875,0.10595703125,0.0,0.4819770333654225,0.36929975942887244
noble_b,noble_anchor,binary_baseline,Binary Window,0.802194293086181,-0.01200000000000001,0.24,0.0,0.011,4096,0.4289430240826181,0.5011547344110855,0.8697863682604272,0.5367185367185368,0.9638671875,0.105712890625,0.0,0.4904266693425954,0.37953477461182034
noble_b,noble_anchor,binary_baseline,Binary Window,0.808194293086181,-0.006000000000000012,0.24,0.0,0.011,4096,0.469417938520475,0.49653579676674364,0.844354018311292,0.5367185367185368,0.964111328125,0.105712890625,0.0,0.5069197862473465,0.4004661996987272
noble_b,noble_anchor,binary_baseline,Binary Window,0.814194293086181,-1.3877787807814457e-17,0.24,0.0,0.011,4096,0.4238693731960481,0.5023041474654378,0.8199389623601221,0.5368651010376844,0.964111328125,0.10595703125,0.0,0.5002416671549101,0.390369460301292
noble_b,noble_anchor,binary_baseline,Binary Window,0.820194293086181,0.0059999999999999845,0.24,0.0,0.011,4096,0.5270722264253915,0.49653579676674364,0.7936991869918699,0.5372645372645373,0.963623046875,0.105712890625,0.0,0.5352624792590943,0.4361916226905494
noble_b,noble_anchor,binary_baseline,Binary Window,0.826194293086181,0.011999999999999983,0.24,0.0,0.011,4096,0.38206611829841186,0.4976851851851852,0.7693089430894309,0.537117903930131,0.96484375,0.10546875,0.0,0.4976924698617007,0.38468902636182184
