flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,pass_through,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,pollution,phase_lock_resistance,score
silver,metallic,0.43821356237309517,21,13,0.24,0.78,13,0.14,0.32,0.24,0.8030973451327433,0.44539877300613495,0.0855614973262032,0.0427807486631016,0.45864661654135336,0.0,0.2781954887218045,0.19548872180451127,0.5413533834586466,0.05405405405405406,0.5873671856936384,0.5869552547813439
silver,metallic,0.43821356237309517,21,13,0.24,0.78,21,0.14,0.32,0.36,0.8142548596112311,0.4488095238095238,0.07272727272727272,0.028877005347593583,0.45901639344262296,0.0,0.0942622950819672,0.21721311475409835,0.5409836065573771,0.04982090524259199,0.5828398507712851,0.6458805303728646
silver,metallic,0.43821356237309517,21,13,0.24,0.78,21,0.2,0.18,0.24,0.7844444444444445,0.4396014943960149,0.07807486631016043,0.06310160427807486,0.4267241379310345,0.0,0.2413793103448276,0.16810344827586207,0.5732758620689655,0.052425919895799415,0.4497878320068437,0.5814468420358553
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.14,0.18,0.24,0.7324263038548753,0.42277486910994766,0.12433011789924973,0.05680600214362272,0.6858974358974359,0.0,0.3269230769230769,0.0,0.3141025641025641,0.10517746662324975,0.5366495131272495,0.5884354807500061
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.14,0.46,0.24,0.7505773672055427,0.4287598944591029,0.12754555198285103,0.06002143622722401,0.7142857142857143,0.0,0.35064935064935066,0.0,0.2857142857142857,0.10582872028655162,0.5360167050554205,0.585123149932658
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.08,0.18,0.36,0.7695749440715883,0.43489254108723135,0.12433011789924973,0.027867095391211148,0.6771300448430493,0.0,0.1031390134529148,0.0,0.32286995515695066,0.11201563008791925,0.5311454973655121,0.6628574847391772
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.08,0.46,0.24,0.7425968109339408,0.4261437908496732,0.1232583065380493,0.05680600214362272,0.6801801801801802,0.0,0.23423423423423423,0.0,0.31981981981981983,0.10615434711820254,0.5368143998805648,0.6135541391625745
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.14,0.32,0.24,0.7400468384074942,0.4253028263795424,0.12968917470525188,0.07395498392282958,0.6778846153846154,0.0,0.3269230769230769,0.0,0.32211538461538464,0.10289807880169326,0.5384392461165814,0.5914926128638331
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.14,0.32,0.36,0.7742663656884876,0.43638676844783714,0.1157556270096463,0.04180064308681672,0.6824034334763949,0.0,0.15021459227467812,0.0,0.31759656652360513,0.11169000325626832,0.5357511180571819,0.6470649066817032
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.08,0.18,0.36,0.7919463087248322,0.4419475655430712,0.12433011789924973,0.01714898177920686,0.5180722891566265,0.0,0.0783132530120482,0.0,0.4819277108433735,0.11527189840442853,0.5329353236033225,0.6819400797467359
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,21,0.2,0.46,0.36,0.7805429864253394,0.4383735705209657,0.11682743837084673,0.03965702036441586,0.5253456221198156,0.0,0.15207373271889402,0.0,0.47465437788018433,0.11234125691957017,0.5370842315438091,0.6552431405790894
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.14,0.32,0.36,0.7847533632286996,0.4396984924623116,0.12754555198285103,0.01929260450160772,0.38372093023255816,0.0,0.08139534883720931,0.0,0.6162790697674418,0.11396939107782482,0.5311307896157695,0.6732038552254568
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.2,0.18,0.36,0.7905405405405406,0.44150943396226416,0.12754555198285103,0.020364415862808145,0.38953488372093026,0.0,0.09302325581395349,0.0,0.6104651162790697,0.11429501790947574,0.5322494279733991,0.6726900851774018
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.08,0.18,0.36,0.7782705099778271,0.4376558603491272,0.12218649517684887,0.01822079314040729,0.37446808510638296,0.0,0.059574468085106386,0.0,0.625531914893617,0.11429501790947574,0.5312486285181561,0.6758494306826482
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.08,0.32,0.24,0.7595505617977528,0.43167305236270753,0.12968917470525188,0.031082529474812434,0.3524229074889868,0.0,0.1145374449339207,0.0,0.6475770925110133,0.11006186909801367,0.5323408633796454,0.6456894509425894
