flow,family,alpha,best_delay,best_slot_count,recall_window,recall_gain,drift_rate,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,split_rate,pollution,phase_lock_resistance,score
silver,metallic,0.43821356237309517,21,13,13,0.06,0.4686192468619247,0.18,0.8051643192488263,0.4460338101430429,0.09732620320855614,0.08021390374331551,0.5313807531380753,0.5313807531380753,0.3138075313807531,0.045587756431129924,0.44827410832468473,0.6381248279399895
silver,metallic,0.43821356237309517,21,13,13,0.06,0.4297872340425532,0.3,0.8135964912280702,0.4486094316807739,0.07807486631016043,0.0374331550802139,0.5702127659574469,0.5702127659574469,0.13191489361702127,0.05144903940084663,0.5834567530504511,0.71522757155734
silver,metallic,0.43821356237309517,21,13,13,0.06,0.4166666666666667,0.44,0.8391304347826087,0.4562647754137116,0.07914438502673797,0.016042780748663103,0.5833333333333334,0.5833333333333334,0.027777777777777776,0.052425919895799415,0.5633494199998403,0.7477886068461063
silver,metallic,0.43821356237309517,21,13,13,0.06,0.45491803278688525,0.18,0.7875288683602771,0.4405684754521964,0.08983957219251337,0.08235294117647059,0.5450819672131147,0.5450819672131147,0.3155737704918033,0.045587756431129924,0.44812795477927714,0.6340123394499827
silver,metallic,0.43821356237309517,21,13,13,0.06,0.41810344827586204,0.3,0.8105726872246696,0.44768856447688565,0.08128342245989305,0.039572192513368985,0.5818965517241379,0.5818965517241379,0.13793103448275862,0.05275154672745034,0.583479796049301,0.7127459711039467
silver,metallic,0.43821356237309517,21,13,13,0.06,0.4166666666666667,0.44,0.8373101952277657,0.4557260920897285,0.07807486631016043,0.016042780748663103,0.5833333333333334,0.5833333333333334,0.027777777777777776,0.052425919895799415,0.5633549023883804,0.7474336037006197
silver,metallic,0.43821356237309517,21,13,13,0.12,0.0,0.18,0.8333333333333334,0.45454545454545453,0.07700534759358289,0.0053475935828877,1.0,1.0,0.0,0.05405405405405406,0.5799934225644439,0.8377076531072517
silver,metallic,0.43821356237309517,21,13,13,0.12,0.0,0.3,0.8333333333333334,0.45454545454545453,0.07700534759358289,0.0053475935828877,1.0,1.0,0.0,0.05405405405405406,0.5799934225644439,0.8377076531072517
silver,metallic,0.43821356237309517,21,13,13,0.12,0.0,0.44,0.8333333333333334,0.45454545454545453,0.07700534759358289,0.0053475935828877,1.0,1.0,0.0,0.05405405405405406,0.5799934225644439,0.8377076531072517
silver,metallic,0.43821356237309517,21,13,13,0.12,0.4369369369369369,0.18,0.8055555555555556,0.4461538461538462,0.08877005347593583,0.07700534759358289,0.5630630630630631,0.5630630630630631,0.3063063063063063,0.04819277108433735,0.4485214595675465,0.6404147905081743
silver,metallic,0.43821356237309517,21,13,13,0.12,0.4152542372881356,0.3,0.810989010989011,0.44781553398058255,0.07700534759358289,0.04171122994652406,0.5847457627118644,0.5847457627118644,0.13983050847457626,0.05079778573754477,0.5853153541930949,0.7125695378727244
silver,metallic,0.43821356237309517,21,13,13,0.12,0.40562248995983935,0.44,0.8311688311688312,0.45390070921985815,0.07272727272727272,0.022459893048128343,0.5943775100401606,0.5943775100401606,0.04819277108433735,0.04916965157929013,0.5826835930494147,0.7433336325829778
silver,metallic,0.43821356237309517,21,13,13,0.12,0.46382978723404256,0.18,0.8014184397163121,0.4448818897637795,0.09197860962566845,0.09304812834224599,0.5361702127659574,0.5361702127659574,0.3574468085106383,0.04623901009443178,0.4504887192097008,0.6267266152779817
silver,metallic,0.43821356237309517,21,13,13,0.12,0.4152542372881356,0.3,0.8087912087912088,0.4471445929526124,0.07593582887700535,0.04385026737967915,0.5847457627118644,0.5847457627118644,0.1483050847457627,0.05014653207424292,0.5863678043557654,0.7098100719292011
silver,metallic,0.43821356237309517,21,13,13,0.12,0.44214876033057854,0.44,0.8193548387096774,0.450354609929078,0.07165775401069518,0.023529411764705882,0.5578512396694215,0.5578512396694215,0.06198347107438017,0.05079778573754477,0.4391306330918421,0.7139743056405112
silver,metallic,0.43821356237309517,21,13,13,0.2,0.0,0.18,0.8261802575107297,0.45240893066980026,0.07700534759358289,0.012834224598930482,1.0,1.0,0.0,0.052425919895799415,0.5806084522875183,0.8361122580233592
silver,metallic,0.43821356237309517,21,13,13,0.2,0.0,0.3,0.8261802575107297,0.45240893066980026,0.07700534759358289,0.012834224598930482,1.0,1.0,0.0,0.052425919895799415,0.5806084522875183,0.8361122580233592
silver,metallic,0.43821356237309517,21,13,13,0.2,0.0,0.44,0.8261802575107297,0.45240893066980026,0.07700534759358289,0.012834224598930482,1.0,1.0,0.0,0.052425919895799415,0.5806084522875183,0.8361122580233592
silver,metallic,0.43821356237309517,21,13,13,0.2,0.4525862068965517,0.18,0.8079625292740047,0.44689119170984454,0.0855614973262032,0.08877005347593583,0.5474137931034483,0.5474137931034483,0.3448275862068966,0.042005861282969716,0.45118070044098413,0.6300288965339496
silver,metallic,0.43821356237309517,21,13,13,0.2,0.4166666666666667,0.3,0.8043956043956044,0.4457978075517661,0.07165775401069518,0.05026737967914439,0.5833333333333334,0.5833333333333334,0.15416666666666667,0.045587756431129924,0.5872912481780017,0.7073252574648562
silver,metallic,0.43821356237309517,21,13,13,0.2,0.45564516129032256,0.44,0.8264642082429501,0.4524940617577197,0.06951871657754011,0.029946524064171122,0.5443548387096774,0.5443548387096774,0.06048387096774194,0.05177466623249756,0.4432871578807339,0.716092340485099
silver,metallic,0.43821356237309517,21,13,13,0.2,0.4353448275862069,0.18,0.7952941176470588,0.4429882044560944,0.08449197860962566,0.09946524064171124,0.5646551724137931,0.5646551724137931,0.38362068965517243,0.04168023445131879,0.4520885431678081,0.6256825365104586
silver,metallic,0.43821356237309517,21,13,13,0.2,0.411522633744856,0.3,0.7920353982300885,0.4419753086419753,0.07272727272727272,0.06096256684491978,0.588477366255144,0.588477366255144,0.1934156378600823,0.04656463692608271,0.44899513520129875,0.6709639513803425
silver,metallic,0.43821356237309517,21,13,13,0.2,0.43137254901960786,0.44,0.8282608695652174,0.4530321046373365,0.06951871657754011,0.031016042780748664,0.5686274509803921,0.5686274509803921,0.06274509803921569,0.051123412569195704,0.44277264423070284,0.7156950711279831
silver,metallic,0.43821356237309517,21,13,21,0.06,0.0,0.18,0.8329764453961456,0.4544392523364486,0.07914438502673797,0.0053475935828877,1.0,1.0,0.0,0.05437968088570498,0.5801947215220702,0.8376537332638586
silver,metallic,0.43821356237309517,21,13,21,0.06,0.0,0.3,0.8329764453961456,0.4544392523364486,0.07914438502673797,0.0053475935828877,1.0,1.0,0.0,0.05437968088570498,0.5801947215220702,0.8376537332638586
silver,metallic,0.43821356237309517,21,13,21,0.06,0.0,0.44,0.8329764453961456,0.4544392523364486,0.07914438502673797,0.0053475935828877,1.0,1.0,0.0,0.05437968088570498,0.5801947215220702,0.8376537332638586
silver,metallic,0.43821356237309517,21,13,21,0.06,0.4025974025974026,0.18,0.7670588235294118,0.4340878828229028,0.09518716577540107,0.10160427807486631,0.5974025974025974,0.5974025974025974,0.24675324675324675,0.04265711494627157,0.5892187979020964,0.671380968072948
silver,metallic,0.43821356237309517,21,13,21,0.06,0.40049751243781095,0.3,0.8040540540540541,0.44569288389513106,0.08663101604278074,0.05668449197860963,0.599502487562189,0.599502487562189,0.12437810945273632,0.04949527841094106,0.5831196386137498,0.714585345674005
silver,metallic,0.43821356237309517,21,13,21,0.06,0.39069767441860465,0.44,0.8351648351648352,0.4550898203592814,0.0748663101604278,0.03208556149732621,0.6093023255813953,0.6093023255813953,0.06279069767441861,0.05177466623249756,0.4432744999925128,0.7170278613462501
silver,metallic,0.43821356237309517,21,13,21,0.06,0.3979328165374677,0.18,0.7852028639618138,0.43983957219251335,0.09839572192513368,0.10160427807486631,0.6020671834625323,0.6020671834625323,0.2454780361757106,0.04656463692608271,0.5912504076354093,0.6754682446041212
silver,metallic,0.43821356237309517,21,13,21,0.06,0.4089775561097257,0.3,0.7951002227171492,0.44292803970223327,0.08128342245989305,0.05668449197860963,0.5910224438902744,0.5910224438902744,0.12468827930174564,0.05047215890589384,0.44293854470245175,0.6902545123495374
silver,metallic,0.43821356237309517,21,13,21,0.06,0.39950980392156865,0.44,0.8407079646017699,0.4567307692307692,0.07914438502673797,0.031016042780748664,0.6004901960784313,0.6004901960784313,0.061274509803921566,0.052425919895799415,0.44130470519468157,0.7182506185401768
silver,metallic,0.43821356237309517,21,13,21,0.12,0.0,0.18,0.809322033898305,0.44730679156908665,0.0748663101604278,0.011764705882352941,1.0,1.0,0.0,0.05307717355910127,0.5804348946942062,0.8327958295910195
silver,metallic,0.43821356237309517,21,13,21,0.12,0.0,0.3,0.809322033898305,0.44730679156908665,0.0748663101604278,0.011764705882352941,1.0,1.0,0.0,0.05307717355910127,0.5804348946942062,0.8327958295910195
silver,metallic,0.43821356237309517,21,13,21,0.12,0.0,0.44,0.809322033898305,0.44730679156908665,0.0748663101604278,0.011764705882352941,1.0,1.0,0.0,0.05307717355910127,0.5804348946942062,0.8327958295910195
silver,metallic,0.43821356237309517,21,13,21,0.12,0.40425531914893614,0.18,0.7546728971962616,0.43009320905459386,0.0855614973262032,0.11122994652406418,0.5957446808510638,0.5957446808510638,0.2632978723404255,0.04493650276782807,0.4532130950605917,0.6418366578572173
silver,metallic,0.43821356237309517,21,13,21,0.12,0.3920595533498759,0.3,0.8076062639821029,0.4467821782178218,0.07700534759358289,0.058823529411764705,0.607940446650124,0.607940446650124,0.11910669975186104,0.045587756431129924,0.5872060365611964,0.7175327795375328
silver,metallic,0.43821356237309517,21,13,21,0.12,0.38213399503722084,0.44,0.8267543859649122,0.4525810324129652,0.07593582887700535,0.033155080213903745,0.6178660049627791,0.6178660049627791,0.04962779156327544,0.05079778573754477,0.4439393579920373,0.7192437106070166
silver,metallic,0.43821356237309517,21,13,21,0.12,0.39572192513368987,0.18,0.7751196172248804,0.4366576819407008,0.09090909090909091,0.11550802139037433,0.6042780748663101,0.6042780748663101,0.28342245989304815,0.04233148811462065,0.4533786306830888,0.6400888203391814
silver,metallic,0.43821356237309517,21,13,21,0.12,0.4049382716049383,0.3,0.7972972972972973,0.44360902255639095,0.07807486631016043,0.06844919786096257,0.5950617283950618,0.5950617283950618,0.14320987654320988,0.04623901009443178,0.4456870050383174,0.6854590530989213
silver,metallic,0.43821356237309517,21,13,21,0.12,0.3863080684596577,0.44,0.8179824561403509,0.4499396863691194,0.07379679144385026,0.039572192513368985,0.6136919315403423,0.6136919315403423,0.06356968215158924,0.05307717355910127,0.4421730600271533,0.712822410318446
silver,metallic,0.43821356237309517,21,13,21,0.2,0.0,0.18,0.7961783439490446,0.4432624113475177,0.06951871657754011,0.025668449197860963,1.0,1.0,0.0,0.047215890589384565,0.5807883837690953,0.8298619488072422
silver,metallic,0.43821356237309517,21,13,21,0.2,0.0,0.3,0.7961783439490446,0.4432624113475177,0.06951871657754011,0.025668449197860963,1.0,1.0,0.0,0.047215890589384565,0.5807883837690953,0.8298619488072422
silver,metallic,0.43821356237309517,21,13,21,0.2,0.0,0.44,0.7961783439490446,0.4432624113475177,0.06951871657754011,0.025668449197860963,1.0,1.0,0.0,0.047215890589384565,0.5807883837690953,0.8298619488072422
silver,metallic,0.43821356237309517,21,13,21,0.2,0.3973684210526316,0.18,0.7828162291169452,0.4390896921017403,0.08342245989304813,0.11764705882352941,0.6026315789473684,0.6026315789473684,0.2657894736842105,0.0475415174210355,0.45623694026268236,0.6467399917166607
silver,metallic,0.43821356237309517,21,13,21,0.2,0.4137055837563452,0.3,0.7935779816513762,0.4424552429667519,0.07807486631016043,0.0855614973262032,0.5862944162436549,0.5862944162436549,0.1700507614213198,0.047215890589384565,0.45167846746223483,0.6771108597837459
silver,metallic,0.43821356237309517,21,13,21,0.2,0.3771712158808933,0.44,0.7886710239651417,0.440925700365408,0.06844919786096257,0.053475935828877004,0.6228287841191067,0.6228287841191067,0.062034739454094295,0.04623901009443178,0.5877736012671173,0.7304322655122466
silver,metallic,0.43821356237309517,21,13,21,0.2,0.4189189189189189,0.18,0.784841075794621,0.4397260273972603,0.0877005347593583,0.13155080213903744,0.581081081081081,0.581081081081081,0.3162162162162162,0.040703353956366005,0.45741872913907045,0.6325684939248014
silver,metallic,0.43821356237309517,21,13,21,0.2,0.41687979539641945,0.3,0.7935779816513762,0.4424552429667519,0.07593582887700535,0.0877005347593583,0.5831202046035806,0.5831202046035806,0.17391304347826086,0.047215890589384565,0.5909894776343163,0.6981901603804951
silver,metallic,0.43821356237309517,21,13,21,0.2,0.38902743142144636,0.44,0.8048780487804879,0.44594594594594594,0.07272727272727272,0.05668449197860963,0.6109725685785536,0.6109725685785536,0.0798004987531172,0.04949527841094106,0.5834355597204992,0.7275345598533033
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,13,0.06,0.0,0.18,0.8102678571428571,0.4475955610357583,0.12861736334405144,0.0021436227224008574,1.0,1.0,0.0,0.11820253988928688,0.5279108764499727,0.8218027565685594
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,13,0.06,0.0,0.3,0.8102678571428571,0.4475955610357583,0.12861736334405144,0.0021436227224008574,1.0,1.0,0.0,0.11820253988928688,0.5279108764499727,0.8218027565685594
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,13,0.06,0.0,0.44,0.8102678571428571,0.4475955610357583,0.12861736334405144,0.0021436227224008574,1.0,1.0,0.0,0.11820253988928688,0.5279108764499727,0.8218027565685594
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,13,0.06,0.4664179104477612,0.18,0.6955503512880562,0.4102209944751381,0.1339764201500536,0.09003215434083602,0.5335820895522388,0.5335820895522388,0.30970149253731344,0.09671116900032563,0.5404494234303114,0.6291631763999506
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,13,0.06,0.4254545454545455,0.3,0.7516930022573364,0.42912371134020616,0.12433011789924973,0.04394426580921758,0.5745454545454546,0.5745454545454546,0.14545454545454545,0.10843373493975904,0.5347719048444144,0.6881518889012145
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,13,0.06,0.4006734006734007,0.44,0.7610619469026548,0.4321608040201005,0.12004287245444802,0.02679528403001072,0.5993265993265994,0.5993265993265994,0.0707070707070707,0.11201563008791925,0.5313011583005347,0.7114948274070056
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,13,0.06,0.4703703703703704,0.18,0.7002341920374707,0.4118457300275482,0.13183279742765272,0.09003215434083602,0.5296296296296297,0.5296296296296297,0.3111111111111111,0.09736242266362748,0.5405220941080606,0.6296838756474787
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,13,0.06,0.4275092936802974,0.3,0.7404063205417607,0.4254215304798962,0.1232583065380493,0.05037513397642015,0.5724907063197026,0.5724907063197026,0.17100371747211895,0.10680560078150439,0.5343816063355189,0.678299410228022
