model,anchor,family,alpha,offset,window_width,beta,learning_rate,model_rate,surprise_high,revision_threshold,coherence_limit,write_threshold,write_count,witness_count,admission_rate,write_rate,witness_rate,revision_rate,mean_revision_size,delayed_retention,pollution,phase_lock_resistance,composite_score
local_prediction,fib_13_21,rational,0.6070476190476191,-0.012,0.24,0.011,0.12,0.16,0.42,0.07,0.34,0.62,63.0,100.0,1.0,0.38650306748466257,0.6134969325153374,0.0,0.05635032711287475,0.38650306748466257,0.030776746458231558,0.6488205894807695,0.4643997244050608
local_prediction,fib_13_21,rational,0.6190476190476191,0.0,0.24,0.011,0.12,0.16,0.42,0.07,0.34,0.62,61.0,97.0,1.0,0.3860759493670886,0.6139240506329114,0.0,0.05580662720883138,0.3860759493670886,0.02979970688812897,0.6321187721410486,0.4608922761491825
local_prediction,fib_13_21,rational,0.6310476190476191,0.012,0.24,0.011,0.12,0.16,0.42,0.07,0.34,0.62,58.0,100.0,1.0,0.3670886075949367,0.6329113924050633,0.0,0.05585173549504255,0.3670886075949367,0.028334147532975085,0.3919953580961092,0.41238428063270527
local_prediction,fib_13_21,rational,0.6430476190476191,0.024,0.24,0.011,0.12,0.16,0.42,0.07,0.34,0.62,59.0,103.0,1.0,0.36419753086419754,0.6358024691358025,0.0,0.053687861436405686,0.36419753086419754,0.02882266731802638,0.5366728665211136,0.4356508346206261
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.035,0.04,0.28,0.12,0.5,0.48,40.0,49.0,1.0,0.449438202247191,0.550561797752809,0.0,0.013785932760717847,0.449438202247191,0.019540791402051783,0.5985477663454675,0.4373671282515703
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.035,0.04,0.28,0.12,0.5,0.48,41.0,49.0,1.0,0.45555555555555555,0.5444444444444444,0.0,0.014110617453819741,0.45555555555555555,0.020029311187103077,0.7003695747202143,0.45769321088584886
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.035,0.04,0.28,0.12,0.5,0.48,44.0,36.0,1.0,0.55,0.45,0.0,0.01565672749590637,0.55,0.02149487054225696,0.3667831835223937,0.4260711225387232
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.035,0.04,0.28,0.12,0.5,0.48,37.0,54.0,1.0,0.4065934065934066,0.5934065934065934,0.0,0.014135233366883881,0.4065934065934066,0.0180752320468979,0.7330352809273926,0.44967998373109147
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.035,0.04,0.28,0.12,0.5,0.48,45.0,53.0,1.0,0.45918367346938777,0.5408163265306123,0.0,0.013979438503102015,0.45918367346938777,0.021983390327308255,0.6925691651871071,0.4570245052909772
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.035,0.04,0.42,0.12,0.2,0.62,30.0,59.0,1.0,0.33707865168539325,0.6629213483146067,0.0,0.013785932760717847,0.33707865168539325,0.014655593551538837,0.5988473693386247,0.40552959700439906
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.035,0.04,0.42,0.12,0.2,0.62,32.0,58.0,1.0,0.35555555555555557,0.6444444444444445,0.0,0.014110617453819741,0.35555555555555557,0.015632633121641426,0.6527745436532222,0.4207475912821546
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.035,0.04,0.42,0.12,0.2,0.62,35.0,45.0,1.0,0.4375,0.5625,0.0,0.01565672749590637,0.4375,0.01709819247679531,0.37473849627389333,0.3955222920950848
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.035,0.04,0.42,0.12,0.2,0.62,30.0,61.0,1.0,0.32967032967032966,0.6703296703296703,0.0,0.014135233366883881,0.32967032967032966,0.014655593551538837,0.7342089238578764,0.4280653711402822
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.035,0.04,0.42,0.12,0.2,0.62,34.0,64.0,1.0,0.3469387755102041,0.6530612244897959,0.0,0.013979438503102015,0.3469387755102041,0.016609672691744015,0.7006356801145655,0.42666691096596593
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.035,0.08,0.28,0.035,0.34,0.48,40.0,49.0,1.0,0.449438202247191,0.550561797752809,0.0,0.02630204861199629,0.449438202247191,0.019540791402051783,0.5985477663454675,0.4483187296214389
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.035,0.08,0.28,0.035,0.34,0.48,41.0,49.0,1.0,0.45555555555555555,0.5444444444444444,0.0,0.027086235556940383,0.45555555555555555,0.020029311187103077,0.7003695747202143,0.4690468767260794
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.035,0.08,0.28,0.035,0.34,0.48,44.0,36.0,1.0,0.55,0.45,0.0,0.030350860767508696,0.55,0.02149487054225696,0.3667831835223937,0.4389284891513752
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.035,0.08,0.28,0.035,0.34,0.48,37.0,54.0,1.0,0.4065934065934066,0.5934065934065934,0.0,0.02663750384020687,0.4065934065934066,0.0180752320468979,0.7330352809273926,0.4606194703952491
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.035,0.08,0.28,0.035,0.34,0.48,45.0,53.0,1.0,0.45918367346938777,0.5408163265306123,0.0,0.026759838867862124,0.45918367346938777,0.021983390327308255,0.6925691651871071,0.46820735561014226
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.035,0.08,0.42,0.035,0.2,0.62,30.0,59.0,1.0,0.33707865168539325,0.6629213483146067,0.0,0.02630204861199629,0.33707865168539325,0.014655593551538837,0.5988473693386247,0.41648119837426767
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.035,0.08,0.42,0.035,0.2,0.62,32.0,58.0,1.0,0.35555555555555557,0.6444444444444445,0.0,0.027086235556940383,0.35555555555555557,0.015632633121641426,0.6527745436532222,0.4321012571223852
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.035,0.08,0.42,0.035,0.2,0.62,35.0,45.0,1.0,0.4375,0.5625,0.0,0.030350860767508696,0.4375,0.01709819247679531,0.37473849627389333,0.40837965870773685
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.035,0.08,0.42,0.035,0.2,0.62,30.0,61.0,1.0,0.32967032967032966,0.6703296703296703,0.0,0.02663750384020687,0.32967032967032966,0.014655593551538837,0.7342089238578764,0.4390048578044398
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.035,0.08,0.42,0.035,0.2,0.62,34.0,64.0,1.0,0.3469387755102041,0.6530612244897959,0.0,0.026759838867862124,0.3469387755102041,0.016609672691744015,0.7006356801145655,0.437849761285131
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.035,0.16,0.28,0.035,0.5,0.48,40.0,49.0,1.0,0.449438202247191,0.550561797752809,0.0,0.05141224395703574,0.449438202247191,0.019540791402051783,0.5985477663454675,0.47029015054834844
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.035,0.16,0.28,0.035,0.5,0.48,41.0,49.0,1.0,0.45555555555555555,0.5444444444444444,0.0,0.053346089546989585,0.45555555555555555,0.020029311187103077,0.7003695747202143,0.49202424896737246
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.035,0.16,0.28,0.035,0.5,0.48,44.0,36.0,1.0,0.55,0.45,0.0,0.05902277639168428,0.55,0.02149487054225696,0.3667831835223937,0.46401641532252885
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.035,0.16,0.28,0.035,0.5,0.48,37.0,54.0,1.0,0.4065934065934066,0.5934065934065934,0.0,0.05124753247814895,0.4065934065934066,0.0180752320468979,0.7330352809273926,0.48215324545344845
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.035,0.16,0.28,0.035,0.5,0.48,45.0,53.0,1.0,0.45918367346938777,0.5408163265306123,0.0,0.05240998665224357,0.45918367346938777,0.021983390327308255,0.6925691651871071,0.49065123492147605
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.035,0.16,0.28,0.07,0.5,0.48,40.0,49.0,1.0,0.449438202247191,0.550561797752809,0.0,0.05141224395703574,0.449438202247191,0.019540791402051783,0.5985477663454675,0.47029015054834844
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.035,0.16,0.28,0.07,0.5,0.48,41.0,49.0,1.0,0.45555555555555555,0.5444444444444444,0.0,0.053346089546989585,0.45555555555555555,0.020029311187103077,0.7003695747202143,0.49202424896737246
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.035,0.16,0.28,0.07,0.5,0.48,44.0,36.0,1.0,0.55,0.45,0.0,0.05902277639168428,0.55,0.02149487054225696,0.3667831835223937,0.46401641532252885
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.035,0.16,0.28,0.07,0.5,0.48,37.0,54.0,1.0,0.4065934065934066,0.5934065934065934,0.0,0.05124753247814895,0.4065934065934066,0.0180752320468979,0.7330352809273926,0.48215324545344845
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.035,0.16,0.28,0.07,0.5,0.48,45.0,53.0,1.0,0.45918367346938777,0.5408163265306123,0.0,0.05240998665224357,0.45918367346938777,0.021983390327308255,0.6925691651871071,0.49065123492147605
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.035,0.16,0.28,0.12,0.5,0.48,40.0,49.0,1.0,0.449438202247191,0.550561797752809,0.0,0.05141224395703574,0.449438202247191,0.019540791402051783,0.5985477663454675,0.47029015054834844
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.035,0.16,0.28,0.12,0.5,0.48,41.0,49.0,1.0,0.45555555555555555,0.5444444444444444,0.0,0.053346089546989585,0.45555555555555555,0.020029311187103077,0.7003695747202143,0.49202424896737246
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.035,0.16,0.28,0.12,0.5,0.48,44.0,36.0,1.0,0.55,0.45,0.0,0.05902277639168428,0.55,0.02149487054225696,0.3667831835223937,0.46401641532252885
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.035,0.16,0.28,0.12,0.5,0.48,37.0,54.0,1.0,0.4065934065934066,0.5934065934065934,0.0,0.05124753247814895,0.4065934065934066,0.0180752320468979,0.7330352809273926,0.48215324545344845
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.035,0.16,0.28,0.12,0.5,0.48,45.0,53.0,1.0,0.45918367346938777,0.5408163265306123,0.0,0.05240998665224357,0.45918367346938777,0.021983390327308255,0.6925691651871071,0.49065123492147605
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.035,0.16,0.42,0.12,0.5,0.48,30.0,59.0,1.0,0.33707865168539325,0.6629213483146067,0.0,0.05141224395703574,0.33707865168539325,0.014655593551538837,0.5988473693386247,0.4384526193011772
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.035,0.16,0.42,0.12,0.5,0.48,33.0,57.0,1.0,0.36666666666666664,0.6333333333333333,0.0,0.053346089546989585,0.36666666666666664,0.01612115290669272,0.6507113373514495,0.4578604204528742
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.035,0.16,0.42,0.12,0.5,0.48,36.0,44.0,1.0,0.45,0.55,0.0,0.05902277639168428,0.45,0.017586712261846604,0.3737421981778596,0.436841671970372
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.035,0.16,0.42,0.12,0.5,0.48,31.0,60.0,1.0,0.34065934065934067,0.6593406593406593,0.0,0.05124753247814895,0.34065934065934067,0.015144113336590131,0.7335114854503872,0.46353107513761926
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.035,0.16,0.42,0.12,0.5,0.48,34.0,64.0,1.0,0.3469387755102041,0.6530612244897959,0.0,0.05240998665224357,0.3469387755102041,0.016609672691744015,0.7006356801145655,0.46029364059646477
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.07,0.04,0.28,0.07,0.34,0.62,38.0,51.0,1.0,0.42696629213483145,0.5730337078651685,0.0,0.013785932760717847,0.42696629213483145,0.018563751831949193,0.5999848072056713,0.4312475036492191
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.07,0.04,0.28,0.07,0.34,0.62,41.0,49.0,1.0,0.45555555555555555,0.5444444444444444,0.0,0.014110617453819741,0.45555555555555555,0.020029311187103077,0.7003695747202143,0.45769321088584886
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.07,0.04,0.28,0.07,0.34,0.62,43.0,37.0,1.0,0.5375,0.4625,0.0,0.01565672749590637,0.5375,0.021006350757205666,0.3675869811209663,0.42266238535769873
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.07,0.04,0.28,0.07,0.34,0.62,38.0,53.0,1.0,0.4175824175824176,0.5824175824175825,0.0,0.014135233366883881,0.4175824175824176,0.018563751831949193,0.7323706548037217,0.4526783322171587
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.07,0.04,0.28,0.07,0.34,0.62,44.0,54.0,1.0,0.4489795918367347,0.5510204081632653,0.0,0.013979438503102015,0.4489795918367347,0.02149487054225696,0.6941813044590872,0.45442291154066505
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.07,0.08,0.28,0.12,0.5,0.62,38.0,51.0,1.0,0.42696629213483145,0.5730337078651685,0.0,0.02630204861199629,0.42696629213483145,0.018563751831949193,0.5999848072056713,0.4421991050190877
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.07,0.08,0.28,0.12,0.5,0.62,41.0,49.0,1.0,0.45555555555555555,0.5444444444444444,0.0,0.027086235556940383,0.45555555555555555,0.020029311187103077,0.7003695747202143,0.4690468767260794
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.07,0.08,0.28,0.12,0.5,0.62,43.0,37.0,1.0,0.5375,0.4625,0.0,0.030350860767508696,0.5375,0.021006350757205666,0.3675869811209663,0.43551975197035075
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.07,0.08,0.28,0.12,0.5,0.62,38.0,53.0,1.0,0.4175824175824176,0.5824175824175825,0.0,0.02663750384020687,0.4175824175824176,0.018563751831949193,0.7323706548037217,0.4636178188813163
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.07,0.08,0.28,0.12,0.5,0.62,44.0,54.0,1.0,0.4489795918367347,0.5510204081632653,0.0,0.026759838867862124,0.4489795918367347,0.02149487054225696,0.6941813044590872,0.4656057618598301
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.07,0.08,0.42,0.07,0.34,0.48,31.0,58.0,1.0,0.34831460674157305,0.651685393258427,0.0,0.02630204861199629,0.34831460674157305,0.015144113336590131,0.5999582833041599,0.41987030886665805
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.07,0.08,0.42,0.07,0.34,0.48,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.027086235556940383,0.3888888888888889,0.01709819247679531,0.6486550699440372,0.4408192565252771
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.07,0.08,0.42,0.07,0.34,0.48,37.0,43.0,1.0,0.4625,0.5375,0.0,0.030350860767508696,0.4625,0.0180752320468979,0.37275544048588216,0.41512955016343006
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.07,0.08,0.42,0.07,0.34,0.48,31.0,60.0,1.0,0.34065934065934067,0.6593406593406593,0.0,0.02663750384020687,0.34065934065934067,0.015144113336590131,0.7335114854503872,0.4419973000794199
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.07,0.08,0.42,0.07,0.34,0.48,34.0,64.0,1.0,0.3469387755102041,0.6530612244897959,0.0,0.026759838867862124,0.3469387755102041,0.016609672691744015,0.7006356801145655,0.437849761285131
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.07,0.08,0.42,0.12,0.2,0.48,31.0,58.0,1.0,0.34831460674157305,0.651685393258427,0.0,0.02630204861199629,0.34831460674157305,0.015144113336590131,0.5999582833041599,0.41987030886665805
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.07,0.08,0.42,0.12,0.2,0.48,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.027086235556940383,0.3888888888888889,0.01709819247679531,0.6486550699440372,0.4408192565252771
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.07,0.08,0.42,0.12,0.2,0.48,37.0,43.0,1.0,0.4625,0.5375,0.0,0.030350860767508696,0.4625,0.0180752320468979,0.37275544048588216,0.41512955016343006
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.07,0.08,0.42,0.12,0.2,0.48,31.0,60.0,1.0,0.34065934065934067,0.6593406593406593,0.0,0.02663750384020687,0.34065934065934067,0.015144113336590131,0.7335114854503872,0.4419973000794199
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.07,0.08,0.42,0.12,0.2,0.48,34.0,64.0,1.0,0.3469387755102041,0.6530612244897959,0.0,0.026759838867862124,0.3469387755102041,0.016609672691744015,0.7006356801145655,0.437849761285131
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.07,0.08,0.42,0.12,0.34,0.62,31.0,58.0,1.0,0.34831460674157305,0.651685393258427,0.0,0.02630204861199629,0.34831460674157305,0.015144113336590131,0.5999582833041599,0.41987030886665805
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.07,0.08,0.42,0.12,0.34,0.62,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.027086235556940383,0.3888888888888889,0.01709819247679531,0.6486550699440372,0.4408192565252771
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.07,0.08,0.42,0.12,0.34,0.62,35.0,45.0,1.0,0.4375,0.5625,0.0,0.030350860767508696,0.4375,0.01709819247679531,0.37470453130858195,0.40837354501398077
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.07,0.08,0.42,0.12,0.34,0.62,29.0,62.0,1.0,0.31868131868131866,0.6813186813186813,0.0,0.02663750384020687,0.31868131868131866,0.014167073766487542,0.7349787512911157,0.4360254455540949
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.07,0.08,0.42,0.12,0.34,0.62,34.0,64.0,1.0,0.3469387755102041,0.6530612244897959,0.0,0.026759838867862124,0.3469387755102041,0.016609672691744015,0.7006356801145655,0.437849761285131
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.07,0.08,0.42,0.12,0.5,0.48,31.0,58.0,1.0,0.34831460674157305,0.651685393258427,0.0,0.02630204861199629,0.34831460674157305,0.015144113336590131,0.5999582833041599,0.41987030886665805
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.07,0.08,0.42,0.12,0.5,0.48,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.027086235556940383,0.3888888888888889,0.01709819247679531,0.6486550699440372,0.4408192565252771
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.07,0.08,0.42,0.12,0.5,0.48,37.0,43.0,1.0,0.4625,0.5375,0.0,0.030350860767508696,0.4625,0.0180752320468979,0.37275544048588216,0.41512955016343006
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.07,0.08,0.42,0.12,0.5,0.48,31.0,60.0,1.0,0.34065934065934067,0.6593406593406593,0.0,0.02663750384020687,0.34065934065934067,0.015144113336590131,0.7335114854503872,0.4419973000794199
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.07,0.08,0.42,0.12,0.5,0.48,34.0,64.0,1.0,0.3469387755102041,0.6530612244897959,0.0,0.026759838867862124,0.3469387755102041,0.016609672691744015,0.7006356801145655,0.437849761285131
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.07,0.16,0.28,0.07,0.5,0.62,38.0,51.0,1.0,0.42696629213483145,0.5730337078651685,0.0,0.05141224395703574,0.42696629213483145,0.018563751831949193,0.5999848072056713,0.4641705259459972
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.07,0.16,0.28,0.07,0.5,0.62,41.0,49.0,1.0,0.45555555555555555,0.5444444444444444,0.0,0.053346089546989585,0.45555555555555555,0.020029311187103077,0.7003695747202143,0.49202424896737246
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.07,0.16,0.28,0.07,0.5,0.62,43.0,37.0,1.0,0.5375,0.4625,0.0,0.05902277639168428,0.5375,0.021006350757205666,0.3675869811209663,0.4606076781415044
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.07,0.16,0.28,0.07,0.5,0.62,38.0,53.0,1.0,0.4175824175824176,0.5824175824175825,0.0,0.05124753247814895,0.4175824175824176,0.018563751831949193,0.7323706548037217,0.4851515939395157
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.07,0.16,0.28,0.07,0.5,0.62,44.0,54.0,1.0,0.4489795918367347,0.5510204081632653,0.0,0.05240998665224357,0.4489795918367347,0.02149487054225696,0.6941813044590872,0.4880496411711639
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.07,0.16,0.42,0.035,0.2,0.62,31.0,58.0,1.0,0.34831460674157305,0.651685393258427,0.0,0.05141224395703574,0.34831460674157305,0.015144113336590131,0.5999582833041599,0.44184172979356756
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.07,0.16,0.42,0.035,0.2,0.62,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.053346089546989585,0.3888888888888889,0.01709819247679531,0.6486550699440372,0.46379662876657013
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.07,0.16,0.42,0.035,0.2,0.62,35.0,45.0,1.0,0.4375,0.5625,0.0,0.05902277639168428,0.4375,0.01709819247679531,0.37470453130858195,0.4334614711851344
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.07,0.16,0.42,0.035,0.2,0.62,29.0,62.0,1.0,0.31868131868131866,0.6813186813186813,0.0,0.05124753247814895,0.31868131868131866,0.014167073766487542,0.7349787512911157,0.45755922061229426
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.07,0.16,0.42,0.035,0.2,0.62,34.0,64.0,1.0,0.3469387755102041,0.6530612244897959,0.0,0.05240998665224357,0.3469387755102041,0.016609672691744015,0.7006356801145655,0.46029364059646477
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.07,0.16,0.42,0.035,0.34,0.48,31.0,58.0,1.0,0.34831460674157305,0.651685393258427,0.0,0.05141224395703574,0.34831460674157305,0.015144113336590131,0.5999582833041599,0.44184172979356756
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.07,0.16,0.42,0.035,0.34,0.48,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.053346089546989585,0.3888888888888889,0.01709819247679531,0.6486550699440372,0.46379662876657013
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.07,0.16,0.42,0.035,0.34,0.48,37.0,43.0,1.0,0.4625,0.5375,0.0,0.05902277639168428,0.4625,0.0180752320468979,0.37275544048588216,0.4402174763345837
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.07,0.16,0.42,0.035,0.34,0.48,31.0,60.0,1.0,0.34065934065934067,0.6593406593406593,0.0,0.05124753247814895,0.34065934065934067,0.015144113336590131,0.7335114854503872,0.46353107513761926
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.07,0.16,0.42,0.035,0.34,0.48,34.0,64.0,1.0,0.3469387755102041,0.6530612244897959,0.0,0.05240998665224357,0.3469387755102041,0.016609672691744015,0.7006356801145655,0.46029364059646477
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.12,0.04,0.42,0.035,0.2,0.62,31.0,58.0,1.0,0.34831460674157305,0.651685393258427,0.0,0.013785932760717847,0.34831460674157305,0.015144113336590131,0.5999511716420458,0.4089174273976089
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.12,0.04,0.42,0.035,0.2,0.62,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.014110617453819741,0.3888888888888889,0.01709819247679531,0.6486550699440372,0.4294655906850465
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.12,0.04,0.42,0.035,0.2,0.62,35.0,45.0,1.0,0.4375,0.5625,0.0,0.01565672749590637,0.4375,0.01709819247679531,0.37470453130858195,0.39551617840132874
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.12,0.04,0.42,0.035,0.2,0.62,28.0,63.0,1.0,0.3076923076923077,0.6923076923076923,0.0,0.014135233366883881,0.3076923076923077,0.013678553981436248,0.7358008449133306,0.42211595455360795
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.12,0.04,0.42,0.035,0.2,0.62,32.0,66.0,1.0,0.32653061224489793,0.673469387755102,0.0,0.013979438503102015,0.32653061224489793,0.015632633121641426,0.7009710793992343,0.4209437251986693
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.12,0.04,0.42,0.07,0.2,0.62,31.0,58.0,1.0,0.34831460674157305,0.651685393258427,0.0,0.013785932760717847,0.34831460674157305,0.015144113336590131,0.5999511716420458,0.4089174273976089
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.12,0.04,0.42,0.07,0.2,0.62,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.014110617453819741,0.3888888888888889,0.01709819247679531,0.6486550699440372,0.4294655906850465
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.12,0.04,0.42,0.07,0.2,0.62,35.0,45.0,1.0,0.4375,0.5625,0.0,0.01565672749590637,0.4375,0.01709819247679531,0.37470453130858195,0.39551617840132874
local_prediction,noble_1,noble,0.45129141861478145,0.012,0.18,0.0,0.12,0.04,0.42,0.07,0.2,0.62,28.0,63.0,1.0,0.3076923076923077,0.6923076923076923,0.0,0.014135233366883881,0.3076923076923077,0.013678553981436248,0.7358008449133306,0.42211595455360795
local_prediction,noble_1,noble,0.46329141861478146,0.024,0.18,0.0,0.12,0.04,0.42,0.07,0.2,0.62,32.0,66.0,1.0,0.32653061224489793,0.673469387755102,0.0,0.013979438503102015,0.32653061224489793,0.015632633121641426,0.7009710793992343,0.4209437251986693
local_prediction,noble_1,noble,0.4152914186147814,-0.024,0.18,0.0,0.12,0.04,0.42,0.12,0.5,0.62,31.0,58.0,1.0,0.34831460674157305,0.651685393258427,0.0,0.013785932760717847,0.34831460674157305,0.015144113336590131,0.5999511716420458,0.4089174273976089
local_prediction,noble_1,noble,0.4272914186147814,-0.012,0.18,0.0,0.12,0.04,0.42,0.12,0.5,0.62,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.014110617453819741,0.3888888888888889,0.01709819247679531,0.6486550699440372,0.4294655906850465
local_prediction,noble_1,noble,0.43929141861478144,0.0,0.18,0.0,0.12,0.04,0.42,0.12,0.5,0.62,35.0,45.0,1.0,0.4375,0.5625,0.0,0.01565672749590637,0.4375,0.01709819247679531,0.37470453130858195,0.39551617840132874
