flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,pollution,phase_lock_resistance,score
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,0.82,21,0.2,0.3,0.7917620137299771,0.44189016602809705,0.09659714599341383,0.043907793633369926,0.0,0.0,0.16194331983805668,0.08097165991902834,0.6032388663967612,0.09573428850537284,0.5916503715720474,0.501236681943289
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.55,13,0.06,0.44,0.789010989010989,0.44103194103194104,0.09440175631174534,0.012074643249176729,0.0,0.0,0.05232558139534884,0.37209302325581395,0.19767441860465115,0.09899055682188213,0.5855847542390731,0.42570702420659257
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.55,13,0.12,0.18,0.7559241706161137,0.43049932523616735,0.11525795828759605,0.07135016465422613,0.0,0.0,0.44366197183098594,0.352112676056338,0.21830985915492956,0.09019863236730706,0.5902514943039294,0.3373429382878427
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.55,13,0.12,0.3,0.7674943566591422,0.4342273307790549,0.09769484083424808,0.042810098792535674,0.0,0.0,0.23214285714285715,0.38095238095238093,0.2261904761904762,0.0928036470205145,0.5857843152451627,0.374715661243894
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.55,13,0.2,0.18,0.7829268292682927,0.43912448700410395,0.1141602634467618,0.08342480790340286,0.0,0.0,0.5211267605633803,0.3732394366197183,0.21830985915492956,0.08987300553565614,0.5924782623677987,0.34230138191655846
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.55,21,0.06,0.18,0.7577197149643705,0.43108108108108106,0.1141602634467618,0.07354555433589462,0.0,0.0,0.3316582914572864,0.4120603015075377,0.22110552763819097,0.09019863236730706,0.5911110535117405,0.3434682355670837
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.55,21,0.06,0.3,0.771689497716895,0.43556701030927836,0.09989023051591657,0.048298572996706916,0.0,0.0,0.18061674008810572,0.41409691629955947,0.2290748898678414,0.09378052751546727,0.5889331918343512,0.39097371161607686
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.55,21,0.2,0.18,0.764102564102564,0.4331395348837209,0.1207464324917673,0.12403951701427003,0.0,0.0,0.5656565656565656,0.41414141414141414,0.19696969696969696,0.08498860306089222,0.5958995002189869,0.33443265489783225
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.7,13,0.06,0.44,0.7982261640798226,0.4438964241676942,0.09769484083424808,0.012074643249176729,0.0,0.0,0.041176470588235294,0.3058823529411765,0.3352941176470588,0.09964181048518397,0.5848368175832976,0.4650153629883979
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.7,13,0.12,0.18,0.771889400921659,0.435630689206762,0.10537870472008781,0.050493962678375415,0.0,0.0,0.2922077922077922,0.2662337662337662,0.42857142857142855,0.09345490068381634,0.5872343346567348,0.4134462301797445
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.7,13,0.12,0.44,0.7978021978021979,0.44376528117359415,0.09110867178924259,0.010976948408342482,0.0,0.0,0.05357142857142857,0.30357142857142855,0.35119047619047616,0.09931618365353305,0.5851408841063732,0.4648354252953031
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.7,13,0.2,0.18,0.7961630695443646,0.4432576769025367,0.1141602634467618,0.06366630076838639,0.0,0.0,0.37583892617449666,0.22818791946308725,0.4228187919463087,0.09475740801042006,0.5918260812131195,0.40929629149788566
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.7,13,0.2,0.44,0.7942477876106194,0.44266337854500615,0.0889132821075741,0.020856201975850714,0.0,0.0,0.10429447852760736,0.294478527607362,0.3803680981595092,0.09801367632692934,0.5889069334355308,0.4572242091665068
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.7,21,0.06,0.18,0.7517241379310344,0.42913385826771655,0.10537870472008781,0.05817782656421515,0.0,0.0,0.23148148148148148,0.28703703703703703,0.44907407407407407,0.0928036470205145,0.5876361353224713,0.4257923190371784
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.7,21,0.12,0.18,0.7748815165876777,0.43658210947930576,0.10976948408342481,0.06805708013172337,0.0,0.0,0.2897196261682243,0.2850467289719626,0.4439252336448598,0.090524259198958,0.5882461789305125,0.4128427518392921
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.7,21,0.2,0.3,0.7883720930232558,0.4408322496749025,0.09659714599341383,0.059275521405049394,0.0,0.0,0.22466960352422907,0.31718061674008813,0.40969162995594716,0.09312927385216542,0.5910007648989284,0.4210596502174995
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.82,13,0.2,0.18,0.7837209302325582,0.439374185136897,0.10757409440175632,0.050493962678375415,0.0,0.0,0.2913907284768212,0.17880794701986755,0.5894039735099338,0.09573428850537284,0.5894566295693746,0.4399014987633667
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,0.82,13,0.2,0.44,0.7924944812362031,0.4421182266009852,0.09440175631174534,0.014270032930845226,0.0,0.0,0.04938271604938271,0.1728395061728395,0.6234567901234568,0.10029306414848584,0.5844255534154408,0.5122743413951336
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.55,13,0.12,0.18,0.7594339622641509,0.4316353887399464,0.05750798722044728,0.14802981895633652,0.0,0.0,0.6153846153846154,0.0,0.22485207100591717,0.10224682513839141,0.3741195352375596,0.3862371242235963
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.55,13,0.12,0.3,0.7688787185354691,0.4346701164294955,0.046858359957401494,0.1299254526091587,0.0,0.0,0.48863636363636365,0.0,0.23295454545454544,0.10550309345490068,0.3699909282457676,0.38929553557419194
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.55,21,0.06,0.18,0.7444168734491315,0.4267425320056899,0.06815761448349308,0.18317358892438765,0.0,0.0,0.5572519083969466,0.0,0.1717557251908397,0.09540866167372192,0.5987018240631186,0.4045993485339271
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.55,21,0.06,0.44,0.7936507936507936,0.4424778761061947,0.04153354632587859,0.11608093716719915,0.0,0.0,0.2664359861591695,0.0,0.1695501730103806,0.10875936177140996,0.37188634989846603,0.40705675094250215
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.55,21,0.12,0.18,0.7593984962406015,0.43162393162393164,0.058572949946751864,0.19382321618743345,0.0,0.0,0.6096654275092936,0.0,0.17843866171003717,0.0963855421686747,0.37685803865636547,0.37716469832438165
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.55,21,0.12,0.3,0.7619047619047619,0.43243243243243246,0.04579339723109691,0.16613418530351437,0.0,0.0,0.47183098591549294,0.0,0.14788732394366197,0.09964181048518397,0.372840111934131,0.37236869746260587
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.7,13,0.06,0.18,0.7471783295711061,0.42764857881136953,0.051118210862619806,0.12460063897763578,0.0,0.0,0.423728813559322,0.0,0.5141242937853108,0.10517746662324975,0.5969847220191926,0.455802611019577
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.7,21,0.2,0.18,0.7487562189054726,0.42816500711237554,0.055378061767838126,0.1959531416400426,0.0,0.0,0.528169014084507,0.0,0.4084507042253521,0.095083034842071,0.6010953368892076,0.4474473040171594
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.82,13,0.06,0.18,0.7331887201735358,0.4230287859824781,0.042598509052183174,0.10649627263045794,0.0,0.0,0.2823529411764706,0.0,0.6470588235294118,0.10517746662324975,0.3698531738664689,0.4412684377402344
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.82,13,0.12,0.18,0.7337662337662337,0.4232209737827715,0.04046858359957402,0.10649627263045794,0.0,0.0,0.2976190476190476,0.0,0.6607142857142857,0.10354933246499512,0.36995323560896365,0.4370773134079891
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.82,13,0.12,0.3,0.7505422993492408,0.42874845105328374,0.039403620873269436,0.10117145899893504,0.0,0.0,0.24157303370786518,0.0,0.6741573033707865,0.10582872028655162,0.5976152469306795,0.4881789369363021
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.82,13,0.2,0.18,0.7298474945533769,0.42191435768261965,0.042598509052183174,0.11182108626198083,0.0,0.0,0.3151515151515151,0.0,0.6666666666666666,0.10289807880169326,0.37225974236887016,0.43151920246453623
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.82,21,0.12,0.18,0.7384259259259259,0.4247669773635153,0.05005324813631523,0.1501597444089457,0.0,0.0,0.3574007220216607,0.0,0.5776173285198556,0.09996743731683491,0.599466573020264,0.45390976116993914
fib_13_21,rational,0.6550476190476191,21,13,0.1,0.82,21,0.12,0.3,0.7528089887640449,0.42948717948717946,0.042598509052183174,0.12673056443024494,0.0,0.0,0.2727272727272727,0.0,0.5636363636363636,0.10387495929664604,0.3728378491881057,0.4475219933106466
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.55,13,0.06,0.44,0.7872807017543859,0.4404907975460123,0.03727369542066028,0.09478168264110756,0.0,0.0,0.27419354838709675,0.20967741935483872,0.22043010752688172,0.11006186909801367,0.3662547092991447,0.36459673930838077
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.55,13,0.2,0.44,0.7785234899328859,0.4377358490566038,0.038338658146964855,0.11501597444089456,0.0,0.0,0.37058823529411766,0.19411764705882353,0.2529411764705882,0.10713122761315533,0.3704899271374439,0.35073121298605814
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.55,21,0.06,0.18,0.7444168734491315,0.4267425320056899,0.06815761448349308,0.18317358892438765,0.0,0.0,0.5572519083969466,0.24427480916030533,0.1717557251908397,0.09540866167372192,0.5987018240631186,0.348765106440143
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.55,21,0.12,0.18,0.7593984962406015,0.43162393162393164,0.058572949946751864,0.19382321618743345,0.0,0.0,0.6096654275092936,0.23048327137546468,0.17843866171003717,0.0963855421686747,0.37685803865636547,0.32448280772427546
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.55,21,0.2,0.18,0.7616580310880829,0.4323529411764706,0.05750798722044728,0.21831735889243875,0.0,0.0,0.7237354085603113,0.22568093385214008,0.16342412451361868,0.09182676652556171,0.6009402033234972,0.3541037971347661
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.7,13,0.12,0.3,0.738562091503268,0.424812030075188,0.03727369542066028,0.11288604898828541,0.0,0.0,0.3386243386243386,0.1164021164021164,0.5079365079365079,0.1045262129599479,0.37172251137320556,0.3996764116972679
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.7,13,0.12,0.44,0.7553648068669528,0.43031784841075793,0.03407880724174654,0.09478168264110756,0.0,0.0,0.23626373626373626,0.10989010989010989,0.5,0.10843373493975904,0.5922385547221272,0.4648349554386627
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.7,13,0.2,0.3,0.7505567928730512,0.4287531806615776,0.042598509052183174,0.12034078807241747,0.0,0.0,0.37158469945355194,0.1092896174863388,0.5245901639344263,0.10420058612829697,0.3715929086974884,0.4000526507984807
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.7,13,0.2,0.44,0.7697368421052632,0.4349442379182156,0.03727369542066028,0.1033013844515442,0.0,0.0,0.23711340206185566,0.12886597938144329,0.4896907216494845,0.10875936177140996,0.5966628157933231,0.46327359700630977
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.7,21,0.06,0.44,0.7721238938053098,0.43570536828963796,0.04153354632587859,0.10543130990415335,0.0,0.0,0.18181818181818182,0.2012987012987013,0.38311688311688313,0.11006186909801367,0.36560718020406535,0.4186168688773595
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.7,21,0.12,0.18,0.7403846153846154,0.425414364640884,0.051118210862619806,0.17784877529286475,0.0,0.0,0.47079037800687284,0.18900343642611683,0.4054982817869416,0.09671116900032563,0.5978045612244596,0.4021969106207811
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.7,21,0.12,0.44,0.7589285714285714,0.43147208121827413,0.039403620873269436,0.12140575079872204,0.0,0.0,0.2422145328719723,0.19377162629757785,0.3875432525951557,0.10647997394985347,0.5956690070522321,0.43326007244370857
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.7,21,0.2,0.18,0.7487562189054726,0.42816500711237554,0.055378061767838126,0.1959531416400426,0.0,0.0,0.528169014084507,0.1795774647887324,0.4084507042253521,0.095083034842071,0.6010953368892076,0.4064010263511634
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.7,21,0.2,0.44,0.7454954954954955,0.4270967741935484,0.03727369542066028,0.13738019169329074,0.0,0.0,0.2808219178082192,0.21232876712328766,0.3972602739726027,0.10257245197004233,0.37174859784795844,0.3855081192929981
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.82,13,0.12,0.18,0.7337662337662337,0.4232209737827715,0.04046858359957402,0.10649627263045794,0.0,0.0,0.2976190476190476,0.08928571428571429,0.6607142857142857,0.10354933246499512,0.36995323560896365,0.41666915014268296
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.82,13,0.12,0.3,0.7505422993492408,0.42874845105328374,0.039403620873269436,0.10117145899893504,0.0,0.0,0.24157303370786518,0.0898876404494382,0.6741573033707865,0.10582872028655162,0.5976152469306795,0.46763319054785907
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.82,13,0.2,0.44,0.7662337662337663,0.4338235294117647,0.039403620873269436,0.09158679446219382,0.0,0.0,0.1791907514450867,0.08670520231213873,0.6589595375722543,0.10941061543471182,0.5938436974686996,0.4887481590062705
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.82,21,0.06,0.18,0.7384259259259259,0.4247669773635153,0.05644302449414271,0.14376996805111822,0.0,0.0,0.33935018050541516,0.1624548736462094,0.5848375451263538,0.10029306414848584,0.597844014004784,0.41977479041573357
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.82,21,0.06,0.3,0.7377777777777778,0.42455242966751916,0.042598509052183174,0.12460063897763578,0.0,0.0,0.25862068965517243,0.17586206896551723,0.5482758620689655,0.10322370563334418,0.5970716503791222,0.4400340646941026
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.82,21,0.12,0.18,0.7384259259259259,0.4247669773635153,0.05005324813631523,0.1501597444089457,0.0,0.0,0.3574007220216607,0.1624548736462094,0.5776173285198556,0.09996743731683491,0.599466573020264,0.4167772186222341
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.82,21,0.12,0.3,0.7528089887640449,0.42948717948717946,0.042598509052183174,0.12673056443024494,0.0,0.0,0.2727272727272727,0.14909090909090908,0.5636363636363636,0.10387495929664604,0.3728378491881057,0.4134440712327246
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.82,21,0.12,0.44,0.741304347826087,0.4257178526841448,0.038338658146964855,0.10862619808306709,0.0,0.0,0.18309859154929578,0.15492957746478872,0.5809859154929577,0.10420058612829697,0.5944628831383318,0.4671382579333011
fib_13_21,rational,0.6550476190476191,21,13,0.22,0.82,21,0.2,0.3,0.7351598173515982,0.4236842105263158,0.04792332268370607,0.14270500532481364,0.0,0.0,0.32234432234432236,0.16483516483516483,0.5641025641025641,0.10029306414848584,0.5973062404142899,0.42343718041659206
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.55,13,0.06,0.44,0.7872807017543859,0.4404907975460123,0.03727369542066028,0.09478168264110756,0.0,0.0,0.27419354838709675,0.41935483870967744,0.22043010752688172,0.11006186909801367,0.3662547092991447,0.33252300658948675
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.55,13,0.12,0.18,0.7594339622641509,0.4316353887399464,0.05750798722044728,0.14802981895633652,0.0,0.0,0.6153846153846154,0.41420118343195267,0.22485207100591717,0.10224682513839141,0.3741195352375596,0.3062371242235963
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.55,13,0.12,0.3,0.7688787185354691,0.4346701164294955,0.046858359957401494,0.1299254526091587,0.0,0.0,0.48863636363636365,0.4147727272727273,0.23295454545454544,0.10550309345490068,0.3699909282457676,0.309295535574192
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.55,13,0.2,0.18,0.7365967365967366,0.42416107382550333,0.05005324813631523,0.15654952076677317,0.0,0.0,0.6547619047619048,0.39285714285714285,0.24404761904761904,0.09899055682188213,0.597962621898859,0.3365820367347398
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.55,21,0.06,0.18,0.7444168734491315,0.4267425320056899,0.06815761448349308,0.18317358892438765,0.0,0.0,0.5572519083969466,0.4389312977099237,0.1717557251908397,0.09540866167372192,0.5987018240631186,0.3245993485339271
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.55,21,0.06,0.3,0.7845433255269321,0.43963254593175854,0.046858359957401494,0.14164004259850904,0.0,0.0,0.4020979020979021,0.458041958041958,0.16783216783216784,0.10517746662324975,0.595575413851481,0.3318539413809177
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.55,21,0.2,0.18,0.7616580310880829,0.4323529411764706,0.05750798722044728,0.21831735889243875,0.0,0.0,0.7237354085603113,0.42023346303501946,0.16342412451361868,0.09182676652556171,0.6009402033234972,0.32568801058668384
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.7,13,0.06,0.44,0.7760869565217391,0.4369645042839657,0.04153354632587859,0.08839190628328009,0.0,0.0,0.2,0.2918918918918919,0.4756756756756757,0.10973624226636275,0.36514010012316966,0.4057939046492477
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.7,13,0.12,0.18,0.7471526195899773,0.4276401564537158,0.05218317358892439,0.13099041533546327,0.0,0.0,0.441340782122905,0.26256983240223464,0.5083798882681564,0.10420058612829697,0.5995774023897502,0.3959824547471182
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.7,13,0.12,0.44,0.7553648068669528,0.43031784841075793,0.03407880724174654,0.09478168264110756,0.0,0.0,0.23626373626373626,0.2802197802197802,0.5,0.10843373493975904,0.5922385547221272,0.42590245936330945
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.7,13,0.2,0.18,0.7392290249433107,0.42503259452411996,0.051118210862619806,0.13205537806176784,0.0,0.0,0.4508670520231214,0.27167630057803466,0.5144508670520231,0.10322370563334418,0.5991893119573852,0.3923686301702082
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.7,13,0.2,0.44,0.7697368421052632,0.4349442379182156,0.03727369542066028,0.1033013844515442,0.0,0.0,0.23711340206185566,0.30412371134020616,0.4896907216494845,0.10875936177140996,0.5966628157933231,0.42321468684430674
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.7,21,0.06,0.18,0.7374701670644391,0.42445054945054944,0.059637912673056445,0.1650692225772098,0.0,0.0,0.4384057971014493,0.3333333333333333,0.40217391304347827,0.09703679583197655,0.5985142505550143,0.3685460083752393
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.7,21,0.12,0.18,0.7403846153846154,0.425414364640884,0.051118210862619806,0.17784877529286475,0.0,0.0,0.47079037800687284,0.3436426116838488,0.4054982817869416,0.09671116900032563,0.5978045612244596,0.3668508134190138
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.7,21,0.2,0.3,0.7488151658767772,0.4281842818428184,0.043663471778487756,0.1703940362087327,0.0,0.0,0.41924398625429554,0.3539518900343643,0.40893470790378006,0.09899055682188213,0.598700947667272,0.3678586443940649
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.82,13,0.2,0.18,0.7298474945533769,0.42191435768261965,0.042598509052183174,0.11182108626198083,0.0,0.0,0.3151515151515151,0.17575757575757575,0.6666666666666666,0.10289807880169326,0.37225974236887016,0.3913460422913761
fib_13_21,rational,0.6550476190476191,21,13,0.36,0.82,13,0.2,0.44,0.7662337662337663,0.4338235294117647,0.039403620873269436,0.09158679446219382,0.0,0.0,0.1791907514450867,0.1907514450867052,0.6589595375722543,0.10941061543471182,0.5938436974686996,0.46496616065779817
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.55,13,0.12,0.18,0.7877358490566038,0.44063324538258575,0.1006423982869379,0.08779443254817987,0.0,0.0,0.47398843930635837,0.0,0.1791907514450867,0.10745685444480625,0.5290721030276451,0.40669872375489335
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.55,13,0.12,0.3,0.8337129840546698,0.4546583850931677,0.09421841541755889,0.043897216274089934,0.0,0.0,0.2074468085106383,0.0,0.20212765957446807,0.11755128622598503,0.522540382913576,0.4600448579305942
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.55,21,0.06,0.18,0.7622377622377622,0.43253968253968256,0.10492505353319058,0.08565310492505353,0.0,0.0,0.43010752688172044,0.0,0.15591397849462366,0.10615434711820254,0.5299691851726829,0.39807453239917373
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.55,21,0.06,0.44,0.8056768558951966,0.44619105199516323,0.08993576017130621,0.02462526766595289,0.0,0.0,0.09047619047619047,0.0,0.1619047619047619,0.1185281667209378,0.5204948081901302,0.48143994286577335
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.55,21,0.12,0.18,0.7452380952380953,0.42701227830832195,0.10492505353319058,0.11027837259100642,0.0,0.0,0.515,0.0,0.14,0.10126994464343862,0.5306308797663237,0.3915878274387706
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.55,21,0.12,0.3,0.8122171945701357,0.44818976279650435,0.08993576017130621,0.05246252676659529,0.0,0.0,0.22857142857142856,0.0,0.1619047619047619,0.11429501790947574,0.523891230893555,0.4429524454120406
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.7,13,0.06,0.18,0.7466960352422908,0.4274905422446406,0.09314775160599571,0.057815845824411134,0.0,0.0,0.2736842105263158,0.0,0.4842105263157895,0.10908498860306089,0.5274238250300998,0.4696651866828394
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.7,21,0.2,0.18,0.7798594847775175,0.4381578947368421,0.10278372591006424,0.0835117773019272,0.0,0.0,0.4020618556701031,0.0,0.4587628865979381,0.10680560078150439,0.5304860425331148,0.45373481574981345
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.82,13,0.06,0.18,0.7722342733188721,0.4357405140758874,0.09528907922912205,0.029978586723768737,0.0,0.0,0.13218390804597702,0.0,0.7183908045977011,0.11462064474112667,0.521839554781208,0.5147193274013215
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.82,13,0.12,0.18,0.7929515418502202,0.44226044226044225,0.09528907922912205,0.033190578158458245,0.0,0.0,0.15254237288135594,0.0,0.7344632768361582,0.11559752523607945,0.5226559361598235,0.512716032777762
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.82,13,0.12,0.3,0.8043478260869565,0.4457831325301205,0.09100642398286937,0.020342612419700215,0.0,0.0,0.08571428571428572,0.0,0.7085714285714285,0.11950504721589059,0.5197444959188824,0.5337673222125652
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.82,13,0.2,0.18,0.7898230088495575,0.44128553770086526,0.09528907922912205,0.03854389721627409,0.0,0.0,0.18435754189944134,0.0,0.7206703910614525,0.11494627157277759,0.5217643747911989,0.5027835844817847
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.82,21,0.12,0.18,0.7902869757174393,0.44143033292231815,0.09421841541755889,0.03747323340471092,0.0,0.0,0.15348837209302327,0.0,0.7209302325581395,0.11527189840442853,0.5214319852311244,0.5116646863591475
pi_mod1,constant,0.15359265358979313,21,13,0.1,0.82,21,0.12,0.3,0.810989010989011,0.44781553398058255,0.09314775160599571,0.02462526766595289,0.0,0.0,0.08256880733944955,0.0,0.6834862385321101,0.1185281667209378,0.5218862448045598,0.5360864438159761
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.55,13,0.06,0.44,0.8156182212581344,0.44922341696535245,0.0867237687366167,0.017130620985010708,0.0,0.0,0.07065217391304347,0.20108695652173914,0.16847826086956522,0.12048192771084337,0.5184374673408823,0.4440128005200315
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.55,13,0.2,0.44,0.8157894736842105,0.4492753623188406,0.07815845824411134,0.035331905781584586,0.0,0.0,0.14659685863874344,0.19895287958115182,0.16230366492146597,0.11950504721589059,0.5208539350790151,0.4215573774455792
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.55,21,0.06,0.18,0.7622377622377622,0.43253968253968256,0.10492505353319058,0.08565310492505353,0.0,0.0,0.43010752688172044,0.1935483870967742,0.15591397849462366,0.10615434711820254,0.5299691851726829,0.3538349010627682
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.55,21,0.12,0.18,0.7452380952380953,0.42701227830832195,0.10492505353319058,0.11027837259100642,0.0,0.0,0.515,0.2,0.14,0.10126994464343862,0.5306308797663237,0.34587354172448487
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.55,21,0.2,0.18,0.7481840193704601,0.4279778393351801,0.09957173447537473,0.12740899357601712,0.0,0.0,0.6432432432432432,0.1837837837837838,0.11891891891891893,0.09899055682188213,0.5335487738592382,0.34634342619421427
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.7,13,0.12,0.3,0.8043956043956044,0.4457978075517661,0.0867237687366167,0.034261241970021415,0.0,0.0,0.16216216216216217,0.0972972972972973,0.4486486486486487,0.11787691305763595,0.5219369357479906,0.4893924570322551
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.7,13,0.12,0.44,0.8120950323974082,0.44815256257449343,0.0835117773019272,0.018201284796573874,0.0,0.0,0.06349206349206349,0.12698412698412698,0.4126984126984127,0.1208075545424943,0.5201373718100375,0.5059630774381602
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.7,13,0.2,0.3,0.7902869757174393,0.44143033292231815,0.0867237687366167,0.044967880085653104,0.0,0.0,0.2074468085106383,0.09042553191489362,0.48936170212765956,0.11462064474112667,0.5247080269716486,0.4758326412838546
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.7,13,0.2,0.44,0.8285714285714286,0.453125,0.0867237687366167,0.022483940042826552,0.0,0.0,0.09340659340659341,0.12087912087912088,0.41208791208791207,0.12145880820579616,0.5219636982624241,0.5018290613950996
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.7,21,0.06,0.44,0.8195652173913044,0.45041816009557945,0.09207708779443255,0.011777301927194861,0.0,0.0,0.027906976744186046,0.11162790697674418,0.42790697674418604,0.12145880820579616,0.5199784157699197,0.5238646544511737
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.7,21,0.12,0.18,0.7545871559633027,0.4300653594771242,0.09957173447537473,0.08137044967880086,0.0,0.0,0.3523809523809524,0.12380952380952381,0.42857142857142855,0.10582872028655162,0.5314881494338377,0.4171787852213408
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.7,21,0.12,0.44,0.8285714285714286,0.453125,0.08779443254817987,0.021413276231263382,0.0,0.0,0.07111111111111111,0.13777777777777778,0.38222222222222224,0.12048192771084337,0.5226143501578233,0.4991797106639732
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.7,21,0.2,0.18,0.7798594847775175,0.4381578947368421,0.10278372591006424,0.0835117773019272,0.0,0.0,0.4020618556701031,0.10824742268041238,0.4587628865979381,0.10680560078150439,0.5304860425331148,0.42899254770857637
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.7,21,0.2,0.44,0.8201754385964912,0.4506024096385542,0.08137044967880086,0.029978586723768737,0.0,0.0,0.0815450643776824,0.13304721030042918,0.40772532188841204,0.12048192771084337,0.5223312033209226,0.4999802548026491
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.82,13,0.12,0.18,0.7929515418502202,0.44226044226044225,0.09528907922912205,0.033190578158458245,0.0,0.0,0.15254237288135594,0.07909604519774012,0.7344632768361582,0.11559752523607945,0.5226559361598235,0.49463693673256426
