mode,flow,family,alpha,offset,delay,slot_count,window_width,stack_gain,stack_decay,groove_gain,groove_decay,phase_gain,relation_gain,write_threshold,rupture_threshold,write_count,witness_count,witness_conversion,delayed_retention,release_rate,rupture_rate,groove_rate,relation_rate,phase_hit_rate,total_groove,max_groove,pollution,phase_lock_resistance,score
relational,bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,8,21,0.22,0.3,0.992,0.1,0.985,0.32,0.36,0.54,1.2,270.0,455.0,0.5934065934065934,0.3724137931034483,0.04925053533190578,0.1745182012847966,0.3747323340471092,0.9732334047109208,0.0,1.2080171255086722,0.12184454672405388,0.08791924454575056,0.5401146109380373,0.6354952778959834
relational,bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,8,21,0.3,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.6,524.0,705.0,0.7432624113475177,0.42636289666395444,0.024608501118568233,0.05891126025354213,0.38031319910514544,0.9828486204325131,0.0,1.6040150403382796,0.07857445463423941,0.12015630087919245,0.5305099912922862,0.6766261907595584
relational,bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,8,21,0.3,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.6,508.0,702.0,0.7236467236467237,0.41983471074380163,0.03143712574850299,0.06287425149700598,0.38323353293413176,0.9835329341317365,0.0,1.6360515917235738,0.11510101648620938,0.12829697167046564,0.43080653264188573,0.6570343891456216
relational,bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,8,21,0.3,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.6,496.0,723.0,0.686030428769018,0.40689089417555374,0.041044776119402986,0.049253731343283584,0.3843283582089552,0.9753731343283583,0.0,1.7138710301794402,0.14077278435382304,0.13383262780853142,0.5102479439916359,0.6613151040825523
relational,bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,8,21,0.3,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.6,485.0,726.0,0.6680440771349863,0.4004954582989265,0.036458333333333336,0.0625,0.38913690476190477,0.9806547619047619,0.0,1.6197856026067747,0.08234038129406067,0.13741452295669163,0.5612939185686647,0.6654368019124673
relational,bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,8,21,0.3,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.6,511.0,696.0,0.7341954022988506,0.4233637116818558,0.046805349182763745,0.05646359583952452,0.3803863298662704,0.9777117384843982,0.0,1.569707999358898,0.09096710284033935,0.15369586453923803,0.47624120888651655,0.6630919472901382
relational,bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,8,21,0.3,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.6,517.0,705.0,0.7333333333333333,0.4230769230769231,0.034328358208955224,0.05373134328358209,0.39850746268656717,0.9813432835820896,0.0,1.626934732809484,0.1010219147846392,0.1602084011722566,0.47333071403529925,0.6682178548441324
relational,bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,8,21,0.3,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.6,520.0,696.0,0.7471264367816092,0.4276315789473684,0.0395227442207308,0.053691275167785234,0.38404175988068606,0.9828486204325131,0.0,1.6703483287762095,0.11181585130957997,0.16248778899381308,0.5167226932541544,0.6730165889067858
relational,bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,8,21,0.3,0.3,0.975,0.1,0.995,0.16,0.36,0.72,1.6,403.0,800.0,0.50375,0.3349958437240233,0.09917971662938106,0.0037285607755406414,0.5935868754660701,0.9075316927665921,0.0,4.871195125983618,0.1594599854009873,0.1103874959296646,0.5039999543617506,0.640810760263503
relational,bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,8,21,0.3,0.3,0.975,0.1,0.995,0.16,0.36,0.72,1.6,407.0,780.0,0.5217948717948718,0.34288121314237574,0.11152694610778444,0.0,0.5770958083832335,0.907185628742515,0.0,4.882854562930001,0.24549419517916202,0.1230869423640508,0.4522605431059302,0.635811064647576
relational,bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,8,21,0.3,0.3,0.975,0.1,0.995,0.16,0.36,0.72,1.6,370.0,714.0,0.5182072829131653,0.3413284132841328,0.18848167539267016,0.0007479431563201197,0.5078534031413613,0.8347045624532535,0.0,4.996309104597756,0.2609941114282355,0.12015630087919245,0.4874517130203633,0.6358060117376206
relational,bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,8,21,0.3,0.3,0.975,0.1,0.995,0.16,0.36,0.72,1.6,404.0,724.0,0.5580110497237569,0.35815602836879434,0.15699404761904762,0.003720238095238095,0.6004464285714286,0.8683035714285714,0.0,4.881207845955275,0.13514412583621818,0.12959947899706936,0.540397239821335,0.6536925226796254
relational,bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,8,21,0.3,0.3,0.975,0.1,0.995,0.16,0.36,0.72,1.6,405.0,750.0,0.54,0.35064935064935066,0.14190193164933135,0.0,0.5572065378900446,0.8937592867756315,0.0,4.860792601754957,0.1654287363081513,0.13187886681862585,0.4518172794729137,0.6374113709290891
relational,bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,8,21,0.3,0.3,0.975,0.1,0.995,0.16,0.36,0.72,1.6,408.0,765.0,0.5333333333333333,0.34782608695652173,0.12388059701492538,0.0007462686567164179,0.5805970149253732,0.9082089552238806,0.0,4.902168484661979,0.2042304594255206,0.13285574731357863,0.44397379843910856,0.6356876881114975
relational,bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,8,21,0.3,0.3,0.975,0.1,0.995,0.16,0.36,0.72,1.6,394.0,797.0,0.49435382685069007,0.3308144416456759,0.11185682326621924,0.0,0.5480984340044742,0.9090231170768084,0.0,4.940623473515819,0.19798098322846855,0.12732009117551285,0.49170955094126245,0.6351786448414855
relational,bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,8,21,0.3,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,432.0,664.0,0.6506024096385542,0.39416058394160586,0.02162565249813572,0.1610738255033557,0.5935868754660701,0.9821029082774049,0.0,4.871195125983618,0.1594599854009873,0.0941061543471182,0.5420633547191012,0.6723819127643733
relational,bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,8,21,0.3,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,426.0,669.0,0.6367713004484304,0.38904109589041097,0.02470059880239521,0.15568862275449102,0.5770958083832335,0.9850299401197605,0.0,4.882854562930001,0.24549419517916202,0.10354933246499512,0.44229848751473144,0.6539856576481436
relational,bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,8,21,0.3,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,426.0,683.0,0.623718887262079,0.3841298467087466,0.028421839940164548,0.14210919970082272,0.5078534031413613,0.9715781600598354,0.0,4.996309104597756,0.2609941114282355,0.11006186909801367,0.5254048603089347,0.664001442743694
relational,bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,8,21,0.3,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,411.0,676.0,0.6079881656804734,0.3781048758049678,0.029017857142857144,0.16220238095238096,0.6004464285714286,0.9813988095238095,0.0,4.881207845955275,0.13514412583621818,0.11527189840442853,0.5734147421870022,0.6657375385553047
relational,bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,8,21,0.3,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,424.0,666.0,0.6366366366366366,0.3889908256880734,0.03417533432392273,0.15601783060921248,0.5572065378900446,0.9762258543833581,0.0,4.860792601754957,0.1654287363081513,0.12471507652230544,0.4907261281458801,0.6591439529248261
relational,bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,8,21,0.3,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,420.0,675.0,0.6222222222222222,0.3835616438356164,0.026865671641791045,0.15597014925373134,0.5805970149253732,0.982089552238806,0.0,4.902168484661979,0.2042304594255206,0.126668837512211,0.4911200051059158,0.6563524213776345
relational,bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,8,21,0.3,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,423.0,662.0,0.6389728096676737,0.3898617511520737,0.03281133482475764,0.1580909768829232,0.5480984340044742,0.9821029082774049,0.0,4.940623473515819,0.19798098322846855,0.1276457180071638,0.5305431255592006,0.6653377156265334
relational,bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,8,21,0.3,0.3,0.992,0.18,0.995,0.32,0.18,0.72,1.2,394.0,761.0,0.5177398160315374,0.3411255411255411,0.03131991051454139,0.10738255033557047,0.8553318419090231,0.9209545115585384,0.0,8.768151226770513,0.28702797372177696,0.09345490068381634,0.5223644958054314,0.6437051217369112
relational,bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,8,21,0.3,0.3,0.992,0.18,0.995,0.32,0.18,0.72,1.2,370.0,759.0,0.4874835309617918,0.32772364924712133,0.036676646706586824,0.11826347305389222,0.8465568862275449,0.9101796407185628,0.0,8.789138213274,0.4418895513224915,0.09443178117876913,0.42789403942383386,0.621388479249985
relational,bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,8,21,0.3,0.3,0.992,0.18,0.995,0.32,0.18,0.72,1.2,363.0,760.0,0.4776315789473684,0.3232413178984862,0.05833956619296934,0.10172026925953627,0.8025430067314884,0.8960359012715033,0.0,8.99335638827596,0.46978940057082363,0.10550309345490068,0.5044548593907767,0.6298637566022882
relational,bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,8,21,0.3,0.3,0.992,0.18,0.995,0.32,0.18,0.72,1.2,364.0,762.0,0.4776902887139108,0.32326820603907636,0.05133928571428571,0.11086309523809523,0.8125,0.9092261904761905,0.0,8.786174122719494,0.24325942650519292,0.10810810810810811,0.5594846405858642,0.6376379396248522
relational,bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,8,21,0.3,0.3,0.992,0.18,0.995,0.32,0.18,0.72,1.2,390.0,743.0,0.5248990578734859,0.3442188879082083,0.05646359583952452,0.10178306092124814,0.7830609212481426,0.9219910846953938,0.0,8.749426683158921,0.2977717253546721,0.1208075545424943,0.4774245884942744,0.6356079940986549
relational,bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,8,21,0.3,0.3,0.992,0.18,0.995,0.32,0.18,0.72,1.2,377.0,741.0,0.5087719298245614,0.3372093023255814,0.05373134328358209,0.11194029850746269,0.7843283582089552,0.9022388059701493,0.0,8.82390327239156,0.36761482696593695,0.12048192771084337,0.4685193476562167,0.6299935001035626
relational,bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,8,21,0.3,0.3,0.992,0.18,0.995,0.32,0.18,0.72,1.2,389.0,736.0,0.5285326086956522,0.3457777777777778,0.055182699478001494,0.1058911260253542,0.7897091722595079,0.9217002237136466,0.0,8.893122252328475,0.35636576981124346,0.12341256919570173,0.516400550908674,0.6418406053312655
relational,bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,13,13,0.22,0.18,0.975,0.18,0.985,0.16,0.18,0.72,1.6,118.0,566.0,0.20848056537102475,0.17251461988304093,0.2692307692307692,0.0,0.7670940170940171,0.3685897435897436,0.0,2.0371082733584305,0.23667930147351968,0.03809833930315858,0.5164115382995949,0.5466093126374567
relational,bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,13,13,0.22,0.18,0.975,0.18,0.985,0.16,0.18,0.72,1.6,108.0,561.0,0.1925133689839572,0.16143497757847533,0.2867803837953092,0.0,0.7110874200426439,0.38272921108742003,0.0,2.0887343886621315,0.1769239274186033,0.03516769781830023,0.4188495790874932,0.5304287241775238
relational,bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,13,13,0.22,0.18,0.975,0.18,0.985,0.16,0.18,0.72,1.6,123.0,545.0,0.22568807339449543,0.18413173652694612,0.2786177105831533,0.0,0.724622030237581,0.2958963282937365,0.0,2.2620785260149114,0.25979940803022666,0.04005210029306415,0.5161098246124489,0.5325300758448442
relational,bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,13,13,0.22,0.18,0.975,0.18,0.985,0.16,0.18,0.72,1.6,99.0,574.0,0.17247386759581881,0.14710252600297177,0.28251599147121537,0.0,0.7334754797441365,0.39232409381663114,0.0,2.0707180995965424,0.3021269174721551,0.03223705633344188,0.5433136823694087,0.5466348299506495
relational,bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,13,13,0.22,0.18,0.975,0.18,0.985,0.16,0.18,0.72,1.6,111.0,550.0,0.2018181818181818,0.16792738275340394,0.2900107411385607,0.0,0.7089151450053706,0.3609022556390977,0.0,2.0878908307246147,0.19871612659654048,0.03614457831325301,0.4730138403348102,0.5353815131454598
relational,bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,13,13,0.22,0.18,0.975,0.18,0.985,0.16,0.18,0.72,1.6,116.0,549.0,0.21129326047358835,0.17443609022556392,0.2887700534759358,0.0,0.7433155080213903,0.3315508021390374,0.0,2.059226396002282,0.19937087237679735,0.03777271247150765,0.4633572804211521,0.5291755966254315
relational,bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,13,13,0.22,0.18,0.975,0.18,0.985,0.16,0.18,0.72,1.6,100.0,550.0,0.18181818181818182,0.15384615384615385,0.30257510729613735,0.0,0.7156652360515021,0.3240343347639485,0.0,2.192318487721366,0.21984556987989937,0.0325626831650928,0.5035473240544384,0.5252156882002305
relational,bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,13,13,0.22,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.2,279.0,497.0,0.5613682092555332,0.3595360824742268,0.03632478632478633,0.1346153846153846,0.46153846153846156,0.9818376068376068,0.0,1.1317268185324614,0.131488500818622,0.08759361771409964,0.5409788225912171,0.6542388384950677
relational,bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,13,13,0.22,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.2,300.0,490.0,0.6122448979591837,0.379746835443038,0.03624733475479744,0.12153518123667377,0.43283582089552236,0.976545842217484,0.0,1.1604079937011844,0.09829107078811296,0.09736242266362748,0.4479480777790741,0.6469693681266592
relational,bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,13,13,0.22,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.2,288.0,476.0,0.6050420168067226,0.3769633507853403,0.04319654427645788,0.13174946004319654,0.4870410367170626,0.9794816414686826,0.0,1.256710292230507,0.14433300446123717,0.09378052751546727,0.5385809894233078,0.6629531404866074
relational,bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,13,13,0.22,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.2,285.0,495.0,0.5757575757575758,0.36538461538461536,0.04157782515991471,0.12686567164179105,0.4552238805970149,0.9829424307036247,0.0,1.150398944220302,0.16784828748453068,0.0928036470205145,0.5703851490036642,0.6617963816969633
relational,bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,13,13,0.22,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.2,307.0,488.0,0.6290983606557377,0.38616352201257864,0.027926960257787327,0.11815252416756176,0.47798066595059074,0.9881847475832438,0.0,1.1599393504025641,0.11039784810918925,0.09996743731683491,0.4990433145981181,0.6638789362017777
relational,bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,13,13,0.22,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.2,302.0,477.0,0.6331236897274634,0.38767650834403083,0.038502673796791446,0.12834224598930483,0.4748663101604278,0.9850267379679144,0.0,1.144014664445712,0.11076159576488745,0.09833930315858026,0.4976485590331662,0.6632149658653153
relational,bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,13,13,0.22,0.18,0.992,0.1,0.985,0.32,0.36,0.72,1.2,288.0,495.0,0.5818181818181818,0.367816091954023,0.033261802575107295,0.12660944206008584,0.4581545064377682,0.9828326180257511,0.0,1.2179547154007593,0.12213642771105525,0.09378052751546727,0.5371963103933712,0.6586155289767236
relational,bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,13,13,0.22,0.18,0.992,0.18,0.985,0.16,0.18,0.54,1.2,352.0,485.0,0.7257731958762886,0.42054958183990443,0.09615384615384616,0.009615384615384616,0.7670940170940171,0.8311965811965812,0.0,2.0371082733584305,0.23667930147351968,0.11299251058287203,0.5265726766693575,0.6925908531592976
relational,bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,13,13,0.22,0.18,0.992,0.18,0.985,0.16,0.18,0.54,1.2,360.0,483.0,0.7453416149068323,0.42704626334519574,0.09701492537313433,0.0042643923240938165,0.7110874200426439,0.8219616204690832,0.0,2.0887343886621315,0.1769239274186033,0.11722565939433409,0.43127679958112297,0.6825477656402865
relational,bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,13,13,0.22,0.18,0.992,0.18,0.985,0.16,0.18,0.54,1.2,351.0,485.0,0.7237113402061855,0.41985645933014354,0.08855291576673865,0.008639308855291577,0.724622030237581,0.8239740820734341,0.0,2.2620785260149114,0.25979940803022666,0.11429501790947574,0.5175344149209897,0.6912374588780278
relational,bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,13,13,0.22,0.18,0.992,0.18,0.985,0.16,0.18,0.54,1.2,354.0,484.0,0.731404958677686,0.4224343675417661,0.1044776119402985,0.0021321961620469083,0.7334754797441365,0.8187633262260128,0.0,2.0707180995965424,0.3021269174721551,0.11527189840442853,0.5551177825163929,0.6980147128354034
relational,bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,13,13,0.22,0.18,0.992,0.18,0.985,0.16,0.18,0.54,1.2,360.0,483.0,0.7453416149068323,0.42704626334519574,0.09237379162191192,0.0021482277121374865,0.7089151450053706,0.8399570354457573,0.0,2.0878908307246147,0.19871612659654048,0.11722565939433409,0.4818049854907869,0.6905747547207659
relational,bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,13,13,0.22,0.18,0.992,0.18,0.985,0.16,0.18,0.54,1.2,361.0,491.0,0.7352342158859471,0.42370892018779344,0.08235294117647059,0.006417112299465241,0.7433155080213903,0.8406417112299466,0.0,2.059226396002282,0.19937087237679735,0.11722565939433409,0.47665586728188913,0.6879100148051587
relational,bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,13,13,0.22,0.18,0.992,0.18,0.985,0.16,0.18,0.54,1.2,347.0,484.0,0.7169421487603306,0.4175691937424789,0.10300429184549356,0.00536480686695279,0.7156652360515021,0.8304721030042919,0.0,2.192318487721366,0.21984556987989937,0.11299251058287203,0.5183643739356039,0.6893998987652321
relational,bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,13,13,0.3,0.18,0.975,0.1,0.985,0.16,0.18,0.72,1.2,208.0,806.0,0.25806451612903225,0.20512820512820512,0.24328358208955222,0.0,0.503731343283582,0.6791044776119403,0.0,1.6607744141591776,0.11803179908535598,0.06317160534028005,0.4970230360448218,0.5760720625161326
relational,bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,13,13,0.3,0.18,0.975,0.1,0.985,0.16,0.18,0.72,1.2,210.0,831.0,0.2527075812274368,0.2017291066282421,0.21964017991004497,0.0,0.4947526236881559,0.6349325337331334,0.0,1.6243934028647433,0.15931832077837507,0.06805600781504396,0.3913219788719394,0.5599410381594708
relational,bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,13,13,0.3,0.18,0.975,0.1,0.985,0.16,0.18,0.72,1.2,195.0,837.0,0.23297491039426524,0.18895348837209303,0.2275449101796407,0.0,0.47679640718562877,0.6669161676646707,0.0,1.6953378790553537,0.14830721327115115,0.06349723217193097,0.48771975601495565,0.569230150794827
relational,bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,13,13,0.3,0.18,0.975,0.1,0.985,0.16,0.18,0.72,1.2,194.0,807.0,0.24039653035935563,0.1938061938061938,0.2540983606557377,0.0,0.5134128166915052,0.6423248882265276,0.0,1.6391048894846563,0.15613053484041672,0.06317160534028005,0.5291351952210839,0.5757645806258943
relational,bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,13,13,0.3,0.18,0.975,0.1,0.985,0.16,0.18,0.72,1.2,192.0,850.0,0.22588235294117648,0.18426103646833014,0.22470238095238096,0.0,0.49107142857142855,0.6622023809523809,0.0,1.6374056685367178,0.15171608737508485,0.06252035167697818,0.44309653811945393,0.5609598479842697
relational,bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,13,13,0.3,0.18,0.975,0.1,0.985,0.16,0.18,0.72,1.2,201.0,848.0,0.23702830188679244,0.19161105815061963,0.21657953696788648,0.0,0.4981329350261389,0.6534727408513816,0.0,1.6604738477488687,0.1146059316534883,0.06545099316183653,0.43667459140428533,0.5631290958515763
relational,bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,13,13,0.3,0.18,0.975,0.1,0.985,0.16,0.18,0.72,1.2,182.0,791.0,0.23008849557522124,0.18705035971223022,0.27333831217326365,0.0,0.4787154592979836,0.6235997012696042,0.0,1.6737138044469981,0.14391519187513413,0.0592640833604689,0.4862130587296378,0.5658147652541946
relational,bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,13,13,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,369.0,651.0,0.5668202764976958,0.36176470588235293,0.23880597014925373,0.0,0.7992537313432836,0.367910447761194,0.0,2.9893939454865195,0.21245723835364075,0.1126668837512211,0.502398860918746,0.6264673128438772
relational,bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,13,13,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,368.0,650.0,0.5661538461538461,0.3614931237721022,0.2368815592203898,0.0,0.7728635682158921,0.3305847076461769,0.0,2.923908125156537,0.286772977401075,0.11755128622598503,0.40481147646570526,0.6023300930197394
relational,bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,13,13,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,357.0,645.0,0.5534883720930233,0.3562874251497006,0.25,0.0,0.7462574850299402,0.3166167664670659,0.0,3.051608182299636,0.26695298388807215,0.11592315206773038,0.49572262915491727,0.6090493718346098
relational,bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,13,13,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,354.0,640.0,0.553125,0.3561368209255533,0.2593144560357675,0.0,0.7593144560357675,0.3263785394932936,0.0,2.9503888010723816,0.28103496271275014,0.11527189840442853,0.5367754951068162,0.6169988815009156
relational,bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,13,13,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,365.0,636.0,0.5738993710691824,0.3646353646353646,0.2552083333333333,0.0,0.7358630952380952,0.31026785714285715,0.0,2.9473302033660915,0.27308895727515264,0.11885379355258874,0.45272244267891504,0.6050848453057684
relational,bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,13,13,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,358.0,686.0,0.521865889212828,0.342911877394636,0.22031366691560866,0.0,0.7475728155339806,0.3181478715459298,0.0,2.988852925947963,0.20629067697627898,0.1162487788993813,0.4372456705390232,0.595295840981671
relational,bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,13,13,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,340.0,607.0,0.5601317957166392,0.3590285110876452,0.292755787901419,0.0,0.7303958177744585,0.3188946975354742,0.0,3.0126848480045965,0.2590473453752413,0.11071312276131554,0.4931882913055814,0.6085111267170207
relational,bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,13,13,0.3,0.18,0.975,0.18,0.995,0.16,0.18,0.54,1.6,432.0,673.0,0.6419019316493314,0.3909502262443439,0.1746268656716418,0.0007462686567164179,0.9649253731343284,0.25671641791044775,0.0,8.869926001132427,0.4488470908610637,0.12276131553239987,0.5044089437424522,0.6192304959893025
relational,bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,13,13,0.3,0.18,0.975,0.18,0.995,0.16,0.18,0.54,1.6,430.0,698.0,0.6160458452722063,0.38120567375886527,0.15442278860569716,0.0,0.9655172413793104,0.21964017991004497,0.0,8.769207610256082,0.5548364712373084,0.135786388798437,0.40353017745303177,0.5897334651264388
relational,bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,13,13,0.3,0.18,0.975,0.18,0.995,0.16,0.18,0.54,1.6,410.0,662.0,0.6193353474320241,0.3824626865671642,0.19760479041916168,0.0,0.9408682634730539,0.22230538922155688,0.0,8.950938664152728,0.6520142137669466,0.13285574731357863,0.49465262248666564,0.6023901793183445
relational,bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,13,13,0.3,0.18,0.975,0.18,0.995,0.16,0.18,0.54,1.6,408.0,647.0,0.6306027820710973,0.3867298578199052,0.21385991058122206,0.0,0.9061102831594635,0.22876304023845007,0.0,8.823295450421556,0.45637057877318565,0.13220449365027678,0.538710942915118,0.6121179409960593
relational,bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,13,13,0.3,0.18,0.975,0.18,0.995,0.16,0.18,0.54,1.6,416.0,664.0,0.6265060240963856,0.3851851851851852,0.19642857142857142,0.0,0.8824404761904762,0.20833333333333334,0.0,8.874739479399144,0.580926372620491,0.13546076196678605,0.45238968017495174,0.5940965084992391
relational,bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,13,13,0.3,0.18,0.975,0.18,0.995,0.16,0.18,0.54,1.6,420.0,666.0,0.6306306306306306,0.3867403314917127,0.18894697535474234,0.0,0.8894697535474234,0.20089619118745333,0.0,8.886691197167988,0.5035028049628038,0.13643764246173884,0.44554120758831195,0.5925351357915924
relational,bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,13,13,0.3,0.18,0.975,0.18,0.995,0.16,0.18,0.54,1.6,395.0,620.0,0.6370967741935484,0.3891625615763547,0.2419716206123973,0.0,0.8879761015683346,0.22404779686333084,0.0,8.896074021843475,0.6002152905366804,0.12862259850211658,0.488665102024731,0.6034427100229056
relational,bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,13,13,0.3,0.18,0.992,0.1,0.985,0.16,0.36,0.72,1.6,454.0,688.0,0.6598837209302325,0.3975481611208406,0.013432835820895522,0.13432835820895522,0.503731343283582,0.9925373134328358,0.0,1.6607744141591776,0.11803179908535598,0.10908498860306089,0.547675816023981,0.6768246778992616
relational,bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,13,13,0.3,0.18,0.992,0.1,0.985,0.16,0.36,0.72,1.6,473.0,676.0,0.6997041420118343,0.4116623150565709,0.01649175412293853,0.12218890554722639,0.4947526236881559,0.9932533733133433,0.0,1.6243934028647433,0.15931832077837507,0.11820253988928688,0.44328809257216384,0.669920223501786
relational,bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,13,13,0.3,0.18,0.992,0.1,0.985,0.16,0.36,0.72,1.6,467.0,686.0,0.6807580174927114,0.40503035559410233,0.0187125748502994,0.11826347305389222,0.47679640718562877,0.9910179640718563,0.0,1.6953378790553537,0.14830721327115115,0.12471507652230544,0.5217402387852177,0.6773299573268862
