anchor,anchor_family,model,model_label,alpha,offset,window_width,phase,beta,length,max_closure_age,memory_capacity,write_count,release_count,witness_expired,delayed_retention,pollution,witness_conversion,mean_closure_latency,return_interval_diversity,phase_lock_resistance,symmetry_balance,rigidity_after_perturbation,center_share,composite_score,surrogate_base_score
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.24277563773199456,-0.06,0.18,0.0,0.0,4096,13,34,215.0,3478.0,0.0,0.9953703703703703,0.0,0.3478964401294498,9.78139534883721,0.2861834681423165,0.5778207194479803,0.9967637540453075,0.9677734375,0.84912109375,0.913017985805815,0.7377841075393179
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.24877563773199457,-0.054,0.18,0.0,0.0,4096,13,34,0.0,3479.0,0.0,0.0,0.0,0.0,13.0,0.0,0.5775614561831406,0.9983792544570502,0.96923828125,0.849365234375,0.5432136859501204,0.39637089510226786
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.2547756377319946,-0.048,0.18,0.0,0.0,4096,13,34,78.0,3477.0,0.0,0.9873417721518988,0.0,0.1260096930533118,9.615384615384615,0.19790907000906519,0.5823150363451377,0.9951534733441034,0.96826171875,0.848876953125,0.8634993058525865,0.6971245533094748
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.2607756377319946,-0.042,0.18,0.0,0.0,4096,13,34,266.0,3477.0,0.0,1.0,0.32706766917293234,0.4297253634894992,8.240601503759398,0.3114883860246983,0.3726759392132165,0.9919224555735057,0.963623046875,0.848876953125,0.7957541169946621,0.6186468509260169
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.26677563773199453,-0.036000000000000004,0.18,0.0,0.0,4096,13,34,281.0,3480.0,0.0,1.0,0.9110320284697508,0.45616883116883117,6.822064056939502,0.3005211005475714,0.2642910813684326,0.9902597402597403,0.96875,0.849609375,0.6462030486494508,0.46976295158170656
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.27277563773199454,-0.030000000000000006,0.18,0.0,0.0,4096,13,34,245.0,3480.0,0.0,0.9959349593495935,0.004081632653061225,0.3977272727272727,3.5714285714285716,0.290654433911976,0.26245541733050926,0.9772727272727273,0.96630859375,0.849609375,0.8134311522003903,0.6388712130705563
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.27877563773199454,-0.024000000000000007,0.18,0.0,0.0,4096,13,34,243.0,3478.0,0.0,0.9959016393442623,0.5390946502057613,0.3932038834951456,3.2674897119341564,0.13547095018045266,0.6059697720081645,0.9967637540453075,0.968505859375,0.84912109375,0.808075819144954,0.6478399504871434
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.28477563773199455,-0.01800000000000001,0.18,0.0,0.0,4096,13,34,301.0,3479.0,0.0,0.9966887417218543,0.0033222591362126247,0.4878444084278768,3.0,0.0,0.5855217541367863,0.9951377633711507,0.9677734375,0.849365234375,0.9118320176969594,0.7652977857784019
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.29077563773199455,-0.01200000000000001,0.18,0.0,0.0,4096,13,34,303.0,3478.0,0.0,0.9967105263157895,0.08250825082508251,0.49029126213592233,3.881188118811881,0.5131166862666006,0.5568472521207126,1.0,0.968017578125,0.84912109375,0.938271216548073,0.7401577901089129
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.29677563773199456,-0.006000000000000012,0.18,0.0,0.0,4096,13,34,304.0,3474.0,0.0,0.9967213114754099,0.0,0.4887459807073955,3.486842105263158,0.1433465653417012,0.5714295159302432,1.0,0.96875,0.84814453125,0.9225519356908989,0.7613422791567287
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.30277563773199456,-1.3877787807814457e-17,0.18,0.0,0.0,4096,13,34,308.0,3476.0,0.0,1.0,0.012987012987012988,0.4967741935483871,6.279220779220779,0.1768899932311687,0.5842144808031415,1.0,0.967529296875,0.8486328125,0.9298968047249923,0.7654548757143753
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.30877563773199457,0.0059999999999999845,0.18,0.0,0.0,4096,13,34,310.0,3475.0,0.0,0.9967845659163987,0.15806451612903225,0.499194847020934,6.17741935483871,0.14688859714630215,0.5303029322941148,0.998389694041868,0.9697265625,0.848388671875,0.879225845341276,0.7176448446745525
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.3147756377319946,0.011999999999999983,0.18,0.0,0.0,4096,13,34,309.0,3476.0,0.0,0.9967741935483871,0.5533980582524272,0.49838709677419357,7.86084142394822,0.26854758220616437,0.4874347290422296,1.0,0.966552734375,0.8486328125,0.7973646794948925,0.623854647836776
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.3207756377319945,0.01799999999999998,0.18,0.0,0.0,4096,13,34,308.0,3478.0,0.0,1.0,0.0,0.49838187702265374,10.269480519480519,0.1904870631556388,0.5038323547130859,1.0,0.96240234375,0.84912109375,0.9063006791570907,0.7410117384665268
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.32677563773199453,0.02399999999999998,0.18,0.0,0.0,4096,13,34,27.0,3477.0,0.0,0.9642857142857143,0.0,0.04361873990306947,12.0,0.0,0.6047043594309647,0.9951534733441034,0.967041015625,0.848876953125,0.8299126306187857,0.6834508553890806
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.33277563773199453,0.029999999999999978,0.18,0.0,0.0,4096,13,34,0.0,3462.0,0.0,0.0,0.0,0.0,13.0,0.0,0.26226191545183875,1.0,0.967529296875,0.84521484375,0.43592198094112516,0.2891690512536252
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.33877563773199454,0.035999999999999976,0.18,0.0,0.0,4096,13,34,0.0,3492.0,0.0,0.0,0.0,0.0,13.0,0.0,0.5888132855548538,1.0,0.968505859375,0.8525390625,0.5470471030261503,0.40019651708865034
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.34477563773199454,0.041999999999999975,0.18,0.0,0.0,4096,13,34,202.0,3480.0,0.0,0.9901960784313726,0.0,0.32792207792207795,9.821782178217822,0.11041873225826067,0.4100846672434221,0.9967532467532467,0.968994140625,0.849609375,0.8334886124755102,0.6757096628495218
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.35077563773199455,0.04799999999999997,0.18,0.0,0.0,4096,13,34,301.0,3476.0,0.0,0.9966887417218543,0.4485049833887043,0.4854838709677419,7.644518272425249,0.2207230964457907,0.5936685689060817,0.9967741935483871,0.968505859375,0.8486328125,0.8473678664661382,0.6786062612066397
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.35677563773199455,0.05399999999999997,0.18,0.0,0.0,4096,13,34,309.0,3476.0,0.0,1.0,0.8640776699029126,0.49838709677419357,6.0,0.09575679367668448,0.578456896769546,1.0,0.968505859375,0.8486328125,0.7499957536455866,0.5935694883404181
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.3627756377319945,0.05999999999999997,0.18,0.0,0.0,4096,13,34,296.0,3476.0,0.0,1.0,0.0033783783783783786,0.4774193548387097,6.6858108108108105,0.14593365375199582,0.5596168233298335,0.9967741935483871,0.9677734375,0.8486328125,0.9167389469300545,0.7555295281274356
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.24277563773199456,-0.06,0.18,0.0,0.011,4096,4,34,7.0,3469.0,0.0,0.875,0.0,0.011164274322169059,4.0,0.0,0.5650297093892882,0.9952153110047847,0.968505859375,0.846923828125,0.7857310220580878,0.6391196705703486
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.24877563773199457,-0.054,0.18,0.0,0.011,4096,4,34,0.0,3484.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5751542112752455,1.0,0.96826171875,0.8505859375,0.5423786037085835,0.39555243183358346
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.2547756377319946,-0.048,0.18,0.0,0.011,4096,4,34,0.0,3476.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5947335804647869,1.0,0.966552734375,0.8486328125,0.5488646907955276,0.40220941735802757
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.2607756377319946,-0.042,0.18,0.0,0.011,4096,4,34,0.0,3472.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2697607481107621,0.9198717948717948,0.968017578125,0.84765625,0.4345140019137489,0.29171865435765915
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.26677563773199453,-0.036000000000000004,0.18,0.0,0.011,4096,4,34,0.0,3475.0,0.0,0.0,0.0,0.0,4.0,0.0,0.45689557714771034,0.998389694041868,0.966796875,0.848388671875,0.501943668432315,0.3553444962302216
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.27277563773199454,-0.030000000000000006,0.18,0.0,0.011,4096,4,34,35.0,3476.0,0.0,0.9722222222222222,0.0,0.056451612903225805,3.0,0.0,0.58762973042248,1.0,0.967041015625,0.8486328125,0.8288817224509462,0.6821776208884461
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.27877563773199454,-0.024000000000000007,0.18,0.0,0.011,4096,4,34,109.0,3477.0,0.0,0.990909090909091,0.0,0.17609046849757673,3.0,0.0,0.609444636268315,0.9983844911147012,0.968505859375,0.848876953125,0.8631318166085714,0.7163620061153364
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.28477563773199455,-0.01800000000000001,0.18,0.0,0.011,4096,4,34,275.0,3478.0,0.0,0.9963768115942029,0.0,0.4449838187702265,3.3454545454545452,0.1421380089860133,0.5390666900413958,0.9935275080906149,0.97021484375,0.84912109375,0.9032769299172243,0.7423652692390922
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.29077563773199455,-0.01200000000000001,0.18,0.0,0.011,4096,4,34,279.0,3476.0,0.0,1.0,0.6093189964157706,0.45,3.272401433691756,0.1360454549877735,0.5760192296487956,0.9967741935483871,0.967529296875,0.8486328125,0.7951789236611331,0.6349827387974364
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.29677563773199456,-0.006000000000000012,0.18,0.0,0.011,4096,4,34,249.0,3553.0,0.0,0.996,0.9959839357429718,0.4585635359116022,3.6706827309236947,0.1280321285981245,0.28382518027372183,0.998158379373849,0.96337890625,0.867431640625,0.6177742330620644,0.4587252106085595
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.30277563773199456,-1.3877787807814457e-17,0.18,0.0,0.011,4096,4,34,271.0,3478.0,0.0,1.0,0.6383763837638377,0.43851132686084143,3.5571955719557193,0.13963749930069394,0.37726659236306526,0.9967637540453075,0.96826171875,0.84912109375,0.7201555129929609,0.5595274034856261
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.30877563773199457,0.0059999999999999845,0.18,0.0,0.011,4096,4,34,274.0,3475.0,0.0,0.9963636363636363,0.0,0.44122383252818037,3.4817518248175183,0.1435101977795355,0.5824289812141146,0.998389694041868,0.9677734375,0.848388671875,0.9174758098797365,0.7564279616496896
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.3147756377319946,0.011999999999999983,0.18,0.0,0.011,4096,4,34,100.0,3478.0,0.0,1.0,0.0,0.16181229773462782,3.32,0.14050486489371058,0.5339697584703234,1.0,0.967529296875,0.84912109375,0.851479347649014,0.6906759314721429
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.3207756377319945,0.01799999999999998,0.18,0.0,0.011,4096,4,34,0.0,3477.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6112636779419824,0.9983844911147012,0.96826171875,0.848876953125,0.5545750469310091,0.4078296505002741
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.32677563773199453,0.02399999999999998,0.18,0.0,0.011,4096,4,34,0.0,3490.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2852116660964573,0.9966996699669967,0.97021484375,0.85205078125,0.4438284343461454,0.2969719664727955
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.33277563773199453,0.029999999999999978,0.18,0.0,0.011,4096,4,34,0.0,3477.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5825769655279045,0.9983844911147012,0.96875,0.848876953125,0.5448703928352226,0.39807616827948755
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.33877563773199454,0.035999999999999976,0.18,0.0,0.011,4096,4,34,0.0,3477.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5886743772325207,0.9854604200323102,0.968017578125,0.848876953125,0.5462240670731726,0.40014928825905705
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.34477563773199454,0.041999999999999975,0.18,0.0,0.011,4096,4,34,0.0,3469.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2925283307717016,0.9090909090909091,0.967041015625,0.846923828125,0.44161827947942406,0.29945963246237856
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.35077563773199455,0.04799999999999997,0.18,0.0,0.011,4096,4,34,0.0,3477.0,0.0,0.0,0.0,0.0,4.0,0.0,0.555635293386642,0.9983844911147012,0.96728515625,0.848876953125,0.5355637399321934,0.3889159997514583
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.35677563773199455,0.05399999999999997,0.18,0.0,0.011,4096,4,34,0.0,3478.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5494051486261438,1.0,0.96728515625,0.84912109375,0.5335262661578889,0.3867977505328889
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.3627756377319945,0.05999999999999997,0.18,0.0,0.011,4096,4,34,0.0,3478.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6148103398824376,1.0,0.9677734375,0.84912109375,0.5558128593100289,0.4090355155600288
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.24277563773199456,-0.06,0.18,0.0,0.011,4096,13,34,312.0,3469.0,0.0,0.9968051118210862,0.10576923076923077,0.49760765550239233,6.833333333333333,0.2566107606601125,0.5650297093892882,0.9952153110047847,0.968505859375,0.846923828125,0.9119034918925972,0.7396310643388467
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.24877563773199457,-0.054,0.18,0.0,0.011,4096,13,34,302.0,3484.0,0.0,1.0,0.32450331125827814,0.4934640522875817,6.940397350993377,0.26020416758024384,0.5751542112752455,1.0,0.96826171875,0.8505859375,0.872321887626717,0.6994752989936927
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.2547756377319946,-0.048,0.18,0.0,0.011,4096,13,34,131.0,3476.0,0.0,0.9849624060150376,0.0,0.21129032258064517,9.251908396946565,0.24383386840977872,0.5947335804647869,1.0,0.966552734375,0.8486328125,0.8870698093852322,0.7160311491067542
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.2607756377319946,-0.042,0.18,0.0,0.011,4096,13,34,0.0,3472.0,0.0,0.0,0.0,0.0,13.0,0.0,0.2697607481107621,0.9198717948717948,0.968017578125,0.84765625,0.4345140019137489,0.29171865435765915
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.26677563773199453,-0.036000000000000004,0.18,0.0,0.011,4096,13,34,95.0,3475.0,0.0,0.9895833333333334,0.0,0.1529790660225443,8.76842105263158,0.2265570441438707,0.45689557714771034,0.998389694041868,0.966796875,0.848388671875,0.8292189380640932,0.6599640614476128
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.27277563773199454,-0.030000000000000006,0.18,0.0,0.011,4096,13,34,300.0,3476.0,0.0,0.9966777408637874,0.37,0.4838709677419355,7.3,0.2801808028226683,0.58762973042248,1.0,0.967041015625,0.8486328125,0.8666828318238189,0.691960649979052
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.27877563773199454,-0.024000000000000007,0.18,0.0,0.011,4096,13,34,309.0,3477.0,0.0,1.0,0.6051779935275081,0.4991922455573506,7.197411003236246,0.2382957780518445,0.609444636268315,0.9983844911147012,0.968505859375,0.848876953125,0.8266295701244682,0.6560301818260487
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.28477563773199455,-0.01800000000000001,0.18,0.0,0.011,4096,13,34,275.0,3478.0,0.0,0.9963768115942029,0.0036363636363636364,0.4449838187702265,3.3563636363636364,0.15567406298496878,0.5390666900413958,0.9935275080906149,0.97021484375,0.84912109375,0.9039032625898471,0.7416379965118195
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.29077563773199455,-0.01200000000000001,0.18,0.0,0.011,4096,13,34,279.0,3476.0,0.0,1.0,0.2222222222222222,0.45,3.272401433691756,0.1360454549877735,0.5760192296487956,0.9967741935483871,0.967529296875,0.8486328125,0.8725982784998427,0.712402093636146
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.29677563773199456,-0.006000000000000012,0.18,0.0,0.011,4096,13,34,249.0,3553.0,0.0,0.996,0.008032128514056224,0.4585635359116022,3.6706827309236947,0.1280321285981245,0.28382518027372183,0.998158379373849,0.96337890625,0.867431640625,0.8153645945078476,0.6563155720543427
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.30277563773199456,-1.3877787807814457e-17,0.18,0.0,0.011,4096,13,34,282.0,3478.0,0.0,1.0,0.4326241134751773,0.4563106796116505,5.50354609929078,0.7695619068884934,0.37726659236306526,0.9967637540453075,0.96826171875,0.84912109375,0.8275022913046185,0.6038817410385038
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.30877563773199457,0.0059999999999999845,0.18,0.0,0.011,4096,13,34,274.0,3475.0,0.0,0.9963636363636363,0.0036496350364963502,0.44122383252818037,3.4817518248175183,0.1435101977795355,0.5824289812141146,0.998389694041868,0.9677734375,0.848388671875,0.9167458828724373,0.7556980346423904
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.3147756377319946,0.011999999999999983,0.18,0.0,0.011,4096,13,34,308.0,3478.0,0.0,0.9967637540453075,0.003246753246753247,0.49838187702265374,5.4058441558441555,0.2820975690581462,0.5339697584703234,1.0,0.967529296875,0.84912109375,0.9246656428206378,0.7497029562273231
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.3207756377319945,0.01799999999999998,0.18,0.0,0.011,4096,13,34,308.0,3477.0,0.0,0.9967637540453075,0.237012987012987,0.4975767366720517,7.009740259740259,0.18518003787714313,0.6112636779419824,0.9983844911147012,0.96826171875,0.848876953125,0.8943481170497815,0.7290847168313321
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.32677563773199453,0.02399999999999998,0.18,0.0,0.011,4096,13,34,265.0,3490.0,0.0,0.9962406015037594,0.8075471698113208,0.4372937293729373,9.064150943396227,0.25157082306085277,0.2852116660964573,0.9966996699669967,0.97021484375,0.85205078125,0.6651363223981479,0.49312277221871276
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.33277563773199453,0.029999999999999978,0.18,0.0,0.011,4096,13,34,283.0,3477.0,0.0,0.9964788732394366,0.0,0.45718901453957994,10.876325088339222,0.17529233667770608,0.5825769655279045,0.9983844911147012,0.96875,0.848876953125,0.92370773362716,0.7593842754036543
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.33877563773199454,0.035999999999999976,0.18,0.0,0.011,4096,13,34,0.0,3477.0,0.0,0.0,0.0,0.0,13.0,0.0,0.5886743772325207,0.9854604200323102,0.968017578125,0.848876953125,0.5462240670731726,0.40014928825905705
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.34477563773199454,0.041999999999999975,0.18,0.0,0.011,4096,13,34,0.0,3469.0,0.0,0.0,0.0,0.0,13.0,0.0,0.2925283307717016,0.9090909090909091,0.967041015625,0.846923828125,0.44161827947942406,0.29945963246237856
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.35077563773199455,0.04799999999999997,0.18,0.0,0.011,4096,13,34,22.0,3477.0,0.0,1.0,0.0,0.035541195476575124,12.0,0.0,0.555635293386642,0.9983844911147012,0.96728515625,0.848876953125,0.821961155117977,0.6753134149372418
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.35677563773199455,0.05399999999999997,0.18,0.0,0.011,4096,13,34,271.0,3478.0,0.0,0.9963235294117647,0.0,0.43851132686084143,9.797047970479705,0.13003681246867768,0.5494051486261438,1.0,0.96728515625,0.84912109375,0.9044325744750024,0.7447003776031345
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.3627756377319945,0.05999999999999997,0.18,0.0,0.011,4096,13,34,307.0,3478.0,0.0,1.0,0.4755700325732899,0.4967637540453074,7.0,0.1490067716873293,0.6148103398824376,1.0,0.9677734375,0.84912109375,0.8450170056922592,0.6833389847735263
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.24277563773199456,-0.06,0.24,0.0,0.0,4096,4,34,220.0,3279.0,0.0,0.995475113122172,0.0,0.2692778457772338,1.0,0.0,0.5539505968786855,0.9987760097919217,0.967529296875,0.800537109375,0.8622379770299595,0.7155462468528634
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.24877563773199457,-0.054,0.24,0.0,0.0,4096,4,34,200.0,3272.0,0.0,1.0,0.0,0.24271844660194175,1.0,0.0,0.5493120647565839,1.0,0.96923828125,0.798828125,0.8573792505305882,0.7104554224055881
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.2547756377319946,-0.048,0.24,0.0,0.0,4096,4,34,254.0,3271.0,0.0,1.0,0.0,0.30787878787878786,3.0,0.0,0.5423157706332518,0.9987878787878788,0.967529296875,0.798583984375,0.8664978674603814,0.7198055438334874
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.2607756377319946,-0.042,0.24,0.0,0.0,4096,4,34,328.0,3271.0,0.0,0.9969604863221885,0.003048780487804878,0.3975757575757576,3.0,0.0,0.3354666408994901,0.9890909090909091,0.96435546875,0.798583984375,0.8100515666716602,0.6641614743421148
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.26677563773199453,-0.036000000000000004,0.24,0.0,0.0,4096,4,34,407.0,3259.0,0.0,1.0,0.0,0.4862604540023895,3.0,0.0,0.2540371020809937,0.998805256869773,0.96875,0.795654296875,0.8007147592714566,0.653899496427968
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.27277563773199454,-0.030000000000000006,0.24,0.0,0.0,4096,4,34,373.0,3259.0,0.0,1.0,0.24396782841823056,0.44563918757467147,2.6675603217158175,0.27911485691032356,0.2556146140676555,0.977299880525687,0.965576171875,0.795654296875,0.7716645537676142,0.5983304568627976
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.27877563773199454,-0.024000000000000007,0.24,0.0,0.0,4096,4,34,353.0,3271.0,0.0,0.9971751412429378,0.21813031161473087,0.42787878787878786,2.5637393767705383,0.32216719800281296,0.5685950945251921,0.9963636363636363,0.968017578125,0.798583984375,0.8847601506127867,0.7059234911818235
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.28477563773199455,-0.01800000000000001,0.24,0.0,0.0,4096,4,34,254.0,3272.0,0.0,0.996078431372549,0.6889763779527559,0.308252427184466,2.590551181102362,0.31151678955315815,0.542977122749571,1.0,0.968017578125,0.798828125,0.7591577805896363,0.5812043438218205
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.29077563773199455,-0.01200000000000001,0.24,0.0,0.0,4096,4,34,302.0,3270.0,0.0,0.9966996699669967,0.4337748344370861,0.36561743341404357,3.7317880794701987,0.22937472850482712,0.5337266090084885,1.0,0.96875,0.79833984375,0.8094115986312387,0.6395991257807558
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.29677563773199456,-0.006000000000000012,0.24,0.0,0.0,4096,4,34,374.0,3272.0,0.0,0.9973333333333333,0.1443850267379679,0.4538834951456311,3.9679144385026737,0.07777109456936769,0.5472631589714669,1.0,0.968505859375,0.798828125,0.872772526556689,0.7181448311622523
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.30277563773199456,-1.3877787807814457e-17,0.24,0.0,0.0,4096,4,34,353.0,3271.0,0.0,1.0,0.0,0.42787878787878786,4.0,0.0,0.5591070817447967,0.9987878787878788,0.968017578125,0.798583984375,0.8938557413633067,0.7471145896114127
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.30877563773199457,0.0059999999999999845,0.24,0.0,0.0,4096,4,34,254.0,3271.0,0.0,0.996078431372549,0.0,0.30787878787878786,4.0,0.0,0.5196980415160191,0.9963636363636363,0.9677734375,0.798583984375,0.8576130022861239,0.711017476717942
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.3147756377319946,0.011999999999999983,0.24,0.0,0.0,4096,4,34,156.0,3272.0,0.0,0.9936305732484076,0.0,0.18932038834951456,4.0,0.0,0.47756339030593775,0.9975728155339806,0.9677734375,0.798828125,0.8213217676431848,0.6746657831164857
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.3207756377319945,0.01799999999999998,0.24,0.0,0.0,4096,4,34,60.0,3270.0,0.0,0.967741935483871,0.0,0.07263922518159806,4.0,0.0,0.4706129491367269,0.9903147699757869,0.96728515625,0.79833984375,0.790295459298448,0.6440512051746587
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.32677563773199453,0.02399999999999998,0.24,0.0,0.0,4096,4,34,0.0,3272.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5618632383100557,0.9951456310679612,0.968017578125,0.798828125,0.537592540391317,0.39103350102541895
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.33277563773199453,0.029999999999999978,0.24,0.0,0.0,4096,4,34,0.0,3273.0,0.0,0.0,0.0,0.0,4.0,0.0,0.23684087390257302,0.9744835965978129,0.969482421875,0.799072265625,0.4261983191442654,0.2805258971268748
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.33877563773199454,0.035999999999999976,0.24,0.0,0.0,4096,4,34,0.0,3283.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5745887740091451,0.984009840098401,0.970458984375,0.801513671875,0.5416065736055294,0.3953601831631094
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.34477563773199454,0.041999999999999975,0.24,0.0,0.0,4096,4,34,0.0,3272.0,0.0,0.0,0.0,0.0,4.0,0.0,0.40928389983289504,0.9927184466019418,0.96728515625,0.798828125,0.4855209638982815,0.33915652594318435
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.35077563773199455,0.04799999999999997,0.24,0.0,0.0,4096,4,34,0.0,3268.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5943898656576885,1.0,0.96826171875,0.7978515625,0.5489187261986141,0.4020925543236141
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.35677563773199455,0.05399999999999997,0.24,0.0,0.0,4096,4,34,44.0,3271.0,0.0,0.9565217391304348,0.0,0.05333333333333334,2.0,0.0,0.5655504888322382,0.9987878787878788,0.96533203125,0.798583984375,0.8161858502238769,0.6697132531594829
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.3627756377319945,0.05999999999999997,0.24,0.0,0.0,4096,4,34,93.0,3271.0,0.0,0.9893617021276596,0.0,0.11272727272727273,2.0,0.0,0.5288312050586359,0.9963636363636363,0.9677734375,0.798583984375,0.823710320974772,0.6771147954065901
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.24277563773199456,-0.06,0.24,0.0,0.0,4096,13,34,338.0,3279.0,0.0,0.9970501474926253,0.0,0.41370869033047736,5.0,1.1042682117746148,0.5539505968786855,0.9987760097919217,0.967529296875,0.800537109375,0.9991033598507316,0.741984808496174
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.24877563773199457,-0.054,0.24,0.0,0.0,4096,13,34,200.0,3272.0,0.0,1.0,0.0,0.24271844660194175,1.0,0.0,0.5493120647565839,1.0,0.96923828125,0.798828125,0.8573792505305882,0.7104554224055881
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.2547756377319946,-0.048,0.24,0.0,0.0,4096,13,34,254.0,3271.0,0.0,1.0,0.0,0.30787878787878786,3.0,0.0,0.5423157706332518,0.9987878787878788,0.967529296875,0.798583984375,0.8664978674603814,0.7198055438334874
bronze,metallic_anchor,flat_ternary,Flat Ternary,0.2607756377319946,-0.042,0.24,0.0,0.0,4096,13,34,362.0,3271.0,0.0,1.0,0.27900552486187846,0.4387878787878788,4.726519337016574,0.8300551009717544,0.3354666408994901,0.9890909090909091,0.96435546875,0.798583984375,0.8461349735419901,0.6172393711152692
