flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,layer_window,recency_decay,resonance_gain,field_radius,field_width,field_support_gain,field_competition_gain,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_core_recall_rate,same_field_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,field_overlap_rate,pollution,phase_lock_resistance,score
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,21,0.2,8,0.72,0.14,3,1.8,0.14,0.08,0.36,0.7285067873303167,0.4214659685863874,0.17041800643086816,0.010718113612004287,0.4102902374670185,0.10949868073878628,0.4102902374670185,0.011873350923482849,0.0,0.5897097625329816,1.8203125,0.10485183979159883,0.5246020777032905,0.7838039497121323
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.08,8,0.55,0.08,5,1.2,0.14,0.08,0.36,0.6445497630331753,0.3919308357348703,0.24866023579849947,0.007502679528403001,0.26598837209302323,0.046511627906976744,0.26598837209302323,0.010174418604651164,0.0,0.7340116279069767,3.0338541666666665,0.08857049820905243,0.5284169272623733,0.6862322953034916
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.08,8,0.72,0.14,5,1.8,0.08,0.04,0.36,0.6296296296296297,0.38636363636363635,0.23687031082529475,0.00857449088960343,0.25744047619047616,0.044642857142857144,0.25744047619047616,0.011904761904761904,0.0,0.7425595238095238,3.0338541666666665,0.08857049820905243,0.5281233958065055,0.6781857114560959
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.08,13,0.72,0.08,5,1.2,0.08,0.08,0.24,0.638755980861244,0.3897810218978102,0.2540192926045016,0.011789924973204717,0.3022222222222222,0.0637037037037037,0.3022222222222222,0.016296296296296295,0.0,0.6977777777777778,3.0338541666666665,0.08694236405079779,0.5323554090934934,0.7049798835933808
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.14,13,0.72,0.08,3,1.2,0.08,0.08,0.24,0.6433734939759036,0.3914956011730205,0.2583065380493033,0.010718113612004287,0.29294755877034356,0.07956600361663653,0.29294755877034356,0.018083182640144666,0.0,0.7070524412296564,1.8203125,0.08694236405079779,0.5233013293892395,0.7008116586321161
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.2,8,0.72,0.08,3,1.8,0.08,0.08,0.24,0.6288416075650118,0.386066763425254,0.2497320471596999,0.011789924973204717,0.28205128205128205,0.06593406593406594,0.28205128205128205,0.020146520146520148,0.0,0.717948717948718,1.8203125,0.08661673721914685,0.5231507092492216,0.6901486996074745
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.2,13,0.72,0.08,3,1.2,0.14,0.04,0.24,0.665083135391924,0.39942938659058486,0.2379421221864952,0.010718113612004287,0.29310344827586204,0.07586206896551724,0.29310344827586204,0.017241379310344827,0.0,0.7068965517241379,1.8203125,0.09117551286225985,0.5228333074541109,0.7044769677753552
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.08,13,0.55,0.08,5,1.2,0.08,0.08,0.24,0.6365795724465558,0.3889695210449927,0.2433011789924973,0.01822079314040729,0.2580246913580247,0.05432098765432099,0.2580246913580247,0.020987654320987655,0.0,0.7419753086419754,3.0338541666666665,0.08726799088244871,0.5374012261098313,0.6790247728875618
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.08,13,0.72,0.08,5,1.8,0.08,0.04,0.36,0.6238317757009346,0.3841726618705036,0.2454448017148982,0.00964630225080386,0.29274292742927427,0.06396063960639606,0.29274292742927427,0.01107011070110701,0.0,0.7072570725707257,3.0338541666666665,0.08694236405079779,0.5283372460068223,0.6985043543419523
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.08,13,0.72,0.08,5,1.8,0.14,0.04,0.24,0.6564705882352941,0.3963068181818182,0.22722400857449088,0.01822079314040729,0.29040097205346294,0.06318347509113001,0.29040097205346294,0.020656136087484813,0.0,0.7095990279465371,3.0338541666666665,0.09084988603060892,0.5371898039636287,0.7008685382488496
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.14,8,0.55,0.14,5,1.8,0.14,0.04,0.24,0.6666666666666666,0.4,0.21114683815648447,0.01714898177920686,0.23826714801444043,0.0457280385078219,0.23826714801444043,0.019253910950661854,0.0,0.7617328519855595,3.0338541666666665,0.09378052751546727,0.5343473830677314,0.6729165753711012
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.14,13,0.72,0.08,3,1.2,0.14,0.04,0.24,0.6619047619047619,0.3982808022922636,0.24115755627009647,0.010718113612004287,0.2678311499272198,0.08733624454148471,0.2678311499272198,0.01455604075691412,0.0,0.7321688500727802,1.8203125,0.090524259198958,0.5229751981414947,0.6926714023735939
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.2,8,0.55,0.14,5,1.8,0.08,0.04,0.24,0.6521739130434783,0.39473684210526316,0.20685959271168275,0.01929260450160772,0.24112607099143207,0.04773561811505508,0.24112607099143207,0.022031823745410038,0.0,0.758873929008568,3.0338541666666665,0.0928036470205145,0.5364418022487982,0.6714710509963336
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.2,13,0.55,0.08,3,1.8,0.08,0.04,0.24,0.6398104265402843,0.3901734104046243,0.24758842443729903,0.010718113612004287,0.23388305847076463,0.06446776611694154,0.23388305847076463,0.014992503748125937,0.0,0.7661169415292354,1.8203125,0.08791924454575056,0.5239461751733034,0.6680647663328987
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.2,13,0.72,0.14,5,1.2,0.14,0.04,0.36,0.6903669724770642,0.4084124830393487,0.1982851018220793,0.011789924973204717,0.2615933412604043,0.05826397146254459,0.2615933412604043,0.011890606420927468,0.0,0.7384066587395958,3.0338541666666665,0.09801367632692934,0.5292174670184135,0.692696686614593
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.2,13,0.72,0.14,5,1.2,0.14,0.08,0.24,0.6903669724770642,0.4084124830393487,0.1907824222936763,0.01929260450160772,0.2615933412604043,0.05826397146254459,0.2615933412604043,0.020214030915576695,0.0,0.7384066587395958,3.0338541666666665,0.09801367632692934,0.5347545386063259,0.690622375010067
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.08,8,0.55,0.14,3,1.8,0.08,0.08,0.36,0.7661469933184856,0.4337957124842371,0.1141602634467618,0.015367727771679473,0.6435935198821797,0.15905743740795286,0.6435935198821797,0.020618556701030927,0.0,0.35640648011782033,1.7734375,0.09671116900032563,0.5879790808958929,0.8231415732836629
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.08,8,0.72,0.08,3,1.8,0.14,0.04,0.24,0.7018348623853211,0.4123989218328841,0.14818880351262348,0.03732162458836443,0.6624203821656051,0.14968152866242038,0.6624203821656051,0.054140127388535034,0.0,0.3375796178343949,1.7734375,0.08629111038749593,0.5937499686366863,0.798316184094415
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.14,13,0.55,0.08,3,1.2,0.08,0.08,0.24,0.7361111111111112,0.424,0.13721185510428102,0.03951701427003293,0.6542056074766355,0.1588785046728972,0.6542056074766355,0.056074766355140186,0.0,0.34579439252336447,1.7734375,0.090524259198958,0.5964476048267919,0.8064028008210491
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.2,8,0.72,0.08,3,1.2,0.14,0.04,0.24,0.801909307875895,0.44503311258278144,0.1207464324917673,0.050493962678375415,0.6821589205397302,0.16941529235382308,0.6821589205397302,0.06896551724137931,0.0,0.31784107946026985,1.7734375,0.09475740801042006,0.6014704607969108,0.8103842493092254
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.14,8,0.55,0.14,3,1.8,0.08,0.04,0.24,0.8479809976247031,0.4588688946015424,0.0867178924259056,0.059275521405049394,0.6298076923076923,0.1935096153846154,0.6298076923076923,0.06490384615384616,0.0,0.3701923076923077,1.7734375,0.09801367632692934,0.5997898364688505,0.8274826834867013
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.14,8,0.55,0.14,5,1.2,0.08,0.08,0.36,0.832967032967033,0.45443645083932854,0.0801317233809001,0.0043907793633369925,0.6257046223224352,0.1882750845546787,0.6257046223224352,0.0,0.0,0.3742953776775648,2.9557291666666665,0.10061869098013676,0.5834486450320835,0.8442088978209091
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.14,13,0.72,0.08,5,1.8,0.14,0.08,0.36,0.7333333333333333,0.4230769230769231,0.11525795828759605,0.0,0.662870159453303,0.18109339407744876,0.662870159453303,0.0,0.0,0.33712984054669703,2.9557291666666665,0.09540866167372192,0.5808917775297628,0.8238351960572166
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.2,8,0.72,0.08,5,1.8,0.08,0.04,0.24,0.7494505494505495,0.42839195979899497,0.1141602634467618,0.012074643249176729,0.6510832383124288,0.17787913340935005,0.6510832383124288,0.011402508551881414,0.0,0.34891676168757124,2.9557291666666665,0.09475740801042006,0.5862326080713116,0.8251090271581986
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.2,13,0.55,0.08,3,1.2,0.14,0.08,0.36,0.8116279069767441,0.44801026957637996,0.11306256860592755,0.031833150384193196,0.6510228640192539,0.20216606498194944,0.6510228640192539,0.032490974729241874,0.0,0.3489771359807461,1.7734375,0.09996743731683491,0.5931693165919272,0.8322536524937022
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,13,0.08,8,0.72,0.08,3,1.2,0.14,0.08,0.36,0.701123595505618,0.41215323645970936,0.1602634467618002,0.008781558726673985,0.5158730158730159,0.12380952380952381,0.5158730158730159,0.012698412698412698,0.0,0.48412698412698413,1.7734375,0.090524259198958,0.5828620176227628,0.8098971069358294
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,13,0.08,8,0.72,0.14,5,1.8,0.08,0.08,0.36,0.7075268817204301,0.41435768261964734,0.12843029637760703,0.0,0.4708994708994709,0.10846560846560846,0.4708994708994709,0.0,0.0,0.5291005291005291,2.9557291666666665,0.09117551286225985,0.5779803520552536,0.8070709895807588
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,13,0.08,13,0.55,0.14,5,1.8,0.14,0.04,0.24,0.7139784946236559,0.41656210790464243,0.11964873765093303,0.005488474204171241,0.44881889763779526,0.10498687664041995,0.44881889763779526,0.006561679790026247,0.0,0.5511811023622047,2.9557291666666665,0.08987300553565614,0.5813487751897048,0.8016234668852968
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,13,0.14,8,0.55,0.08,3,1.8,0.14,0.08,0.24,0.6879271070615034,0.407557354925776,0.16465422612513722,0.021953896816684963,0.4735099337748344,0.11092715231788079,0.4735099337748344,0.033112582781456956,0.0,0.5264900662251656,1.7734375,0.08629111038749593,0.5875848116986864,0.7945868020444397
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,13,0.2,13,0.55,0.14,3,1.8,0.08,0.08,0.36,0.7527839643652561,0.42947903430749684,0.12184412733260154,0.014270032930845226,0.481371087928465,0.12667660208643816,0.481371087928465,0.019374068554396422,0.0,0.518628912071535,1.7734375,0.0941061543471182,0.5863997479777332,0.8136433819729519
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,21,0.08,8,0.72,0.08,5,1.2,0.08,0.08,0.24,0.7193763919821826,0.4183937823834197,0.14489571899012074,0.007683863885839737,0.49942594718714123,0.1515499425947187,0.49942594718714123,0.008036739380022962,0.0,0.5005740528128588,2.9557291666666665,0.08987300553565614,0.5841913783087636,0.8178895671350099
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,21,0.08,8,0.72,0.14,5,1.8,0.08,0.04,0.36,0.7370689655172413,0.42431761786600497,0.11525795828759605,0.0,0.46583143507972663,0.1469248291571754,0.46583143507972663,0.0,0.0,0.5341685649202733,2.9557291666666665,0.09443178117876913,0.5811814969260267,0.8160002047793501
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,21,0.14,8,0.72,0.14,3,1.8,0.14,0.04,0.24,0.786697247706422,0.44030808729139925,0.09989023051591657,0.04500548847420417,0.47073170731707314,0.1573170731707317,0.47073170731707314,0.04878048780487805,0.0,0.5292682926829269,1.7734375,0.0941061543471182,0.5961682825086612,0.8121061394694822
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,13,0.08,8,0.72,0.08,5,1.8,0.08,0.08,0.24,0.6426966292134831,0.3912448700410397,0.19319429198682767,0.0043907793633369925,0.3101983002832861,0.06515580736543909,0.3101983002832861,0.0056657223796034,0.0,0.6898016997167139,2.9557291666666665,0.08336046890263758,0.5799045292830651,0.7204080340534674
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,13,0.14,8,0.55,0.08,3,1.8,0.14,0.04,0.24,0.6955503512880562,0.4102209944751381,0.19099890230515917,0.014270032930845226,0.30377668308702793,0.06403940886699508,0.30377668308702793,0.021346469622331693,0.0,0.6962233169129721,1.7734375,0.08661673721914685,0.5837834074006929,0.7213374886528761
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,13,0.2,8,0.55,0.14,5,1.2,0.14,0.04,0.36,0.7544642857142857,0.4300254452926209,0.13721185510428102,0.0,0.2766798418972332,0.08168642951251646,0.2766798418972332,0.0,0.0,0.7233201581027668,2.9557291666666665,0.09540866167372192,0.5804386241928619,0.7258330395890042
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.08,8,0.55,0.14,5,1.8,0.14,0.04,0.36,0.6681034482758621,0.4005167958656331,0.150384193194292,0.0,0.2558139534883721,0.0686046511627907,0.2558139534883721,0.0,0.0,0.7441860465116279,2.9557291666666665,0.08694236405079779,0.5791630817472919,0.6980742102378905
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.08,8,0.72,0.08,5,1.8,0.08,0.08,0.36,0.6377777777777778,0.3894165535956581,0.19099890230515917,0.0,0.3019976498237368,0.07873090481786134,0.3019976498237368,0.0,0.0,0.6980023501762632,2.9557291666666665,0.08270921523933572,0.5767678025115222,0.7182141753804707
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.08,8,0.72,0.14,3,1.2,0.14,0.08,0.36,0.7387387387387387,0.42487046632124353,0.14489571899012074,0.007683863885839737,0.2955112219451372,0.1059850374064838,0.2955112219451372,0.008728179551122194,0.0,0.7044887780548629,1.7734375,0.09150113969391079,0.5814925562833915,0.7331367454567225
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.14,8,0.55,0.14,3,1.8,0.08,0.04,0.36,0.6703296703296703,0.40131578947368424,0.15916575192096596,0.006586169045005488,0.2605905006418485,0.07317073170731707,0.2605905006418485,0.007702182284980745,0.0,0.7394094993581515,1.7734375,0.08531422989254314,0.581743734867046,0.6992794272708379
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.2,8,0.72,0.08,5,1.8,0.08,0.04,0.36,0.6601307189542484,0.39763779527559057,0.16355653128430298,0.0,0.3051643192488263,0.08333333333333333,0.3051643192488263,0.0,0.0,0.6948356807511737,2.9557291666666665,0.08563985672419408,0.5772944661257478,0.7244250199947001
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,13,0.2,8,0.55,0.08,3,1.8,0.08,0.04,0.36,0.7385321100917431,0.42480211081794195,0.1525795828759605,0.015367727771679473,0.6505460218408736,0.1482059282371295,0.6505460218408736,0.0218408736349454,0.0873634945397816,0.3494539781591264,1.7734375,0.08954737870400521,0.5870041159475132,0.7990973581687366
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.08,8,0.55,0.08,3,1.2,0.14,0.04,0.24,0.7699530516431925,0.4350132625994695,0.11964873765093303,0.052689352360043906,0.6457564575645757,0.1906519065190652,0.6457564575645757,0.05904059040590406,0.08733087330873308,0.35424354243542433,1.7734375,0.09345490068381634,0.6003872225228528,0.7985299399655046
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.14,8,0.55,0.14,5,1.8,0.14,0.04,0.24,0.8126361655773421,0.4483173076923077,0.0801317233809001,0.006586169045005488,0.6177130044843049,0.19170403587443946,0.6177130044843049,0.005605381165919282,0.08408071748878924,0.38228699551569506,2.9557291666666665,0.10126994464343862,0.5860121472263962,0.8227883622098364
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.14,8,0.72,0.14,3,1.8,0.08,0.08,0.24,0.8372641509433962,0.4557124518613607,0.08562019758507135,0.059275521405049394,0.6380145278450363,0.19249394673123488,0.6380145278450363,0.06537530266343826,0.08958837772397095,0.3619854721549637,1.7734375,0.09703679583197655,0.5999709153083441,0.8075108963875912
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.14,13,0.72,0.08,3,1.2,0.14,0.04,0.36,0.8069767441860465,0.4465894465894466,0.1207464324917673,0.026344676180021953,0.6727272727272727,0.2109090909090909,0.6727272727272727,0.027878787878787878,0.08969696969696969,0.32727272727272727,1.7734375,0.09996743731683491,0.5917622129705162,0.8121947465013638
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.14,13,0.72,0.14,5,1.8,0.08,0.08,0.24,0.7939262472885033,0.44256348246674726,0.08562019758507135,0.006586169045005488,0.6299212598425197,0.18222722159730034,0.6299212598425197,0.00562429696287964,0.0843644544431946,0.3700787401574803,2.9557291666666665,0.09996743731683491,0.5853642248224169,0.8183697899182016
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.2,8,0.55,0.08,5,1.8,0.08,0.04,0.24,0.7379912663755459,0.42462311557788945,0.1141602634467618,0.012074643249176729,0.6381278538812786,0.1735159817351598,0.6381278538812786,0.01141552511415525,0.08561643835616438,0.3618721461187215,2.9557291666666665,0.0941061543471182,0.5864250122883614,0.8057207177980781
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,21,0.2,13,0.55,0.08,3,1.8,0.08,0.08,0.36,0.7648401826484018,0.4333764553686934,0.12733260153677278,0.024149286498353458,0.6425902864259029,0.19551681195516812,0.6425902864259029,0.0273972602739726,0.08841843088418432,0.3574097135740971,1.7734375,0.09573428850537284,0.5927729317830868,0.8077333180482414
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.08,8,0.55,0.08,3,1.2,0.08,0.04,0.36,0.6585365853658537,0.39705882352941174,0.17453347969264543,0.0043907793633369925,0.48414023372287146,0.12020033388981637,0.48414023372287146,0.00667779632721202,0.0,0.5158597662771286,1.7734375,0.08531422989254314,0.5792808292230782,0.8004425659543156
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.08,13,0.72,0.14,3,1.2,0.14,0.04,0.36,0.7862068965517242,0.44015444015444016,0.13172338090010977,0.015367727771679473,0.5029239766081871,0.14035087719298245,0.5029239766081871,0.019005847953216373,0.0,0.49707602339181284,1.7734375,0.09736242266362748,0.5872873834127446,0.8248821593056711
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,13,0.14,13,0.72,0.08,3,1.2,0.14,0.08,0.36,0.7328767123287672,0.42292490118577075,0.15367727771679474,0.013172338090010977,0.5254237288135594,0.13405238828967642,0.5254237288135594,0.01694915254237288,0.0,0.4745762711864407,1.7734375,0.09117551286225985,0.5857722784382791,0.8155304257497082
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,21,0.14,8,0.72,0.14,5,1.2,0.14,0.08,0.24,0.8244444444444444,0.4518879415347138,0.09110867178924259,0.007683863885839737,0.46998867497168745,0.15741789354473387,0.46998867497168745,0.006795016987542469,0.0,0.5300113250283126,2.9557291666666665,0.10126994464343862,0.5893742043207222,0.8317572126322377
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,21,0.14,13,0.72,0.14,5,1.8,0.08,0.04,0.24,0.7697368421052632,0.4349442379182156,0.10757409440175632,0.006586169045005488,0.4676503972758229,0.14869466515323496,0.4676503972758229,0.0056753688989784334,0.0,0.5323496027241771,2.9557291666666665,0.09703679583197655,0.5837237633978551,0.8205746447531728
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.68,21,0.2,8,0.72,0.14,3,1.8,0.14,0.08,0.36,0.799554565701559,0.4443069306930693,0.09220636663007684,0.020856201975850714,0.47418967587034816,0.15966386554621848,0.47418967587034816,0.021608643457382955,0.0,0.5258103241296519,1.7734375,0.09899055682188213,0.5907467316565287,0.8237567600526384
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.08,8,0.55,0.08,5,1.2,0.14,0.08,0.36,0.6519823788546255,0.39466666666666667,0.17672886937431395,0.0,0.2923076923076923,0.06573426573426573,0.2923076923076923,0.0,0.0,0.7076923076923077,2.9557291666666665,0.08433734939759036,0.5782479526621149,0.7142654629949579
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.08,8,0.72,0.14,5,1.8,0.08,0.04,0.36,0.645021645021645,0.39210526315789473,0.16575192096597147,0.0,0.2774725274725275,0.057692307692307696,0.2774725274725275,0.0,0.0,0.7225274725274725,2.9557291666666665,0.08433734939759036,0.5779781149597705,0.7041658737979664
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.08,13,0.72,0.08,5,1.2,0.08,0.08,0.24,0.6577181208053692,0.3967611336032389,0.18221734357848518,0.0043907793633369925,0.32535211267605635,0.07887323943661972,0.32535211267605635,0.005633802816901409,0.0,0.6746478873239437,2.9557291666666665,0.08368609573428851,0.5808740536080914,0.7328555260225375
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.14,13,0.72,0.08,3,1.2,0.08,0.08,0.24,0.6531531531531531,0.39509536784741145,0.17672886937431395,0.01756311745334797,0.35413153456998314,0.09780775716694773,0.35413153456998314,0.026981450252951095,0.0,0.6458684654300169,1.7734375,0.0823835884076848,0.5868438892042789,0.7431640200663537
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.2,8,0.72,0.08,3,1.8,0.08,0.08,0.24,0.6689655172413793,0.40082644628099173,0.18551042810098792,0.01756311745334797,0.3410981697171381,0.08485856905158069,0.3410981697171381,0.026622296173044926,0.0,0.6589018302828619,1.7734375,0.08498860306089222,0.5840599109583349,0.7372237346730323
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,13,0.2,13,0.72,0.08,3,1.2,0.14,0.04,0.24,0.7006802721088435,0.412,0.15587266739846323,0.020856201975850714,0.3616,0.096,0.3616,0.0304,0.0,0.6384,1.7734375,0.085965483555845,0.5900943994114498,0.7545316657289528
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.08,13,0.55,0.08,5,1.2,0.08,0.08,0.24,0.6389496717724289,0.38985313751668893,0.17233809001097694,0.005488474204171241,0.2828870779976717,0.0710128055878929,0.2828870779976717,0.005820721769499418,0.0,0.7171129220023282,2.9557291666666665,0.08368609573428851,0.5805030508629805,0.7058655661068782
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.08,13,0.72,0.08,5,1.8,0.08,0.04,0.36,0.6385809312638581,0.38971583220568334,0.18880351262349068,0.0,0.3089622641509434,0.08136792452830188,0.3089622641509434,0.0,0.0,0.6910377358490566,2.9557291666666665,0.08270921523933572,0.5767939461792233,0.722376039498706
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.08,13,0.72,0.08,5,1.8,0.14,0.04,0.24,0.6506550218340611,0.3941798941798942,0.16465422612513722,0.005488474204171241,0.3129411764705882,0.08235294117647059,0.3129411764705882,0.0058823529411764705,0.0,0.6870588235294117,2.9557291666666665,0.08303484207098664,0.5810448108660449,0.7253236740097233
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.14,8,0.55,0.14,5,1.8,0.14,0.04,0.24,0.6984815618221258,0.4112388250319285,0.13721185510428102,0.003293084522502744,0.2575057736720554,0.07390300230946882,0.2575057736720554,0.003464203233256351,0.0,0.7424942263279446,2.9557291666666665,0.09019863236730706,0.5818542364176535,0.7040637127086711
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.14,13,0.72,0.08,3,1.2,0.14,0.04,0.24,0.6977272727272728,0.4109772423025435,0.15367727771679474,0.026344676180021953,0.332484076433121,0.11337579617834395,0.332484076433121,0.030573248407643312,0.0,0.6675159235668789,1.7734375,0.08629111038749593,0.5920877254699817,0.740636457922932
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.2,8,0.55,0.14,5,1.8,0.08,0.04,0.24,0.7015250544662309,0.41229193341869397,0.1394072447859495,0.003293084522502744,0.2571756601607348,0.07003444316877153,0.2571756601607348,0.003444316877152698,0.0,0.7428243398392652,2.9557291666666665,0.08987300553565614,0.583159872673318,0.7041696050629778
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.2,13,0.55,0.08,3,1.8,0.08,0.04,0.24,0.6681818181818182,0.40054495912806537,0.1712403951701427,0.02305159165751921,0.28498074454428757,0.0821566110397946,0.28498074454428757,0.026957637997432605,0.0,0.7150192554557124,1.7734375,0.08368609573428851,0.5904513381925596,0.7075889389984206
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.2,13,0.72,0.14,5,1.2,0.14,0.04,0.36,0.779510022271715,0.4380475594493116,0.12294182217343579,0.0,0.28896473265073946,0.10921501706484642,0.28896473265073946,0.0,0.0,0.7110352673492605,2.9557291666666665,0.09703679583197655,0.5828047495835309,0.7401546963627228
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.78,21,0.2,13,0.72,0.14,5,1.2,0.14,0.08,0.24,0.7755555555555556,0.43679599499374216,0.11745334796926454,0.005488474204171241,0.28896473265073946,0.10921501706484642,0.28896473265073946,0.005688282138794084,0.0,0.7110352673492605,2.9557291666666665,0.09540866167372192,0.5859837160091537,0.7379862724297667
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.08,8,0.55,0.14,3,1.8,0.08,0.08,0.36,0.8179723502304147,0.449936628643853,0.08413205537806177,0.07561235356762513,0.6090651558073654,0.15722379603399433,0.6090651558073654,0.09206798866855524,0.0,0.3909348441926346,1.83203125,0.11331813741452296,0.6004270631610531,0.8089593801056407
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.08,8,0.72,0.08,3,1.8,0.14,0.04,0.24,0.8242280285035629,0.4518229166666667,0.07348242811501597,0.10862619808306709,0.6671575846833578,0.18998527245949925,0.6671575846833578,0.13549337260677466,0.0,0.3328424153166421,1.83203125,0.11103874959296646,0.38162415822328455,0.7654117931314406
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.14,13,0.55,0.08,3,1.2,0.08,0.08,0.24,0.8281622911694511,0.45300261096605743,0.08626198083067092,0.0979765708200213,0.6332863187588152,0.17489421720733428,0.6332863187588152,0.11706629055007052,0.0,0.36671368124118475,1.83203125,0.11103874959296646,0.606159943438473,0.8049810344255429
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.58,13,0.2,8,0.72,0.08,3,1.2,0.14,0.04,0.24,0.8177458033573142,0.449868073878628,0.06496272630457935,0.12779552715654952,0.6941176470588235,0.2,0.6941176470588235,0.1338235294117647,0.0,0.3058823529411765,1.83203125,0.10875936177140996,0.3850277430639858,0.7616958295073692
