flow,family,alpha,offset,window_width,beta,drift,write_threshold,stability_threshold,overload_threshold,write_count,witness_count,release_count,overload_count,witness_conversion,delayed_retention,release_rate,overload_rate,mean_crossing_quality,pollution,phase_lock_resistance,composite_score
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.0,0.18,0.16,0.85,0.0,202.0,0.0,2106.0,0.0,0.0,0.0,0.912478336221837,0.011528371094075441,0.0,0.4486295655900979,0.3852073351599472
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.0,0.18,0.16,0.85,0.0,254.0,0.0,1956.0,0.0,0.0,0.0,0.8850678733031674,0.006474257895394998,0.0,0.45814556987924904,0.38909346532984235
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.0,0.26,0.05,0.45,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5403067372405499,0.39306134744810994
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.0,0.26,0.05,0.45,0.0,0.0,0.0,2701.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43830632226045896,0.3726612644520918
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.0,0.26,0.05,0.45,0.0,0.0,0.0,2603.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4412045901001025,0.37324091802002046
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.0,0.26,0.05,0.45,0.0,0.0,0.0,2504.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4663746519254236,0.37827493038508475
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.0,0.26,0.05,0.45,0.0,0.0,0.0,2406.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4798703851937657,0.3809740770387531
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.0,0.26,0.05,0.45,0.0,0.0,0.0,2308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4221978027986798,0.3694395605597359
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.0,0.26,0.05,0.45,0.0,0.0,0.0,2210.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4297305671463294,0.37094611342926587
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.0,0.26,0.05,0.85,0.0,186.0,0.0,2614.0,0.0,0.0,0.0,0.9335714285714286,0.11490697539831585,0.0,0.5375557616174949,0.41639005577610344
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.0,0.26,0.05,0.85,0.0,168.0,0.0,2533.0,0.0,0.0,0.0,0.9378008145131432,0.08627131103783175,0.0,0.437472454287291,0.39165510606181864
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.0,0.26,0.05,0.85,0.0,155.0,0.0,2448.0,0.0,0.0,0.0,0.9404533230887437,0.055146089043188545,0.0,0.44184232985118166,0.3875950470178402
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.0,0.26,0.05,0.85,0.0,152.0,0.0,2352.0,0.0,0.0,0.0,0.939297124600639,0.03252516700966026,0.0,0.4664640344041112,0.3892418694722074
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.0,0.26,0.05,0.85,0.0,159.0,0.0,2247.0,0.0,0.0,0.0,0.9339152119700748,0.01855639244122873,0.0,0.4834615672965724,0.3910842511284913
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.0,0.26,0.05,0.85,0.0,202.0,0.0,2106.0,0.0,0.0,0.0,0.912478336221837,0.011528371094075441,0.0,0.4486295655900979,0.3852073351599472
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.0,0.26,0.05,0.85,0.0,254.0,0.0,1956.0,0.0,0.0,0.0,0.8850678733031674,0.006474257895394998,0.0,0.45814556987924904,0.38909346532984235
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.0,0.26,0.1,0.65,0.0,14.0,0.0,2786.0,0.0,0.0,0.0,0.995,0.015643300576028973,0.0,0.5392625769941519,0.3956990104852347
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.0,0.26,0.1,0.65,0.0,1.0,0.0,2700.0,0.0,0.0,0.0,0.9996297667530544,-0.06068215212746242,0.0,0.4381321036261213,0.3635611212307994
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.0,0.26,0.1,0.65,0.0,2.0,0.0,2601.0,0.0,0.0,0.0,0.9992316557817903,-0.0658597541027231,0.0,0.44106462650949496,0.36341079660831155
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.0,0.26,0.1,0.65,0.0,0.0,0.0,2504.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4663746519254236,0.37827493038508475
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.0,0.26,0.1,0.65,0.0,0.0,0.0,2406.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4798703851937657,0.3809740770387531
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.0,0.26,0.1,0.65,0.0,1.0,0.0,2307.0,0.0,0.0,0.0,0.9995667244367418,-0.12905741923959957,0.0,0.42243664303043105,0.3501720432764721
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.0,0.26,0.1,0.65,0.0,8.0,0.0,2202.0,0.0,0.0,0.0,0.9963800904977376,-0.12396238557237109,0.0,0.4297935008709096,0.3527263332885525
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.0,0.26,0.1,0.85,0.0,186.0,0.0,2614.0,0.0,0.0,0.0,0.9335714285714286,0.11490697539831585,0.0,0.5375557616174949,0.41639005577610344
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.0,0.26,0.1,0.85,0.0,168.0,0.0,2533.0,0.0,0.0,0.0,0.9378008145131432,0.08627131103783175,0.0,0.437472454287291,0.39165510606181864
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.0,0.26,0.1,0.85,0.0,155.0,0.0,2448.0,0.0,0.0,0.0,0.9404533230887437,0.055146089043188545,0.0,0.44184232985118166,0.3875950470178402
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.0,0.26,0.1,0.85,0.0,152.0,0.0,2352.0,0.0,0.0,0.0,0.939297124600639,0.03252516700966026,0.0,0.4664640344041112,0.3892418694722074
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.0,0.26,0.1,0.85,0.0,159.0,0.0,2247.0,0.0,0.0,0.0,0.9339152119700748,0.01855639244122873,0.0,0.4834615672965724,0.3910842511284913
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.0,0.26,0.1,0.85,0.0,202.0,0.0,2106.0,0.0,0.0,0.0,0.912478336221837,0.011528371094075441,0.0,0.4486295655900979,0.3852073351599472
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.0,0.26,0.1,0.85,0.0,254.0,0.0,1956.0,0.0,0.0,0.0,0.8850678733031674,0.006474257895394998,0.0,0.45814556987924904,0.38909346532984235
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.0,0.26,0.16,0.45,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5403067372405499,0.39306134744810994
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.0,0.26,0.16,0.45,0.0,0.0,0.0,2701.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43830632226045896,0.3726612644520918
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.0,0.26,0.16,0.45,0.0,0.0,0.0,2603.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4412045901001025,0.37324091802002046
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.0,0.26,0.16,0.45,0.0,0.0,0.0,2504.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4663746519254236,0.37827493038508475
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.0,0.26,0.16,0.45,0.0,0.0,0.0,2406.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4798703851937657,0.3809740770387531
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.0,0.26,0.16,0.45,0.0,0.0,0.0,2308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4221978027986798,0.3694395605597359
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.0,0.26,0.16,0.45,0.0,0.0,0.0,2210.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4297305671463294,0.37094611342926587
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.0,0.26,0.16,0.65,0.0,14.0,0.0,2786.0,0.0,0.0,0.0,0.995,0.015643300576028973,0.0,0.5392625769941519,0.3956990104852347
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.0,0.26,0.16,0.65,0.0,1.0,0.0,2700.0,0.0,0.0,0.0,0.9996297667530544,-0.06068215212746242,0.0,0.4381321036261213,0.3635611212307994
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.0,0.26,0.16,0.65,0.0,2.0,0.0,2601.0,0.0,0.0,0.0,0.9992316557817903,-0.0658597541027231,0.0,0.44106462650949496,0.36341079660831155
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.0,0.26,0.16,0.65,0.0,0.0,0.0,2504.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4663746519254236,0.37827493038508475
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.0,0.26,0.16,0.65,0.0,0.0,0.0,2406.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4798703851937657,0.3809740770387531
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.0,0.26,0.16,0.65,0.0,1.0,0.0,2307.0,0.0,0.0,0.0,0.9995667244367418,-0.12905741923959957,0.0,0.42243664303043105,0.3501720432764721
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.0,0.26,0.16,0.65,0.0,8.0,0.0,2202.0,0.0,0.0,0.0,0.9963800904977376,-0.12396238557237109,0.0,0.4297935008709096,0.3527263332885525
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.0,0.26,0.16,0.85,0.0,186.0,0.0,2614.0,0.0,0.0,0.0,0.9335714285714286,0.11490697539831585,0.0,0.5375557616174949,0.41639005577610344
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.0,0.26,0.16,0.85,0.0,168.0,0.0,2533.0,0.0,0.0,0.0,0.9378008145131432,0.08627131103783175,0.0,0.437472454287291,0.39165510606181864
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.0,0.26,0.16,0.85,0.0,155.0,0.0,2448.0,0.0,0.0,0.0,0.9404533230887437,0.055146089043188545,0.0,0.44184232985118166,0.3875950470178402
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.0,0.26,0.16,0.85,0.0,152.0,0.0,2352.0,0.0,0.0,0.0,0.939297124600639,0.03252516700966026,0.0,0.4664640344041112,0.3892418694722074
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.0,0.26,0.16,0.85,0.0,159.0,0.0,2247.0,0.0,0.0,0.0,0.9339152119700748,0.01855639244122873,0.0,0.4834615672965724,0.3910842511284913
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.0,0.26,0.16,0.85,0.0,202.0,0.0,2106.0,0.0,0.0,0.0,0.912478336221837,0.011528371094075441,0.0,0.4486295655900979,0.3852073351599472
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.0,0.26,0.16,0.85,0.0,254.0,0.0,1956.0,0.0,0.0,0.0,0.8850678733031674,0.006474257895394998,0.0,0.45814556987924904,0.38909346532984235
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.003,0.1,0.1,0.65,0.0,15.0,0.0,2785.0,0.0,0.0,0.0,0.9946428571428572,0.01379621977025,0.0,0.5408842859606775,0.3957820044433873
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.003,0.1,0.1,0.65,0.0,1.0,0.0,2700.0,0.0,0.0,0.0,0.9996297667530544,-0.06068207829246364,0.0,0.4381627840435365,0.36356726838953235
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.003,0.1,0.1,0.65,0.0,2.0,0.0,2601.0,0.0,0.0,0.0,0.9992316557817903,-0.06586025364306064,0.0,0.4406485074317379,0.3633274978617095
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.003,0.1,0.1,0.65,0.0,1.0,0.0,2503.0,0.0,0.0,0.0,0.9996006389776357,-0.14109695293705615,0.0,0.4658700134115027,0.35704939584397855
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.003,0.1,0.1,0.65,0.0,0.0,0.0,2406.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47999979802295434,0.3809999596045909
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.003,0.1,0.1,0.65,0.0,1.0,0.0,2307.0,0.0,0.0,0.0,0.9995667244367418,-0.12905683877201835,0.0,0.4215231054413897,0.34998942282880097
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.003,0.1,0.1,0.65,0.0,8.0,0.0,2202.0,0.0,0.0,0.0,0.9963800904977376,-0.12396238068903323,0.0,0.42950964791971014,0.35266956343081335
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.003,0.1,0.1,0.85,0.0,184.0,0.0,2616.0,0.0,0.0,0.0,0.9342857142857143,0.11553348076624644,0.0,0.5388160987710309,0.41666467044057165
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.003,0.1,0.1,0.85,0.0,166.0,0.0,2535.0,0.0,0.0,0.0,0.9385412810070344,0.08650476860534288,0.0,0.43772882951925995,0.39166735309394995
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.003,0.1,0.1,0.85,0.0,156.0,0.0,2447.0,0.0,0.0,0.0,0.9400691509796388,0.05550551590132777,0.0,0.44143829368668397,0.3876065710245721
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.003,0.1,0.1,0.85,0.0,153.0,0.0,2351.0,0.0,0.0,0.0,0.9388977635782748,0.031390378183780966,0.0,0.466013960277195,0.38902157242517865
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.003,0.1,0.1,0.85,0.0,159.0,0.0,2247.0,0.0,0.0,0.0,0.9339152119700748,0.01850535677885044,0.0,0.48347867275216105,0.3910800168702523
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.003,0.1,0.1,0.85,0.0,205.0,0.0,2103.0,0.0,0.0,0.0,0.9111785095320624,0.010306135452937779,0.0,0.4476317603644463,0.3849544214376237
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.003,0.1,0.1,0.85,0.0,255.0,0.0,1955.0,0.0,0.0,0.0,0.8846153846153846,0.00601617467208412,0.0,0.4578368417426081,0.38900825608779577
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.003,0.1,0.16,0.45,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5420200094819811,0.39340400189639624
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.003,0.1,0.16,0.45,0.0,0.0,0.0,2701.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43833698815732003,0.37266739763146395
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.003,0.1,0.16,0.45,0.0,0.0,0.0,2603.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4407885225684043,0.3731577045136808
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.003,0.1,0.16,0.45,0.0,0.0,0.0,2504.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4657952867572357,0.37815905735144717
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.003,0.1,0.16,0.45,0.0,0.0,0.0,2406.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47999979802295434,0.3809999596045909
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.003,0.1,0.16,0.45,0.0,0.0,0.0,2308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4212835482328495,0.36925670964656987
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.003,0.1,0.16,0.45,0.0,0.0,0.0,2210.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4294467245759931,0.37088934491519865
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.003,0.1,0.16,0.85,0.0,184.0,0.0,2616.0,0.0,0.0,0.0,0.9342857142857143,0.11553348076624644,0.0,0.5388160987710309,0.41666467044057165
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.003,0.1,0.16,0.85,0.0,166.0,0.0,2535.0,0.0,0.0,0.0,0.9385412810070344,0.08650476860534288,0.0,0.43772882951925995,0.39166735309394995
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.003,0.1,0.16,0.85,0.0,156.0,0.0,2447.0,0.0,0.0,0.0,0.9400691509796388,0.05550551590132777,0.0,0.44143829368668397,0.3876065710245721
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.003,0.1,0.16,0.85,0.0,153.0,0.0,2351.0,0.0,0.0,0.0,0.9388977635782748,0.031390378183780966,0.0,0.466013960277195,0.38902157242517865
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.003,0.1,0.16,0.85,0.0,159.0,0.0,2247.0,0.0,0.0,0.0,0.9339152119700748,0.01850535677885044,0.0,0.48347867275216105,0.3910800168702523
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.003,0.1,0.16,0.85,0.0,205.0,0.0,2103.0,0.0,0.0,0.0,0.9111785095320624,0.010306135452937779,0.0,0.4476317603644463,0.3849544214376237
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.003,0.1,0.16,0.85,0.0,255.0,0.0,1955.0,0.0,0.0,0.0,0.8846153846153846,0.00601617467208412,0.0,0.4578368417426081,0.38900825608779577
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.003,0.18,0.05,0.65,0.0,15.0,0.0,2785.0,0.0,0.0,0.0,0.9946428571428572,0.01379621977025,0.0,0.5408842859606775,0.3957820044433873
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.003,0.18,0.05,0.65,0.0,1.0,0.0,2700.0,0.0,0.0,0.0,0.9996297667530544,-0.06068207829246364,0.0,0.4381627840435365,0.36356726838953235
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.003,0.18,0.05,0.65,0.0,2.0,0.0,2601.0,0.0,0.0,0.0,0.9992316557817903,-0.06586025364306064,0.0,0.4406485074317379,0.3633274978617095
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.003,0.18,0.05,0.65,0.0,1.0,0.0,2503.0,0.0,0.0,0.0,0.9996006389776357,-0.14109695293705615,0.0,0.4658700134115027,0.35704939584397855
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.003,0.18,0.05,0.65,0.0,0.0,0.0,2406.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47999979802295434,0.3809999596045909
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.003,0.18,0.05,0.65,0.0,1.0,0.0,2307.0,0.0,0.0,0.0,0.9995667244367418,-0.12905683877201835,0.0,0.4215231054413897,0.34998942282880097
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.003,0.18,0.05,0.65,0.0,8.0,0.0,2202.0,0.0,0.0,0.0,0.9963800904977376,-0.12396238068903323,0.0,0.42950964791971014,0.35266956343081335
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.003,0.18,0.05,0.85,0.0,184.0,0.0,2616.0,0.0,0.0,0.0,0.9342857142857143,0.11553348076624644,0.0,0.5388160987710309,0.41666467044057165
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.003,0.18,0.05,0.85,0.0,166.0,0.0,2535.0,0.0,0.0,0.0,0.9385412810070344,0.08650476860534288,0.0,0.43772882951925995,0.39166735309394995
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.003,0.18,0.05,0.85,0.0,156.0,0.0,2447.0,0.0,0.0,0.0,0.9400691509796388,0.05550551590132777,0.0,0.44143829368668397,0.3876065710245721
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.003,0.18,0.05,0.85,0.0,153.0,0.0,2351.0,0.0,0.0,0.0,0.9388977635782748,0.031390378183780966,0.0,0.466013960277195,0.38902157242517865
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.003,0.18,0.05,0.85,0.0,159.0,0.0,2247.0,0.0,0.0,0.0,0.9339152119700748,0.01850535677885044,0.0,0.48347867275216105,0.3910800168702523
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.003,0.18,0.05,0.85,0.0,205.0,0.0,2103.0,0.0,0.0,0.0,0.9111785095320624,0.010306135452937779,0.0,0.4476317603644463,0.3849544214376237
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.003,0.18,0.05,0.85,0.0,255.0,0.0,1955.0,0.0,0.0,0.0,0.8846153846153846,0.00601617467208412,0.0,0.4578368417426081,0.38900825608779577
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.003,0.18,0.1,0.45,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5420200094819811,0.39340400189639624
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.003,0.18,0.1,0.45,0.0,0.0,0.0,2701.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43833698815732003,0.37266739763146395
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.003,0.18,0.1,0.45,0.0,0.0,0.0,2603.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4407885225684043,0.3731577045136808
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.003,0.18,0.1,0.45,0.0,0.0,0.0,2504.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4657952867572357,0.37815905735144717
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.003,0.18,0.1,0.45,0.0,0.0,0.0,2406.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47999979802295434,0.3809999596045909
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.003,0.18,0.1,0.45,0.0,0.0,0.0,2308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4212835482328495,0.36925670964656987
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.003,0.18,0.1,0.45,0.0,0.0,0.0,2210.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4294467245759931,0.37088934491519865
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.003,0.18,0.1,0.85,0.0,184.0,0.0,2616.0,0.0,0.0,0.0,0.9342857142857143,0.11553348076624644,0.0,0.5388160987710309,0.41666467044057165
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.003,0.18,0.1,0.85,0.0,166.0,0.0,2535.0,0.0,0.0,0.0,0.9385412810070344,0.08650476860534288,0.0,0.43772882951925995,0.39166735309394995
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.003,0.18,0.1,0.85,0.0,156.0,0.0,2447.0,0.0,0.0,0.0,0.9400691509796388,0.05550551590132777,0.0,0.44143829368668397,0.3876065710245721
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.003,0.18,0.1,0.85,0.0,153.0,0.0,2351.0,0.0,0.0,0.0,0.9388977635782748,0.031390378183780966,0.0,0.466013960277195,0.38902157242517865
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.003,0.18,0.1,0.85,0.0,159.0,0.0,2247.0,0.0,0.0,0.0,0.9339152119700748,0.01850535677885044,0.0,0.48347867275216105,0.3910800168702523
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.26,0.011,0.003,0.18,0.1,0.85,0.0,205.0,0.0,2103.0,0.0,0.0,0.0,0.9111785095320624,0.010306135452937779,0.0,0.4476317603644463,0.3849544214376237
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.26,0.011,0.003,0.18,0.1,0.85,0.0,255.0,0.0,1955.0,0.0,0.0,0.0,0.8846153846153846,0.00601617467208412,0.0,0.4578368417426081,0.38900825608779577
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.26,0.011,0.003,0.18,0.16,0.85,0.0,184.0,0.0,2616.0,0.0,0.0,0.0,0.9342857142857143,0.11553348076624644,0.0,0.5388160987710309,0.41666467044057165
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.26,0.011,0.003,0.18,0.16,0.85,0.0,166.0,0.0,2535.0,0.0,0.0,0.0,0.9385412810070344,0.08650476860534288,0.0,0.43772882951925995,0.39166735309394995
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.26,0.011,0.003,0.18,0.16,0.85,0.0,156.0,0.0,2447.0,0.0,0.0,0.0,0.9400691509796388,0.05550551590132777,0.0,0.44143829368668397,0.3876065710245721
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.26,0.011,0.003,0.18,0.16,0.85,0.0,153.0,0.0,2351.0,0.0,0.0,0.0,0.9388977635782748,0.031390378183780966,0.0,0.466013960277195,0.38902157242517865
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.26,0.011,0.003,0.18,0.16,0.85,0.0,159.0,0.0,2247.0,0.0,0.0,0.0,0.9339152119700748,0.01850535677885044,0.0,0.48347867275216105,0.3910800168702523
