flow,family,alpha,best_delay,best_slot_count,context_pressure,recall_window,recall_gain,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,split_rate,context_distortion_rate,pollution,phase_lock_resistance,score
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.22,13,0.12,0.44,0.7792792792792793,0.4379746835443038,0.12218649517684887,0.031082529474812434,0.0,0.0,0.14634146341463414,0.3475609756097561,0.1126668837512211,0.5362481805302637,0.4182437600181829
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.22,13,0.2,0.3,0.7672209026128266,0.43413978494623656,0.12004287245444802,0.08252947481243302,0.0,0.0,0.4583333333333333,0.3333333333333333,0.10517746662324975,0.5387651845967631,0.3594721964155813
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.22,13,0.2,0.44,0.7909090909090909,0.4416243654822335,0.11361200428724544,0.04180064308681672,0.0,0.0,0.2215568862275449,0.31137724550898205,0.11331813741452296,0.5335501167110797,0.406206734917017
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.22,21,0.06,0.18,0.6822429906542056,0.40555555555555556,0.1232583065380493,0.10503751339764202,0.0,0.0,0.4803921568627451,0.3431372549019608,0.095083034842071,0.5390528475214353,0.3398164555336338
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.22,21,0.06,0.3,0.7505720823798627,0.4287581699346405,0.12218649517684887,0.05787781350482315,0.0,0.0,0.23873873873873874,0.34684684684684686,0.10680560078150439,0.534588756650618,0.3852012327774354
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.22,21,0.06,0.44,0.7730337078651686,0.43599493029150826,0.1232583065380493,0.031082529474812434,0.0,0.0,0.11946902654867257,0.33185840707964603,0.11201563008791925,0.5339663320076475,0.42783515136242145
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.22,21,0.12,0.18,0.6868932038834952,0.4071942446043165,0.12540192926045016,0.12968917470525188,0.0,0.0,0.6173469387755102,0.34183673469387754,0.09215239335721263,0.5427377068647272,0.34076687352887336
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.22,21,0.12,0.3,0.7738095238095238,0.436241610738255,0.12861736334405144,0.07288317256162916,0.0,0.0,0.29464285714285715,0.35714285714285715,0.10582872028655162,0.5371237660147805,0.3714010911120849
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.22,21,0.12,0.44,0.7894736842105263,0.4411764705882353,0.12218649517684887,0.03965702036441586,0.0,0.0,0.13513513513513514,0.36036036036036034,0.11234125691957017,0.5361365079537515,0.42026875743539455
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.22,21,0.2,0.44,0.7759815242494227,0.43693107932379716,0.10932475884244373,0.06645230439442658,0.0,0.0,0.2543859649122807,0.3333333333333333,0.10941061543471182,0.5357715266217269,0.3885219225303483
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.36,13,0.06,0.18,0.7304964539007093,0.42213114754098363,0.1339764201500536,0.08145766345123258,0.0,0.0,0.5067567567567568,0.5405405405405406,0.10061869098013676,0.5385095565482523,0.3264136451994971
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.36,13,0.06,0.3,0.765375854214123,0.4335483870967742,0.1264737406216506,0.04287245444801715,0.0,0.0,0.23170731707317074,0.5182926829268293,0.10941061543471182,0.5352060864397801,0.3678255035685937
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.36,13,0.12,0.18,0.722488038277512,0.41944444444444445,0.1264737406216506,0.10182207931404073,0.0,0.0,0.6506849315068494,0.541095890410959,0.09833930315858026,0.5391390075226035,0.32418720536244694
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.36,13,0.12,0.3,0.7633410672853829,0.4328947368421053,0.12433011789924973,0.06109324758842444,0.0,0.0,0.3333333333333333,0.5212121212121212,0.10713122761315533,0.5365581188485751,0.33796416395632745
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.36,13,0.2,0.18,0.7320099255583127,0.42263610315186245,0.13290460878885316,0.1189710610932476,0.0,0.0,0.75,0.5135135135135135,0.09605991533702377,0.5387839935546821,0.3254421203790918
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.36,13,0.2,0.3,0.7727272727272727,0.4358974358974359,0.12433011789924973,0.08145766345123258,0.0,0.0,0.4523809523809524,0.5773809523809523,0.10517746662324975,0.5385095931664188,0.3346401856477037
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.36,13,0.2,0.44,0.785876993166287,0.44005102040816324,0.11789924973204716,0.04180064308681672,0.0,0.0,0.22289156626506024,0.536144578313253,0.11234125691957017,0.5332402612084128,0.374015902501516
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.36,21,0.06,0.44,0.7765237020316027,0.4371029224904701,0.12540192926045016,0.031082529474812434,0.0,0.0,0.10683760683760683,0.5726495726495726,0.11201563008791925,0.5308934837633836,0.40539014351851443
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.36,21,0.12,0.18,0.6859903381642513,0.4068767908309456,0.1264737406216506,0.12540192926045016,0.0,0.0,0.5879396984924623,0.5527638190954773,0.09247802018886356,0.5414677132257233,0.3165033051441369
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.36,21,0.12,0.3,0.7676056338028169,0.4342629482071713,0.1264737406216506,0.06645230439442658,0.0,0.0,0.2702702702702703,0.5585585585585585,0.10647997394985347,0.5371245112924437,0.3567310086462538
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.36,21,0.12,0.44,0.7868480725623582,0.4403553299492386,0.1189710610932476,0.03644158628081458,0.0,0.0,0.11946902654867257,0.5752212389380531,0.11299251058287203,0.5334796771100896,0.4039837080816179
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.36,21,0.2,0.3,0.7566265060240964,0.43072702331961593,0.1189710610932476,0.09967845659163987,0.0,0.0,0.4200913242009132,0.5616438356164384,0.10224682513839141,0.5387029026212575,0.33086293691240926
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.36,21,0.2,0.44,0.783410138248848,0.4392764857881137,0.11039657020364416,0.06002143622722401,0.0,0.0,0.22362869198312235,0.5527426160337553,0.11071312276131554,0.5372400137016218,0.37329390825192943
random_cf_1,random_cf,0.10978777645362256,21,13,0.0,13,0.06,0.3,0.7869565217391304,0.44038929440389296,0.09659714599341383,0.0010976948408342481,1.0,1.0,0.0,0.0,0.09964181048518397,0.5830173172693964,0.8280129493567907
random_cf_1,random_cf,0.10978777645362256,21,13,0.0,13,0.12,0.3,0.7903930131004366,0.44146341463414634,0.09659714599341383,0.003293084522502744,1.0,1.0,0.0,0.0,0.09996743731683491,0.5839432197253074,0.828738986134643
random_cf_1,random_cf,0.10978777645362256,21,13,0.0,13,0.12,0.44,0.7903930131004366,0.44146341463414634,0.09659714599341383,0.003293084522502744,1.0,1.0,0.0,0.0,0.09996743731683491,0.5839432197253074,0.828738986134643
random_cf_1,random_cf,0.10978777645362256,21,13,0.0,21,0.06,0.44,0.7891304347826087,0.44106925880923453,0.09549945115257959,0.0010976948408342481,1.0,1.0,0.0,0.0,0.09996743731683491,0.5829217763465018,0.828414059551459
random_cf_1,random_cf,0.10978777645362256,21,13,0.0,21,0.12,0.18,0.7916666666666666,0.4418604651162791,0.09769484083424808,0.005488474204171241,1.0,1.0,0.0,0.0,0.09964181048518397,0.5842996622797263,0.8289726570578021
random_cf_1,random_cf,0.10978777645362256,21,13,0.0,21,0.12,0.3,0.7916666666666666,0.4418604651162791,0.09769484083424808,0.005488474204171241,1.0,1.0,0.0,0.0,0.09964181048518397,0.5842996622797263,0.8289726570578021
random_cf_1,random_cf,0.10978777645362256,21,13,0.0,21,0.2,0.18,0.8030973451327433,0.44539877300613495,0.09549945115257959,0.009879253567508232,1.0,1.0,0.0,0.0,0.09899055682188213,0.5853937310762354,0.8312516325385971
random_cf_1,random_cf,0.10978777645362256,21,13,0.0,21,0.2,0.3,0.8030973451327433,0.44539877300613495,0.09549945115257959,0.009879253567508232,1.0,1.0,0.0,0.0,0.09899055682188213,0.5853937310762354,0.8312516325385971
random_cf_1,random_cf,0.10978777645362256,21,13,0.0,21,0.2,0.44,0.8030973451327433,0.44539877300613495,0.09549945115257959,0.009879253567508232,1.0,1.0,0.0,0.0,0.09899055682188213,0.5853937310762354,0.8312516325385971
random_cf_1,random_cf,0.10978777645362256,21,13,0.1,13,0.06,0.18,0.7494089834515366,0.4283783783783784,0.1141602634467618,0.07354555433589462,0.0,0.0,0.45774647887323944,0.007042253521126761,0.08791924454575056,0.5902039919486439,0.4377199442872514
random_cf_1,random_cf,0.10978777645362256,21,13,0.1,13,0.06,0.3,0.782608695652174,0.43902439024390244,0.10428100987925357,0.04061470911086718,0.0,0.0,0.23026315789473684,0.006578947368421052,0.09573428850537284,0.5880358377888546,0.4792806302868791
random_cf_1,random_cf,0.10978777645362256,21,13,0.1,13,0.06,0.44,0.7833698030634574,0.4392638036809816,0.09220636663007684,0.013172338090010977,0.0,0.0,0.059880239520958084,0.005988023952095809,0.09540866167372192,0.5844981993085039,0.5287879849781968
random_cf_1,random_cf,0.10978777645362256,21,13,0.1,13,0.12,0.18,0.7710843373493976,0.43537414965986393,0.1141602634467618,0.07903402854006586,0.0,0.0,0.5073529411764706,0.007352941176470588,0.08791924454575056,0.5909976414083762,0.44186589670889026
random_cf_1,random_cf,0.10978777645362256,21,13,0.1,13,0.12,0.3,0.7734553775743707,0.43612903225806454,0.09659714599341383,0.052689352360043906,0.0,0.0,0.29012345679012347,0.006172839506172839,0.09247802018886356,0.5881168253549456,0.4601161830994696
random_cf_1,random_cf,0.10978777645362256,21,13,0.1,13,0.2,0.18,0.7825,0.43899018232819076,0.11525795828759605,0.10208562019758508,0.0,0.0,0.6474820143884892,0.007194244604316547,0.085965483555845,0.594078296031967,0.443810584071179
random_cf_1,random_cf,0.10978777645362256,21,13,0.1,13,0.2,0.3,0.7835294117647059,0.4393139841688654,0.10098792535675083,0.06695938529088913,0.0,0.0,0.3918918918918919,0.006756756756756757,0.09084988603060892,0.5911367739800257,0.4448503954650595
random_cf_1,random_cf,0.10978777645362256,21,13,0.1,21,0.06,0.18,0.7524038461538461,0.42935528120713307,0.1141602634467618,0.08562019758507135,0.0,0.0,0.3880597014925373,0.004975124378109453,0.0882448713774015,0.5917214552702132,0.4385224960190712
random_cf_1,random_cf,0.10978777645362256,21,13,0.1,21,0.06,0.3,0.7780320366132724,0.4375804375804376,0.10098792535675083,0.04610318331503842,0.0,0.0,0.19248826291079812,0.004694835680751174,0.0928036470205145,0.5887886162158229,0.48960474038499857
random_cf_1,random_cf,0.10978777645362256,21,13,0.1,21,0.12,0.3,0.7738927738927739,0.43626806833114323,0.09549945115257959,0.06915477497255763,0.0,0.0,0.26406926406926406,0.004329004329004329,0.09084988603060892,0.5914029728116685,0.4679889391076735
random_cf_1,random_cf,0.10978777645362256,21,13,0.1,21,0.2,0.3,0.8,0.4444444444444444,0.09769484083424808,0.09220636663007684,0.0,0.0,0.3767441860465116,0.004651162790697674,0.08922175187235429,0.5946059208874892,0.44817956420396826
random_cf_1,random_cf,0.10978777645362256,21,13,0.1,21,0.2,0.44,0.7963386727688787,0.44331210191082804,0.0801317233809001,0.05817782656421515,0.0,0.0,0.18220338983050846,0.00423728813559322,0.09150113969391079,0.5915839244271033,0.4962781781644988
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,13,0.06,0.18,0.7529691211401425,0.42953929539295393,0.1163556531284303,0.07354555433589462,0.0,0.0,0.45774647887323944,0.28169014084507044,0.08791924454575056,0.5903979273074302,0.37742704216681805
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,13,0.06,0.3,0.7727272727272727,0.4358974358974359,0.10318331503841932,0.04061470911086718,0.0,0.0,0.23026315789473684,0.2565789473684211,0.09540866167372192,0.5879744872068156,0.42177202152190324
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,13,0.12,0.18,0.7601918465227818,0.4318801089918256,0.11306256860592755,0.08122941822173436,0.0,0.0,0.5144927536231884,0.2826086956521739,0.08791924454575056,0.590397237842716,0.37835198769964956
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,13,0.12,0.3,0.7788018433179723,0.4378238341968912,0.09769484083424808,0.054884742041712405,0.0,0.0,0.29878048780487804,0.2621951219512195,0.09247802018886356,0.5887197753287692,0.4018163722835194
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,13,0.12,0.44,0.7811816192560175,0.43857493857493857,0.08232711306256861,0.024149286498353458,0.0,0.0,0.10344827586206896,0.25287356321839083,0.09801367632692934,0.5855875426002708,0.46067476460703966
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,13,0.2,0.3,0.7934272300469484,0.4424083769633508,0.09989023051591657,0.06147091108671789,0.0,0.0,0.3624161073825503,0.26174496644295303,0.09312927385216542,0.5908601855977014,0.39022543624275674
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,13,0.2,0.44,0.8067415730337079,0.4465174129353234,0.0867178924259056,0.030735455543358946,0.0,0.0,0.1317365269461078,0.25149700598802394,0.0986649299902312,0.5888979420351788,0.458181165290135
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,21,0.06,0.18,0.7542168674698795,0.42994505494505497,0.11525795828759605,0.08562019758507135,0.0,0.0,0.3880597014925373,0.29850746268656714,0.0882448713774015,0.5916636155639483,0.37364468941219414
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,21,0.06,0.3,0.783410138248848,0.4392764857881137,0.10318331503841932,0.04720087815587267,0.0,0.0,0.19090909090909092,0.2863636363636364,0.09345490068381634,0.5881010115213952,0.42834691292240684
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,21,0.06,0.44,0.8004484304932735,0.44458281444582815,0.09659714599341383,0.021953896816684963,0.0,0.0,0.07112970711297072,0.301255230125523,0.09443178117876913,0.5870950854821686,0.46343309301434255
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,21,0.12,0.18,0.7746835443037975,0.43651925820256776,0.12184412733260154,0.10867178924259056,0.0,0.0,0.5077720207253886,0.30569948186528495,0.08531422989254314,0.5939590103772039,0.3756724607755775
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,21,0.12,0.3,0.7672811059907834,0.43415906127770537,0.09330406147091108,0.06476399560922064,0.0,0.0,0.23706896551724138,0.3232758620689655,0.08987300553565614,0.5896948853323822,0.4034566953116827
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,21,0.12,0.44,0.797752808988764,0.44375,0.0867178924259056,0.03512623490669594,0.0,0.0,0.11158798283261803,0.3133047210300429,0.09443178117876913,0.5866563747758509,0.44806759660959083
random_cf_1,random_cf,0.10978777645362256,21,13,0.22,21,0.2,0.44,0.8027522935779816,0.44529262086513993,0.08122941822173436,0.05598243688254665,0.0,0.0,0.17372881355932204,0.3432203389830508,0.09247802018886356,0.5909705149928939,0.4245843552775305
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,13,0.06,0.18,0.7547619047619047,0.43012211668928085,0.11745334796926454,0.07354555433589462,0.0,0.0,0.45454545454545453,0.4965034965034965,0.08759361771409964,0.5907773843016471,0.3404553733708823
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,13,0.06,0.3,0.7744874715261959,0.43645699614890887,0.10428100987925357,0.04061470911086718,0.0,0.0,0.22875816993464052,0.48366013071895425,0.09540866167372192,0.5879119305649867,0.3795583319168917
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,13,0.12,0.18,0.7476190476190476,0.42779291553133514,0.1119648737650933,0.08232711306256861,0.0,0.0,0.5179856115107914,0.49640287769784175,0.08759361771409964,0.5907567884610581,0.3386784544055104
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,13,0.12,0.3,0.7782909930715936,0.43766233766233764,0.09989023051591657,0.054884742041712405,0.0,0.0,0.29878048780487804,0.5,0.09150113969391079,0.5885188273604769,0.3599877628606503
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,13,0.2,0.18,0.783375314861461,0.4392655367231638,0.11964873765093303,0.10318331503841932,0.0,0.0,0.65,0.4785714285714286,0.08531422989254314,0.5938612924047557,0.3455298197721358
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,13,0.2,0.3,0.7952941176470588,0.4429882044560944,0.10208562019758508,0.06037321624588365,0.0,0.0,0.3624161073825503,0.5167785234899329,0.09312927385216542,0.5906775483265541,0.3487739514865874
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,13,0.2,0.44,0.8108108108108109,0.44776119402985076,0.09001097694840834,0.027442371020856202,0.0,0.0,0.13580246913580246,0.5308641975308642,0.09833930315858026,0.5866264308977218,0.41348932952239775
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,21,0.06,0.44,0.8004484304932735,0.44458281444582815,0.09659714599341383,0.021953896816684963,0.0,0.0,0.07112970711297072,0.5732217573221757,0.09443178117876913,0.5870950854821686,0.4303786997089032
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,21,0.12,0.18,0.779746835443038,0.43812233285917496,0.12184412733260154,0.10647639956092206,0.0,0.0,0.5079365079365079,0.5079365079365079,0.0846629762292413,0.594054942870798,0.3447373894417082
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,21,0.12,0.3,0.7672811059907834,0.43415906127770537,0.09330406147091108,0.06476399560922064,0.0,0.0,0.23706896551724138,0.5818965517241379,0.08987300553565614,0.5894435708432808,0.3752555654531966
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,21,0.12,0.44,0.7919463087248322,0.4419475655430712,0.0867178924259056,0.03402854006586169,0.0,0.0,0.10504201680672269,0.5714285714285714,0.0941061543471182,0.5870823823283364,0.41854090585523557
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,21,0.2,0.3,0.7817745803357314,0.4387617765814266,0.09549945115257959,0.0889132821075741,0.0,0.0,0.3623853211009174,0.5688073394495413,0.08791924454575056,0.5932594834862084,0.34558356233514853
random_cf_1,random_cf,0.10978777645362256,21,13,0.36,21,0.2,0.44,0.7968397291196389,0.4434673366834171,0.07793633369923161,0.048298572996706916,0.0,0.0,0.1522633744855967,0.6049382716049383,0.0941061543471182,0.5883732282803633,0.40565014321065834
fib_13_21,rational,0.6550476190476191,21,13,0.0,13,0.06,0.3,0.738045738045738,0.4246411483253589,0.0362087326943557,0.07348242811501597,1.0,1.0,0.0,0.0,0.10908498860306089,0.3614388762394378,0.7795717794159481
fib_13_21,rational,0.6550476190476191,21,13,0.0,13,0.12,0.3,0.740041928721174,0.42530120481927713,0.038338658146964855,0.0777422790202343,1.0,1.0,0.0,0.0,0.10810810810810811,0.5891009697603549,0.8162649928502241
fib_13_21,rational,0.6550476190476191,21,13,0.0,13,0.12,0.44,0.740041928721174,0.42530120481927713,0.038338658146964855,0.0777422790202343,1.0,1.0,0.0,0.0,0.10810810810810811,0.5891009697603549,0.8162649928502241
fib_13_21,rational,0.6550476190476191,21,13,0.0,21,0.06,0.44,0.7375,0.4244604316546763,0.0362087326943557,0.07561235356762513,1.0,1.0,0.0,0.0,0.10875936177140996,0.36046687858603177,0.7792350837587648
fib_13_21,rational,0.6550476190476191,21,13,0.0,21,0.12,0.18,0.7389473684210527,0.42493946731234866,0.0362087326943557,0.08413205537806177,1.0,1.0,0.0,0.0,0.10778248127645718,0.3616770448474197,0.7794160607342565
fib_13_21,rational,0.6550476190476191,21,13,0.0,21,0.12,0.3,0.7389473684210527,0.42493946731234866,0.0362087326943557,0.08413205537806177,1.0,1.0,0.0,0.0,0.10778248127645718,0.3616770448474197,0.7794160607342565
fib_13_21,rational,0.6550476190476191,21,13,0.0,21,0.2,0.18,0.7127882599580713,0.41615667074663404,0.03407880724174654,0.09584664536741214,1.0,1.0,0.0,0.0,0.10387495929664604,0.36117364079725334,0.7737838404238857
fib_13_21,rational,0.6550476190476191,21,13,0.0,21,0.2,0.3,0.7127882599580713,0.41615667074663404,0.03407880724174654,0.09584664536741214,1.0,1.0,0.0,0.0,0.10387495929664604,0.36117364079725334,0.7737838404238857
fib_13_21,rational,0.6550476190476191,21,13,0.0,21,0.2,0.44,0.7127882599580713,0.41615667074663404,0.03407880724174654,0.09584664536741214,1.0,1.0,0.0,0.0,0.10387495929664604,0.36117364079725334,0.7737838404238857
fib_13_21,rational,0.6550476190476191,21,13,0.1,13,0.06,0.18,0.7613365155131265,0.43224932249322495,0.055378061767838126,0.15867944621938232,0.0,0.0,0.7398843930635838,0.0,0.09996743731683491,0.6001832873738842,0.43936721181966004
fib_13_21,rational,0.6550476190476191,21,13,0.1,13,0.06,0.3,0.7579185520361991,0.43114543114543114,0.043663471778487756,0.1288604898828541,0.0,0.0,0.5195530726256983,0.0,0.10322370563334418,0.3704861990699818,0.4029988440937927
fib_13_21,rational,0.6550476190476191,21,13,0.1,13,0.06,0.44,0.7619047619047619,0.43243243243243246,0.03301384451544196,0.10010649627263046,0.0,0.0,0.2823529411764706,0.0,0.10908498860306089,0.3693314235592041,0.4238497532635358
fib_13_21,rational,0.6550476190476191,21,13,0.1,13,0.12,0.18,0.7577937649880095,0.4311050477489768,0.05218317358892439,0.16719914802981894,0.0,0.0,0.8035714285714286,0.0,0.09964181048518397,0.5998817711287272,0.438287053167955
fib_13_21,rational,0.6550476190476191,21,13,0.1,13,0.12,0.3,0.7580645161290323,0.43119266055045874,0.043663471778487756,0.14376996805111822,0.0,0.0,0.6022727272727273,0.0,0.10159557147508955,0.597097342006748,0.43875439498673163
fib_13_21,rational,0.6550476190476191,21,13,0.1,13,0.2,0.18,0.7325301204819277,0.4228094575799722,0.05218317358892439,0.18210862619808307,0.0,0.0,0.8774193548387097,0.0,0.09573428850537284,0.6008702195420841,0.43296747272530034
fib_13_21,rational,0.6550476190476191,21,13,0.1,13,0.2,0.3,0.7617924528301887,0.4323962516733601,0.04472843450479233,0.1597444089456869,0.0,0.0,0.7380952380952381,0.0,0.10094431781178768,0.3750120696870831,0.40334872473326777
fib_13_21,rational,0.6550476190476191,21,13,0.1,21,0.06,0.18,0.7666666666666667,0.4339622641509434,0.06815761448349308,0.19808306709265175,0.0,0.0,0.6679389312977099,0.0,0.095083034842071,0.5965691368403889,0.43846655618185315
fib_13_21,rational,0.6550476190476191,21,13,0.1,21,0.06,0.3,0.7701421800947867,0.4350736278447122,0.046858359957401494,0.15761448349307774,0.0,0.0,0.4731182795698925,0.0,0.10159557147508955,0.37009173500868775,0.4042778595591947
fib_13_21,rational,0.6550476190476191,21,13,0.1,21,0.12,0.3,0.7451456310679612,0.42698191933240615,0.04472843450479233,0.18956336528221512,0.0,0.0,0.5519713261648745,0.0,0.09573428850537284,0.37619032850908685,0.3992396777007129
fib_13_21,rational,0.6550476190476191,21,13,0.1,21,0.2,0.3,0.7627551020408163,0.43270622286541244,0.046858359957401494,0.21725239616613418,0.0,0.0,0.6703703703703704,0.0,0.09443178117876913,0.37779008444751505,0.40194460948818644
fib_13_21,rational,0.6550476190476191,21,13,0.1,21,0.2,0.44,0.7672209026128266,0.43413978494623656,0.0308839190628328,0.17678381256656017,0.0,0.0,0.42662116040955633,0.0,0.09964181048518397,0.5981452095812925,0.4394983272225377
fib_13_21,rational,0.6550476190476191,21,13,0.22,13,0.06,0.18,0.766109785202864,0.4337837837837838,0.05644302449414271,0.1554845580404686,0.0,0.0,0.7383720930232558,0.20930232558139536,0.10094431781178768,0.5999860984971961,0.3938606125049967
fib_13_21,rational,0.6550476190476191,21,13,0.22,13,0.06,0.3,0.776255707762557,0.4370179948586118,0.046858359957401494,0.12460063897763578,0.0,0.0,0.5055555555555555,0.2388888888888889,0.10550309345490068,0.36867907069836303,0.35334115488639267
fib_13_21,rational,0.6550476190476191,21,13,0.22,13,0.12,0.18,0.7651331719128329,0.4334705075445816,0.055378061767838126,0.16826411075612355,0.0,0.0,0.8106508875739645,0.21893491124260356,0.09964181048518397,0.6004064837353891,0.39113436646105665
fib_13_21,rational,0.6550476190476191,21,13,0.22,13,0.12,0.3,0.7598152424942263,0.431758530183727,0.046858359957401494,0.14164004259850904,0.0,0.0,0.6140350877192983,0.2573099415204678,0.10192119830674047,0.5966021373057435,0.3819153677492841
fib_13_21,rational,0.6550476190476191,21,13,0.22,13,0.12,0.44,0.7897091722595079,0.44125,0.03407880724174654,0.11395101171458999,0.0,0.0,0.36507936507936506,0.26455026455026454,0.10941061543471182,0.37208758870730596,0.35111406899088154
fib_13_21,rational,0.6550476190476191,21,13,0.22,13,0.2,0.3,0.7719714964370546,0.435656836461126,0.04792332268370607,0.15761448349307774,0.0,0.0,0.7108433734939759,0.2289156626506024,0.10224682513839141,0.5993779926958922,0.39043013903565843
fib_13_21,rational,0.6550476190476191,21,13,0.22,13,0.2,0.44,0.7835990888382688,0.4393358876117497,0.03514376996805112,0.13099041533546327,0.0,0.0,0.4685714285714286,0.26857142857142857,0.10550309345490068,0.595990893478406,0.38431242364992363
fib_13_21,rational,0.6550476190476191,21,13,0.22,21,0.06,0.18,0.787012987012987,0.44040697674418605,0.06922257720979766,0.19808306709265175,0.0,0.0,0.6716981132075471,0.2830188679245283,0.09573428850537284,0.5975305181480219,0.3797300220501365
fib_13_21,rational,0.6550476190476191,21,13,0.22,21,0.06,0.3,0.7772511848341233,0.43733333333333335,0.04792332268370607,0.15335463258785942,0.0,0.0,0.45936395759717313,0.2756183745583039,0.10224682513839141,0.3709934491120399,0.344726555442713
fib_13_21,rational,0.6550476190476191,21,13,0.22,21,0.06,0.44,0.8206896551724138,0.45075757575757575,0.04046858359957402,0.11608093716719915,0.0,0.0,0.28620689655172415,0.2793103448275862,0.11103874959296646,0.5955142103747451,0.4077563755760282
fib_13_21,rational,0.6550476190476191,21,13,0.22,21,0.12,0.18,0.7845744680851063,0.4396423248882265,0.06389776357827476,0.2215122470713525,0.0,0.0,0.7433962264150943,0.27547169811320754,0.09312927385216542,0.3769657512686756,0.3448019203322054
fib_13_21,rational,0.6550476190476191,21,13,0.22,21,0.12,0.3,0.75,0.42857142857142855,0.042598509052183174,0.18210862619808307,0.0,0.0,0.5477941176470589,0.2867647058823529,0.09833930315858026,0.3754784905516798,0.3365617225464952
fib_13_21,rational,0.6550476190476191,21,13,0.22,21,0.12,0.44,0.7847222222222222,0.4396887159533074,0.03514376996805112,0.14376996805111822,0.0,0.0,0.3465346534653465,0.2706270627062706,0.10420058612829697,0.37053606495896263,0.34853590143805074
fib_13_21,rational,0.6550476190476191,21,13,0.22,21,0.2,0.44,0.7642857142857142,0.4331983805668016,0.03514376996805112,0.1757188498402556,0.0,0.0,0.4645390070921986,0.28368794326241137,0.09931618365353305,0.5992729685212936,0.3761100284079612
fib_13_21,rational,0.6550476190476191,21,13,0.36,13,0.06,0.18,0.7619047619047619,0.43243243243243246,0.05644302449414271,0.1554845580404686,0.0,0.0,0.7383720930232558,0.5174418604651163,0.09996743731683491,0.5993572666259619,0.33947573664251557
fib_13_21,rational,0.6550476190476191,21,13,0.36,13,0.06,0.3,0.757847533632287,0.43112244897959184,0.039403620873269436,0.12566560170394037,0.0,0.0,0.4972677595628415,0.5191256830601093,0.1045262129599479,0.3702824044912547,0.3030278113907622
fib_13_21,rational,0.6550476190476191,21,13,0.36,13,0.12,0.18,0.7694174757281553,0.4348422496570645,0.05644302449414271,0.16719914802981894,0.0,0.0,0.8011695906432749,0.5263157894736842,0.09964181048518397,0.5997760115983168,0.34057838959048314
fib_13_21,rational,0.6550476190476191,21,13,0.36,13,0.12,0.3,0.765661252900232,0.4336399474375821,0.04792332268370607,0.14164004259850904,0.0,0.0,0.6149425287356322,0.5229885057471264,0.10224682513839141,0.5962991830445918,0.34019498873420567
