flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,sheath_gain,bleed_rate,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,pollution,phase_lock_resistance,score
silver,metallic,0.43821356237309517,21,13,0.12,0.58,13,0.2,0.04,0.04,0.24,0.7629107981220657,0.43275632490013316,0.08021390374331551,0.11657754010695187,0.8583333333333333,0.8583333333333333,0.475,0.4,0.14166666666666666,0.0475415174210355,0.5936326578425406,0.6126057682103931
silver,metallic,0.43821356237309517,21,13,0.12,0.58,13,0.2,0.04,0.08,0.24,0.7629107981220657,0.43275632490013316,0.08021390374331551,0.11657754010695187,0.8583333333333333,0.8583333333333333,0.475,0.4,0.14166666666666666,0.0475415174210355,0.5936326578425406,0.6126057682103931
silver,metallic,0.43821356237309517,21,13,0.12,0.58,13,0.2,0.04,0.12,0.24,0.7629107981220657,0.43275632490013316,0.08021390374331551,0.11657754010695187,0.8583333333333333,0.8583333333333333,0.475,0.4,0.14166666666666666,0.0475415174210355,0.5936326578425406,0.6126057682103931
silver,metallic,0.43821356237309517,21,13,0.12,0.58,13,0.2,0.12,0.12,0.24,0.7379807692307693,0.42461964038727523,0.07272727272727272,0.15401069518716579,0.7978723404255319,0.7978723404255319,0.5212765957446809,0.3617021276595745,0.20212765957446807,0.04623901009443178,0.5939020887731934,0.6284042594678355
silver,metallic,0.43821356237309517,21,13,0.12,0.58,21,0.08,0.08,0.04,0.36,0.7111650485436893,0.4156028368794326,0.07165775401069518,0.17433155080213902,0.7988826815642458,0.7988826815642458,0.2122905027932961,0.36312849162011174,0.2011173184357542,0.04168023445131879,0.5942959496596403,0.6516926222632312
silver,metallic,0.43821356237309517,21,13,0.12,0.58,21,0.2,0.12,0.04,0.36,0.7038961038961039,0.41310975609756095,0.06524064171122995,0.23315508021390374,0.825,0.825,0.28125,0.3625,0.175,0.036795831976554866,0.5944033304737328,0.6198944276557562
silver,metallic,0.43821356237309517,21,13,0.12,0.68,13,0.08,0.04,0.04,0.36,0.7539149888143176,0.4298469387755102,0.0748663101604278,0.08663101604278074,0.6230769230769231,0.6230769230769231,0.15384615384615385,0.1076923076923077,0.3769230769230769,0.047215890589384565,0.5906401605771456,0.7662241140487763
silver,metallic,0.43821356237309517,21,13,0.12,0.68,13,0.14,0.04,0.04,0.36,0.7699316628701595,0.435006435006435,0.08021390374331551,0.08877005347593583,0.6384615384615384,0.6384615384615384,0.19230769230769232,0.13846153846153847,0.36153846153846153,0.04623901009443178,0.5902732752964217,0.7501335721207479
silver,metallic,0.43821356237309517,21,13,0.12,0.68,13,0.14,0.04,0.08,0.36,0.7699316628701595,0.435006435006435,0.08021390374331551,0.08877005347593583,0.6384615384615384,0.6384615384615384,0.19230769230769232,0.13846153846153847,0.36153846153846153,0.04623901009443178,0.5902732752964217,0.7501335721207479
silver,metallic,0.43821356237309517,21,13,0.12,0.68,13,0.14,0.08,0.04,0.24,0.7411764705882353,0.42567567567567566,0.07700534759358289,0.13155080213903744,0.7168141592920354,0.7168141592920354,0.40707964601769914,0.1592920353982301,0.2831858407079646,0.04819277108433735,0.5947411022620686,0.6887420271147224
silver,metallic,0.43821356237309517,21,13,0.12,0.68,21,0.08,0.12,0.12,0.24,0.7157622739018088,0.4171686746987952,0.07379679144385026,0.2160427807486631,0.6338797814207651,0.6338797814207651,0.39344262295081966,0.16393442622950818,0.366120218579235,0.03874959296646044,0.5988097094597864,0.6966555981691536
silver,metallic,0.43821356237309517,21,13,0.12,0.68,21,0.14,0.04,0.04,0.36,0.7728337236533958,0.43593130779392336,0.07379679144385026,0.11657754010695187,0.6441441441441441,0.6441441441441441,0.22522522522522523,0.16666666666666666,0.35585585585585583,0.04233148811462065,0.5915438884341473,0.733517967531066
silver,metallic,0.43821356237309517,21,13,0.12,0.68,21,0.2,0.04,0.12,0.24,0.7493917274939172,0.4283727399165508,0.08235294117647059,0.14866310160427806,0.663594470046083,0.663594470046083,0.3870967741935484,0.20276497695852536,0.33640552995391704,0.040377727124715074,0.5980018086825603,0.6939184860377873
silver,metallic,0.43821356237309517,21,13,0.12,0.78,13,0.08,0.04,0.12,0.24,0.7727272727272727,0.4358974358974359,0.08021390374331551,0.0855614973262032,0.48717948717948717,0.48717948717948717,0.3076923076923077,0.0,0.5128205128205128,0.045587756431129924,0.5900495722617412,0.7425302713617326
silver,metallic,0.43821356237309517,21,13,0.12,0.78,13,0.08,0.08,0.04,0.24,0.7676537585421412,0.43427835051546393,0.07593582887700535,0.09411764705882353,0.4583333333333333,0.4583333333333333,0.23333333333333334,0.0,0.5416666666666666,0.04982090524259199,0.591552912165729,0.7636401556944039
silver,metallic,0.43821356237309517,21,13,0.12,0.78,21,0.14,0.08,0.04,0.36,0.765807962529274,0.4336870026525199,0.07272727272727272,0.12085561497326203,0.41743119266055045,0.41743119266055045,0.13761467889908258,0.0,0.5825688073394495,0.044610875936177144,0.5902626039398449,0.7943779748624358
silver,metallic,0.43821356237309517,21,13,0.12,0.78,21,0.2,0.04,0.04,0.24,0.7511627906976744,0.42895086321381143,0.07807486631016043,0.11657754010695187,0.44545454545454544,0.44545454545454544,0.2636363636363636,0.0,0.5545454545454546,0.045913383262780855,0.5984729125427783,0.7508917057342793
silver,metallic,0.43821356237309517,21,13,0.12,0.78,21,0.2,0.08,0.12,0.24,0.7369668246445498,0.4242837653478854,0.07165775401069518,0.1443850267379679,0.46190476190476193,0.46190476190476193,0.2714285714285714,0.0,0.5380952380952381,0.044610875936177144,0.6001608760263206,0.7450926929722198
silver,metallic,0.43821356237309517,21,13,0.12,0.78,21,0.2,0.12,0.12,0.36,0.7215777262180975,0.4191374663072776,0.06417112299465241,0.14224598930481283,0.41379310344827586,0.41379310344827586,0.14285714285714285,0.0,0.5862068965517241,0.041028980788016936,0.5938944978086953,0.7843697131978999
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.14,0.04,0.08,0.36,0.7289719626168224,0.42162162162162165,0.11468381564844587,0.09217577706323687,0.7096774193548387,0.7096774193548387,0.2064516129032258,0.0,0.2903225806451613,0.10126994464343862,0.5407146446232658,0.7431630940704916
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.14,0.12,0.08,0.36,0.7017114914425427,0.41235632183908044,0.10503751339764202,0.1489817792068596,0.6967741935483871,0.6967741935483871,0.16774193548387098,0.0,0.3032258064516129,0.09247802018886356,0.5429165307922783,0.7527752167134724
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.08,0.08,0.04,0.24,0.7175572519083969,0.4177777777777778,0.12004287245444802,0.1564844587352626,0.7061855670103093,0.7061855670103093,0.36597938144329895,0.0,0.29381443298969073,0.09117551286225985,0.543737064711709,0.7094401179368865
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.08,0.12,0.08,0.36,0.6708229426433915,0.4014925373134328,0.1082529474812433,0.17363344051446947,0.6927374301675978,0.6927374301675978,0.22346368715083798,0.0,0.30726256983240224,0.08694236405079779,0.5466015667128379,0.7292381145200001
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.14,0.08,0.08,0.36,0.7211055276381909,0.41897810218978104,0.1082529474812433,0.15755627009646303,0.7476190476190476,0.7476190476190476,0.23809523809523808,0.0,0.2523809523809524,0.09247802018886356,0.5417543661555653,0.7209199984046765
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.14,0.08,0.12,0.24,0.6934673366834171,0.4094955489614243,0.11468381564844587,0.16291532690246516,0.7025641025641025,0.7025641025641025,0.36923076923076925,0.0,0.29743589743589743,0.08954737870400521,0.5467727557652602,0.7060242635125596
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.08,0.04,0.08,0.36,0.7425287356321839,0.4261213720316623,0.11682743837084673,0.0707395498392283,0.484472049689441,0.484472049689441,0.14906832298136646,0.0,0.515527950310559,0.10485183979159883,0.5394758676920208,0.7788221000624795
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.08,0.08,0.04,0.36,0.766743648960739,0.4339869281045752,0.10932475884244373,0.0707395498392283,0.3652694610778443,0.3652694610778443,0.08383233532934131,0.0,0.6347305389221557,0.10810810810810811,0.5389662528336567,0.7805844660719496
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.2,0.08,0.12,0.24,0.7600950118764845,0.4318488529014845,0.12004287245444802,0.0857449088960343,0.37037037037037035,0.37037037037037035,0.20987654320987653,0.0,0.6296296296296297,0.10387495929664604,0.5424721302584941,0.7410755393136783
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.08,0.12,0.04,0.24,0.708029197080292,0.41452991452991456,0.11789924973204716,0.12968917470525188,0.3744075829383886,0.3744075829383886,0.1848341232227488,0.0,0.6255924170616114,0.09475740801042006,0.5441559389407804,0.7417250377798624
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.08,0.12,0.12,0.24,0.7055961070559611,0.4136947218259629,0.11789924973204716,0.1307609860664523,0.3744075829383886,0.3744075829383886,0.1848341232227488,0.0,0.6255924170616114,0.09443178117876913,0.5441059173575078,0.7412388145212335
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.14,0.12,0.08,0.36,0.7163461538461539,0.4173669467787115,0.10932475884244373,0.12540192926045016,0.391304347826087,0.391304347826087,0.12077294685990338,0.0,0.6086956521739131,0.09671116900032563,0.5457595421799668,0.776760624704913
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.2,0.12,0.04,0.36,0.7026378896882494,0.4126760563380282,0.1082529474812433,0.1307609860664523,0.3878504672897196,0.3878504672897196,0.13551401869158877,0.0,0.6121495327102804,0.09475740801042006,0.5450245165244503,0.766651917680478
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.08,0.04,0.04,0.24,0.7380952380952381,0.4246575342465753,0.12111468381564845,0.09646302250803858,0.6710526315789473,0.6710526315789473,0.32894736842105265,0.08552631578947369,0.32894736842105265,0.10094431781178768,0.5428104542493053,0.7055805646336343
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.14,0.04,0.04,0.24,0.7355769230769231,0.42382271468144045,0.12004287245444802,0.10610932475884244,0.6776315789473685,0.6776315789473685,0.34868421052631576,0.09210526315789473,0.3223684210526316,0.09964181048518397,0.5434063284091906,0.7021245468911996
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.14,0.04,0.12,0.24,0.7355769230769231,0.42382271468144045,0.12004287245444802,0.10610932475884244,0.6776315789473685,0.6776315789473685,0.34868421052631576,0.09210526315789473,0.3223684210526316,0.09964181048518397,0.5434063284091906,0.7021245468911996
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.14,0.08,0.04,0.24,0.6934673366834171,0.4094955489614243,0.11468381564844587,0.16291532690246516,0.7025641025641025,0.7025641025641025,0.36923076923076925,0.08717948717948718,0.29743589743589743,0.08954737870400521,0.5467727557652602,0.6885883660766622
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.2,0.04,0.04,0.36,0.7458033573141487,0.4271978021978022,0.10932475884244373,0.11039657020364416,0.6933962264150944,0.6933962264150944,0.16981132075471697,0.06132075471698113,0.30660377358490565,0.10126994464343862,0.53897882082487,0.7491822393143408
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.2,0.04,0.08,0.36,0.7458033573141487,0.4271978021978022,0.10932475884244373,0.11039657020364416,0.6933962264150944,0.6933962264150944,0.16981132075471697,0.06132075471698113,0.30660377358490565,0.10126994464343862,0.53897882082487,0.7491822393143408
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.2,0.04,0.12,0.24,0.7364705882352941,0.4241192411924119,0.12111468381564845,0.08788853161843516,0.4807692307692308,0.4807692307692308,0.26282051282051283,0.0,0.5192307692307693,0.10192119830674047,0.5410961467177116,0.739576035802346
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,21,0.2,0.08,0.12,0.24,0.7331670822942643,0.42302158273381296,0.1189710610932476,0.13612004287245444,0.5233644859813084,0.5233644859813084,0.27102803738317754,0.0,0.4766355140186916,0.09573428850537284,0.5451796504790738,0.7355342784428686
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.08,0.04,0.12,0.24,0.7435897435897436,0.4264705882352941,0.1232583065380493,0.07502679528403002,0.37037037037037035,0.37037037037037035,0.21604938271604937,0.0,0.6296296296296297,0.10387495929664604,0.5400572368107148,0.7359339851143331
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.08,0.08,0.12,0.36,0.7649769585253456,0.43342036553524804,0.1082529474812433,0.0707395498392283,0.3652694610778443,0.3652694610778443,0.08383233532934131,0.0,0.6347305389221557,0.10810810810810811,0.5390384249882014,0.7802672447256509
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.08,0.12,0.04,0.24,0.7434679334916865,0.4264305177111717,0.11682743837084673,0.09646302250803858,0.3836477987421384,0.3836477987421384,0.2138364779874214,0.0,0.6163522012578616,0.10159557147508955,0.5414982745083683,0.7455701807073493
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.08,0.12,0.12,0.24,0.7434679334916865,0.4264305177111717,0.11682743837084673,0.09646302250803858,0.3836477987421384,0.3836477987421384,0.2138364779874214,0.0,0.6163522012578616,0.10159557147508955,0.5414982745083683,0.7455701807073493
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.14,0.04,0.12,0.36,0.7603686635944701,0.4319371727748691,0.11789924973204716,0.0632368703108253,0.3592814371257485,0.3592814371257485,0.11976047904191617,0.0,0.6407185628742516,0.10745685444480625,0.5377116941201994,0.7633040602859502
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.14,0.12,0.08,0.36,0.7465116279069768,0.4274300932090546,0.10718113612004287,0.08788853161843516,0.33962264150943394,0.33962264150943394,0.09433962264150944,0.0,0.660377358490566,0.10420058612829697,0.5372030212215726,0.7547291120537613
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.2,0.12,0.08,0.36,0.7344110854503464,0.4234354194407457,0.10610932475884244,0.08896034297963558,0.3881578947368421,0.3881578947368421,0.09210526315789473,0.0,0.6118421052631579,0.10289807880169326,0.5414467090429049,0.7877951174984251
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.08,0.12,0.08,0.36,0.7058823529411765,0.41379310344827586,0.10503751339764202,0.11789924973204716,0.36585365853658536,0.36585365853658536,0.0975609756097561,0.0,0.6341463414634146,0.09736242266362748,0.543319642540764,0.7645837298766812
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.14,0.08,0.12,0.36,0.7423887587822015,0.4260752688172043,0.10396570203644159,0.09860664523043944,0.391304347826087,0.391304347826087,0.09178743961352658,0.0,0.6086956521739131,0.10289807880169326,0.5388615576860838,0.7909393000160623
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.2,0.04,0.04,0.24,0.7213114754098361,0.41904761904761906,0.12004287245444802,0.09217577706323687,0.36792452830188677,0.36792452830188677,0.2028301886792453,0.0,0.6320754716981132,0.10029306414848584,0.5430234908175124,0.7344782898030525
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.08,0.04,0.08,0.24,0.7387173396674585,0.4248633879781421,0.12004287245444802,0.09539121114683816,0.6733333333333333,0.6733333333333333,0.32666666666666666,0.3,0.32666666666666666,0.10126994464343862,0.5417273195501635,0.6621512303576957
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.08,0.12,0.08,0.36,0.6982968369829684,0.41117478510028654,0.10610932475884244,0.1457663451232583,0.6928104575163399,0.6928104575163399,0.16993464052287582,0.24836601307189543,0.30718954248366015,0.09215239335721263,0.5423529537258129,0.7026622730546992
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.14,0.04,0.08,0.24,0.7355769230769231,0.42382271468144045,0.12004287245444802,0.10610932475884244,0.6776315789473685,0.6776315789473685,0.34868421052631576,0.27631578947368424,0.3223684210526316,0.09964181048518397,0.5434063284091906,0.6652824416280417
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.14,0.12,0.04,0.24,0.6876574307304786,0.40746268656716417,0.11468381564844587,0.16720257234726688,0.7096774193548387,0.7096774193548387,0.3870967741935484,0.27741935483870966,0.2903225806451613,0.08759361771409964,0.5444384148101749,0.6474225785404096
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.2,0.04,0.04,0.24,0.7285714285714285,0.4214876033057851,0.1189710610932476,0.10289389067524116,0.6666666666666666,0.6666666666666666,0.35333333333333333,0.3,0.3333333333333333,0.09964181048518397,0.540795526090389,0.6614751294576685
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.2,0.04,0.08,0.24,0.7349397590361446,0.4236111111111111,0.12111468381564845,0.10718113612004287,0.6821192052980133,0.6821192052980133,0.3509933774834437,0.2847682119205298,0.31788079470198677,0.09931618365353305,0.5421239117207048,0.6622454391016834
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.2,0.04,0.12,0.24,0.7349397590361446,0.4236111111111111,0.12111468381564845,0.10718113612004287,0.6821192052980133,0.6821192052980133,0.3509933774834437,0.2847682119205298,0.31788079470198677,0.09931618365353305,0.5421239117207048,0.6622454391016834
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.2,0.12,0.12,0.24,0.7066326530612245,0.414050822122571,0.11682743837084673,0.16613076098606644,0.7152317880794702,0.7152317880794702,0.3973509933774834,0.2913907284768212,0.2847682119205298,0.08922175187235429,0.5476552142113438,0.6473633743115446
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,21,0.08,0.08,0.04,0.36,0.7185185185185186,0.41810344827586204,0.11254019292604502,0.1414790996784566,0.7305699481865285,0.7305699481865285,0.19170984455958548,0.2694300518134715,0.2694300518134715,0.09443178117876913,0.5422916180808057,0.6864073771542417
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,21,0.2,0.12,0.04,0.36,0.6835443037974683,0.40601503759398494,0.09967845659163987,0.18756698821007503,0.6947368421052632,0.6947368421052632,0.23684210526315788,0.2789473684210526,0.30526315789473685,0.08661673721914685,0.5446170428152657,0.6702517679211816
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,13,0.08,0.04,0.04,0.36,0.7425287356321839,0.4261213720316623,0.11682743837084673,0.0707395498392283,0.484472049689441,0.484472049689441,0.14906832298136646,0.13664596273291926,0.515527950310559,0.10485183979159883,0.5394758676920208,0.7514929075158957
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,13,0.14,0.04,0.04,0.36,0.7471264367816092,0.4276315789473684,0.11361200428724544,0.07181136120042872,0.5094339622641509,0.5094339622641509,0.15723270440251572,0.1509433962264151,0.49056603773584906,0.10582872028655162,0.5389631291827861,0.7466344941296442
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,13,0.14,0.04,0.08,0.36,0.7471264367816092,0.4276315789473684,0.11361200428724544,0.07181136120042872,0.5094339622641509,0.5094339622641509,0.15723270440251572,0.1509433962264151,0.49056603773584906,0.10582872028655162,0.5389631291827861,0.7466344941296442
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,13,0.14,0.08,0.04,0.24,0.7318840579710145,0.4225941422594142,0.1189710610932476,0.11254019292604502,0.5217391304347826,0.5217391304347826,0.30434782608695654,0.13664596273291926,0.4782608695652174,0.09833930315858026,0.5432692196138074,0.698670077660998
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,21,0.08,0.12,0.12,0.24,0.6801007556675063,0.4047976011994003,0.11789924973204716,0.16720257234726688,0.5404040404040404,0.5404040404040404,0.29292929292929293,0.11616161616161616,0.4595959595959596,0.08726799088244871,0.5500001120452802,0.6950333273960868
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,21,0.14,0.04,0.04,0.36,0.7482185273159145,0.4279891304347826,0.11682743837084673,0.09431939978563773,0.5267857142857143,0.5267857142857143,0.15178571428571427,0.125,0.4732142857142857,0.10224682513839141,0.5396621097698524,0.7533720539700336
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,21,0.2,0.04,0.12,0.24,0.7270531400966184,0.42097902097902096,0.1232583065380493,0.11039657020364416,0.5094339622641509,0.5094339622641509,0.2830188679245283,0.12264150943396226,0.49056603773584906,0.09768804949527841,0.5437742728852655,0.7063835984068526
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.78,13,0.08,0.04,0.12,0.24,0.7435897435897436,0.4264705882352941,0.1232583065380493,0.07502679528403002,0.37037037037037035,0.37037037037037035,0.21604938271604937,0.0,0.6296296296296297,0.10387495929664604,0.5400572368107148,0.7359339851143331
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.78,13,0.08,0.08,0.04,0.24,0.7505882352941177,0.42876344086021506,0.12111468381564845,0.08145766345123258,0.35802469135802467,0.35802469135802467,0.2037037037037037,0.0,0.6419753086419753,0.10387495929664604,0.5399316591437513,0.7324987167691461
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.78,21,0.14,0.08,0.04,0.36,0.7423887587822015,0.4260752688172043,0.10396570203644159,0.09860664523043944,0.391304347826087,0.391304347826087,0.09178743961352658,0.0,0.6086956521739131,0.10289807880169326,0.5388615576860838,0.7909393000160623
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.78,21,0.2,0.04,0.04,0.24,0.7213114754098361,0.41904761904761906,0.12004287245444802,0.09217577706323687,0.36792452830188677,0.36792452830188677,0.2028301886792453,0.0,0.6320754716981132,0.10029306414848584,0.5430234908175124,0.7344782898030525
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.78,21,0.2,0.08,0.12,0.24,0.7349397590361446,0.4236111111111111,0.1189710610932476,0.10932475884244373,0.3632286995515695,0.3632286995515695,0.19730941704035873,0.0,0.6367713004484304,0.09931618365353305,0.5421843683373508,0.7349750533759727
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.78,21,0.2,0.12,0.12,0.36,0.7060240963855422,0.4138418079096045,0.1082529474812433,0.13290460878885316,0.37962962962962965,0.37962962962962965,0.125,0.0,0.6203703703703703,0.09475740801042006,0.5444981249768841,0.7649001643947473
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.14,0.04,0.08,0.36,0.7289719626168224,0.42162162162162165,0.0845225027442371,0.10318331503841932,0.7567567567567568,0.7567567567567568,0.14189189189189189,0.0,0.24324324324324326,0.0823835884076848,0.5930195082457872,0.7614810551230871
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.14,0.12,0.08,0.36,0.6633906633906634,0.3988183161004431,0.08342480790340286,0.1734357848518112,0.7589285714285714,0.7589285714285714,0.16964285714285715,0.0,0.24107142857142858,0.0696841419732986,0.5989576326165655,0.7384935068099215
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.08,0.08,0.04,0.24,0.71875,0.41818181818181815,0.08562019758507135,0.18990120746432493,0.7823834196891192,0.7823834196891192,0.3471502590673575,0.0,0.21761658031088082,0.07131227613155323,0.5976357506923655,0.6993860332315417
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.08,0.12,0.08,0.36,0.6607142857142857,0.3978494623655914,0.07244785949506037,0.21295279912184412,0.8012048192771084,0.8012048192771084,0.20481927710843373,0.0,0.19879518072289157,0.06675350048844025,0.5986064435584502,0.715450102908701
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.14,0.08,0.08,0.36,0.6932668329177057,0.40942562592047127,0.0801317233809001,0.17453347969264543,0.7627118644067796,0.7627118644067796,0.1864406779661017,0.0,0.23728813559322035,0.07033539563660046,0.5967014838792875,0.7373093807523565
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.14,0.08,0.12,0.24,0.6962025316455697,0.41044776119402987,0.07903402854006586,0.18551042810098792,0.776536312849162,0.776536312849162,0.35195530726256985,0.0,0.22346368715083798,0.07033539563660046,0.5976428691144933,0.6966516746479859
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,13,0.08,0.04,0.08,0.36,0.7348837209302326,0.42359249329758714,0.08562019758507135,0.09549945115257959,0.6496815286624203,0.6496815286624203,0.12738853503184713,0.0,0.3503184713375796,0.08173233474438293,0.594024296877723,0.792211335377626
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,13,0.08,0.08,0.04,0.36,0.7262180974477959,0.4206989247311828,0.07903402854006586,0.10428100987925357,0.47770700636942676,0.47770700636942676,0.14012738853503184,0.0,0.5222929936305732,0.07977857375447737,0.5926059744072159,0.7859435157339204
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,13,0.2,0.08,0.12,0.24,0.7109004739336493,0.4155124653739612,0.09220636663007684,0.11525795828759605,0.4925373134328358,0.4925373134328358,0.2462686567164179,0.0,0.5074626865671642,0.08108108108108109,0.5957541846360128,0.7477673047103586
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.08,0.12,0.04,0.24,0.6890547263681592,0.40795287187039764,0.08342480790340286,0.1712403951701427,0.4789473684210526,0.4789473684210526,0.25263157894736843,0.0,0.5210526315789473,0.07326603712145881,0.5982536834977965,0.7404428212661215
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.08,0.12,0.12,0.24,0.6890547263681592,0.40795287187039764,0.08342480790340286,0.1712403951701427,0.4789473684210526,0.4789473684210526,0.25263157894736843,0.0,0.5210526315789473,0.07326603712145881,0.5982536834977965,0.7404428212661215
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.14,0.12,0.08,0.36,0.6943765281173594,0.4098124098124098,0.08232711306256861,0.15697036223929747,0.4838709677419355,0.4838709677419355,0.13440860215053763,0.0,0.5161290322580645,0.0742429176164116,0.5952496469165907,0.7808315290861078
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,21,0.2,0.12,0.04,0.36,0.6757425742574258,0.4032496307237814,0.08342480790340286,0.1734357848518112,0.5159574468085106,0.5159574468085106,0.15425531914893617,0.0,0.48404255319148937,0.07131227613155323,0.5980324089584002,0.7706825012265928
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,13,0.08,0.04,0.04,0.24,0.7314148681055156,0.4224376731301939,0.09659714599341383,0.11086717892425905,0.7391304347826086,0.7391304347826086,0.2971014492753623,0.10869565217391304,0.2608695652173913,0.08270921523933572,0.5965596246542237,0.6927458122194753
random_cf_1,random_cf,0.10978777645362256,21,13,0.08,0.58,13,0.14,0.04,0.04,0.24,0.7136038186157518,0.41643454038997213,0.09549945115257959,0.1163556531284303,0.753731343283582,0.753731343283582,0.3283582089552239,0.11194029850746269,0.2462686567164179,0.08173233474438293,0.5958745683371058,0.684230091142816
